VARIABLES = "X"
 "Y"
 "Z"
 "RHO"
 "U"
 "V"
 "W"
 "VelocityMagnitude"
 "Mach"
 "P"
 "P_tot"
 "Vislam"
 "SkinFrictionCoefficient"
 "T"
 "H0"
 "COND_TURB"
 "CP"
 "COND_eff"
 "D"
 "K"
 "VIS_T"
 "YPLUS"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
       1.77688844422211                    0.15                       0        1.11180327199828                       0                       0                       0                       0                       0       -4500.83276867926       -4283.41414017556   1.84014755688423E-005      0.0121747570633217         299.61228096348        301709.569456603      0.0486018849260035                    1007      0.0749018866496124        4343132.46623312                       0   4.34376328823588E-005        5.46441994147518 
       1.78089044522261                    0.15                       0        1.11180312911411                       0                       0                       0                       0                       0       -4500.83115923196        -4283.5461148543   1.84014777490817E-005      0.0121696977915728        299.612326686414        301709.616276888       0.048594366762789                    1007      0.0748943673701153        4341119.86818409                       0   4.34309144745701E-005        5.46357978254989 
       1.78489244622311                    0.15                       0        1.11180298622994                       0                       0                       0                       0                       0       -4500.82954978466       -4283.67808953305   1.84014799293211E-005      0.0121646385198238        299.612372409349        301709.663097174      0.0485868485995744                    1007      0.0748868480906181        4339107.27013507                       0   4.34241960667815E-005         5.4627396236246 
       1.78889444722361                    0.15                       0        1.11180284334577                       0                       0                       0                       0                       0       -4500.82794033736       -4283.81006421179   1.84014821095606E-005      0.0121595792480749        299.612418132284        301709.709917459      0.0485793304363598                    1007       0.074879328811121        4337094.67208604                       0   4.34174776589929E-005        5.46189946469931 
       1.79289644822411                    0.15                       0         1.1118027004616                       0                       0                       0                       0                       0       -4500.82621217835       -4283.94097048524      1.84014842898E-005      0.0121545573363846        299.612463855219        301709.756737744      0.0485718629922552                    1007      0.0748718620621305        4335097.14757379                       0   4.34108034747585E-005        5.46106487038494 
       1.79689844922461                    0.15                       0        1.11180255757743                       0                       0                       0                       0                       0       -4500.82445641766       -4284.07162834347   1.84014864700394E-005      0.0121495441112923        299.612509578153        301709.803558029      0.0485644073408654                    1007      0.0748644075270233        4333103.12781391                       0   4.34041395729555E-005        5.46023156989986 
       1.80090045022511                    0.15                       0        1.11180241469326                       0                       0                       0                       0                       0       -4500.82270065697       -4284.20228620169   1.84014886502788E-005         0.0121445308862        299.612555301088        301709.850378314      0.0485569516894757                    1007      0.0748569529919162        4331109.10805403                       0   4.33974756711525E-005        5.45939826941478 
       1.80490245122561                    0.15                       0         1.1118022548729                       0                       0                       0                       0                       0        -4500.8210142669       -4284.33231972432   1.84014908305183E-005      0.0121395390959696        299.612601024023        301709.897198599      0.0485495251471577                    1007      0.0748495270366249        4329123.75462731                       0   4.33908376119203E-005         5.4585681529329 
       1.80890445222611                    0.15                       0        1.11180207626768                       0                       0                       0                       0                       0        -4500.8194048196       -4284.46166076202   1.84014930107577E-005       0.012134571080322        299.612646746957        301709.944018884      0.0485421308913101                    1007      0.0748421327807773        4327148.01350675                       0    4.3384228216103E-005        5.45774156800385 
       1.81290645322661                    0.15                       0        1.11180189766247                       0                       0                       0                       0                       0        -4500.8177953723       -4284.59100179973   1.84014951909971E-005      0.0121296030646744        299.612692469892         301709.99083917      0.0485347366354625                    1007      0.0748347385249298        4325172.27238619                       0   4.33776188202856E-005         5.4569149830748 
       1.81690845422711                    0.15                       0        1.11180172394728                       0                       0                       0                       0                       0       -4500.81618592499       -4284.72020263061   1.84014973712365E-005      0.0121246411615592        299.612738192827        301710.037659455       0.048527350325907                    1007      0.0748273522153743        4323198.97198599                       0   4.33710167368238E-005        5.45608931747062 
       1.82091045522761                    0.15                       0        1.11180158106311                       0                       0                       0                       0                       0       -4500.81457647769       -4284.84851947458    1.8401499551476E-005      0.0121197177972151        299.612783915762         301710.08447974      0.0485200141167539                    1007      0.0748200160062212        4321241.06003002                       0   4.33644607568724E-005        5.45526944809761 
       1.82491245622811                    0.15                       0        1.11180143817894                       0                       0                       0                       0                       0       -4500.81296703039       -4284.97683631855   1.84015017317154E-005      0.0121147944328709        299.612829638696        301710.131300025      0.0485126779076008                    1007      0.0748126797970681        4319283.14807404                       0   4.33579047769209E-005         5.4544495787246 
       1.82891445722861                    0.15                       0        1.11180129529477                       0                       0                       0                       0                       0       -4500.81135758309       -4285.10515316252   1.84015039119548E-005      0.0121098710685268        299.612875361631         301710.17812031      0.0485053416984477                    1007       0.074805343587915        4317325.23611806                       0   4.33513487969694E-005        5.45362970935159 
       1.83291645822911                    0.15                       0         1.1118011524106                       0                       0                       0                       0                       0       -4500.80974813579       -4285.23229998789   1.84015060921943E-005      0.0121049827408267        299.612921084566        301710.224940595      0.0484980536925757                    1007      0.0747980555820429        4315381.58154077                       0   4.33448346601439E-005        5.45281521018116 
       1.83691845922962                    0.15                       0        1.11180100952643                       0                       0                       0                       0                       0       -4500.80813868849       -4285.35915369794   1.84015082724337E-005      0.0121001031905741          299.6129668075         301710.27176088      0.0484907777626822                    1007      0.0747907796521495        4313441.49874938                       0   4.33383310059387E-005        5.45200205636418 
       1.84092046023011                    0.15                       0        1.11180086664226                       0                       0                       0                       0                       0       -4500.80652924118         -4285.486007408   1.84015104526731E-005      0.0120952236403214        299.613012530435        301710.318581166      0.0484835018327887                    1007       0.074783503722256        4311501.41595798                       0   4.33318273517334E-005        5.45118890254721 
       1.84492246123062                    0.15                       0        1.11180072375808                       0                       0                       0                       0                       0       -4500.80491979388       -4285.61238749258   1.84015126329125E-005      0.0120903640932377         299.61305825337        301710.365401451      0.0484762522296467                    1007      0.0747762536029031        4309569.30090045                       0     4.332534789491E-005        5.45037865602952 
       1.84892446223112                    0.15                       0        1.11180058087391                       0                       0                       0                       0                       0       -4500.80331034658       -4285.73821700889   1.84015148131519E-005      0.0120855277989352        299.613103976305        301710.412221736      0.0484690332301651                    1007      0.0747690334871389        4307646.44797399                       0   4.33188965664509E-005        5.44957178911607 
       1.85292646323162                    0.15                       0        1.11180043798974                       0                       0                       0                       0                       0       -4500.80170089928       -4285.86404652522   1.84015169933914E-005      0.0120806915046328        299.613149699239        301710.459042021      0.0484618142306834                    1007      0.0747618133713747        4305723.59504752                       0   4.33124452379919E-005        5.44876492220262 
       1.85692846423212                    0.15                       0        1.11180029510557                       0                       0                       0                       0                       0       -4500.80009145198       -4285.98972948388   1.84015191736308E-005      0.0120758605215246        299.613195422174        301710.504689845      0.0484546023593836                    1007      0.0747546005235606        4303802.88069034                       0   4.33060001881856E-005        5.44795887824474 
       1.86093046523262                    0.15                       0         1.1118001522214                       0                       0                       0                       0                       0       -4500.79848200467       -4286.11438849307   1.84015213538702E-005      0.0120710666459604        299.613241145109        301710.542146073      0.0484474402903139                    1007      0.0747474384544908         4301897.1078039                       0   4.32995990052333E-005        5.44715858400315 
       1.86493246623312                    0.15                       0        1.11180000933723                       0                       0                       0                       0                       0       -4500.79687255737       -4286.23904750227   1.84015235341096E-005      0.0120662727703961        299.613286868043        301710.579602301      0.0484402782212442                    1007      0.0747402763854211        4299991.33491746                       0    4.3293197822281E-005        5.44635828976156 
       1.86893446723362                    0.15                       0        1.11179986645306                       0                       0                       0                       0                       0       -4500.79526311007       -4286.36370651146   1.84015257143491E-005      0.0120614788948319        299.613332590978        301710.617058529      0.0484331161521744                    1007      0.0747331143163514        4298085.56203101                       0   4.32867966393288E-005        5.44555799551998 
       1.87293646823412                    0.15                       0        1.11179969542142                       0                       0                       0                       0                       0       -4500.79376895479       -4286.48732789246   1.84015278945885E-005      0.0120567177846774        299.613378313913        301710.661893447      0.0484259989431287                    1007       0.074725997986914        4296193.01175588                       0   4.32804358290238E-005        5.44476254264255 
       1.87693846923462                    0.15                       0        1.11179951681621                       0                       0                       0                       0                       0       -4500.79230582088       -4286.61067008114   1.84015300748279E-005      0.0120519654906395        299.613424036848        301710.708713732      0.0484188938044709                    1007      0.0747188939645387        4294304.01925963                       0    4.3274085881698E-005        5.44396839242032 
       1.88094047023512                    0.15                       0        1.11179933821099                       0                       0                       0                       0                       0       -4500.79084268697       -4286.73401226981   1.84015322550674E-005      0.0120472131966016        299.613469759782        301710.755534017       0.048411788665813                    1007      0.0747117899421634        4292415.02676338                       0   4.32677359343722E-005        5.44317424219808 
       1.88494247123562                    0.15                       0        1.11179917570709                       0                       0                       0                       0                       0       -4500.78931360211       -4286.85689280187   1.84015344353068E-005      0.0120424795196974        299.613515482717        301710.802354302       0.048404708182278                    1007      0.0747047100717453        4290533.53051526                       0   4.32614080988235E-005        5.44238292580548 
       1.88894447223612                    0.15                       0        1.11179903282291                       0                       0                       0                       0                       0       -4500.78770415481        -4286.9792107968   1.84015366155462E-005      0.0120377685281151        299.613561205652        301710.849174587      0.0483976577414668                    1007      0.0746976596309341        4288661.16858429                       0   4.32551072068848E-005        5.44159506248676 
       1.89294647323662                    0.15                       0        1.11179888993874                       0                       0                       0                       0                       0       -4500.78609470751       -4287.10152879174   1.84015387957856E-005      0.0120330575365329        299.613606928586        301710.895994872      0.0483906073006557                    1007      0.0746906091901229        4286788.80665333                       0   4.32488063149461E-005        5.44080719916805 
       1.89694847423712                    0.15                       0        1.11179874705457                       0                       0                       0                       0                       0       -4500.78450187007        -4287.2237305176   1.84015409141485E-005      0.0120283511386678        299.613651613404        301710.941752126      0.0483835631960061                    1007      0.0746835650854733        4284918.29864933                       0   4.32425109918994E-005        5.44002001711343 
       1.90095047523762                    0.15                       0         1.1117986041704                       0                       0                       0                       0                       0       -4500.78303873617        -4287.3450243188    1.8401542549328E-005      0.0120236806123293        299.613688191752        301710.979208354      0.0483765685693242                    1007      0.0746765704587915        4283062.26763382                       0   4.32362591553478E-005         5.4392381549299 
       1.90495247623812                    0.15                       0        1.11179846128623                       0                       0                       0                       0                       0       -4500.78157560225          -4287.46631812   1.84015441845076E-005      0.0120190100859908          299.6137247701        301711.016664582      0.0483695739426423                    1007      0.0746695758321096        4281206.23661831                       0   4.32300073187961E-005        5.43845629274636 
       1.90895447723862                    0.15                       0        1.11179831840206                       0                       0                       0                       0                       0       -4500.78011246834        -4287.5876119212   1.84015458196872E-005      0.0120143395596523        299.613761348448         301711.05412081      0.0483625793159604                    1007      0.0746625812054277         4279350.2056028                       0   4.32237554822445E-005        5.43767443056283 
       1.91295647823912                    0.15                       0        1.11179817551789                       0                       0                       0                       0                       0       -4500.77864933443       -4287.70799706494   1.84015478779933E-005      0.0120096997963102        299.613805025682        301711.098846298      0.0483556254177525                    1007      0.0746556264406565        4277506.50325163                       0   4.32175400345804E-005        5.43689722702347 
       1.91695847923962                    0.15                       0        1.11179803263372                       0                       0                       0                       0                       0       -4500.77718620052       -4287.82812035901   1.84015500582328E-005      0.0120050688980034        299.613850748616        301711.145666583      0.0483486832563522                    1007      0.0746486831629735        4275666.35367684                       0   4.32113350731764E-005        5.43612136597512 
       1.92096048024012                    0.15                       0        1.11179788974955                       0                       0                       0                       0                       0       -4500.77572306661       -4287.94824365308   1.84015522384722E-005      0.0120004379996967        299.613896471551        301711.192486868      0.0483417410949518                    1007      0.0746417398852906        4273826.20410205                       0   4.32051301117724E-005        5.43534550492677 
       1.92496248124062                    0.15                       0        1.11179776254924                       0                       0                       0                       0                       0        -4500.7742599327       -4288.06785301831   1.84015544187116E-005      0.0119958245006761        299.613942194486        301711.239307154      0.0483348224593467                    1007      0.0746348211136444        4271993.02751376                       0   4.31989462102437E-005        5.43457227876748 
       1.92896448224112                    0.15                       0        1.11179765538611                       0                       0                       0                       0                       0       -4500.77279679879       -4288.18680580525   1.84015565989511E-005      0.0119912332304012        299.613987917421        301711.286127439      0.0483279338795105                    1007      0.0746279336500907        4270168.75937969                       0    4.3192789214107E-005        5.43380241885431 
       1.93296648324162                    0.15                       0        1.11179754822298                       0                       0                       0                       0                       0       -4500.77133366488       -4288.30575859219   1.84015587791905E-005      0.0119866419601263        299.614033640355        301711.332947724      0.0483210452996742                    1007      0.0746210461865371        4268344.49124562                       0   4.31866322179704E-005        5.43303255894114 
       1.93696848424212                    0.15                       0        1.11179743742215                       0                       0                       0                       0                       0       -4500.76987053097       -4288.42460707893    1.8401560903923E-005      0.0119820545833295        299.614078432038        301711.378814407      0.0483141619490349                    1007      0.0746141637248239        4266521.79464732                       0   4.31804799954297E-005        5.43226329561112 
       1.94097048524262                    0.15                       0        1.11179729453798                       0                       0                       0                       0                       0       -4500.76840739706       -4288.54253567213   1.84015625391025E-005      0.0119775015457332        299.614115010386        301711.416270635      0.0483073247181976                    1007       0.074607325377704        4264712.95847924                       0   4.31743698744407E-005        5.43149929394896 
       1.94497248624312                    0.15                       0        1.11179715165381                       0                       0                       0                       0                       0       -4500.76694426315       -4288.66046426534   1.84015641742821E-005      0.0119729485081368        299.614151588734        301711.453726863      0.0483004874873603                    1007      0.0746004870305841        4262904.12231116                       0   4.31682597534517E-005         5.4307352922868 
       1.94897448724362                    0.15                       0        1.11179700876964                       0                       0                       0                       0                       0       -4500.76548112924       -4288.77839285854   1.84015658094617E-005      0.0119683954705405        299.614188167082        301711.491183092       0.048293650256523                    1007      0.0745936486834642        4261095.28614307                       0   4.31621496324627E-005        5.42997129062464 
       1.95297648824412                    0.15                       0        1.11179686588547                       0                       0                       0                       0                       0       -4500.76401799533       -4288.89553834534   1.84015678613982E-005      0.0119638716659437        299.614231737451         301711.53579915      0.0482868531410428                    1007      0.0745868513052197        4259298.24937469                       0   4.31560753525716E-005        5.42921165897585 
       1.95697848924462                    0.15                       0         1.1117967230013                       0                       0                       0                       0                       0       -4500.76255486142       -4289.01244274481   1.84015700416376E-005      0.0119593568610259        299.614277460385        301711.582619435       0.048280068375487                    1007       0.074580066539664        4257504.84517259                       0   4.31500121067302E-005        5.42845337268053 
       1.96098049024512                    0.15                       0        1.11179658011713                       0                       0                       0                       0                       0        -4500.7610917275       -4289.12934714428    1.8401572221877E-005      0.0119548420561082         299.61432318332         301711.62943972      0.0482732836099313                    1007      0.0745732817741082        4255711.44097049                       0   4.31439488608888E-005         5.4276950863852 
       1.96498249124562                    0.15                       0        1.11179643723296                       0                       0                       0                       0                       0       -4500.75962859359       -4289.24581382488   1.84015744021165E-005      0.0119503432332262        299.614364998051        301711.672258004      0.0482665203127818                    1007      0.0745665189540344        4253924.43996998                       0   4.31379042508168E-005        5.42693924271744 
       1.96898449224612                    0.15                       0        1.11179629434878                       0                       0                       0                       0                       0       -4500.75816545968       -4289.36169403061   1.84015765823559E-005       0.011945865823775        299.614401576399        301711.709714232      0.0482597857799424                    1007      0.0745597855374776        4252146.01825913                       0    4.3131884609764E-005        5.42618667178896 
       1.97298649324662                    0.15                       0        1.11179615146461                       0                       0                       0                       0                       0       -4500.75670232577       -4289.47757423634   1.84015787625953E-005      0.0119413884143238        299.614438154746         301711.74717046       0.048253051247103                    1007      0.0745530521209208        4250367.59654827                       0   4.31258649687111E-005        5.42543410086047 
       1.97698849424712                    0.15                       0        1.11179600858044                       0                       0                       0                       0                       0       -4500.75525238205       -4289.59336211074   1.84015808936975E-005      0.0119369143509251        299.614475557481        301711.784626688      0.0482463212427555                    1007      0.0745463231322227          4248590.512006                       0     4.311984945519E-005         5.4246820322927 
       1.98099049524762                    0.15                       0        1.11179586569627                       0                       0                       0                       0                       0       -4500.75393556153       -4289.70821812273    1.8401582528877E-005      0.0119324740578699        299.614521280416        301711.822082916      0.0482396369426324                    1007      0.0745396388320997        4246826.92296148                       0    4.3113875599165E-005        5.42393503384688 
       1.98499249624812                    0.15                       0         1.1117957228121                       0                       0                       0                       0                       0       -4500.75261874101       -4289.82307413472   1.84015841640566E-005      0.0119280337648147         299.61456700335        301711.859539145      0.0482329526425094                    1007      0.0745329545319766        4245063.33391696                       0   4.31079017431401E-005        5.42318803540106 
       1.98899449724862                    0.15                       0        1.11179557992793                       0                       0                       0                       0                       0       -4500.75130192049       -4289.93793014671   1.84015857992362E-005      0.0119235934717595        299.614612726285        301711.896995373      0.0482262683423863                    1007      0.0745262702318536        4243299.74487244                       0   4.31019278871151E-005        5.42244103695524 
       1.99299649824912                    0.15                       0        1.11179543704376                       0                       0                       0                       0                       0       -4500.74987493747       -4290.05201502118    1.8401587844803E-005      0.0119191804940832        299.614651564063        301711.941502001       0.048219621023084                    1007      0.0745196229125512        4241547.21085543                       0   4.30959868620745E-005        5.42169812657107 
       1.99699849924962                    0.15                       0        1.11179529415959                       0                       0                       0                       0                       0       -4500.74841180356       -4290.16584683944   1.84015900250425E-005      0.0119147764802121        299.614688142411        301711.988322286      0.0482129858393947                    1007      0.0745129877288619        4239798.30465233                       0   4.30900566108381E-005        5.42095655772375 
       2.00100050025013                    0.15                       0        1.11179515127542                       0                       0                       0                       0                       0       -4500.74694866965       -4290.27967865769   1.84015922052819E-005      0.0119103724663409        299.614724720759        301712.035142571      0.0482063506557054                    1007      0.0745063525451727        4238049.39844922                       0   4.30841263596016E-005        5.42021498887643 
       2.00500250125063                    0.15                       0        1.11179502324023                       0                       0                       0                       0                       0       -4500.74554635716       -4290.39314554738   1.84015941589438E-005      0.0119059833014508        299.614765100446        301712.078070285       0.048199735889365                    1007      0.0744997377788323        4236306.47123562                       0   4.30782142345628E-005        5.41947573647015 
       2.00900450225113                    0.15                       0         1.1117949160771                       0                       0                       0                       0                       0       -4500.74422953664       -4290.50609948529   1.84015957941234E-005      0.0119016150086224         299.61481082338        301712.115526513      0.0481931498221095                    1007      0.0744931517115767        4234571.94822411                       0   4.30723275881148E-005         5.4187397401055 
       2.01300650325163                    0.15                       0        1.11179480891397                       0                       0                       0                       0                       0       -4500.74291271612        -4290.6190534232    1.8401597429303E-005      0.0118972467157939        299.614856546315        301712.152982741       0.048186563754854                    1007      0.0744865656443212        4232837.42521261                       0   4.30664409416669E-005        5.41800374374084 
       2.01700850425213                    0.15                       0        1.11179469894802                       0                       0                       0                       0                       0        -4500.7415958956       -4290.73192699866   1.84015991072502E-005      0.0118928812038882        299.614901551728        301712.191173712      0.0481799813662993                    1007      0.0744799832557666        4231104.00725363                       0   4.30605577166298E-005        5.41726816219351 
       2.02101050525263                    0.15                       0        1.11179455606385                       0                       0                       0                       0                       0       -4500.74027907508       -4290.84385674282   1.84016012874896E-005      0.0118885483530319        299.614938130076        301712.237993997      0.0481734421829124                    1007      0.0744734440723797        4229383.56778389                       0   4.30547146749703E-005        5.41653745254318 
       2.02501250625313                    0.15                       0        1.11179441317968                       0                       0                       0                       0                       0       -4500.73896225457       -4290.95578648699    1.8401603467729E-005      0.0118842155021756        299.614974708424        301712.284814282      0.0481669029995255                    1007      0.0744669048889927        4227663.12831416                       0   4.30488716333109E-005        5.41580674289285 
       2.02901450725363                    0.15                       0        1.11179427029551                       0                       0                       0                       0                       0       -4500.73764543405       -4291.06771623116   1.84016056479685E-005      0.0118798826513192        299.615011286771        301712.331634567      0.0481603638161386                    1007      0.0744603657056058        4225942.68884442                       0   4.30430285916515E-005        5.41507603324253 
       2.03301650825413                    0.15                       0        1.11179412741134                       0                       0                       0                       0                       0       -4500.73632861353       -4291.17888680668   1.84016074241902E-005      0.0118755754507359        299.615047865119        301712.371513882      0.0481538602121625                    1007      0.0744538612742016         4224232.6885943                       0   4.30372162553339E-005        5.41434924229197 
       2.03701850925463                    0.15                       0        1.11179398452717                       0                       0                       0                       0                       0       -4500.73501179301       -4291.28979235712   1.84016090593698E-005      0.0118712772046397        299.615084443467         301712.40897011      0.0481473690289268                    1007      0.0744473689746833        4222526.33266633                       0   4.30314146382236E-005        5.41362381935597 
       2.04102051025513                    0.15                       0          1.111793841643                       0                       0                       0                       0                       0       -4500.73369497249       -4291.40069790755   1.84016106945494E-005      0.0118669789585435        299.615121021815        301712.446426338      0.0481408778456911                    1007       0.074440876675165        4220819.97673837                       0   4.30256130211132E-005        5.41289839641997 
       2.04502251125563                    0.15                       0        1.11179371319037                       0                       0                       0                       0                       0       -4500.73237815197       -4291.51124878846   1.84016125499368E-005      0.0118626945802552        299.615161294637        301712.483882566      0.0481344056038513                    1007      0.0744344042190139         4219119.1895948                       0   4.30198281397973E-005        5.41217510935186 
       2.04902451225613                    0.15                       0        1.11179360602724                       0                       0                       0                       0                       0       -4500.73106133145       -4291.62127645854   1.84016147301762E-005      0.0118584306598485        299.615207017571        301712.521338794      0.0481279613044842                    1007      0.0744279610359293        4217426.61755878                       0    4.3014067947236E-005        5.41145497313018 
       2.05302651325663                    0.15                       0        1.11179349886411                       0                       0                       0                       0                       0       -4500.72974451093       -4291.73130412863   1.84016169104156E-005      0.0118541667394418        299.615252740506        301712.558795023       0.048121517005117                    1007      0.0744215178528447        4215734.04552276                       0   4.30083077546748E-005        5.41073483690851 
       2.05702851425713                    0.15                       0         1.1117933893156                       0                       0                       0                       0                       0       -4500.72842769041       -4291.84127317565   1.84016190542571E-005      0.0118499050739633        299.615297852784        301712.596251251      0.0481150757620161                    1007      0.0744150776514833        4214042.38394197                       0   4.30025503283605E-005        5.41001504418133 
       2.06103051525763                    0.15                       0        1.11179324643143                       0                       0                       0                       0                       0       -4500.72711086989       -4291.95042296539   1.84016206894366E-005      0.0118456749211048        299.615334431132        301712.633707479      0.0481086772302349                    1007      0.0744086791197022        4212363.44597299                       0   4.29968315603483E-005        5.40930005178981 
       2.06503251625813                    0.15                       0        1.11179310354726                       0                       0                       0                       0                       0       -4500.72579404937       -4292.05957275513   1.84016223246162E-005      0.0118414447682464        299.615371009479        301712.671163707      0.0481022786984538                    1007       0.074402280587921          4210684.508004                       0   4.29911127923361E-005        5.40858505939829 
       2.06903451725863                    0.15                       0        1.11179296066309                       0                       0                       0                       0                       0       -4500.72447722885       -4292.16872254487   1.84016239597958E-005      0.0118372146153879        299.615407587827        301712.708619935      0.0480958801666727                    1007      0.0743958820561399        4209005.57003502                       0   4.29853940243239E-005        5.40787006700677 
       2.07303651825913                    0.15                       0        1.11179281777892                       0                       0                       0                       0                       0       -4500.72316040833       -4292.27712513483   1.84016255949753E-005      0.0118330088940231        299.615444166175        301712.746076163      0.0480895150245995                    1007      0.0743895160996836        4207336.25087544                       0   4.29797046822644E-005        5.40715872305163 
       2.07703851925963                    0.15                       0        1.11179267489475                       0                       0                       0                       0                       0       -4500.72184358781       -4292.38525073083   1.84016272301549E-005      0.0118288122296423        299.615480744523        301712.783532391      0.0480831622604044                    1007      0.0743831622192059        4205670.49749875                       0   4.29740262486815E-005         5.4064487316061 
       2.08104052026013                    0.15                       0        1.11179253201058                       0                       0                       0                       0                       0       -4500.72052676729       -4292.49337632684   1.84016288653345E-005      0.0118246155652614         299.61551732287        301712.820988619      0.0480768094962093                    1007      0.0743768083387282        4204004.74412206                       0   4.29683478150987E-005        5.40573874016056 
       2.08504252126063                    0.15                       0         1.1117924031405                       0                       0                       0                       0                       0       -4500.71926734852        -4292.6012149141   1.84016307143522E-005      0.0118204317106425        299.615553901218        301712.858444847      0.0480704738116968                    1007      0.0743704719758737        4202344.22211106                       0   4.29626852055408E-005        5.40503071068883 
       2.08904452226113                    0.15                       0        1.11179229597738                       0                       0                       0                       0                       0       -4500.71809684139       -4292.70860894314   1.84016328945916E-005      0.0118162676975273        299.615590479566        301712.895901076      0.0480641645825225                    1007      0.0743641627466995        4200691.80315158                       0   4.29570471063873E-005        5.40432572018927 
       2.09304652326163                    0.15                       0        1.11179218881425                       0                       0                       0                       0                       0       -4500.71692633426       -4292.81600297219   1.84016350748311E-005       0.011812103684412        299.615627057914        301712.933357304      0.0480578553533483                    1007      0.0743578535175252         4199039.3841921                       0   4.29514090072338E-005        5.40362072968972 
       2.09704852426213                    0.15                       0        1.11179207968318                       0                       0                       0                       0                       0       -4500.71574776646       -4292.92334057654   1.84016372250421E-005      0.0118079414547399        299.615664140053        301712.971329415      0.0480515486455936                    1007      0.0743515468712685        4197387.67921461                       0   4.29457731301775E-005        5.40291601470138 
       2.10105052526263                    0.15                       0        1.11179193679901                       0                       0                       0                       0                       0       -4500.71443094594       -4293.02971041185   1.84016388602217E-005      0.0118038098138197        299.615709862988          301713.0181497      0.0480452851840053                    1007      0.0743452845259629        4195748.22011005                       0   4.29401753654534E-005        5.40221602514781 
       2.10505252626313                    0.15                       0        1.11179179391484                       0                       0                       0                       0                       0       -4500.71311412542       -4293.13608024715   1.84016404954013E-005      0.0117996781728994        299.615755585923        301713.064969985       0.048039021722417                    1007      0.0743390221806572         4194108.7610055                       0   4.29345776007293E-005        5.40151603559424 
       2.10905452726363                    0.15                       0        1.11179165103067                       0                       0                       0                       0                       0        -4500.7117973049       -4293.24245008246   1.84016421305809E-005      0.0117955465319791        299.615801308858         301713.11179027      0.0480327582608288                    1007      0.0743327598353515        4192469.30190095                       0   4.29289798360052E-005        5.40081604604067 
       2.11305652826413                    0.15                       0        1.11179153378932                       0                       0                       0                       0                       0       -4500.71058551737       -4293.34818971986   1.84016437657604E-005      0.0117914379295288        299.615840467231        301713.151888444      0.0480265252500877                    1007      0.0743265263382168        4190839.03864432                       0   4.29234094607663E-005        5.40011954391044 
       2.11705852926463                    0.15                       0        1.11179142662619                       0                       0                       0                       0                       0       -4500.70941501024       -4293.45368167482     1.840164540094E-005      0.0117873383817329        299.615877045578        301713.189344672      0.0480203042072377                    1007      0.0743203041790843        4189212.38956979                       0   4.29178498502322E-005        5.39942441241869 
