       1.98899449724862                    0.15                       0        1.11564674617172                       0                       0                       0                       0                       0       -4328.95977749617       -3196.49023742828   1.83780012548937E-005      0.0101751921527934        299.117454265463        301211.273167834      0.0814873619548317                    1007       0.107787367569589   9.99999974737875E-005   7.28288288665572E-005        16.5211045559553 
       1.99299649824912                    0.15                       0        1.11564471007228                       0                       0                       0                       0                       0       -4329.08491159642       -3197.02390440826   1.83780087510591E-005      0.0101711207575884        299.117609723441        301211.432356803      0.0814645646504309                    1007       0.107764568584242   9.99999974737875E-005   7.28084522688141E-005        16.5196097384935 
       1.99699849924962                    0.15                       0        1.11564267397285                       0                       0                       0                       0                       0       -4329.21000954579       -3197.55663146515   1.83780163818971E-005      0.0101670583261884        299.117765181419        301211.591545773      0.0814418125787695                    1007       0.107741814280015   9.99999974737875E-005   7.27881149954562E-005        16.5181180277486 
       2.00100050025013                    0.15                       0        1.11564063787341                       0                       0                       0                       0                       0       -4329.33510749515       -3198.08935852204   1.83780240127351E-005      0.0101629958947885        299.117920639397        301211.750734742      0.0814190605071081                    1007       0.107719059975789   9.99999974737875E-005   7.27677777220983E-005        16.5166263170037 
       2.00500250125062                    0.15                       0        1.11563860177397                       0                       0                       0                       0                       0       -4329.46014462309       -3198.62050422184   1.83780314169956E-005      0.0101589483123696        299.118076097375         301211.90603114      0.0813963817522906                    1007       0.107696379916468   9.99999974737875E-005   7.27475075156713E-005        16.5151395955164 
       2.00900450225113                    0.15                       0        1.11563656567454                       0                       0                       0                       0                       0       -4329.58509625907       -3199.14942713056   1.83780385027737E-005      0.0101549216020124        299.118231555353        301212.055856053      0.0813738060532778                    1007       0.107673804217455   9.99999974737875E-005   7.27273315800309E-005        16.5136598870419 
       2.01300650325163                    0.15                       0         1.1156345295751                       0                       0                       0                       0                       0       -4329.71004789504       -3199.67835003928   1.83780455885519E-005      0.0101508948916552        299.118387013331        301212.205680965      0.0813512303542649                    1007       0.107651228518442   9.99999974737875E-005   7.27071556443905E-005        16.5121801785674 
       2.01700850425213                    0.15                       0        1.11563249627849                       0                       0                       0                       0                       0       -4329.83499953102       -3200.20697445891     1.837805267433E-005      0.0101468709403236        299.118542471309         301212.35624062      0.0813286684941745                    1007       0.107628666658351   9.99999974737875E-005   7.26869920258289E-005        16.5107014118403 
       2.02101050525263                    0.15                       0        1.11563049590009                       0                       0                       0                       0                       0       -4329.95995116699       -3200.73209321946   1.83780597601081E-005      0.0101428793928679        299.118697929287         301212.51542959      0.0813062691678102                    1007       0.107606267331987   9.99999974737875E-005    7.2666973067427E-005        16.5092337056361 
       2.02501250625313                    0.15                       0         1.1156284955217                       0                       0                       0                       0                       0       -4330.08490280296       -3201.25721198001   1.83780668458863E-005      0.0101388878454121        299.118853387265        301212.674618559      0.0812838698414459                    1007       0.107583868005623   9.99999974737875E-005   7.26469541090252E-005        16.5077659994319 
       2.02901450725363                    0.15                       0         1.1156264951433                       0                       0                       0                       0                       0       -4330.20985443894       -3201.78233074057   1.83780739316644E-005      0.0101348962979564        299.119008845243        301212.833807529      0.0812614705150816                    1007       0.107561468679258   9.99999974737875E-005   7.26269351506234E-005        16.5062982932277 
       2.03301650825413                    0.15                       0        1.11562446828721                       0                       0                       0                       0                       0       -4330.33469762225       -3202.30473818452   1.83780814214602E-005      0.0101309306076306        299.119157524929        301212.986055528      0.0812392002675103                    1007       0.107539200086544   9.99999974737875E-005   7.26070325493066E-005        16.5048394835311 
       2.03701850925463                    0.15                       0        1.11562243218777                       0                       0                       0                       0                       0       -4330.45950294483        -3202.8261991103   1.83780890522982E-005      0.0101269739440057        299.119303838321         301213.13588044      0.0812169750812294                    1007       0.107516977132828   9.99999974737875E-005   7.25871705681434E-005        16.5033837795973 
       2.04102051025513                    0.15                       0        1.11562039608834                       0                       0                       0                       0                       0       -4330.58430826742       -3203.34766003607   1.83780966831362E-005      0.0101230172803807        299.119450151712        301213.285705353      0.0811947498949484                    1007       0.107494754179112   9.99999974737875E-005   7.25673085869802E-005        16.5019280756635 
       2.04502251125563                    0.15                       0        1.11561837442044                       0                       0                       0                       0                       0          -4330.70911359       -3203.86767272797   1.83781040937663E-005      0.0101190743718171        299.119600159577        301213.435530265      0.0811725941604528                    1007        0.10747259977521   9.99999974737875E-005   7.25475073831758E-005        16.5004769898224 
       2.04902451225613                    0.15                       0        1.11561637404205                       0                       0                       0                       0                       0       -4330.83391891258       -3204.38554897566   1.83781111795445E-005      0.0101151517548111        299.119755617555        301213.585355178        0.08115054088169                    1007       0.107450546496448   9.99999974737875E-005   7.25277958385329E-005        16.4990327166223 
       2.05302651325663                    0.15                       0        1.11561437366365                       0                       0                       0                       0                       0       -4330.95872423516       -3204.90342522335   1.83781182653226E-005       0.010111229137805        299.119911075533         301213.73518009      0.0811284876029273                    1007       0.107428493217685   9.99999974737875E-005     7.250808429389E-005        16.4975884434221 
       2.05702851425713                    0.15                       0        1.11561237089988                       0                       0                       0                       0                       0       -4331.08351978724       -3205.42106209355   1.83781253511007E-005       0.010107308775727        299.120065922854        301213.885005003      0.0811064456547124                    1007        0.10740645126947   9.99999974737875E-005   7.24883830862755E-005        16.4961449335431 
       2.06103051525763                    0.15                       0        1.11561033480045                       0                       0                       0                       0                       0       -4331.20817879643       -3205.93535366316   1.83781324368789E-005      0.0101034199262691        299.120212236245        301214.034829915      0.0810845620509026                    1007        0.10738456766566   9.99999974737875E-005   7.24688263386318E-005        16.4947120910767 
       2.06503251625813                    0.15                       0        1.11560829870101                       0                       0                       0                       0                       0       -4331.33283780562       -3206.44964523277    1.8378139522657E-005      0.0100995310768112        299.120358549636        301214.184654827      0.0810626784470929                    1007        0.10736268406185   9.99999974737875E-005   7.24492695909881E-005        16.4932792486102 
       2.06903451725863                    0.15                       0        1.11560626260157                       0                       0                       0                       0                       0       -4331.45749681481       -3206.96393680239   1.83781466084351E-005      0.0100956422273534        299.120504863027         301214.33447974      0.0810407948432832                    1007       0.107340800458041   9.99999974737875E-005   7.24297128433444E-005        16.4918464061437 
       2.07303651825913                    0.15                       0         1.1156042525624                       0                       0                       0                       0                       0       -4331.58204908118       -3207.47566654421   1.83781532965652E-005      0.0100917776057934        299.120651176418        301214.484304652      0.0810190333969418                    1007       0.107319039011699   9.99999974737875E-005   7.24102642559591E-005        16.4904219029605 
       2.07703851925963                    0.15                       0          1.115602252184                       0                       0                       0                       0                       0       -4331.70656177698       -3207.98644659244   1.83781598372835E-005      0.0100879219657424        299.120797489809        301214.634129565      0.0809973172355199                    1007       0.107297322850277   9.99999974737875E-005   7.23908557645963E-005        16.4890004912277 
       2.08104052026013                    0.15                       0        1.11560025180561                       0                       0                       0                       0                       0       -4331.83107447278       -3208.49722664066   1.83781663780018E-005      0.0100840663256915          299.1209438032        301214.783954477       0.080975601074098                    1007       0.107275606688856   9.99999974737875E-005   7.23714472732335E-005        16.4875790794949 
       2.08504252126063                    0.15                       0        1.11559826544131                       0                       0                       0                       0                       0       -4331.95558716858       -3209.00665774782   1.83781731325582E-005      0.0100802236048877        299.121090116592         301214.93377939      0.0809539497278821                    1007        0.10725395534264   9.99999974737875E-005   7.23520960905014E-005        16.4861619280481 
       2.08904452226113                    0.15                       0        1.11559630078396                       0                       0                       0                       0                       0       -4332.08009986439       -3209.51399943136   1.83781802183364E-005       0.010076400895173        299.121236429983        301215.083604302      0.0809323987762829                    1007        0.10723240439104   9.99999974737875E-005   7.23328336751801E-005        16.4847513755123 
       2.09304652326163                    0.15                       0        1.11559433612661                       0                       0                       0                       0                       0       -4332.20461256019       -3210.02134111489   1.83781873041145E-005      0.0100725781854583        299.121382743374        301215.233429215      0.0809108478246837                    1007       0.107210853439441   9.99999974737875E-005   7.23135712598588E-005        16.4833408229765 
       2.09704852426213                    0.15                       0        1.11559236950132                       0                       0                       0                       0                       0       -4332.32911719532       -3210.52848934233   1.83781943898926E-005      0.0100687572591868        299.121529056765        301215.382738244      0.0808893058517982                    1007       0.107189311466556   9.99999974737875E-005   7.22943170122458E-005        16.4819309001806 
       2.10105052526263                    0.15                       0        1.11559036912293                       0                       0                       0                       0                       0       -4332.45348357773       -3211.03231950448   1.83782014756708E-005      0.0100649669216671        299.121675370156          301215.5231991      0.0808679178774565                    1007       0.107167923492214   9.99999974737875E-005   7.22752028532054E-005        16.4805317783785 
       2.10505252626313                    0.15                       0        1.11558836874454                       0                       0                       0                       0                       0       -4332.57784996014       -3211.53614966663   1.83782085614489E-005      0.0100611765841474        299.121821683547        301215.663659955      0.0808465299031149                    1007       0.107146535517872   9.99999974737875E-005    7.2256088694165E-005        16.4791326565764 
       2.10905452726363                    0.15                       0        1.11558636836614                       0                       0                       0                       0                       0       -4332.70221634255       -3212.03997982878    1.8378215647227E-005      0.0100573862466277        299.121967996938         301215.80412081      0.0808251419287732                    1007       0.107125147543531   9.99999974737875E-005   7.22369745351246E-005        16.4777335347743 
       2.11305652826413                    0.15                       0        1.11558436798775                       0                       0                       0                       0                       0       -4332.82658272496       -3212.54144674877   1.83782223417268E-005      0.0100536187472434        299.122107745767        301215.951303777      0.0808038709497917                    1007       0.107103874961873   9.99999974737875E-005   7.22179621084581E-005         16.476342208389 
       2.11705852926463                    0.15                       0        1.11558236760936                       0                       0                       0                       0                       0       -4332.95094910737       -3213.04198485962   1.83782288824451E-005      0.0100498602237774        299.122244914572        301216.101128689      0.0807826459527075                    1007       0.107082647732224   9.99999974737875E-005   7.21989896649804E-005        16.4749539457839 
       2.12106053026513                    0.15                       0        1.11558036723096                       0                       0                       0                       0                       0       -4333.07531548978       -3213.54252297047   1.83782354231634E-005      0.0100461017003114        299.122382083376        301216.250953602      0.0807614209556234                    1007       0.107061420502574   9.99999974737875E-005   7.21800172215026E-005        16.4735656831788 
       2.12506253126563                    0.15                       0        1.11557838044923                       0                       0                       0                       0                       0       -4333.19962618028       -3214.04180801338   1.83782419638816E-005      0.0100423551801445        299.122522732924        301216.397214232      0.0807402554439151                    1007       0.107040253608092   9.99999974737875E-005   7.21610995497158E-005        16.4721815539575 
       2.12906453226613                    0.15                       0        1.11557641579188                       0                       0                       0                       0                       0        -4333.3238462493       -3214.53905407294   1.83782485045999E-005      0.0100386281916615        299.122669046315        301216.537675088      0.0807191867263929                    1007        0.10701918489057   9.99999974737875E-005   7.21422710020401E-005        16.4708041505494 
       2.13306653326663                    0.15                       0        1.11557445113453                       0                       0                       0                       0                       0       -4333.44806631832       -3215.03630013249   1.83782550453182E-005      0.0100349012031786        299.122815359706        301216.678135943      0.0806981180088707                    1007       0.106998116173048   9.99999974737875E-005   7.21234424543644E-005        16.4694267471413 
       2.13706853426713                    0.15                       0        1.11557248647717                       0                       0                       0                       0                       0        -4333.5722800365       -3215.53340012291   1.83782616096951E-005      0.0100311755592664         299.12296127617        301216.818596798      0.0806770561716746                    1007       0.106977054335852   9.99999974737875E-005   7.21046199633138E-005         16.468049790276 
       2.14107053526763                    0.15                       0        1.11557052181982                       0                       0                       0                       0                       0       -4333.69635379213       -3216.02728097447   1.83782686954733E-005      0.0100274795476252        299.123098444974        301216.959057654      0.0806561459662796                    1007       0.106956144130457   9.99999974737875E-005   7.20859309509613E-005        16.4666826745282 
       2.14507253626813                    0.15                       0        1.11556855716247                       0                       0                       0                       0                       0       -4333.82042754776       -3216.52116182603   1.83782757812514E-005       0.010023783535984        299.123235613779        301217.099518509      0.0806352357608846                    1007       0.106935233925062   9.99999974737875E-005   7.20672419386088E-005        16.4653155587804 
       2.14907453726863                    0.15                       0        1.11556659250512                       0                       0                       0                       0                       0       -4333.94450130339       -3217.01504267759   1.83782828670295E-005      0.0100200875243428        299.123372782583        301217.239979365      0.0806143255554896                    1007       0.106914323719667   9.99999974737875E-005   7.20485529262564E-005        16.4639484430326 
       2.15307653826913                    0.15                       0        1.11556462784777                       0                       0                       0                       0                       0       -4334.06857505901       -3217.50670208151    1.8378289567899E-005      0.0100164129936871        299.123509951387         301217.38044022      0.0805935241345348                    1007       0.106893522298712   9.99999974737875E-005   7.20299609108996E-005        16.4625889957995 
       2.15707853926964                    0.15                       0        1.11556266319042                       0                       0                       0                       0                       0       -4334.19264881464       -3217.99743719516   1.83782961086172E-005      0.0100127474007464        299.123647120191        301217.520901076      0.0805727679761366                    1007       0.106872766140314   9.99999974737875E-005   7.20114092536309E-005        16.4612327392487 
       2.16108054027014                    0.15                       0        1.11556069853307                       0                       0                       0                       0                       0       -4334.31672257027       -3218.48817230881   1.83783026493355E-005      0.0100090818078056        299.123784288995        301217.661361931      0.0805520118177384                    1007       0.106852009981915   9.99999974737875E-005   7.19928575963622E-005        16.4598764826978 
       2.16508254127064                    0.15                       0        1.11555873387572                       0                       0                       0                       0                       0       -4334.44074234383       -3218.97771981694   1.83783091900538E-005      0.0100054274377911        299.123924831679        301217.801822786      0.0805313124947097                    1007       0.106831310658887   9.99999974737875E-005   7.19743574204065E-005        16.4585240217612 
       2.16908454227114                    0.15                       0        1.11555676921837                       0                       0                       0                       0                       0       -4334.56466978606       -3219.46523603599   1.83783157307721E-005      0.0100017922635508         299.12407114507        301217.942283642      0.0805107103833084                    1007       0.106810708547485   9.99999974737875E-005    7.1955945298461E-005        16.4571780528707 
       2.17308654327164                    0.15                       0        1.11555480456102                       0                       0                       0                       0                       0        -4334.6885972283       -3219.95275225503   1.83783222714903E-005     0.00999815708931057        299.124217458461        301218.082744497       0.080490108271907                    1007       0.106790106436084   9.99999974737875E-005   7.19375331765155E-005        16.4558320839802 
       2.17708854427214                    0.15                       0        1.11555283990367                       0                       0                       0                       0                       0       -4334.81252002955       -3220.44016869274   1.83783288122086E-005     0.00999452285338128         299.12436348179        301218.223205353      0.0804695109051725                    1007       0.106769509069349   9.99999974737875E-005   7.19191252730967E-005        16.4544864232806 
       2.18109054527264                    0.15                       0        1.11555087524632                       0                       0                       0                       0                       0       -4334.93630115839       -3220.92453917388   1.83783353529269E-005     0.00999091726062953        299.124500650594        301218.363666208      0.0804490583756377                    1007       0.106749056539815   9.99999974737875E-005   7.19008461457562E-005        16.4531501705137 
       2.18509254627314                    0.15                       0        1.11554891058897                       0                       0                       0                       0                       0       -4335.06008228724       -3221.40890965502   1.83783418936452E-005     0.00998731166787777        299.124637819398        301218.504127064      0.0804286058461028                    1007        0.10672860401028   9.99999974737875E-005   7.18825670184156E-005        16.4518139177468 
       2.18909454727364                    0.15                       0        1.11554694593161                       0                       0                       0                       0                       0       -4335.18386341608       -3221.89328013616   1.83783484343634E-005     0.00998370607512602        299.124774988202        301218.644587919      0.0804081533165679                    1007       0.106708151480745   9.99999974737875E-005   7.18642878910751E-005          16.45047766498 
       2.19309654827414                    0.15                       0        1.11554498127426                       0                       0                       0                       0                       0       -4335.30774615824       -3222.37551673786   1.83783549750817E-005     0.00998012083263443        299.124905806175        301218.778545523      0.0803878046702659                    1007       0.106687804384939   9.99999974737875E-005   7.18461026414228E-005        16.4491485568987 
       2.19709854927464                    0.15                       0        1.11554301661691                       0                       0                       0                       0                       0       -4335.43167360047       -3222.85681463779      1.83783615158E-005     0.00997654454230055        299.125033830392        301218.909642321      0.0803675017225975                    1007       0.106667503669836   9.99999974737875E-005   7.18279586889266E-005        16.4478225917921 
       2.20110055027514                    0.15                       0        1.11554105195956                       0                       0                       0                       0                       0       -4335.55560104271       -3223.33811253771   1.83783680565183E-005     0.00997296825196667        299.125161854609         301219.04073912      0.0803471987749291                    1007       0.106647202954732   9.99999974737875E-005   7.18098147364304E-005        16.4464966266855 
       2.20510255127564                    0.15                       0        1.11553910006399                       0                       0                       0                       0                       0       -4335.67942394049       -3223.81831272081   1.83783744025073E-005     0.00996940233057487         299.12529314584        301219.175181341       0.080326949267193                    1007        0.10662695408434   9.99999974737875E-005   7.17917175189496E-005        16.4451741327817 
       2.20910455227614                    0.15                       0        1.11553717112768                       0                       0                       0                       0                       0       -4335.80305875594       -3224.29653803953   1.83783803981657E-005     0.00996585506358822        299.125430314645        301219.315642196      0.0803067959013911                    1007       0.106606798485973   9.99999974737875E-005   7.17737043808189E-005        16.4438578837988 
       2.21310655327664                    0.15                       0        1.11553524219137                       0                       0                       0                       0                       0        -4335.9266935714       -3224.77476335824   1.83783863938242E-005     0.00996230779660157        299.125567483449        301219.456103052      0.0802866425355892                    1007       0.106586642887605   9.99999974737875E-005   7.17556912426883E-005        16.4425416348158 
       2.21710855427714                    0.15                       0        1.11553331325506                       0                       0                       0                       0                       0       -4336.05032838685       -3225.25292858832    1.8378392400402E-005     0.00995876109986946        299.125704652253        301219.596376313      0.0802664920769673                    1007       0.106566490241144   9.99999974737875E-005    7.1737680681535E-005        16.4412255919296 
       2.22111055527764                    0.15                       0        1.11553138431875                       0                       0                       0                       0                       0        -4336.1739632023       -3225.72815448251   1.83783989411202E-005     0.00995524229808874        299.125841821057        301219.727473112      0.0802464838279015                    1007       0.106546481992078   9.99999974737875E-005   7.17197961775305E-005        16.4399196306069 
       2.22511255627814                    0.15                       0        1.11552945538245                       0                       0                       0                       0                       0       -4336.29759801776       -3226.20338037671   1.83784054818385E-005     0.00995172349630802        299.125978989861         301219.85856991      0.0802264755788357                    1007       0.106526473743013   9.99999974737875E-005   7.17019116735259E-005        16.4386136692843 
       2.22911455727864                    0.15                       0        1.11552752644614                       0                       0                       0                       0                       0       -4336.42123283321       -3226.67860627091   1.83784120225568E-005     0.00994820469452731        299.126116158665        301219.989666708        0.08020646732977                    1007       0.106506465493947   9.99999974737875E-005   7.16840271695213E-005        16.4373077079616 
       2.23311655827914                    0.15                       0        1.11552557311934                       0                       0                       0                       0                       0        -4336.5447677452       -3227.15183409576   1.83784185632751E-005     0.00994470532892226        299.126247083503        301220.120763507      0.0801865566426841                    1007       0.106486554806861   9.99999974737875E-005   7.16662319861769E-005        16.4360079906057 
       2.23711855927964                    0.15                       0        1.11552360846198                       0                       0                       0                       0                       0       -4336.66825624726       -3227.62413372213   1.83784251039933E-005     0.00994121499234748         299.12637510772        301220.251860305      0.0801666912777893                    1007       0.106466689441966   9.99999974737875E-005   7.16484782965379E-005          16.43471117387 
       2.24112056028014                    0.15                       0        1.11552164380463                       0                       0                       0                       0                       0       -4336.79174474933       -3228.09643334851   1.83784316447116E-005      0.0099377246557727        299.126503131937        301220.382957104      0.0801468259128945                    1007       0.106446824077071   9.99999974737875E-005   7.16307246068988E-005        16.4334143571343 
       2.24512256128064                    0.15                       0        1.11551969149162                       0                       0                       0                       0                       0       -4336.91523325139       -3228.56769644588   1.83784379970703E-005     0.00993424386676846        299.126634316304        301220.517289895      0.0801270099253342                    1007       0.106427008089511   9.99999974737875E-005    7.1613014616683E-005        16.4321208980574 
       2.24912456228114                    0.15                       0        1.11551776255531                       0                       0                       0                       0                       0       -4337.03872175345       -3229.03699664774   1.83784439927287E-005     0.00993078115818768        299.126771485108         301220.65775075      0.0801072874446104                    1007       0.106407285608787   9.99999974737875E-005   7.15953873809305E-005        16.4308337974453 
       2.25312656328164                    0.15                       0          1.115515833619                       0                       0                       0                       0                       0       -4337.16221025552        -3229.5062968496   1.83784499883872E-005     0.00992731844960689        299.126908653912        301220.798211606      0.0800875649638865                    1007       0.106387563128063   9.99999974737875E-005   7.15777601451781E-005        16.4295466968332 
       2.25712856428214                    0.15                       0        1.11551390498086                       0                       0                       0                       0                       0       -4337.28569753627       -3229.97557323584   1.83784559840456E-005     0.00992385596931428        299.127045746384        301220.938594297      0.0800678436572162                    1007       0.106367841821393   9.99999974737875E-005   7.15601339649673E-005         16.428259677324 
       2.26113056528264                    0.15                       0         1.1155120117656                       0                       0                       0                       0                       0       -4337.40903972494       -3230.44202032657    1.8378461979704E-005     0.00992042060965684        299.127173770601        301221.069691096      0.0800482618280981                    1007       0.106348259992275   9.99999974737875E-005   7.15426331831016E-005        16.4269822928356 
       2.26513256628314                    0.15                       0        1.11551011855033                       0                       0                       0                       0                       0       -4337.53238191361        -3230.9084674173   1.83784679753624E-005     0.00991698524999941        299.127301794818        301221.200787894      0.0800286799989801                    1007       0.106328678163157   9.99999974737875E-005   7.15251324012358E-005        16.4257049083471 
       2.26913456728364                    0.15                       0        1.11550822533507                       0                       0                       0                       0                       0       -4337.65572410229       -3231.37491450804   1.83784739710208E-005     0.00991354989034197        299.127429819036        301221.331884692      0.0800090981698621                    1007       0.106309096334039   9.99999974737875E-005     7.150763161937E-005        16.4244275238587 
       2.27313656828414                    0.15                       0        1.11550630814675                       0                       0                       0                       0                       0       -4337.77906629096       -3231.83944682302    1.8378480332479E-005     0.00991013288505379        299.127557843253        301221.462981491      0.0799896092363272                    1007       0.106289607400504   9.99999974737875E-005   7.14902142398518E-005         16.423156276472 
       2.27713856928464                    0.15                       0        1.11550437921044                       0                       0                       0                       0                       0       -4337.90240847963       -3232.30304080263   1.83784868731973E-005      0.0099067248743197         299.12768586747        301221.594078289      0.0799701658262498                    1007       0.106270163990427   9.99999974737875E-005   7.14728377316333E-005        16.4218880365705 
       2.28114057028514                    0.15                       0        1.11550245027413                       0                       0                       0                       0                       0        -4338.0257506683       -3232.76663478224   1.83784934139156E-005     0.00990331686358562        299.127813891687        301221.725175088      0.0799507224161724                    1007       0.106250720580349   9.99999974737875E-005   7.14554612234148E-005         16.420619796669 
       2.28514257128564                    0.15                       0        1.11550052133783                       0                       0                       0                       0                       0       -4338.14904400442       -3233.22930056337   1.83784997726439E-005     0.00989991770484198        299.127941915904        301221.853145323       0.079931325222803                    1007        0.10623132338698   9.99999974737875E-005   7.14381254809417E-005        16.4193546100519 
       2.28914457228614                    0.15                       0        1.11549859240152                       0                       0                       0                       0                       0       -4338.27223987971       -3233.69011458854   1.83785057683023E-005      0.0098965362058193        299.128069940121        301221.974878064      0.0799120202317662                    1007       0.106212018395943   9.99999974737875E-005    7.1420871066131E-005        16.4180955147373 
       2.29314657328664                    0.15                       0        1.11549666346521                       0                       0                       0                       0                       0       -4338.39543575499       -3234.15092861372   1.83785117639607E-005     0.00989315470679663        299.128197964339        301222.096610805      0.0798927152407295                    1007       0.106192713404906   9.99999974737875E-005   7.14036166513203E-005        16.4168364194228 
       2.29714857428714                    0.15                       0         1.1154947345289                       0                       0                       0                       0                       0       -4338.51863163027        -3234.6117426389   1.83785177596192E-005     0.00988977320777395        299.128325988556        301222.218343547      0.0798734102496927                    1007        0.10617340841387   9.99999974737875E-005   7.13863622365096E-005        16.4155773241082 
       2.30115057528764                    0.15                       0        1.11549284119437                       0                       0                       0                       0                       0       -4338.64168168068       -3235.06978599163   1.83785237552776E-005     0.00988641813194278        299.128454012773         301222.34940908      0.0798542387653077                    1007       0.106154236929485   9.99999974737875E-005   7.13692295074492E-005        16.4143273428478 
       2.30515257628814                    0.15                       0         1.1154909479791                       0                       0                       0                       0                       0       -4338.76473124257       -3235.52782006238    1.8378529750936E-005     0.00988306314463151         299.12858203699        301222.480505878      0.0798350677281812                    1007       0.106135065892358   9.99999974737875E-005   7.13520971860463E-005        16.4130773921201 
       2.30915457728864                    0.15                       0        1.11548905476384                       0                       0                       0                       0                       0       -4338.88778080446       -3235.98585413312   1.83785357465944E-005     0.00987970815732024        299.128710061207        301222.611602676      0.0798158966910547                    1007       0.106115894855232   9.99999974737875E-005   7.13349648646434E-005        16.4118274413925 
       2.31315657828914                    0.15                       0        1.11548713799296                       0                       0                       0                       0                       0       -4339.01083036635       -3236.44205501188   1.83785417422528E-005      0.0098763704686619        299.128838085425        301222.742699475      0.0797968154597008                    1007       0.106096813623878   9.99999974737875E-005   7.13179101801469E-005        16.4105831440119 
       2.31715857928964                    0.15                       0        1.11548520905665                       0                       0                       0                       0                       0       -4339.13387992825        -3236.8973091282   1.83785477379113E-005     0.00987304171399139        299.128966109642        301222.873796273      0.0797777806090498                    1007       0.106077778773227   9.99999974737875E-005    7.1300895591673E-005        16.4093417663345 
       2.32116058029015                    0.15                       0        1.11548328012034                       0                       0                       0                       0                       0       -4339.25692949014       -3237.35256324451   1.83785537335697E-005     0.00986971295932089        299.129094133859        301223.004893072      0.0797587457583987                    1007       0.106058743922576   9.99999974737875E-005    7.1283881003199E-005        16.4081003886572 
       2.32516258129065                    0.15                       0        1.11548136269349                       0                       0                       0                       0                       0       -4339.37997905203       -3237.80694522066   1.83785597292281E-005     0.00986639238715082        299.129219211657        301223.132972736      0.0797397526295081                    1007       0.106039751513026   9.99999974737875E-005   7.12669050511883E-005        16.4068619573993 
       2.32916458229115                    0.15                       0        1.11547946947822                       0                       0                       0                       0                       0       -4339.50302861392       -3238.25949253924   1.83785657248865E-005     0.00986308902790914        299.129338091287        301223.254705478       0.079720847267637                    1007        0.10602084838372   9.99999974737875E-005   7.12500103758827E-005        16.4056297243089 
       2.33316658329165                    0.15                       0        1.11547757626295                       0                       0                       0                       0                       0       -4339.62607817581       -3238.71203985782   1.83785717205449E-005     0.00985978566866746        299.129456970917        301223.376438219      0.0797019419057659                    1007       0.106001945254414   9.99999974737875E-005   7.12331157005772E-005        16.4043974912184 
       2.33716858429215                    0.15                       0        1.11547568304769                       0                       0                       0                       0                       0        -4339.7491277377        -3239.1645871764   1.83785777162034E-005     0.00985648230942578        299.129575850547         301223.49817096      0.0796830365438948                    1007       0.105983042125108   9.99999974737875E-005   7.12162210252716E-005         16.403165258128 
       2.34117058529265                    0.15                       0        1.11547378983242                       0                       0                       0                       0                       0       -4339.87203318456       -3239.61454042451   1.83785837118618E-005     0.00985320423892315        299.129703737367        301223.619903702      0.0796642631232709                    1007       0.105964266539008   9.99999974737875E-005   7.11994423139528E-005        16.4019414692774 
       2.34517258629315                    0.15                       0        1.11547189661716                       0                       0                       0                       0                       0       -4339.99493643306       -3240.06445410205   1.83785897075202E-005     0.00984992655418094        299.129831761584        301223.741636443        0.07964549171531                    1007       0.105945492898482   9.99999974737875E-005   7.11826653715762E-005        16.4007178092373 
