                    7.9                    0.15   1.00033344448149E-005         1.1118414626872        4.04373205832923    3.7136369782346E-009   1.19389116274604E-006        4.04373205832923      0.0116705326795074        -4495.9606262207       -4329.08768912555   1.84017130406222E-005     0.00757421198039893        299.611960782302        301756.922849544        0.05009043654624                    1007      0.0763904368991492        3067712.95253631        6.89538203306382   4.47680171341858E-005        3.98200797956746 
                    7.9                    0.15   1.10036678892964E-005        1.11184820860535        4.44810526416216   4.08500067605806E-009   1.31328027902065E-006        4.44810526416216      0.0128375859474582        -4495.9606262207        -4327.3719658506   1.84016268645587E-005       0.007384777391251        299.609611671628        301759.324587623      0.0506749212158169                    1007      0.0769749216059914        3046775.58841494         7.5849202363702   4.52903967431337E-005        3.88241626892206 
                    7.9                    0.15   1.20040013337779E-005         1.1118549545235        4.85247846999508   4.45636437388152E-009   1.43266939529525E-006        4.85247846999508      0.0140046392154089        -4495.9606262207       -4325.65624257565   1.84015406884952E-005     0.00719534280210308        299.607262560955        301761.726325702      0.0512594058853938                    1007      0.0775594063128337        3025838.22429357        8.27445843967658   4.58127763520816E-005        3.78282455827666 
                    7.9                    0.15   1.30043347782594E-005        1.11186170044165          5.256851675828   4.82772807170498E-009   1.55205851156985E-006          5.256851675828      0.0151716924833597        -4495.9606262207       -4323.94051930071   1.84014545124317E-005     0.00700590821295516        299.604913450281        301764.128063782      0.0518438905549708                    1007       0.078143891019676         3004900.8601722        8.96399664298296   4.63351559610294E-005        3.68323284763126 
                    7.9                    0.15   1.40046682227409E-005         1.1118684463598        5.66122488166093   5.19909176952844E-009   1.67144762784446E-006        5.66122488166093      0.0163387457513104        -4495.9606262207       -4322.22479602576   1.84013683363682E-005     0.00681647362380724        299.602564339608        301766.529801861      0.0524283752245478                    1007      0.0787283757265183        2983963.49605083        9.65353484628934   4.68575355699773E-005        3.58364113698587 
                    7.9                    0.15   1.50050016672224E-005        1.11187519227795        6.06559808749385   5.57045546735191E-009   1.79083674411906E-006        6.06559808749385      0.0175057990192612        -4495.9606262207       -4320.50907275082   1.84012821603047E-005     0.00662703903465931        299.600215228934         301768.93153994      0.0530128598941247                    1007      0.0793128604333605        2963026.13192946        10.3430730495957   4.73799151789252E-005        3.48404942634047 
                    7.9                    0.15   1.60053351117039E-005         1.1118819381961        6.46997129332677   5.94181916517537E-009   1.91022586039367E-006        6.46997129332677      0.0186728522872119        -4495.9606262207       -4318.79334947587   1.84011959842412E-005     0.00643760444551139         299.59786611826         301771.33327802      0.0535973445637017                    1007      0.0798973451402028         2942088.7678081        11.0326112529021    4.7902294787873E-005        3.38445771569507 
                    7.9                    0.15   1.70056685561854E-005        1.11188868411424         6.8743444991597   6.31318286299883E-009   2.02961497666827E-006         6.8743444991597      0.0198399055551627        -4495.9606262207       -4317.07762620093   1.84011098081777E-005     0.00624816985636347        299.595517007587        301773.735016099      0.0541818292332786                    1007      0.0804818298470451        2921151.40368673        11.7221494562085   4.84246743968209E-005        3.28486600504968 
                    7.9                    0.15   1.80060020006669E-005        1.11189543003239        7.27871770499262   6.68454656082229E-009   2.14900409294287E-006        7.27871770499262      0.0210069588231134        -4495.9606262207       -4315.36190292598   1.84010236321142E-005     0.00605873526721555        299.593167896913        301776.136754178      0.0547663139028556                    1007      0.0810663145538874        2900214.03956536        12.4116876595149   4.89470540057687E-005        3.18527429440428 
                    7.9                    0.15   1.90063354451484E-005        1.11190217595054        7.68309091082554   7.05591025864575E-009   2.26839320921748E-006        7.68309091082554      0.0221740120910641        -4495.9606262207       -4313.64617965104   1.84009374560507E-005     0.00586930067806763         299.59081878624        301778.538492258      0.0553507985724325                    1007      0.0816507992607297        2879276.67544399        13.1012258628213   4.94694336147166E-005        3.08568258375888 
                    7.9                    0.15   2.00066688896299E-005        1.11190892186869        8.08746411665847   7.42727395646921E-009   2.38778232549208E-006        8.08746411665847      0.0233410653590149        -4495.9606262207       -4311.93045637609   1.84008512799872E-005      0.0056798660889197        299.588469675566        301780.940230337      0.0559352832420095                    1007      0.0822352839675719        2858339.31132262        13.7907640661276   4.99918132236645E-005        2.98609087311349 
                    7.9                    0.15   2.10070023341114E-005        1.11191566778684        8.49183732249139   7.79863765429267E-009   2.50717144176669E-006        8.49183732249139      0.0245081186269656        -4495.9606262207       -4310.21473310115   1.84007651039237E-005     0.00549043149977178        299.586120564892        301783.341968417      0.0565197679115864                    1007      0.0828197686744142        2837401.94720125         14.480302269434   5.05141928326123E-005        2.88649916246809 
                    7.9                    0.15   2.20073357785929E-005        1.11192241370499        8.89621052832431   8.17000135211613E-009   2.62656055804129E-006        8.89621052832431      0.0256751718949164        -4495.9606262207        -4308.4990098262   1.84006789278601E-005     0.00530099691062386        299.583771454219        301785.743706496      0.0571042525811634                    1007      0.0834042533812565        2816464.58307988        15.1698404727404   5.10365724415602E-005        2.78690745182269 
                    7.9                    0.15   2.30076692230744E-005        1.11192915962314        9.30058373415724   8.54136504993959E-009   2.74594967431589E-006        9.30058373415724      0.0268422251628671        -4495.9606262207       -4306.78328655126   1.84005927517966E-005     0.00511156232147594        299.581422343545        301788.145444575      0.0576887372507403                    1007      0.0839887380880988        2795527.21895851        15.8593786760468    5.1558952050508E-005         2.6873157411773 
                    7.9                    0.15   2.40080026675559E-005        1.11193590554129        9.70495693999016   8.91272874776305E-009    2.8653387905905E-006        9.70495693999016      0.0280092784308179        -4495.9606262207       -4305.06756327631   1.84005065757331E-005     0.00492212773232801        299.579073232871        301790.547182655      0.0582732219203173                    1007       0.084573222794941        2774589.85483714        16.5489168793532   5.20813316594559E-005         2.5877240305319 
                    7.9                    0.15   2.50083361120373E-005        1.11194265070444         10.109319310128    9.2896849856109E-009   2.98484539969573E-006         10.109319310128       0.029176300437237        -4495.9606262207        -4303.3519173129   1.84004203996696E-005     0.00473270041001158        299.576724315477        301792.949118652      0.0588576939673136                    1007       0.085157694855609        2753653.34888621        17.2384351024592   5.26036999554527E-005        2.48813387819639 
                    7.9                    0.15   2.60086695565188E-005        1.11194939588747        10.5136819655095   9.66649400292513E-009   3.10434891586695E-006        10.5136819655095      0.0303433232665988        -4495.9606262207       -4301.63626931431   1.84003342236061E-005     0.00454327289639982        299.574375392994        301795.351049438      0.0594421663465923                    1007      0.0857421672491806        2732716.82034441        17.9279538515329   5.31260685492567E-005        2.38854368483923 
                    7.9                    0.15   2.70090030010003E-005        1.11195614180562        10.9180551713424   1.00378577007486E-008   3.22373803214155E-006        10.9180551713424      0.0315103765345495        -4495.9606262207       -4299.92054603936   1.84002480475426E-005      0.0043538383072519         299.57202628232        301797.752787518      0.0600266510161693                    1007      0.0863266519560228        2711779.45622304        18.6174920548393   5.36484481582045E-005        2.28895197419384 
                    7.9                    0.15   2.80093364454818E-005        1.11196288772377        11.3224283771753   1.04092213985721E-008   3.34312714841616E-006        11.3224283771753      0.0326774298025003        -4495.9606262207       -4298.20482276442   1.84001618714791E-005     0.00416440371810397        299.569677171647        301800.154525597      0.0606111356857462                    1007      0.0869111366628652        2690842.09210167        19.3070302581457   5.41708277671524E-005        2.18936026354844 
                    7.9                    0.15   2.90096698899633E-005        1.11196963364192        11.7268015830082   1.07805850963955E-008   3.46251626469076E-006        11.7268015830082       0.033844483070451        -4495.9606262207       -4296.48909948947   1.84000756954156E-005     0.00397496912895605        299.567328060973        301802.556263676      0.0611956203553232                    1007      0.0874956213697074         2669904.7279803        19.9965684614521   5.46932073761003E-005        2.08976855290304 
                    7.9                    0.15   3.00100033344448E-005        1.11197637956007        12.1311747888412    1.1151948794219E-008   3.58190538096536E-006        12.1311747888412      0.0350115363384018        -4495.9606262207       -4294.77337621453   1.83999895193521E-005     0.00378553453980813          299.5649789503        301804.958001756      0.0617801050249001                    1007      0.0880801060765497        2648967.36385893        20.6861066647585   5.52155869850481E-005        1.99017684225765 
                    7.9                    0.15   3.10103367789263E-005        1.11198312547822        12.5355479946741   1.15233124920424E-008   3.70129449723997E-006        12.5355479946741      0.0361785896063525        -4495.9606262207       -4293.05765293958   1.83999033432886E-005     0.00359609995066021        299.562629839626        301807.359739835      0.0623645896944771                    1007       0.088664590783392        2628029.99973756        21.3756448680648    5.5737966593996E-005        1.89058513161225 
                    7.9                    0.15   3.20106702234078E-005        1.11198987139637         12.939921200507   1.18946761898659E-008   3.82068361351457E-006         12.939921200507      0.0373456428743033        -4495.9606262207       -4291.34192966464   1.83998171672251E-005     0.00340666536151229        299.560280728952        301809.761477914       0.062949074364054                    1007      0.0892490754902343        2607092.63561619        22.0651830713712   5.62603462029438E-005        1.79099342096685 
                    7.9                    0.15   3.30110036678893E-005        1.11199661731452        13.3442944063399   1.22660398876893E-008   3.94007272978917E-006        13.3442944063399       0.038512696142254        -4495.9606262207       -4289.62620638969   1.83997309911616E-005     0.00321723077236437        299.557931618279        301812.163215994       0.063533559033631                    1007      0.0898335601970765        2586155.27149482        22.7547212746776   5.67827258118917E-005        1.69140171032146 
                    7.9                    0.15   3.40113371123708E-005        1.11200336323267        13.7486676121728   1.26374035855128E-008   4.05946184606378E-006        13.7486676121728      0.0396797494102048        -4495.9606262207       -4287.91048311475   1.83996448150981E-005     0.00302779618321644        299.555582507605        301814.564954073       0.064118043703208                    1007      0.0904180449039188        2565217.90737345         23.444259477984   5.73051054208396E-005        1.59180999967606 
                    7.9                    0.15   3.50116705568523E-005        1.11201010915082        14.1530408180058   1.30087672833363E-008   4.17885096233838E-006        14.1530408180058      0.0408468026781555        -4495.9606262207        -4286.1947598398   1.83995586390346E-005     0.00283836159406852        299.553233396931        301816.966692153      0.0647025283727849                    1007      0.0910025296107611        2544280.54325208        24.1337976812904   5.78274850297874E-005        1.49221828903066 
                    7.9                    0.15   3.60120040013338E-005        1.11201685506896        14.5574140238387   1.33801309811597E-008   4.29824007861299E-006        14.5574140238387      0.0420138559461062        -4495.9606262207       -4284.47903656486   1.83994724629711E-005      0.0026489270049206        299.550884286258        301819.368430232      0.0652870130423618                    1007      0.0915870143176034        2523343.17913072        24.8233358845968   5.83498646387353E-005        1.39262657838527 
                    7.9                    0.15   3.70123374458153E-005        1.11202360098711        14.9617872296716   1.37514946789832E-008   4.41762919488759E-006        14.9617872296716       0.043180909214057        -4495.9606262207       -4282.76331328991   1.83993862869075E-005     0.00245949241577268        299.548535175584        301821.770168311      0.0658714977119388                    1007      0.0921714990244457        2502405.81500935        25.5128740879031   5.88722442476832E-005        1.29303486773987 
                    7.9                    0.15   3.80126708902968E-005        1.11203034690526        15.3661604355045   1.41228583768066E-008    4.5370183111622E-006        15.3661604355045      0.0443479624820077        -4495.9606262207       -4281.04759001497    1.8399300110844E-005     0.00227005782662475        299.546186064911        301824.171906391      0.0664559823815158                    1007      0.0927559837312879        2481468.45088798        26.2024122912095    5.9394623856631E-005        1.19344315709447 
                    7.9                    0.15   3.90130043347783E-005        1.11203709282341        15.7705336413375   1.44942220746301E-008    4.6564074274368E-006        15.7705336413375      0.0455150157499585        -4495.9606262207       -4279.33186674002   1.83992139347805E-005     0.00208062323747683        299.543836954237         301826.57364447      0.0670404670510927                    1007      0.0933404684381302        2460531.08676661        26.8919504945159   5.99170034655789E-005        1.09385144644908 
                    7.9                    0.15   4.00133377792598E-005        1.11204383874156        16.1749068471704   1.48655857724536E-008    4.7757965437114E-006        16.1749068471704      0.0466820690179092        -4495.9606262207       -4277.61614346507    1.8399127758717E-005     0.00189118864832891        299.541487843563        301828.975382549      0.0676249517206697                    1007      0.0939249531449725        2439593.72264524        27.5814886978223   6.04393830745268E-005       0.994259735803679 
                    7.9                    0.15   4.10136712237413E-005        1.11205058465971        16.5792800530033    1.5236949470277E-008   4.89518565998601E-006        16.5792800530033        0.04784912228586        -4495.9606262207       -4275.90042019013   1.83990415826535E-005     0.00170175405918099         299.53913873289        301831.377120629      0.0682094363902466                    1007      0.0945094378518148        2418656.35852387        28.2710269011287   6.09617626834746E-005       0.894668025158282 
                    7.9                    0.15   4.20140046682227E-005        1.11205733057786        16.9836532588362   1.56083131681005E-008   5.01457477626061E-006        16.9836532588362      0.0490161755538107        -4495.9606262207       -4274.18469691518     1.839895540659E-005     0.00151231947003307        299.536789622216        301833.778858708      0.0687939210598236                    1007       0.095093922558657         2397718.9944025         28.960565104435   6.14841422924225E-005       0.795076314512886 
                    7.9                    0.15   4.30143381127042E-005        1.11206407649601        17.3880264646692   1.59796768659239E-008   5.13396389253522E-006        17.3880264646692      0.0501832288217614        -4495.9606262207       -4272.46897364024   1.83988692305265E-005     0.00132288488088514        299.534440511543        301836.180596787      0.0693784057294005                    1007      0.0956784072654993        2376781.63028113        29.6501033077414   6.20065219013703E-005       0.695484603867489 
                    7.9                    0.15   4.40146715571857E-005        1.11207082241416        17.7923996705021   1.63510405637474E-008   5.25335300880982E-006        17.7923996705021      0.0513502820897122        -4495.9606262207       -4270.75325036529    1.8398783054463E-005     0.00113345029173722        299.532091400869        301838.582334867      0.0699628903989775                    1007      0.0962628919723416        2355844.26615976        30.3396415110478   6.25289015103182E-005       0.595892893222092 
                    7.9                    0.15   4.50150050016672E-005        1.11207756833231         18.196772876335   1.67224042615709E-008   5.37274212508443E-006         18.196772876335      0.0525173353576629        -4495.9606262207       -4269.03752709035   1.83986968783995E-005    0.000944015702589298        299.529742290195        301840.984072946      0.0705473750685544                    1007      0.0968473766791839        2334906.90203839        31.0291797143542   6.30512811192661E-005       0.496301182576695 
                    7.9                    0.15   4.60153384461487E-005        1.11208431425046        18.6011460821679   1.70937679593943E-008   5.49213124135903E-006        18.6011460821679      0.0536843886256137        -4495.9606262207        -4267.3218038154    1.8398610702336E-005    0.000754581113441377        299.527393179522        301843.385811026      0.0711318597381314                    1007      0.0974318613860262        2313969.53791702        31.7187179176606   6.35736607282139E-005       0.396709471931298 
                    7.9                    0.15   4.70156718906302E-005        1.11209106016861        19.0055192880008   1.74651316572178E-008   5.61152035763363E-006        19.0055192880008      0.0548514418935644        -4495.9606262207       -4265.60608054046   1.83985245262725E-005    0.000565146524293456        299.525044068848        301845.787549105      0.0717163444077083                    1007      0.0980163460928684        2293032.17379566        32.4082561209669   6.40960403371618E-005       0.297117761285902 
                    7.9                    0.15   4.80160053351117E-005        1.11209780608676        19.4098924938338   1.78364953550412E-008   5.73090947390824E-006        19.4098924938338      0.0560184951615152        -4495.9606262207       -4263.89035726551    1.8398438350209E-005    0.000375711935145532        299.522694958175        301848.189287184      0.0723008290772853                    1007      0.0986008307997107        2272094.80967429        33.0977943242733   6.46184199461096E-005       0.197526050640504 
                    7.9                    0.15   4.90163387795932E-005         1.1121045520049        19.8142656996667   1.82078590528647E-008   5.85029859018284E-006        19.8142656996667      0.0571855484294659        -4495.9606262207       -4262.17463399056   1.83983521741455E-005     0.00018627734599761        299.520345847501        301850.591025264      0.0728853137468622                    1007       0.099185315506553        2251157.44555292        33.7873325275797   6.51407995550575E-005      0.0979343399951078 
                    7.9                    0.15   5.00166722240747E-005        1.11211135052669        20.2137693643965   1.85747319482958E-008   5.97035972524159E-006        20.2137693643965      0.0583385534505717        -4495.9606262207       -4260.44050627706   1.83982653268224E-005                       0        299.517995258422        301852.950106868      0.0734828367185656                    1007      0.0997828385137616         2230170.3993439        34.4650711084646   6.56748320627835E-005   2.49043099540863E-006 
                    7.9                    0.15   5.10170056685562E-005        1.11212125266303        20.3259701038426   1.86766475023898E-008   6.13006996859211E-006        20.3259701038426      0.0586627119072501        -4495.9606262207         -4257.620516688    1.8398138875183E-005                       0        299.515557443429         301852.79245646      0.0748496195162593                    1007       0.101149621243116        2206252.10996136        34.4466319659989   6.68963855988941E-005   2.44473059876713E-006 
                    7.9                    0.15   5.20173391130377E-005        1.11213115479937        20.4381708432888   1.87785630564839E-008   6.28978021194264E-006        20.4381708432888      0.0589868703639285        -4495.9606262207       -4254.80052709894   1.83980124235436E-005                       0        299.513119628437        301852.634806052       0.076216402313953                    1007        0.10251640397247        2182333.82057882        34.4281928235331   6.81179391350047E-005   2.39903020212562E-006 
                    7.9                    0.15   5.30176725575192E-005         1.1121410569357        20.5503715827349    1.8880478610578E-008   6.44949045529317E-006        20.5503715827349      0.0593110288206069        -4495.9606262207       -4251.98053750987   1.83978859719041E-005                       0        299.510681813444        301852.477155644      0.0775831851116466                    1007       0.103883186701824        2158415.53119628        34.4097536810674   6.93394926711153E-005   2.35332980548411E-006 
                    7.9                    0.15   5.40180060020007E-005        1.11215095907204        20.6625723221811   1.89823941646721E-008    6.6092006986437E-006        20.6625723221811      0.0596351872772852        -4495.9606262207       -4249.16054792081   1.83977595202647E-005                       0        299.508243998452        301852.319505236      0.0789499679093403                    1007       0.105249969431178        2134497.24181374        34.3913145386017   7.05610462072259E-005   2.30762940884261E-006 
                    7.9                    0.15   5.50183394464821E-005        1.11216086120838        20.7747730616272   1.90843097187662E-008   6.76891094199422E-006        20.7747730616272      0.0599593457339636        -4495.9606262207       -4246.34055833174   1.83976330686253E-005                       0        299.505806183459        301852.161854828       0.080316750707034                    1007       0.106616752160532         2110578.9524312        34.3728753961359   7.17825997433365E-005    2.2619290122011E-006 
                    7.9                    0.15   5.60186728909637E-005        1.11217076334472        20.8869738010734   1.91862252728603E-008   6.92862118534475E-006        20.8869738010734       0.060283504190642        -4495.9606262207       -4243.52056874268   1.83975066169859E-005                       0        299.503368368467         301852.00420442      0.0816835335047277                    1007       0.107983534889886        2086660.66304867        34.3544362536702   7.30041532794471E-005   2.21622861555959E-006 
                    7.9                    0.15   5.70190063354451E-005        1.11218066548105        20.9991745405195   1.92881408269544E-008   7.08833142869528E-006        20.9991745405195      0.0606076626473204        -4495.9606262207       -4240.70057915361   1.83973801653465E-005                       0        299.500930553474        301851.846554012      0.0830503163024214                    1007        0.10935031761924        2062742.37366613        34.3359971112045   7.42257068155577E-005   2.17052821891809E-006 
                    7.9                    0.15   5.80193397799266E-005        1.11219056761739        21.1113752799657   1.93900563810485E-008   7.24804167204581E-006        21.1113752799657      0.0609318211039988        -4495.9606262207       -4237.88058956455   1.83972537137071E-005                       0        299.498492738481        301851.688903604      0.0844170991001151                    1007       0.110717100348594        2038824.08428359        34.3175579687387   7.54472603516683E-005   2.12482782227658E-006 
                    7.9                    0.15   5.90196732244081E-005        1.11220046975373        21.2235760194118   1.94919719351426E-008   7.40775191539634E-006        21.2235760194118      0.0612559795606771        -4495.9606262207       -4235.06059997549   1.83971272620677E-005                       0        299.496054923489        301851.531253196      0.0857838818978088                    1007       0.112083883077948        2014905.79490105         34.299118826273   7.66688138877789E-005   2.07912742563508E-006 
                    7.9                    0.15   6.00200066688896E-005        1.11221037189007        21.3357767588579   1.95938874892367E-008   7.56746215874686E-006        21.3357767588579      0.0615801380173555        -4495.9606262207       -4232.24061038642   1.83970008104283E-005                       0        299.493617108496        301851.373602788      0.0871506646955025                    1007       0.113450665807302        1990987.50551851        34.2806796838073   7.78903674238895E-005   2.03342702899357E-006 
                    7.9                    0.15   6.10203401133711E-005         1.1122202740264        21.4479774983041   1.96958030433308E-008   7.72717240209739E-006        21.4479774983041      0.0619042964740339        -4495.9606262207       -4229.42062079736   1.83968743587889E-005                       0        299.491179293503         301851.21595238      0.0885174474931962                    1007       0.114817448536656        1967069.21613597        34.2622405413415   7.91119209600001E-005   1.98772663235206E-006 
                    7.9                    0.15   6.20206735578526E-005        1.11223017616274        21.5601782377502   1.97977185974249E-008   7.88688264544792E-006        21.5601782377502      0.0622284549307123        -4495.9606262207        -4226.6006312083   1.83967479071495E-005                       0        299.488741478511        301851.058301971      0.0898842302908899                    1007       0.116184231266011        1943150.92675344        34.2438013988758   8.03334744961107E-005   1.94202623571056E-006 
                    7.9                    0.15   6.30210070023341E-005        1.11224007829908        21.6723789771964    1.9899634151519E-008   8.04659288879845E-006        21.6723789771964      0.0625526133873906        -4495.9606262207       -4223.78064161923   1.83966214555101E-005                       0        299.486303663518        301850.900651563      0.0912510130885835                    1007       0.117551013995365         1919232.6373709        34.2253622564101   8.15550280322213E-005   1.89632583906905E-006 
                    7.9                    0.15   6.40213404468156E-005        1.11224998043542        21.7845797166425   2.00015497056131E-008   8.20630313214897E-006        21.7845797166425       0.062876771844069        -4495.9606262207       -4220.96065203017   1.83964950038707E-005                       0        299.483865848526        301850.743001155      0.0926177958862772                    1007       0.118917796724719        1895314.34798836        34.2069231139443   8.27765815683319E-005   1.85062544242755E-006 
                    7.9                    0.15   6.50216738912971E-005        1.11225988257175        21.8967804560887   2.01034652597071E-008    8.3660133754995E-006        21.8967804560887      0.0632009303007474        -4495.9606262207        -4218.1406624411   1.83963685522313E-005                       0        299.481428033533        301850.585350747      0.0939845786839709                    1007       0.120284579454073        1871396.05860582        34.1884839714786   8.39981351044425E-005   1.80492504578604E-006 
                    7.9                    0.15   6.60220073357786E-005        1.11226978470809        22.0089811955348   2.02053808138012E-008   8.52572361885003E-006        22.0089811955348      0.0635250887574258        -4495.9606262207       -4215.32067285204   1.83962421005918E-005                       0        299.478990218541        301850.427700339      0.0953513614816646                    1007       0.121651362183427        1847477.76922328        34.1700448290129   8.52196886405531E-005   1.75922464914453E-006 
                    7.9                    0.15   6.70223407802601E-005        1.11227968684443        22.1211819349809   2.03072963678953E-008   8.68543386220056E-006        22.1211819349809      0.0638492472141042        -4495.9606262207       -4212.50068326298   1.83961156489524E-005                       0        299.476552403548        301850.270049931      0.0967181442793583                    1007       0.123018144912781        1823559.47984074        34.1516056865471   8.64412421766637E-005   1.71352425250303E-006 
                    7.9                    0.15   6.80226742247416E-005        1.11228958898076        22.2333826744271   2.04092119219894E-008   8.84514410555109E-006        22.2333826744271      0.0641734056707825        -4495.9606262207       -4209.68069367391    1.8395989197313E-005                       0        299.474114588555        301850.112399523       0.098084927077052                    1007       0.124384927642135         1799641.1904582        34.1331665440814   8.76627957127743E-005   1.66782385586152E-006 
                    7.9                    0.15   6.90230076692231E-005         1.1122994911171        22.3455834138732   2.05111274760835E-008   9.00485434890161E-006        22.3455834138732      0.0644975641274609        -4495.9606262207       -4206.86070408485   1.83958627456736E-005                       0        299.471676773563        301849.954749115      0.0994517098747457                    1007       0.125751710371489        1775722.90107567        34.1147274016157   8.88843492488849E-005   1.62212345922001E-006 
                    7.9                    0.15   7.00233411137046E-005        1.11230939325344        22.4577841533194   2.06130430301776E-008   9.16456459225214E-006        22.4577841533194      0.0648217225841393        -4495.9606262207       -4204.04071449578   1.83957362940342E-005                       0         299.46923895857        301849.797098707       0.100818492672439                    1007       0.127118493100843        1751804.61169313        34.0962882591499   9.01059027849955E-005   1.57642306257851E-006 
                    7.9                    0.15   7.10236745581861E-005        1.11231929538978        22.5699848927655   2.07149585842717E-008   9.32427483560267E-006        22.5699848927655      0.0651458810408177        -4495.9606262207       -4201.22072490672   1.83956098423948E-005                       0        299.466801143578        301849.639448299       0.102185275470133                    1007       0.128485275830197        1727886.32231059        34.0778491166842   9.13274563211062E-005     1.530722665937E-006 
                    7.9                    0.15   7.20240080026676E-005        1.11232919752611        22.6821856322117   2.08168741383658E-008    9.4839850789532E-006        22.6821856322117      0.0654700394974961        -4495.9606262207       -4198.40073531765   1.83954833907554E-005                       0        299.464363328585        301849.481797891       0.103552058267827                    1007       0.129852058559551        1703968.03292805        34.0594099742185   9.25490098572167E-005    1.4850222692955E-006 
                    7.9                    0.15    7.3024341447149E-005        1.11233909966245        22.7943863716578   2.09187896924599E-008   9.64369532230373E-006        22.7943863716578      0.0657941979541744        -4495.9606262207       -4195.58074572859    1.8395356939116E-005                       0        299.461925513592        301849.324147483        0.10491884106552                    1007       0.131218841288905        1680049.74354551        34.0409708317527   9.37705633933273E-005   1.43932187265399E-006 
