VARIABLES = "X"
 "Y"
 "Z"
 "RHO"
 "U"
 "V"
 "W"
 "VelocityMagnitude"
 "Mach"
 "P"
 "P_tot"
 "Vislam"
 "SkinFrictionCoefficient"
 "T"
 "H0"
 "COND_TURB"
 "CP"
 "COND_eff"
 "D"
 "K"
 "VIS_T"
 "YPLUS"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
        1.6688344172086                    0.15                       0         1.1118748517201                       0                       0                       0                       0                       0       -4501.01451971103       -4338.87459818777   1.84005343250864E-005      0.0038310147052246        299.592427912565        301689.553870685     0.00462370127273641                    1007      0.0309237003682359          3747085.485993                       0   4.13240419628186E-006        5.61987056560431 
        1.6728364182091                    0.15                       0        1.11187466762852                       0                       0                       0                       0                       0       -4501.01217869677       -4338.96866621787    1.8400537134101E-005     0.00382960301913832        299.592484184597        301689.617980865     0.00462189426258013                    1007      0.0309218937123922         3745097.6028014                       0   4.13078922988013E-006        5.61883304213333 
        1.6768384192096                    0.15                       0         1.1118744890233                       0                       0                       0                       0                       0       -4501.00983768251       -4339.06259941494   1.84005398594003E-005     0.00382819343330325        299.592539052119        301689.683529265     0.00462008993131569                    1007      0.0309200897997337        3743112.87218609                       0    4.1291766702953E-006        5.61779698900964 
       1.68084042021011                    0.15                       0        1.11187431041809                       0                       0                       0                       0                       0       -4501.00749666826       -4339.15653261201   1.84005425846996E-005     0.00382678384746818         299.59259391964        301689.749077664     0.00461828560005126                    1007      0.0309182858870753        3741128.14157079                       0   4.12756411071046E-006        5.61676093588596 
       1.68484242121061                    0.15                       0        1.11187411362437                       0                       0                       0                       0                       0         -4501.005155654       -4339.25001880823   1.84005453099989E-005     0.00382538115337357        299.592653443421        301689.809858054      0.0046164900788468                    1007      0.0309164905002813        3739153.59542271                       0   4.12595939147953E-006        5.61572961177511 
       1.68884442221111                    0.15                       0        1.11187389929811                       0                       0                       0                       0                       0       -4501.00281463974       -4339.34307412495   1.84005480352981E-005     0.00382398510246485         299.59271745553        301689.866042396     0.00461470304996245                    1007      0.0309147033318616        3737188.86643322                       0   4.12436222983564E-006        5.61470284612254 
       1.69284642321161                    0.15                       0        1.11187368497185                       0                       0                       0                       0                       0       -4501.00047362549       -4339.43612944167   1.84005507605974E-005     0.00382258905155613        299.592781467638        301689.922226738     0.00461291602107809                    1007       0.030912916163442        3735224.13744372                       0   4.12276506819174E-006        5.61367608046997 
       1.69684842421211                    0.15                       0        1.11187347678795                       0                       0                       0                       0                       0       -4500.99813261123       -4339.52900864495   1.84005534858967E-005     0.00382119529203173        299.592843907305        301689.980021261     0.00461113187142011                    1007      0.0309111318742486        3733262.80915458                       0   4.12117048398031E-006        5.61265088725889 
       1.70085042521261                    0.15                       0        1.11187329818273                       0                       0                       0                       0                       0       -4500.99579159697       -4339.62103976793    1.8400556211196E-005     0.00381981256674638        299.592898774827         301690.04556966     0.00460936158677454                    1007      0.0309093614500678        3731317.85705353                       0   4.11958831148246E-006        5.61163326619326 
       1.70485242621311                    0.15                       0        1.11187311957752                       0                       0                       0                       0                       0       -4500.99345058271       -4339.71307089091   1.84005589364953E-005     0.00381842984146103        299.592953642349        301690.111118059     0.00460759130212897                    1007      0.0309075910258869        3729372.90495248                       0   4.11800613898461E-006        5.61061564512763 
       1.70885442721361                    0.15                       0        1.11187294097231                       0                       0                       0                       0                       0       -4500.99110956846        -4339.8051020139   1.84005616617945E-005     0.00381704711617567         299.59300850987        301690.176666458      0.0046058210174834                    1007       0.030905820601706        3727427.95285143                       0   4.11642396648677E-006          5.609598024062 
       1.71285642821411                    0.15                       0        1.11187276236709                       0                       0                       0                       0                       0       -4500.98889068558       -4339.89640034861   1.84005643870938E-005     0.00381567522293127        299.593071010603        301690.234398449     0.00460406470966487                    1007      0.0309040646202463        3725499.19634817                       0   4.11485430579697E-006        5.60858791693859 
       1.71685842921461                    0.15                       0        1.11187258376188                       0                       0                       0                       0                       0       -4500.98669598471       -4339.98755359125   1.84005671123931E-005     0.00381430547443098        299.593135022712        301690.290582791     0.00460231116925808                    1007      0.0309023114984455        3723573.64657329                       0   4.11328712244518E-006        5.60757929757573 
       1.72086043021511                    0.15                       0        1.11187240515666                       0                       0                       0                       0                       0       -4500.98450128385       -4340.07870683389   1.84005698376924E-005     0.00381293572593068         299.59319903482        301690.346767134      0.0046005576288513                    1007      0.0309005583766447         3721648.0967984                       0   4.11171993909338E-006        5.60657067821287 
       1.72486243121561                    0.15                       0        1.11187220878038                       0                       0                       0                       0                       0       -4500.98230658298       -4340.16942333471   1.84005725629917E-005     0.00381157239861768        299.593258497535        301690.402951476      0.0045988122103787                    1007      0.0308988130296869        3719732.01325663                       0   4.11016000940543E-006        5.60556646607529 
       1.72886443221611                    0.15                       0        1.11187199445412                       0                       0                       0                       0                       0       -4500.98011188211         -4340.259698697   1.84005752882909E-005     0.00381021555713478        299.593313365056        301690.459135818     0.00459707499560474                    1007      0.0308970755358423        3717825.49124562                       0   4.10860740640478E-006        5.60456670553103 
       1.73286643321661                    0.15                       0        1.11187178012787                       0                       0                       0                       0                       0       -4500.97791718125        -4340.3499740593   1.84005780135902E-005     0.00380885871565188        299.593368232578         301690.51532016     0.00459533778083077                    1007      0.0308953380419977        3715918.96923462                       0   4.10705480340414E-006        5.60356694498678 
       1.73686843421711                    0.15                       0        1.11187157152652                       0                       0                       0                       0                       0       -4500.97572248038       -4340.44010872624   1.84005807388895E-005     0.00380750387565062          299.5934231001        301690.571504502      0.0045936031601559                    1007      0.0308936031422521        3714015.43671836                       0   4.10550449347668E-006        5.60256858132015 
       1.74087043521761                    0.15                       0        1.11187139292131                       0                       0                       0                       0                       0       -4500.97352777952       -4340.52950620818   1.84005834641888E-005     0.00380615952257915        299.593477967622        301690.627688844     0.00459188213147942                    1007       0.030891881834505        3712127.56790895                       0   4.10396619829727E-006        5.60157753671033 
       1.74487243621811                    0.15                       0        1.11187121431609                       0                       0                       0                       0                       0       -4500.97133307865       -4340.61890369013   1.84005861894881E-005     0.00380481516950768        299.593532835143        301690.683873187     0.00459016110280295                    1007      0.0308901605267579        3710239.69909955                       0   4.10242790311786E-006         5.6005864921005 
       1.74887443721861                    0.15                       0        1.11187103571088                       0                       0                       0                       0                       0       -4500.96913837778       -4340.70830117207   1.84005889147874E-005     0.00380347081643621        299.593587702665        301690.740057529     0.00458844007412647                    1007      0.0308884392190108        3708351.83029015                       0   4.10088960793844E-006        5.59959544749067 
       1.75287643821911                    0.15                       0        1.11187085710567                       0                       0                       0                       0                       0       -4500.96694367692       -4340.79697612478   1.84005916400866E-005     0.00380213674180687        299.593642570186        301690.796241871     0.00458673190785802                    1007      0.0308867312330434        3706479.12881441                       0   4.09936297649398E-006        5.59861145883038 
       1.75687843921961                    0.15                       0        1.11187067850045                       0                       0                       0                       0                       0       -4500.96474897605       -4340.88549572638   1.84005943653859E-005     0.00380080487714683        299.593697437708        301690.852426213     0.00458502650713775                    1007      0.0308850261113938        3704609.68846924                       0   4.09783885287083E-006        5.59762898727081 
       1.76088044022011                    0.15                       0        1.11187049989524                       0                       0                       0                       0                       0       -4500.96255427518       -4340.97401532798   1.84005970906852E-005     0.00379947301248678         299.59375230523        301690.908610555     0.00458332110641747                    1007      0.0308833209897441        3702740.24812406                       0   4.09631472924768E-006        5.59664651571124 
       1.76488244122061                    0.15                       0        1.11187032129002                       0                       0                       0                       0                       0       -4500.96043065478        -4341.0621084468   1.84005998159845E-005     0.00379814704534891         299.59381161528        301690.964794897     0.00458162329790964                    1007      0.0308816231891565        3700879.57853927                       0    4.0947973579061E-006        5.59566807019347 
       1.76888444222111                    0.15                       0        1.11187014268481                       0                       0                       0                       0                       0       -4500.95838226731       -4341.14975016805   1.84006025412838E-005     0.00379682732026198        299.593875627389         301691.02097924     0.00457993352514556                    1007      0.0308799331373218        3699028.19209605                       0   4.09328713330929E-006        5.59469388591581 
       1.77288644322161                    0.15                       0         1.1118699640796                       0                       0                       0                       0                       0       -4500.95633387983        -4341.2373918893    1.8400605266583E-005     0.00379550759517506        299.593939639497        301691.077163582     0.00457824375238148                    1007      0.0308782430854871        3697176.80565283                       0   4.09177690871247E-006        5.59371970163816 
       1.77688844422211                    0.15                       0        1.11186978547438                       0                       0                       0                       0                       0       -4500.95426375297       -4341.32492491363   1.84006079918823E-005     0.00379418965306537        299.594002292895        301691.133347924     0.00457655623943739                    1007      0.0308765553556692        3695328.05715358                       0   4.09026870875369E-006        5.59274676992274 
       1.78089044522261                    0.15                       0        1.11186960686917                       0                       0                       0                       0                       0        -4500.9520690521       -4341.41183506792   1.84006107171816E-005     0.00379288192801625        299.594057160416        301691.189532266     0.00457488167602355                    1007      0.0308748809317907        3693494.42496248                       0   4.08877211065328E-006        5.59178101581117 
       1.78489244622311                    0.15                       0        1.11186942826396                       0                       0                       0                       0                       0       -4500.94987435124       -4341.49874522222   1.84006134424809E-005     0.00379157420296712        299.594112027938        301691.245716608      0.0045732071126097                    1007      0.0308732065079122        3691660.79277139                       0   4.08727551255287E-006        5.59081526169961 
       1.78889444722361                    0.15                       0        1.11186924965874                       0                       0                       0                       0                       0       -4500.94767965037       -4341.58565537652   1.84006161677802E-005     0.00379026647791799        299.594166895459         301691.30190095     0.00457153254919585                    1007      0.0308715320840336        3689827.16058029                       0   4.08577891445246E-006        5.58984950758804 
       1.79289644822411                    0.15                       0        1.11186907105353                       0                       0                       0                       0                       0       -4500.94560366121       -4341.67185326061   1.84006188930795E-005     0.00378896831930813        299.594221762981        301691.358085293     0.00456987021271029                    1007      0.0308698698870834        3688007.69022011                       0   4.08429326168174E-006        5.58889036145194 
       1.79689844922461                    0.15                       0        1.11186889244831                       0                       0                       0                       0                       0       -4500.94355527373       -4341.75788553456   1.84006216183787E-005     0.00378767238499381        299.594276630503        301691.414269635     0.00456821071911135                    1007      0.0308682105330198        3686191.51263132                       0   4.08281015381277E-006        5.58793275173811 
       1.80090045022511                    0.15                       0         1.1118687138431                       0                       0                       0                       0                       0       -4500.94150688626       -4341.84391780851    1.8400624343678E-005      0.0037863764506795        299.594331498024        301691.470453977     0.00456655122551241                    1007      0.0308665511789562        3684375.33504252                       0    4.0813270459438E-006        5.58697514202429 
       1.80490245122561                    0.15                       0        1.11186853523789                       0                       0                       0                       0                       0       -4500.93945849878       -4341.92953385873   1.84006270689773E-005     0.00378508600739463        299.594386365546        301691.526638319     0.00456489874455349                    1007      0.0308648987052186        3682567.25550275                       0   4.07985014029183E-006         5.5860213260164 
       1.80890445222611                    0.15                       0        1.11186835663267                       0                       0                       0                       0                       0       -4500.93741011131       -4342.01468825233   1.84006297942766E-005     0.00378380165451214        299.594441233068        301691.582822661     0.00456325404169881                    1007      0.0308632538628286        3680768.15795398                       0   4.07838011385942E-006        5.58507171781615 
       1.81290645322661                    0.15                       0        1.11186817802746                       0                       0                       0                       0                       0       -4500.93536172383       -4342.09984264593   1.84006325195759E-005     0.00378251730162965        299.594496100589        301691.639007004     0.00456160933884413                    1007      0.0308616090204386         3678969.0604052                       0   4.07691008742701E-006         5.5841221096159 
       1.81690845422711                    0.15                       0        1.11186799942225                       0                       0                       0                       0                       0        -4500.9333333659        -4342.1848968918   1.84006351702593E-005     0.00378123450553275        299.594550968111        301691.695191346     0.00455996662256247                    1007      0.0308599661646216        3677172.28051526                       0   4.07544185177555E-006        5.58317357722135 
       1.82091045522761                    0.15                       0        1.11186782081703                       0                       0                       0                       0                       0       -4500.93143129182       -4342.26931971845   1.84006373504987E-005      0.0037799615247791        299.594605835633        301691.751375688      0.0045583364313814                    1007      0.0308583358339052        3675390.11318159                       0   4.07398490677969E-006         5.5822318276505 
       1.82491245622811                    0.15                       0        1.11186764221182                       0                       0                       0                       0                       0       -4500.92952921773        -4342.3537425451   1.84006395307381E-005     0.00377868854402545        299.594660703154         301691.80756003     0.00455670624020034                    1007      0.0308567055031888        3673607.94584792                       0   4.07252796178383E-006        5.58129007807966 
       1.82891445722861                    0.15                       0         1.1118674636066                       0                       0                       0                       0                       0       -4500.92762714365       -4342.43816537175   1.84006417109775E-005     0.00377741556327181        299.594715570676        301691.863744372     0.00455507604901927                    1007      0.0308550751724724        3671825.77851426                       0   4.07107101678796E-006        5.58034832850881 
       1.83291645822911                    0.15                       0        1.11186728500139                       0                       0                       0                       0                       0       -4500.92560806771       -4342.52200318909   1.84006443270829E-005     0.00377615156484253        299.594763125581        301691.919928714     0.00455345735075013                    1007      0.0308534564462496        3670056.91008004                       0   4.06962420567416E-006        5.57941286321757 
       1.83691845922962                    0.15                       0        1.11186710639618                       0                       0                       0                       0                       0       -4500.92355968023       -4342.60569444879   1.84006470523821E-005      0.0037748898166824        299.594808848516        301691.976113057     0.00455184153170735                    1007      0.0308518406272069        3668291.37331166                       0   4.06817993331996E-006        5.57847897227613 
       1.84092046023011                    0.15                       0        1.11186692779096                       0                       0                       0                       0                       0       -4500.92151129276       -4342.68938570848   1.84006497776814E-005     0.00377362806852227        299.594854571451        301692.032297399     0.00455022571266458                    1007      0.0308502248081641        3666525.83654327                       0   4.06673566096575E-006        5.57754508133469 
       1.84492246123062                    0.15                       0        1.11186674918575                       0                       0                       0                       0                       0       -4500.91953056606       -4342.77273866425   1.84006525029807E-005     0.00377237145020708        299.594904523184        301692.088481741     0.00454861634625695                    1007      0.0308486154417565        3664767.81715858                       0   4.06529724891495E-006        5.57661475844238 
       1.84892446223112                    0.15                       0        1.11186657058054                       0                       0                       0                       0                       0       -4500.91762849198       -4342.85569835699     1.840065522828E-005     0.00377112079510515        299.594959390706        301692.144666083      0.0045470144807465                    1007       0.030847013576246         3663018.5363932                       0   4.06386564920241E-006        5.57568858324617 
       1.85292646323162                    0.15                       0        1.11186639197532                       0                       0                       0                       0                       0        -4500.9157264179       -4342.93865804973   1.84006579535793E-005     0.00376987014000321        299.595014258228        301692.200850425     0.00454541261523604                    1007      0.0308454117107356        3661269.25562781                       0   4.06243404948986E-006        5.57476240804996 
       1.85692846423212                    0.15                       0        1.11186621337011                       0                       0                       0                       0                       0       -4500.91380602411       -4343.02150782422   1.84006606106323E-005      0.0037686208389064        299.595069125749        301692.255862306     0.00454381249682897                    1007      0.0308438115923285        3659521.98211606                       0   4.06100400237895E-006        5.57383716315135 
       1.86093046523262                    0.15                       0         1.1118660347649                       0                       0                       0                       0                       0       -4500.91175763663       -4343.10358963661   1.84006627908718E-005     0.00376738099779201        299.595123993271        301692.302682591     0.00454222458485083                    1007      0.0308422236803503        3657788.73261631                       0   4.05958480277813E-006        5.57291841793203 
       1.86493246623312                    0.15                       0        1.11186585615968                       0                       0                       0                       0                       0       -4500.90970924916       -4343.18567144901   1.84006649711112E-005     0.00376614115667763        299.595178860793        301692.349502876      0.0045406366728727                    1007      0.0308406357683722        3656055.48311656                       0   4.05816560317732E-006        5.57199967271271 
       1.86893446723362                    0.15                       0        1.11186567755447                       0                       0                       0                       0                       0       -4500.90766086168        -4343.2677532614   1.84006671513506E-005     0.00376490131556324        299.595233728314        301692.396323162     0.00453904876089457                    1007      0.0308390478563941        3654322.23361681                       0    4.0567464035765E-006        5.57108092749339 
       1.87293646823412                    0.15                       0        1.11186549894925                       0                       0                       0                       0                       0       -4500.90572776623       -4343.34925861368   1.84006697610863E-005     0.00376366988570337        299.595288595836        301692.450522136     0.00453747151416725                    1007      0.0308374709395199        3652601.43934467                       0   4.05533686764125E-006        5.57016803694702 
       1.87693846923462                    0.15                       0        1.11186532034404                       0                       0                       0                       0                       0       -4500.90382569214       -4343.43060885912   1.84006724863856E-005     0.00376244071904121        299.595343463358        301692.506706478     0.00453589713711547                    1007      0.0308358969810741        3650883.99637319                       0    4.0539299318872E-006        5.56925672170459 
       1.88094047023512                    0.15                       0        1.11186514173883                       0                       0                       0                       0                       0       -4500.90192361806       -4343.51195910455   1.84006752116848E-005     0.00376121155237905        299.595398330879         301692.56289082     0.00453432276006369                    1007      0.0308343230226283         3649166.5534017                       0   4.05252299613316E-006        5.56834540646216 
       1.88494247123562                    0.15                       0        1.11186496313361                       0                       0                       0                       0                       0       -4500.90008749492       -4343.59304554621   1.84006776912977E-005     0.00375998713434387        299.595449076467        301692.614854302     0.00453275448389691                    1007      0.0308327548505888        3647456.10017509                       0   4.05112140405858E-006        5.56743737588589 
       1.88894447223612                    0.15                       0         1.1118647845284                       0                       0                       0                       0                       0       -4500.89833173423       -4343.67381053808   1.84006798715371E-005     0.00375876850259862        299.595494799402        301692.661674587     0.00453119364177148                    1007      0.0308311937293928        3645754.16408204                       0   4.04972632335641E-006        5.56653334773618 
       1.89294647323662                    0.15                       0        1.11186460592319                       0                       0                       0                       0                       0       -4500.89657597353       -4343.75457552995   1.84006820517766E-005     0.00375754987085336        299.595540522336        301692.708494872     0.00452963279964605                    1007      0.0308296326081967        3644052.22798899                       0   4.04833124265423E-006        5.56562931958648 
       1.89694847423712                    0.15                       0        1.11186443137312                       0                       0                       0                       0                       0       -4500.89480360297       -4343.83525747249   1.84006842938926E-005      0.0037563324192182        299.595587283388        301692.756378189     0.00452807344651859                    1007      0.0308280730076794        3642352.02676338                       0   4.04693750776763E-006        5.56472611868602 
       1.90095047523762                    0.15                       0        1.11186428848894                       0                       0                       0                       0                       0       -4500.89290152889        -4343.9152908974   1.84006870191918E-005     0.00375512418285452         299.59564215091        301692.812562531     0.00452652572071354                    1007      0.0308265252818743        3640665.37281141                       0   4.04555428211733E-006        5.56382937762903 
       1.90495247623812                    0.15                       0        1.11186414560477                       0                       0                       0                       0                       0        -4500.8909994548       -4343.99532432232   1.84006897444911E-005     0.00375391594649084        299.595697018431        301692.868746873     0.00452497799490849                    1007      0.0308249775560693        3638978.71885943                       0   4.04417105646703E-006        5.56293263657204 
       1.90895447723862                    0.15                       0         1.1118640027206                       0                       0                       0                       0                       0       -4500.88909738072       -4344.07535774723   1.84006924697904E-005     0.00375270771012717        299.595751885953        301692.924931216     0.00452343026910344                    1007      0.0308234298302642        3637292.06490745                       0   4.04278783081673E-006        5.56203589551505 
       1.91295647823912                    0.15                       0        1.11186383210641                       0                       0                       0                       0                       0       -4500.88730888882       -4344.15470967906   1.84006947719631E-005     0.00375150738115338        299.595799654588        301692.973846298     0.00452189272541689                    1007      0.0308218925032185        3635617.09992496                       0   4.04141359660667E-006        5.56114470046303 
       1.91695847923962                    0.15                       0        1.11186365350119                       0                       0                       0                       0                       0       -4500.88555312813       -4344.23386522363   1.84006969522025E-005      0.0037503093308683        299.595845377523        301693.020666583     0.00452035811593222                    1007      0.0308203581728045        3633945.50337669                       0   4.04004195347832E-006        5.56025510361458 
       1.92096048024012                    0.15                       0        1.11186347489598                       0                       0                       0                       0                       0       -4500.88379736743        -4344.3130207682   1.84006991324419E-005     0.00374911128058321        299.595891100457        301693.067486868     0.00451882350644756                    1007      0.0308188238423905        3632273.90682841                       0   4.03867031034996E-006        5.55936550676614 
       1.92496248124062                    0.15                       0        1.11186329629077                       0                       0                       0                       0                       0       -4500.88197736564       -4344.39191934835   1.84007013126814E-005     0.00374791764138474        299.595940838461        301693.118418584     0.00451729447208624                    1007      0.0308172949033045        3630608.78989495                       0   4.03730375270286E-006        5.55847892121949 
       1.92896448224112                    0.15                       0        1.11186311768555                       0                       0                       0                       0                       0       -4500.88007529155       -4344.47048963935   1.84007034929208E-005     0.00374672963764293        299.595995705983        301693.174602926     0.00451577256031599                    1007       0.030815772851999        3628951.95110055                       0   4.03594369209646E-006        5.55759618281125 
       1.93296648324162                    0.15                       0        1.11186293908034                       0                       0                       0                       0                       0       -4500.87817321747       -4344.54905993036   1.84007056731602E-005     0.00374554163390112        299.596050573505        301693.230787269     0.00451425064854574                    1007      0.0308142508006934        3627295.11230615                       0   4.03458363149005E-006        5.55671344440302 
       1.93696848424212                    0.15                       0        1.11186276411283                       0                       0                       0                       0                       0       -4500.87628604341       -4344.62757062125   1.84007079089066E-005     0.00374435463194838        299.596104509774        301693.286018009     0.00451273002986493                    1007       0.030812730056687        3625639.76113057                       0   4.03322470877571E-006        5.55583141898441 
       1.94097048524262                    0.15                       0        1.11186262122866                       0                       0                       0                       0                       0       -4500.87453028272       -4344.70555565869   1.84007106342058E-005     0.00374317646544686        299.596150232709        301693.332838294     0.00451122081580909                    1007      0.0308112208426312        3623997.53026513                       0   4.03187582189636E-006        5.55495568190055 
       1.94497248624312                    0.15                       0        1.11186247834448                       0                       0                       0                       0                       0       -4500.87277452203       -4344.78354069613   1.84007133595051E-005     0.00374199829894533        299.596195955644        301693.379658579     0.00450971160175324                    1007      0.0308097116285753         3622355.2993997                       0     4.030526935017E-006        5.55407994481669 
       1.94897448724362                    0.15                       0        1.11186233546031                       0                       0                       0                       0                       0       -4500.87101876133       -4344.86152573357   1.84007160848044E-005      0.0037408201324438        299.596241678579        301693.426478864      0.0045082023876974                    1007      0.0308082024145195        3620713.06853427                       0   4.02917804813765E-006        5.55320420773283 
       1.95297648824412                    0.15                       0        1.11186216526356                       0                       0                       0                       0                       0       -4500.86926300064        -4344.9389514093   1.84007183933467E-005     0.00373964948757175        299.596294393535         301693.47329915     0.00450670266903195                    1007      0.0308067025891643        3619081.77788894                       0   4.02783760058657E-006        5.55233360541469 
       1.95697848924462                    0.15                       0        1.11186198665835                       0                       0                       0                       0                       0       -4500.86750723995       -4345.01620487978   1.84007205735862E-005     0.00373848115831051        299.596349261056        301693.520119435     0.00450520587361987                    1007      0.0308052056542169        3617453.85530265                       0   4.02649975116931E-006        5.55146458388687 
       1.96098049024512                    0.15                       0        1.11186180805313                       0                       0                       0                       0                       0       -4500.86575147926       -4345.09345835027   1.84007227538256E-005     0.00373731282904927        299.596404128578         301693.56693972      0.0045037090782078                    1007      0.0308037087192695        3615825.93271636                       0   4.02516190175204E-006        5.55059556235905 
       1.96498249124562                    0.15                       0        1.11186164471434                       0                       0                       0                       0                       0       -4500.86405824983       -4345.17039916443    1.8400724934065E-005     0.00373614855493144        299.596455087895        301693.617762006     0.00450221753062838                    1007      0.0308022170321547        3614204.06115558                       0    4.0238287695139E-006        5.54972941091861 
       1.96898449224612                    0.15                       0        1.11186150183017                       0                       0                       0                       0                       0       -4500.86244880253       -4345.24692106796   1.84007271143044E-005     0.00373498971407218         299.59650081083        301693.673946348     0.00450073301432474                    1007      0.0308007323763158        3612590.29702351                       0   4.02250195755873E-006        5.54886710494682 
       1.97298649324662                    0.15                       0          1.111861358946                       0                       0                       0                       0                       0       -4500.86083935522       -4345.32344297149   1.84007292945439E-005     0.00373383087321292        299.596546533765         301693.73013069     0.00449924849802111                    1007      0.0307992477204768        3610976.53289145                       0   4.02117514560355E-006        5.54800479897503 
       1.97698849424712                    0.15                       0        1.11186121284157                       0                       0                       0                       0                       0       -4500.85921671773       -4345.39991211426   1.84007315239206E-005     0.00373267289402505        299.596593081086         301693.78547086     0.00449776506352389                    1007      0.0307977641716026        3609364.01813407                       0   4.01984930410971E-006        5.54714308553126 
       1.98099049524762                    0.15                       0        1.11186103423635                       0                       0                       0                       0                       0       -4500.85746095704       -4345.47584876423   1.84007342492199E-005     0.00373152361133543        299.596647948608        301693.832291146     0.00449629254725805                    1007       0.030796291794872         3607764.1128064                       0    4.0185332570867E-006        5.54628735223134 
       1.98499249624812                    0.15                       0        1.11186085563114                       0                       0                       0                       0                       0       -4500.85570519635       -4345.55178541419   1.84007369745191E-005      0.0037303743286458         299.59670281613        301693.879111431     0.00449482003099221                    1007      0.0307948194181415        3606164.20747874                       0   4.01721721006368E-006        5.54543161893141 
       1.98899449724862                    0.15                       0        1.11186067702593                       0                       0                       0                       0                       0       -4500.85394943566       -4345.62772206416   1.84007396998184E-005     0.00372922504595618        299.596757683651        301693.925931716     0.00449334751472637                    1007       0.030793347041411        3604564.30215108                       0   4.01590116304067E-006        5.54457588563149 
       1.99299649824912                    0.15                       0        1.11186052531585                       0                       0                       0                       0                       0       -4500.85230383747       -4345.70310790161   1.84007420147304E-005     0.00372808269717045        299.596805666017        301693.972752001     0.00449188392848827                    1007      0.0307918834896491         3602974.7186093                       0   4.01459311857009E-006        5.54372499345719 
       1.99699849924962                    0.15                       0        1.11186038243168                       0                       0                       0                       0                       0       -4500.85069439016       -4345.77831298462   1.84007441949698E-005     0.00372694262381216        299.596851388951        301694.019572286     0.00449042327272491                    1007      0.0307904228338857        3601388.52226113                       0   4.01328770021428E-006        5.54287568994496 
       2.00100050025013                    0.15                       0        1.11186023954751                       0                       0                       0                       0                       0       -4500.84908494286       -4345.85351806763   1.84007463752092E-005     0.00372580255045387        299.596897111886        301694.066392571     0.00448896261696154                    1007      0.0307889621781223        3599802.32591296                       0   4.01198228185846E-006        5.54202638643273 
       2.00500250125063                    0.15                       0        1.11186008181436                       0                       0                       0                       0                       0       -4500.84741467413       -4345.92847986493   1.84007485554487E-005     0.00372466633435042        299.596942834821        301694.113212856     0.00448750683352008                    1007      0.0307875063946809        3598221.73486743                       0   4.01068122511893E-006        5.54117981513301 
       2.00900450225113                    0.15                       0        1.11185990320915                       0                       0                       0                       0                       0       -4500.84565891344       -4346.00309969438   1.84007507356881E-005     0.00372353554009113        299.596988557755        301694.160033142     0.00448605789872387                    1007      0.0307860574598847        3596649.02276138                       0   4.00938629916535E-006        5.54033708429265 
