     0.0600300150075038                    0.15                       0        1.11335599094465                       0                       0                       0                       0                       0       -4470.18192494685       -3905.78087151486   1.83862109555486E-005     0.00620066899277005        299.290422051236        301385.505002501     0.00136849055878059                    1007       0.027668490290284   2.49999993684469E-005   1.22307994154991E-006        6.93629991584804 
      0.064032016008004                    0.15                       0        1.11329837290271                       0                       0                       0                       0                       0       -4471.54454155789       -3923.01702792314   1.83867434790282E-005     0.00610172100669856           299.301651604        301396.807419335     0.00132358338245437                    1007      0.0276235833581446   2.49999993684469E-005   1.18294442496574E-006        6.88758741562935 
     0.0680340170085043                    0.15                       0         1.1132451945272                       0                       0                       0                       0                       0       -4472.81334075241       -3938.86757502286    1.8387233234873E-005     0.00601013230552161        299.311979949325        301407.201694597     0.00128221282813038                    1007      0.0275822128837797   2.49999993684469E-005   1.14596974665871E-006        6.84207752932901 
     0.0720360180090045                    0.15                       0        1.11320172201818                       0                       0                       0                       0                       0       -4473.87703910549       -3951.68894432568   1.83876294933885E-005     0.00593463225376835         299.32033810179        301415.610617809     0.00124857393148149                    1007      0.0275485737080601   2.49999993684469E-005   1.11590519884049E-006        6.80356910217995 
     0.0760380190095048                    0.15                       0        1.11315824950916                       0                       0                       0                       0                       0       -4474.94073745857        -3964.5103136285   1.83880257519041E-005     0.00585913220201509        299.328696254255        301424.019541021     0.00121493503483261                    1007      0.0275149345323406   2.49999993684469E-005   1.08584065102227E-006        6.76506067503089 
      0.080040020010005                    0.15                       0        1.11311477700014                       0                       0                       0                       0                       0       -4476.00443581166       -3977.33168293131   1.83884220104196E-005     0.00578363215026183         299.33705440672        301432.428464232     0.00118129613818372                    1007      0.0274812953566211   2.49999993684469E-005   1.05577610320406E-006        6.72655224788183 
     0.0840420210105053                    0.15                       0          1.113080200462                       0                       0                       0                       0                       0       -4476.86951190439       -3987.44050089009   1.83887346946071E-005     0.00572286768555044        299.343644249493         301439.06321911     0.00115475528054694                    1007       0.027454754969421   2.49999993684469E-005   1.03205538585928E-006         6.6946797265954 
     0.0880440220110055                    0.15                       0        1.11304583681888                       0                       0                       0                       0                       0       -4477.72983464388       -3997.48440309022   1.83890453787251E-005     0.00566245586736656        299.350191773743        301445.655515258     0.00112838429051044                    1007      0.0274283844677581   2.49999993684469E-005   1.00848648667968E-006        6.66296601331252 
     0.0920460230115058                    0.15                       0        1.11301147317576                       0                       0                       0                       0                       0       -4478.59015738338       -4007.52830529034   1.83893560628432E-005     0.00560204404918267        299.356739297994        301452.247811406     0.00110201330047395                    1007      0.0274020139660953   2.49999993684469E-005   9.84917587500082E-007        6.63125230002963 
      0.096048024012006                    0.15                       0        1.11298110653246                       0                       0                       0                       0                       0       -4479.35870498726       -4016.36486395053   1.83896291078029E-005     0.00554832194178454         299.36249747188        301458.043787519     0.00107884602177433                    1007      0.0273788467742849   2.49999993684469E-005   9.64211965318784E-007        6.60263998452397 
      0.100050025012506                    0.15                       0        1.11295299407182                       0                       0                       0                       0                       0       -4480.07549429011       -4024.52051868219   1.83898809254565E-005     0.00549837262167028        299.367810476894        301463.390664082     0.00105748553589133                    1007      0.0273574861488666   2.49999993684469E-005   9.45121141653499E-007        6.57577676019291 
      0.104052026013007                    0.15                       0        1.11292488161119                       0                       0                       0                       0                       0       -4480.79228359297       -4032.67617341386   1.83901327431101E-005     0.00544842330155602        299.373123481907        301468.737540645     0.00103612505000834                    1007      0.0273361255234483   2.49999993684469E-005   9.26030317988214E-007        6.54891353586186 
      0.108054027013507                    0.15                       0        1.11289813996793                       0                       0                       0                       0                       0       -4481.47657740003       -4040.42189857136   1.83903720434959E-005     0.00540078150154114        299.378171217567         301473.81844047     0.00101585962741252                    1007      0.0273158599665876   2.49999993684469E-005   9.07918208782859E-007        6.52314722448542 
      0.112056028014007                    0.15                       0        1.11287456407972                       0                       0                       0                       0                       0       -4482.08582636045       -4047.22093554101   1.83905824366005E-005     0.00535846867059553        299.382606342234        301478.285095673    0.000998123135502026                    1007      0.0272981233525837   2.49999993684469E-005   8.92066335181097E-007        6.49991411540197 
      0.116058029014507                    0.15                       0        1.11285098819151                       0                       0                       0                       0                       0       -4482.69507532086       -4054.01997251067    1.8390792829705E-005     0.00531615583964993          299.3870414669        301482.751750875    0.000980386643591531                    1007      0.0272803867385798   2.49999993684469E-005   8.76214461579335E-007        6.47668100631851 
      0.120060030015007                    0.15                       0         1.1128274123033                       0                       0                       0                       0                       0       -4483.30432428128       -4060.81900948032   1.83910032228095E-005     0.00527384300870433        299.391476591567        301487.218406078    0.000962650151681035                    1007      0.0272626501245759   2.49999993684469E-005   8.60362587977574E-007        6.45344789723506 
      0.124062031015508                    0.15                       0        1.11280717988083                       0                       0                       0                       0                       0       -4483.83267488236       -4066.63823037007   1.83911831107611E-005     0.00523711936133707        299.395267564813        301491.034485993    0.000947537523685719                    1007      0.0272475374418089   2.49999993684469E-005   8.46855781573546E-007        6.43293009596267 
      0.128064032016008                    0.15                       0        1.11278706893377                       0                       0                       0                       0                       0        -4484.3580862697        -4072.4218524057    1.8391361890394E-005     0.00520059878119324        299.399035134633         301494.82692909    0.000932520226386283                    1007      0.0272325200921837   2.49999993684469E-005   8.33434176572896E-007        6.41251094774224 
      0.132066033016508                    0.15                       0        1.11276695798671                       0                       0                       0                       0                       0       -4484.88349765703       -4078.20547444132   1.83915406700268E-005     0.00516407820104942        299.402802704453        301498.619372186    0.000917502929086846                    1007      0.0272175027425585   2.49999993684469E-005   8.20012571572247E-007        6.39209179952182 
      0.136068034017009                    0.15                       0        1.11274850630891                       0                       0                       0                       0                       0       -4485.36702872921       -4083.49695685245   1.83917043954522E-005      0.0051303986290385        299.406248824485        301502.094406578    0.000903803997162009                    1007      0.0272038037692564   2.49999993684469E-005   8.07769236294174E-007        6.37307989102355 
      0.140070035017509                    0.15                       0        1.11273103871901                       0                       0                       0                       0                       0       -4485.82572121021       -4088.49655858202   1.83918591924514E-005     0.00509840401663832        299.409504297437        301505.381190595    0.000890886968105619                    1007      0.0271908867053162   2.49999993684469E-005   7.96224715239865E-007         6.3549025954456 
      0.144072036018009                    0.15                       0        1.11271357112911                       0                       0                       0                       0                       0       -4486.28441369122        -4093.4961603116   1.83920139894506E-005     0.00506640940423815        299.412759770388        301508.667974612    0.000877969939049228                    1007       0.027177969641376   2.49999993684469E-005   7.84680194185555E-007        6.33672529986765 
      0.148074037018509                    0.15                       0          1.112696726123                       0                       0                       0                       0                       0       -4486.72725303081       -4098.31544849573    1.8392163086525E-005     0.00503546694221871        299.415901019968        301511.835073787    0.000865535341492534                    1007      0.0271655350798679   2.49999993684469E-005   7.73566843742883E-007        6.31907823814518 
      0.152076038019009                    0.15                       0        1.11268140179566                       0                       0                       0                       0                       0       -4487.13137061695       -4102.69431566369   1.83922982613694E-005     0.00500709438773842        299.418763275681        301514.709839295    0.000854279096736823                    1007      0.0271542790444151   2.49999993684469E-005   7.63506639909094E-007        6.30272628785134 
       0.15607803901951                    0.15                       0        1.11266607746832                       0                       0                       0                       0                       0       -4487.53548820309       -4107.07318283165   1.83924334362137E-005     0.00497872183325814        299.421625531394        301517.584604802    0.000843022851981112                    1007      0.0271430230089624   2.49999993684469E-005   7.53446436075307E-007         6.2863743375575 
       0.16008004002001                    0.15                       0        1.11265075314099                       0                       0                       0                       0                       0       -4487.93960578922       -4111.45204999961   1.83925686110581E-005     0.00495034927877785        299.424487787106         301520.45937031      0.0008317666072254                    1007      0.0271317669735097   2.49999993684469E-005   7.43386232241519E-007        6.27002238726366 
       0.16408204102051                    0.15                       0        1.11263713137754                       0                       0                       0                       0                       0       -4488.30090484696       -4115.35280017939    1.8392689237627E-005     0.00492479446753599        299.427027509116        301523.012787644    0.000821786769962786                    1007      0.0271217867968722   2.49999993684469E-005   7.34466817786539E-007        6.25511271289255 
      0.168084042021011                    0.15                       0        1.11262359310234                       0                       0                       0                       0                       0       -4488.66010422203       -4119.23010504276   1.83928091507954E-005     0.00489937782934259        299.429551415112        301525.550447099    0.000811869523610516                    1007      0.0271118691842397   2.49999993684469E-005   7.25603343966598E-007        6.24027376308508 
      0.172086043021511                    0.15                       0        1.11261005482714                       0                       0                       0                       0                       0       -4489.01930359711       -4123.10740990613   1.83929290639638E-005     0.00487396119114919        299.432075321108        301528.088106553    0.000801952277258246                    1007      0.0271019515716072   2.49999993684469E-005   7.16739870146656E-007        6.22543481327761 
      0.176088044022011                    0.15                       0        1.11259737475149                       0                       0                       0                       0                       0       -4489.35506840334       -4126.73053983046   1.83930409186179E-005     0.00485005491194672        299.434435861119        301530.464247749    0.000792711129514086                    1007      0.0270927102724766   2.49999993684469E-005   7.08480648494776E-007         6.2113798617601 
      0.180090045022511                    0.15                       0        1.11258522959695                       0                       0                       0                       0                       0       -4489.67622629674       -4130.19524093101   1.83931477503497E-005     0.00482709004891745        299.436694574094        301532.739713607    0.000783891398246527                    1007      0.0270838905237671   2.49999993684469E-005    7.0059806098559E-007        6.19781358126344 
      0.184092046023012                    0.15                       0        1.11257308444242                       0                       0                       0                       0                       0       -4489.99738419014       -4133.65994203156   1.83932545820815E-005     0.00480412518588818        299.438953287068        301535.015179465    0.000775071666978967                    1007      0.0270750707750576   2.49999993684469E-005   6.92715473476405E-007        6.18424730076678 
      0.188094047023512                    0.15                       0        1.11256127789236                       0                       0                       0                       0                       0       -4490.30948628611       -4137.02870062961    1.8393358526543E-005     0.00478173529691044         299.44114826273        301537.227988994    0.000766506297540632                    1007      0.0270665054465306   2.49999993684469E-005   6.85060220514826E-007        6.17098337414862 
      0.192096048024012                    0.15                       0        1.11255034725328                       0                       0                       0                       0                       0       -4490.59816260669       -4140.14927263436   1.83934550021376E-005     0.00476083276595822        299.443178361031        301539.278717484    0.000758598917983883                    1007      0.0270585982588349   2.49999993684469E-005    6.7799304255065E-007         6.1585015845096 
      0.196098049024512                    0.15                       0        1.11253941661421                       0                       0                       0                       0                       0       -4490.88683892728       -4143.26984463912   1.83935514777322E-005     0.00473993023500599        299.445208459332        301541.329445973    0.000750691538427133                    1007      0.0270506910711393   2.49999993684469E-005   6.70925864586474E-007        6.14601979487058 
      0.200100050025012                    0.15                       0        1.11252848597513                       0                       0                       0                       0                       0       -4491.17551524786       -4146.39041664387   1.83936479533267E-005     0.00471902770405377        299.447238557633        301543.380174462    0.000742784158870384                    1007      0.0270427838834436   2.49999993684469E-005   6.63858686622299E-007        6.13353800523156 
      0.204102051025513                    0.15                       0        1.11251856435115                       0                       0                       0                       0                       0       -4491.43787860727       -4149.23725119396   1.83937362175354E-005     0.00469977822361617        299.449096450691        301545.245747874    0.000735599660458348                    1007      0.0270355992977055   2.49999993684469E-005   6.57437593971103E-007         6.1219359422219 
      0.208104052026013                    0.15                       0        1.11250870534335                       0                       0                       0                       0                       0       -4491.69860907016       -4152.06709849065   1.83938239721723E-005     0.00468063132610058        299.450943657253        301547.099831166    0.000728460021691817                    1007      0.0270284595542875   2.49999993684469E-005   6.51056595266635E-007        6.11038847217684 
      0.212106053026513                    0.15                       0        1.11249884633555                       0                       0                       0                       0                       0       -4491.95933953305       -4154.89694578735   1.83939117268091E-005     0.00466148442858499        299.452790863816        301548.953914457    0.000721320382925286                    1007      0.0270213198108695   2.49999993684469E-005   6.44675596562167E-007        6.09884100213177 
      0.216108054027014                    0.15                       0        1.11248950543196                       0                       0                       0                       0                       0       -4492.20539175838       -4157.57656220688   1.83939945404192E-005      0.0046432501163097        299.454533067926        301550.711793397    0.000714575393846852                    1007       0.027014575054447   2.49999993684469E-005    6.3864731511058E-007        6.08778452217251 
      0.220110055027514                    0.15                       0        1.11248050372919                       0                       0                       0                       0                       0       -4492.44183419835       -4160.15782305215   1.83940741191583E-005     0.00462561327006189        299.456206527336        301552.406687719    0.000708088780392945                    1007      0.0270080888944829   2.49999993684469E-005   6.32849956280355E-007        6.07704949152356 
      0.224112056028014                    0.15                       0        1.11247150202642                       0                       0                       0                       0                       0       -4492.67827663832       -4162.73908389742   1.83941536978973E-005     0.00460797642381408        299.457879986746        301554.101582041    0.000701602166939039                    1007      0.0270016027345187   2.49999993684469E-005    6.2705259745013E-007        6.06631446087462 
      0.228114057028514                    0.15                       0        1.11246270069544                       0                       0                       0                       0                       0       -4492.90893493622       -4165.26312863463   1.83942315295329E-005      0.0045906897809444        299.459519249371        301555.756456353    0.000695265333822557                    1007      0.0269952661079681   2.49999993684469E-005   6.21389096767084E-007        6.05576976434537 
      0.232116058029015                    0.15                       0        1.11245444913457                       0                       0                       0                       0                       0       -4493.12372299431       -4167.63018667537   1.83943045675537E-005     0.00457436400859348        299.461064684564        301557.301525763    0.000689339460506886                    1007      0.0269893397637207   2.49999993684469E-005   6.16092869375356E-007        6.04574729705704 
      0.236118059029515                    0.15                       0        1.11244619757369                       0                       0                       0                       0                       0        -4493.3385110524       -4169.99724471611   1.83943776055744E-005     0.00455803823624255        299.462610119757        301558.846595173    0.000683413587191215                    1007      0.0269834134194733   2.49999993684469E-005   6.10796641983628E-007        6.03572482976871 
      0.240120060030015                    0.15                       0        1.11243794601282                       0                       0                       0                       0                       0       -4493.55329911049       -4172.36430275685   1.83944506435952E-005     0.00454171246389163         299.46415555495        301560.391664582    0.000677487713875544                    1007       0.026977487075226   2.49999993684469E-005   6.05500414591901E-007        6.02570236248037 
      0.244122061030515                    0.15                       0        1.11243035877985                       0                       0                       0                       0                       0       -4493.75053615675       -4174.55802754893   1.83945186131962E-005     0.00452645350873783        299.465581942583        301561.832244247    0.000672013327277164                    1007      0.0269720127853589   2.49999993684469E-005   6.00607728441061E-007        6.01626543380905 
      0.248124062031016                    0.15                       0        1.11242282163984                       0                       0                       0                       0                       0       -4493.94644978739       -4176.73868232945   1.83945862006184E-005     0.00451127499581434        299.466999353559        301563.264944972    0.000666572984560519                    1007      0.0269665725821775   2.49999993684469E-005   5.95745470893663E-007        6.00687265706217 
      0.252126063031516                    0.15                       0        1.11241528449982                       0                       0                       0                       0                       0       -4494.14236341804       -4178.91933710996   1.83946537880406E-005     0.00449609648289085        299.468416764535        301564.697645698    0.000661132641843874                    1007      0.0269611323789962   2.49999993684469E-005   5.90883213346265E-007        5.99747988031529 
      0.256128064032016                    0.15                       0        1.11240808608354                       0                       0                       0                       0                       0       -4494.32821830837       -4181.00313315838   1.83947181451414E-005     0.00448151735221783        299.469774560132        301566.063750625    0.000655943354534189                    1007      0.0269559432415589   2.49999993684469E-005   5.86245321806271E-007        5.98841888347586 
      0.260130065032516                    0.15                       0        1.11240112048021                       0                       0                       0                       0                       0       -4494.50715958565       -4183.02035588107    1.8394780281965E-005     0.00446735019131697        299.471091380651        301567.384082666    0.000650926623616895                    1007      0.0269509266676188   2.49999993684469E-005   5.81761642395307E-007        5.97958592691083 
      0.264132066033017                    0.15                       0        1.11239415487687                       0                       0                       0                       0                       0       -4494.68610086293       -4185.03757860375   1.83948424187886E-005     0.00445318303041611        299.472408201171        301568.704414707      0.0006459098926996                    1007      0.0269459100936788   2.49999993684469E-005   5.77277962984344E-007         5.9707529703458 
      0.268134067033517                    0.15                       0        1.11238732613463                       0                       0                       0                       0                       0       -4494.86115543123       -4187.01795233554   1.83949034418338E-005     0.00443924511184151        299.473699328302         301570.00322036    0.000640988207176205                    1007      0.0269409884671201   2.49999993684469E-005   5.72879235280881E-007        5.96204800627242 
      0.272136068034017                    0.15                       0        1.11238089634694                       0                       0                       0                       0                       0       -4495.02488011584       -4188.89091005464   1.83949612181786E-005     0.00442597544213954        299.474915558365        301571.239275888    0.000636343582082081                    1007      0.0269363436152811   2.49999993684469E-005   5.68728144580978E-007        5.95371614449498 
      0.276138069034517                    0.15                       0        1.11237446655924                       0                       0                       0                       0                       0       -4495.18860480045       -4190.76386777373   1.83950189945234E-005     0.00441270577243756        299.476131788428        301572.475331416    0.000631698956987958                    1007      0.0269316987634421   2.49999993684469E-005   5.64577053881075E-007        5.94538428271753 
      0.280140070035018                    0.15                       0        1.11236803677155                       0                       0                       0                       0                       0       -4495.35232948505       -4192.63682549282   1.83950767708681E-005     0.00439943610273559        299.477348018492        301573.711386943    0.000627054331893834                    1007       0.026927053911603   2.49999993684469E-005   5.60425963181171E-007        5.93705242094008 
      0.284142071035518                    0.15                       0        1.11236203337026                       0                       0                       0                       0                       0       -4495.50356012967       -4194.39223176041   1.83951310439066E-005     0.00438690184708265        299.478497076297        301574.861461981    0.000622711687795109                    1007      0.0269227114251222   2.49999993684469E-005    5.5654473654122E-007        5.92913435076761 
      0.288144072036018                    0.15                       0        1.11235606795612                       0                       0                       0                       0                       0       -4495.65367766891       -4196.13716526232   1.83951850048324E-005     0.00437443311013591        299.479640149665        301576.003876938    0.000618395947457793                    1007      0.0269183958766459   2.49999993684469E-005   5.52687552335701E-007        5.92125314566539 
      0.292146073036518                    0.15                       0        1.11235010254198                       0                       0                       0                       0                       0       -4495.80379520815       -4197.88209876423   1.83952389657582E-005     0.00436196437318916        299.480783223032        301577.146291896    0.000614080207120476                    1007      0.0269140803281697   2.49999993684469E-005   5.48830368130182E-007        5.91337194056318 
      0.296148074037018                    0.15                       0        1.11234436540857                       0                       0                       0                       0                       0       -4495.94668745506        -4199.5606445801    1.8395291026709E-005     0.00434991304300028        299.481878481966        301578.245185093    0.000609934268808835                    1007      0.0269099343689219   2.49999993684469E-005   5.45124964213184E-007         5.9057274003098 
      0.300150075037519                    0.15                       0         1.1123387929259                       0                       0                       0                       0                       0       -4496.08436835605       -4201.19130732358   1.83953417172757E-005     0.00433816277343275        299.482939254051        301579.312687594    0.000605910802647898                    1007      0.0269059107283418   2.49999993684469E-005   5.41529034010033E-007        5.89825355797902 
      0.304152076038019                    0.15                       0        1.11233322044323                       0                       0                       0                       0                       0       -4496.22204925705       -4202.82197006706   1.83953924078423E-005     0.00432641250386521        299.484000026136        301580.380190095     0.00060188733648696                    1007      0.0269018870877617   2.49999993684469E-005   5.37933103806882E-007        5.89077971564823 
      0.308154077038519                    0.15                       0        1.11232774373351                       0                       0                       0                       0                       0        -4496.3570198185       -4204.42763349448   1.83954421684404E-005     0.00431482017803387        299.485045195938        301581.431715858    0.000597927520563383                    1007      0.0268979271144241   2.49999993684469E-005   5.34394051145704E-007        5.88339603919277 
       0.31215607803902                    0.15                       0        1.11232256418231                       0                       0                       0                       0                       0       -4496.48358090178       -4205.95573055082    1.8395489043588E-005     0.00430371791050732        299.486041955915         301582.43366996    0.000594165194759834                    1007      0.0268941646839691   2.49999993684469E-005   5.31031474693527E-007        5.87629212398061 
       0.31615807903952                    0.15                       0        1.11231738463111                       0                       0                       0                       0                       0       -4496.61014198505       -4207.48382760716   1.83955359187356E-005     0.00429261564298078        299.487038715891        301583.435624062    0.000590402868956284                    1007      0.0268904022535141   2.49999993684469E-005    5.2766889824135E-007        5.86918820876846 
       0.32016008004002                    0.15                       0        1.11231220507992                       0                       0                       0                       0                       0       -4496.73670306833        -4209.0119246635   1.83955827938833E-005     0.00428151337545423        299.488035475868        301584.437578164    0.000586640543152735                    1007       0.026886639823059   2.49999993684469E-005   5.24306321789174E-007        5.86208429355631 
       0.32416208104052                    0.15                       0        1.11230734934385                       0                       0                       0                       0                       0       -4496.85397972424       -4210.45619660416   1.83956276926202E-005      0.0042709431260649        299.488974208173         301585.38860055    0.000583090673593535                    1007      0.0268830898962822   2.49999993684469E-005   5.21133650611761E-007        5.85528593029959 
       0.32816408204102                    0.15                       0        1.11230252700308                       0                       0                       0                       0                       0       -4496.97029887014       -4211.89182359735   1.83956723875285E-005     0.00426042774410778        299.489906956041         301586.33437031    0.000579562714807233                    1007      0.0268795618851701   2.49999993684469E-005   5.17980564508725E-007        5.84851907884675 
      0.332166083041521                    0.15                       0        1.11229770466231                       0                       0                       0                       0                       0       -4497.08661801604       -4213.32745059053   1.83957170824367E-005     0.00424991236215065         299.49083970391         301587.28014007    0.000576034756020931                    1007      0.0268760338740581   2.49999993684469E-005   5.14827478405689E-007        5.84175222739391 
      0.336168084042021                    0.15                       0        1.11229304500435                       0                       0                       0                       0                       0       -4497.19760637154       -4214.71551693816   1.83957599155878E-005     0.00423970066007225        299.491746422528        301588.193925088    0.000572627081633362                    1007       0.026872626286356   2.49999993684469E-005   5.11781889378316E-007        5.83516115471982 
      0.340170085042521                    0.15                       0        1.11228850843192                       0                       0                       0                       0                       0       -4497.30456146042       -4216.06759898504   1.83958013401369E-005     0.00422971872165576        299.492633447461        301589.083510505    0.000569310414210231                    1007      0.0268693098107939   2.49999993684469E-005   5.08817632449243E-007        5.82870307596044 
      0.344172086043021                    0.15                       0        1.11228397185949                       0                       0                       0                       0                       0       -4497.41151654929       -4217.41968103192    1.8395842764686E-005     0.00421973678323926        299.493520472394        301589.973095923    0.000565993746787099                    1007      0.0268659933352318   2.49999993684469E-005   5.05853375520171E-007        5.82224499720105 
      0.348174087043522                    0.15                       0        1.11227950988978                       0                       0                       0                       0                       0       -4497.51650239182       -4218.75410776677   1.83958838097861E-005      0.0042098678497988        299.494394765132        301590.849643572    0.000562721451625867                    1007        0.02686272115503   2.49999993684469E-005   5.02928778918369E-007        5.81585266829849 
      0.352176088044022                    0.15                       0        1.11227529480673                       0                       0                       0                       0                       0       -4497.61497130401        -4220.0301068503   1.83959235991556E-005     0.00420037288966031        299.495226922543        301591.683044647    0.000559595999921281                    1007      0.0268595955637901   2.49999993684469E-005   5.00135432320485E-007        5.80967792885014 
      0.356178089044522                    0.15                       0        1.11227107972369                       0                       0                       0                       0                       0        -4497.7134402162       -4221.30610593383   1.83959633885251E-005     0.00419087792952182        299.496059079955        301592.516445723    0.000556470548216693                    1007      0.0268564699725502   2.49999993684469E-005   4.97342085722601E-007        5.80350318940178 
