VARIABLES = "X"
 "Y"
 "Z"
 "RHO"
 "U"
 "V"
 "W"
 "VelocityMagnitude"
 "Mach"
 "P"
 "P_tot"
 "Vislam"
 "SkinFrictionCoefficient"
 "T"
 "H0"
 "COND_TURB"
 "CP"
 "COND_eff"
 "D"
 "K"
 "VIS_T"
 "YPLUS"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                    7.9                    0.15      0.0698132088058706        1.12365598278115        84.6091464515048   -3.9839229699842E-009      0.0441219351087793        84.6091581704999             0.245454158       -4496.88335025844       -413.788805471649   1.82518078994415E-005                       0        296.466542915305        302118.891712351        24.8205606412081                    1007        24.8468600939898        406.146633109481        9.42832665263898      0.0221832216138659                       0 
                    7.9                    0.15      0.0700466977985323        1.12366700516829        84.6441193680254  -3.88512548981249E-009      0.0443374825186993        84.6441312220058       0.245556832453603       -4496.88290102762       -410.301622053041   1.82516693516906E-005                       0        296.463681768515        302118.939814605        24.7027345371122                    1007        24.7290339898939        402.061790196559        9.35731770972621      0.0220779152450082                       0 
                    7.9                    0.15      0.0702801867911941        1.12367802755542         84.679092284546  -3.78632800964076E-009      0.0445530299286194        84.6791042735116       0.245659506907207        -4496.8824517968       -406.814438634432   1.82515308039397E-005                       0        296.460820621724        302118.987916859        24.5849084330163                    1007         24.611207885798        397.976947283636        9.28630876681343      0.0219726088761504                       0 
                    7.9                    0.15      0.0705136757838559        1.12368904994255        84.7140652010667  -3.68753052946904E-009      0.0447685773385395        84.7140773250175       0.245762181360811       -4496.88200256598       -403.327255215824   1.82513922561888E-005                       0        296.457959474933        302119.036019113        24.4670823289204                    1007        24.4933817817021        393.892104370714        9.21529982390065      0.0218673025072927                       0 
                    7.9                    0.15      0.0707471647765177        1.12370007232968        84.7490381175873  -3.58873304929732E-009      0.0449841247484596        84.7490503765233       0.245864855814415       -4496.88155333515       -399.840071797216   1.82512537084379E-005                       0        296.455098328142        302119.084121368        24.3492562248245                    1007        24.3755556776062        389.807261457791        9.14429088098788      0.0217619961384349                       0 
                    7.9                    0.15      0.0709806537691794        1.12371109471681        84.7840110341079   -3.4899355691256E-009      0.0451996721583797        84.7840234280291       0.245967530268019       -4496.88110410433       -396.352888378607    1.8251115160687E-005                       0        296.452237181352        302119.132223622        24.2314301207286                    1007        24.2577295735103        385.722418544868         9.0732819380751      0.0216566897695772                       0 
                    7.9                    0.15      0.0712141427618412        1.12372211710394        84.8189839506285  -3.39113808895388E-009      0.0454152195682998         84.818996479535       0.246070204721623       -4496.88065487351       -392.865704959999   1.82509766129361E-005                       0        296.449376034561        302119.180325876        24.1136040166327                    1007        24.1399034694144        381.637575631946        9.00227299516233      0.0215513834007194                       0 
                    7.9                    0.15       0.071447631754503        1.12373313949107        84.8539568671491  -3.29234060878215E-009      0.0456307669782199        84.8539695310408       0.246172879175227       -4496.88020564269        -389.37852154139   1.82508380651851E-005                       0         296.44651488777         302119.22842813        23.9957779125368                    1007        24.0220773653185        377.552732719023        8.93126405224955      0.0214460770318617                       0 
                    7.9                    0.15      0.0716811207471648         1.1237441618782        84.8889297836698  -3.19354312861043E-009        0.04584631438814        84.8889425825467       0.246275553628831       -4496.87975641186       -385.891338122782   1.82506995174342E-005                       0         296.44365374098        302119.276530385        23.8779518084409                    1007        23.9042512612226          373.4678898061        8.86025510933678      0.0213407706630039                       0 
                    7.9                    0.15      0.0719146097398266        1.12375518426534        84.9239027001904  -3.09474564843871E-009      0.0460618617980601        84.9239156340525       0.246378228082435       -4496.87930718104       -382.404154704173   1.82505609696833E-005                       0        296.440792594189        302119.324632639        23.7601257043451                    1007        23.7864251571267        369.383046893178          8.789246166424      0.0212354642941462                       0 
                    7.9                    0.15      0.0721480987324883        1.12376620665247         84.958875616711  -2.99594816826699E-009      0.0462774092079802        84.9588886855583       0.246480902536039       -4496.87885795022       -378.916971285565   1.82504224219324E-005                       0        296.437931447398        302119.372734893        23.6422996002492                    1007        23.6685990530308        365.298203980255        8.71823722351122      0.0211301579252884                       0 
                    7.9                    0.15      0.0723815877251501         1.1237772290396        84.9938485332316  -2.89715068809527E-009      0.0464929566179003        84.9938617370642       0.246583576989643       -4496.87840871939       -375.429787866956   1.82502838741815E-005                       0        296.435070300607        302119.420837147        23.5244734961533                    1007        23.5507729489349        361.213361067333        8.64722828059845      0.0210248515564307                       0 
                    7.9                    0.15      0.0726150767178118        1.12378825142673        85.0288214497522  -2.79835320792355E-009      0.0467085040278204          85.02883478857       0.246686251443247       -4496.87795948857       -371.942604448348   1.82501453264306E-005                       0        296.432209153817        302119.468939402        23.4066473920574                    1007        23.4329468448391         357.12851815441        8.57621933768568      0.0209195451875729                       0 
                    7.9                    0.15      0.0728485657104736        1.12379927148014        85.0637930967319  -2.70371380274915E-009      0.0469237206336377         85.063806495856       0.246788921666992       -4496.87750069885       -368.455699432605   1.82500067964845E-005                       0        296.429348305741        302119.517347541        23.2889250916052                    1007        23.3152245443868        353.044828880831        8.50524288008585       0.020814331602119                       0 
                    7.9                    0.15      0.0730820547031354        1.12381029322076        85.0987656615471  -2.60606824863007E-009      0.0471391763997408        85.0987791749679       0.246891594948784       -4496.87704881989       -364.968593140916   1.82498682536661E-005                       0        296.426487241705        302119.565534535        23.1711277445956                    1007        23.1974271973773        348.960305564649        8.43424293669289       0.020709050937372                       0 
                    7.9                    0.15      0.0733155436957972        1.12382131560789        85.1337385780677  -2.50727076845837E-009      0.0473547238096609        85.1337522264738       0.246994269402388       -4496.87659958907       -361.481409722307   1.82497297059152E-005                       0        296.423626094914        302119.613636789        23.0533016404997                    1007        23.0796010932814        344.875462651726        8.36323399378011      0.0206037445685142                       0 
                    7.9                    0.15       0.073549032688459        1.12383233799502        85.1687114945884  -2.40847328828667E-009       0.047570271219581        85.1687252779796       0.247096943855992       -4496.87615035825       -357.994226303699   1.82495911581643E-005                       0        296.420764948123        302119.661739044        22.9354755364038                    1007        22.9617749891855        340.790619738804        8.29222505086734      0.0204984381996565                       0 
                    7.9                    0.15      0.0737825216811207        1.12384336038215         85.203684411109  -2.30967580811497E-009      0.0477858186295011        85.2036983294855       0.247199618309596       -4496.87570112743        -354.50704288509   1.82494526104134E-005                       0        296.417903801333        302119.709841298        22.8176494323079                    1007        22.8439488850896        336.705776825881        8.22121610795456      0.0203931318307987                       0 
                    7.9                    0.15      0.0740160106737825        1.12385438276928        85.2386573276296  -2.21087832794327E-009      0.0480013660394212        85.2386713809913       0.247302292763199        -4496.8752518966       -351.019859466482   1.82493140626625E-005                       0        296.415042654542        302119.757943552         22.699823328212                    1007        22.7261227809937        332.620933912959        8.15020716504179       0.020287825461941                       0 
                    7.9                    0.15      0.0742494996664443        1.12386540515641        85.2736302441502  -2.11208084777157E-009      0.0482169134493413        85.2736444324972       0.247404967216803       -4496.87480266578       -347.532676047873   1.82491755149116E-005                       0        296.412181507751        302119.806045806        22.5819972241161                    1007        22.6082966768978        328.536091000036        8.07919822212901      0.0201825190930832                       0 
                    7.9                    0.15      0.0744829886591061        1.12387642754354        85.3086031606708  -2.01328336759987E-009      0.0484324608592614         85.308617484003       0.247507641670407       -4496.87435343496       -344.045492629265   1.82490369671607E-005                       0         296.40932036096        302119.854148061        22.4641711200202                    1007        22.4904705728019        324.451248087113        8.00818927921624      0.0200772127242255                       0 
                    7.9                    0.15      0.0747164776517678        1.12388744993068        85.3435760771915  -1.91448588742818E-009      0.0486480082691814        85.3435905355088       0.247610316124011       -4496.87390420414       -340.558309210656   1.82488984194098E-005                       0         296.40645921417        302119.902250315        22.3463450159243                    1007         22.372644468706        320.366405174191        7.93718033630346      0.0199719063553677                       0 
                    7.9                    0.15      0.0749499666444296        1.12389847231781        85.3785489937121  -1.81568840725648E-009      0.0488635556791015        85.3785635870147       0.247712990577615       -4496.87345497331       -337.071125792048   1.82487598716589E-005                       0        296.403598067379        302119.950352569        22.2285189118284                    1007        22.2548183646101        316.281562261268        7.86617139339068        0.01986659998651                       0 
                    7.9                    0.15      0.0751834556370914        1.12390949470494        85.4135219102327  -1.71689092708478E-009      0.0490791030890217        85.4135366385205       0.247815665031219       -4496.87300574249       -333.583942373439    1.8248621323908E-005                       0        296.400736920588        302119.998454823        22.1106928077325                    1007        22.1369922605142        312.196719348346        7.79516245047791      0.0197612936176522                       0 
                    7.9                    0.15      0.0754169446297532        1.12392051709207        85.4484948267533  -1.61809344691308E-009      0.0492946504989418        85.4485096900264       0.247918339484823       -4496.87255651167       -330.096758954831    1.8248482776157E-005                       0        296.397875773798        302120.046557078        21.9928667036367                    1007        22.0191661564183        308.111876435423        7.72415350756513      0.0196559872487945                       0 
                    7.9                    0.15      0.0756504336224149         1.1239315394792        85.4834677432739  -1.51929596674138E-009      0.0495101979088619        85.4834827415322       0.248021013938427       -4496.87210728084       -326.609575536222   1.82483442284061E-005                       0        296.395014627007        302120.094659332        21.8750405995408                    1007        21.9013400523224          304.0270335225        7.65314456465236      0.0195506808799367                       0 
                    7.9                    0.15      0.0758839226150767        1.12394256186633        85.5184406597946  -1.42049848656969E-009      0.0497257453187819         85.518455793038       0.248123688392031       -4496.87165805002       -323.122392117614   1.82482056806552E-005                       0        296.392153480216        302120.142761586        21.7572144954449                    1007        21.7835139482265        299.942190609578        7.58213562173958       0.019445374511079                       0 
                    7.9                    0.15      0.0761174116077385         1.1239535351006        85.5531806542557  -1.32251462797076E-009      0.0499411197849113        85.5531959130447       0.248225683460904       -4496.87121009496       -319.655572953245   1.82480677562777E-005                       0        296.389306905498        302120.186321214        21.6379021274268                    1007        21.6642015802085        295.898356564199        7.51120440206017      0.0193387398062616                       0 
                    7.9                    0.15      0.0763509006004002        1.12396385461154         85.584822831294  -1.23535177571572E-009      0.0501541941327545        85.5848380900831       0.248318642846937       -4496.87077910729       -316.459594351228    1.8247938122643E-005                       0        296.386654136474        302120.169464807        21.4988227425688                    1007        21.5251221953505        292.399932363764        7.44130688604526      0.0192144384953378                       0 
                    7.9                    0.15       0.076584389593062        1.12397417412248        85.6164650083324  -1.14818892346066E-009      0.0503672684805979        85.6164802671215       0.248411602232971       -4496.87034811962        -313.26361574921   1.82478084890083E-005                       0         296.38400136745        302120.152608401        21.3597433577108                    1007        21.3860428104925        288.901508163328        7.37140937003034       0.019090137184414                       0 
                    7.9                    0.15      0.0768178785857238        1.12398449363342        85.6481071853708  -1.06102607120562E-009      0.0505803428284412        85.6481224441598       0.248504561619004       -4496.86991713195       -310.067637147194   1.82476788553736E-005                       0        296.381348598427        302120.135751994        21.2206639728529                    1007        21.2469634256346        285.403083962892        7.30151185401543      0.0189658358734902                       0 
                    7.9                    0.15      0.0770513675783856        1.12399481314436        85.6797493624092  -9.73863218950569E-010      0.0507934171762845        85.6797646211982       0.248597521005038       -4496.86948614428       -306.871658545177   1.82475492217389E-005                       0        296.378695829403        302120.118895587        21.0815845879949                    1007        21.1078840407766        281.904659762456        7.23161433800052      0.0188415345625664                       0 
                    7.9                    0.15      0.0772848565710474        1.12400513265531        85.7113915394475   -8.8670036669552E-010      0.0510064915241279        85.7114067982366       0.248690480391071        -4496.8690551566       -303.675679943159   1.82474195881042E-005                       0        296.376043060379        302120.102039181        20.9425052031369                    1007        20.9688046559186        278.406235562021        7.16171682198561      0.0187172332516426                       0 
                    7.9                    0.15      0.0775183455637091        1.12401545216625        85.7430337164859  -7.99537514440471E-010      0.0512195658719712         85.743048975275       0.248783439777104       -4496.86862416893       -300.479701341142   1.82472899544696E-005                       0        296.373390291355        302120.085182774        20.8034258182789                    1007        20.8297252710606        274.907811361585        7.09181930597069      0.0185929319407187                       0 
                    7.9                    0.15      0.0777518345563709        1.12402577167719        85.7746758935243  -7.12374662185422E-010      0.0514326402198145        85.7746911523134       0.248876399163138       -4496.86819318126       -297.283722739125   1.82471603208349E-005                       0        296.370737522331        302120.068326367         20.664346433421                    1007        20.6906458862026        271.409387161149        7.02192178995578      0.0184686306297949                       0 
                    7.9                    0.15      0.0779853235490327        1.12403609118813        85.8063180705627  -6.25211809930373E-010      0.0516457145676578        85.8063333293517       0.248969358549171       -4496.86776219359       -294.087744137108   1.82470306872002E-005                       0        296.368084753307         302120.05146996         20.525267048563                    1007        20.5515665013447        267.910962960713        6.95202427394087      0.0183443293188711                       0 
                    7.9                    0.15      0.0782188125416944        1.12404641069907         85.837960247601  -5.38048957675329E-010      0.0518587889155011        85.8379755063901       0.249062317935205       -4496.86733120592       -290.891765535091   1.82469010535655E-005                       0        296.365431984284        302120.034613554         20.386187663705                    1007        20.4124871164867        264.412538760278        6.88212675792596      0.0182200280079473                       0 
                    7.9                    0.15      0.0784523015343562        1.12405673021001        85.8696024246394   -4.5088610542028E-010      0.0520718632633445        85.8696176834285       0.249155277321238       -4496.86690021825       -287.695786933074   1.82467714199308E-005                       0         296.36277921526        302120.017757147         20.247108278847                    1007        20.2734077316287        260.914114559842        6.81222924191105      0.0180957266970235                       0 
                    7.9                    0.15       0.078685790527018        1.12406704972095        85.9012446016778  -3.63723253165231E-010      0.0522849376111878        85.9012598604669       0.249248236707272       -4496.86646923057       -284.499808331057   1.82466417862961E-005                       0        296.360126446236         302120.00090074         20.108028893989                    1007        20.1343283467707        257.415690359406        6.74233172589613      0.0179714253860997                       0 
                    7.9                    0.15      0.0789192795196798        1.12407736923189        85.9328867787162  -2.76560400910183E-010      0.0524980119590311        85.9329020375052       0.249341196093305        -4496.8660382429        -281.30382972904   1.82465121526614E-005                       0        296.357473677212        302119.984044334        19.9689495091311                    1007        19.9952489619127         253.91726615897        6.67243420988122      0.0178471240751759                       0 
                    7.9                    0.15      0.0791527685123416        1.12408768874283        85.9645289557546  -1.89397548655134E-010      0.0527110863068745        85.9645442145436       0.249434155479338       -4496.86560725523       -278.107851127023   1.82463825190267E-005                       0        296.354820908188        302119.967187927        19.8298701242731                    1007        19.8561695770548        250.418841958535        6.60253669386631      0.0177228227642521                       0 
                    7.9                    0.15      0.0793862575050033        1.12409800825377        85.9961711327929  -1.02234696400085E-010      0.0529241606547178         85.996186391582       0.249527114865372       -4496.86517626756       -274.911872525006    1.8246252885392E-005                       0        296.352168139164         302119.95033152        19.6907907394151                    1007        19.7170901921968        246.920417758099        6.53263917785139      0.0175985214533283                       0 
                    7.9                    0.15      0.0796197464976651        1.12410832776471        86.0278141356433  -1.62118347291216E-011      0.0531371644759717        86.0278293944324       0.249620076632374       -4496.86474276313       -271.715846025891   1.82461232517574E-005                       0         296.34951537014         302119.93355565        19.5517374954401                    1007        19.5780369580528        243.422067094257        6.46274759858928      0.0174742435080575                       0 
                    7.9                    0.15      0.0798532354903269        1.12411864727565        86.0594594923018    6.6561717196047E-011      0.0533499672756228        86.0594747510909       0.249713045185839       -4496.86430208519       -268.519683005908   1.82459936181227E-005                       0        296.346862601117        302119.917009332        19.4127587606995                    1007        19.4390582611649        239.923926031422        6.39287294082546      0.0173500321617965                       0 
                    7.9                    0.15      0.0800867244829887        1.12412896678659        86.0911016693402   1.53724569451098E-010      0.0535630416234661        86.0911169281293       0.249806004571872       -4496.86387109752       -265.323704403891    1.8245863984488E-005                       0        296.344209832093        302119.900152925        19.2736793758415                    1007        19.2999788763069        236.425501830986        6.32297542481055      0.0172257308508727                       0 
                    7.9                    0.15      0.0803202134756504        1.12413928629753        86.1227438463786   2.40887421706139E-010      0.0537761159713094        86.1227591051676       0.249898963957905       -4496.86344010984       -262.127725801874   1.82457343508533E-005                       0        296.341557063069        302119.883296518        19.1345999909836                    1007         19.160899491449         232.92707763055        6.25307790879564      0.0171014295399489                       0 
                    7.9                    0.15      0.0805537024683122        1.12414960580847        86.1543860234169   3.28050273961185E-010      0.0539891903191527         86.154401282206       0.249991923343939       -4496.86300912217       -258.931747199857   1.82456047172186E-005                       0        296.338904294045        302119.866440112        18.9955206061256                    1007         19.021820106591        229.428653430114        6.18318039278072      0.0169771282290251                       0 
                    7.9                    0.15       0.080787191460974        1.12415992531941        86.1860282004553   4.15213126216231E-010       0.054202264666996        86.1860434592444       0.250084882729972        -4496.8625781345        -255.73576859784   1.82454750835839E-005                       0        296.336251525021        302119.849583705        18.8564412212676                    1007         18.882740721733        225.930229229679        6.11328287676581      0.0168528269181013                       0 
                    7.9                    0.15      0.0810206804536358        1.12417024483035        86.2176703774937   5.02375978471277E-010      0.0544153390148394        86.2176856362828       0.250177842116006       -4496.86214714683       -252.539789995823   1.82453454499492E-005                       0        296.333598755997        302119.832727298        18.7173618364096                    1007         18.743661336875        222.431805029243         6.0433853607509      0.0167285256071775                       0 
                    7.9                    0.15      0.0812541694462975        1.12418056434129        86.2493125545321   5.89538830726323E-010      0.0546284133626827        86.2493278133211       0.250270801502039       -4496.86171615916       -249.343811393806   1.82452158163145E-005                       0        296.330945986973        302119.815870892        18.5782824515516                    1007         18.604581952017        218.933380828807        5.97348784473599      0.0166042242962537                       0 
                    7.9                    0.15      0.0814876584389593        1.12419088385223        86.2809547315705   6.76701682981369E-010       0.054841487710526        86.2809699903595       0.250363760888072       -4496.86128517149       -246.147832791789   1.82450861826799E-005                       0         296.32829321795        302119.799014485        18.4392030666937                    1007        18.4655025671591        215.434956628371        5.90359032872107      0.0164799229853299                       0 
                    7.9                    0.15      0.0817211474316211        1.12420120336317        86.3125969086088    7.6386453523641E-010      0.0550545620583693        86.3126121673979       0.250456720274106       -4496.86085418382       -242.951854189772   1.82449565490452E-005                       0        296.325640448926        302119.782158078        18.3001236818357                    1007        18.3264231823011        211.936532427936        5.83369281270616      0.0163556216744061                       0 
                    7.9                    0.15      0.0819546364242829        1.12421152287411        86.3442390856472   8.51027387491461E-010      0.0552676364062127        86.3442543444363       0.250549679660139       -4496.86042319614       -239.755875587754   1.82448269154105E-005                       0        296.322987679902        302119.765301671        18.1610442969777                    1007        18.1873437974431          208.4381082275        5.76379529669125      0.0162313203634822                       0 
                    7.9                    0.15      0.0821881254169446        1.12422184238505        86.3758812626856   9.38190239746503E-010       0.055480710754056        86.3758965214747       0.250642639046173       -4496.85999220847       -236.559896985738   1.82446972817758E-005                       0        296.320334910878        302119.748445265        18.0219649121197                    1007        18.0482644125851        204.939684027064        5.69389778067634      0.0161070190525585                       0 
                    7.9                    0.15      0.0824216144096064        1.12423216189599         86.407523439724   1.02535309200155E-009      0.0556937851018993         86.407538698513       0.250735598432206        -4496.8595612208        -233.36391838372   1.82445676481411E-005                       0        296.317682141854        302119.731588858        17.8828855272617                    1007        17.9091850277271        201.441259826628        5.62400026466142      0.0159827177416346                       0 
                    7.9                    0.15      0.0826551034022682        1.12424248140693        86.4391656167623   1.11251594425659E-009      0.0559068594497426        86.4391808755514       0.250828557818239       -4496.85913023313       -230.167939781703   1.82444380145064E-005                       0         296.31502937283        302119.714732451        17.7438061424038                    1007        17.7701056428692        197.942835626192        5.55410274864651      0.0158584164307108                       0 
                    7.9                    0.15      0.0828885923949299        1.12425280091787        86.4708077938007   1.19967879651164E-009       0.056119933797586        86.4708230525898       0.250921517204273       -4496.85869924546       -226.971961179686   1.82443083808717E-005                       0        296.312376603806        302119.697876045        17.6047267575458                    1007        17.6310262580112        194.444411425757         5.4842052326316       0.015734115119787                       0 
                    7.9                    0.15      0.0831220813875917        1.12426312042881        86.5024499708391   1.28684164876669E-009      0.0563330081454293        86.5024652296282       0.251014476590306       -4496.85826825779       -223.775982577669    1.8244178747237E-005                       0        296.309723834783        302119.681019638        17.4656473726878                    1007        17.4919468731532        190.945987225321        5.41430771661669      0.0156098138088632                       0 
                    7.9                    0.15      0.0833555703802535        1.12427296988451        86.5320902723841   1.36275592774797E-009      0.0565423997318393        86.5321056421075        0.25110158569107       -4496.85782433994       -220.765650035324   1.82440550624016E-005                       0        296.307214646253         302119.63046203         17.318099033459                    1007        17.3443985408577        187.788028172983        5.34655983199078      0.0154779434100509                       0 
                    7.9                    0.15      0.0835890593729153        1.12428231148171        86.5595677015345    1.4265169890619E-009       0.056747812377967        86.5595833020482       0.251182374008872       -4496.85736645202       -217.955893772066   1.82439378047859E-005                       0        296.304860585398        302119.543492867        17.1614006408518                    1007         17.187700162675        184.997915509008        5.28113445863268      0.0153378951943357                       0 
                    7.9                    0.15      0.0838225483655771         1.1242916530789        86.5870451306849   1.49027805037583E-009      0.0569532250240948        86.5870609619888       0.251263162326673       -4496.85690856411       -215.146137508807   1.82438205471702E-005                       0        296.302506524542        302119.456523704        17.0047022482447                    1007        17.0310017844923        182.207802845032        5.21570908527457      0.0151978469786204                       0 
                    7.9                    0.15      0.0840560373582388        1.12430099467609        86.6145225598352   1.55403911168976E-009      0.0571586376702225        86.6145386219294       0.251343950644475       -4496.85645067619       -212.336381245549   1.82437032895545E-005                       0        296.300152463687        302119.369554541        16.8480038556376                    1007        16.8743034063096        179.417690181056        5.15028371191647      0.0150577987629052                       0 
                    7.9                    0.15      0.0842895263509006        1.12431033627328        86.6419999889856   1.61780017300369E-009      0.0573640503163502          86.64201628187       0.251424738962276       -4496.85599278827       -209.526624982291   1.82435860319388E-005                       0        296.297798402831        302119.282585379        16.6913054630305                    1007        16.7176050281269        176.627577517081        5.08485833855838      0.0149177505471899                       0 
                    7.9                    0.15      0.0845230153435624        1.12431967787047        86.6694774181359   1.68156123431762E-009       0.057569462962478        86.6694939418107       0.251505527280078       -4496.85553490036       -206.716868719032   1.82434687743231E-005                       0        296.295444341976        302119.195616216        16.5346070704234                    1007        16.5609066499441        173.837464853106        5.01943296520028      0.0147777023314747                       0 
                    7.9                    0.15      0.0847565043362241        1.12432901946766        86.6969548472863   1.74532229563155E-009      0.0577748756086057        86.6969716017513        0.25158631559788       -4496.85507701244       -203.907112455774   1.82433515167074E-005                       0         296.29309028112        302119.108647053        16.3779086778163                    1007        16.4042082717614         171.04735218913        4.95400759184218      0.0146376541157594                       0 
                    7.9                    0.15      0.0849899933288859        1.12433836106485        86.7244322764366   1.80908335694548E-009      0.0579802882547335         86.724449261692       0.251667103915681       -4496.85461912453       -201.097356192516   1.82432342590917E-005                       0        296.290736220265         302119.02167789        16.2212102852091                    1007        16.2475098935787        168.257239525154        4.88858221848407      0.0144976059000441                       0 
                    7.9                    0.15      0.0852234823215477        1.12434770266204         86.751909705587   1.87284441825942E-009      0.0581857009008612        86.7519269216326       0.251747892233483       -4496.85416123661       -198.287599929257    1.8243117001476E-005                       0        296.288382159409        302118.934708727         16.064511892602                    1007         16.090811515396        165.467126861179        4.82315684512597      0.0143575576843289                       0 
                    7.9                    0.15      0.0854569713142095        1.12435704425923        86.7793871347373   1.93660547957335E-009       0.058391113546989        86.7794045815732       0.251828680551284        -4496.8537033487       -195.477843665999   1.82429997438603E-005                       0        296.286028098554        302118.847739565        15.9078134999949                    1007        15.9341131372132        162.677014197203        4.75773147176787      0.0142175094686136                       0 
                    7.9                    0.15      0.0856904603068712        1.12436638585642        86.8068645638877   2.00036654088728E-009      0.0585965261931167        86.8068822415139       0.251909468869086       -4496.85324546078        -192.66808740274   1.82428824862446E-005                       0        296.283674037698        302118.760770402        15.7511151073878                    1007        15.7774147590305        159.886901533228        4.69230609840978      0.0140774612528984                       0 
                    7.9                    0.15       0.085923949299533        1.12437572745361        86.8343419930381   2.06412760220121E-009      0.0588019388392445        86.8343599014545       0.251990257186888       -4496.85278757287       -189.858331139482   1.82427652286289E-005                       0        296.281319976843        302118.673801239        15.5944167147807                    1007        15.6207163808478        157.096788869252        4.62688072505167      0.0139374130371831                       0 
                    7.9                    0.15      0.0861574382921948         1.1243850690508        86.8618194221884   2.12788866351514E-009      0.0590073514853722        86.8618375613951       0.252071045504689       -4496.85232968495       -187.048574876224   1.82426479710132E-005                       0        296.278965915987        302118.586832076        15.4377183221736                    1007        15.4640180026651        154.306676205277        4.56145535169357      0.0137973648214679                       0 
                    7.9                    0.15      0.0863909272848566          1.124394410648        86.8892968513388   2.19164972482907E-009         0.0592127641315        86.8893152213358       0.252151833822491       -4496.85187179704       -184.238818612965   1.82425307133974E-005                       0        296.276611855132        302118.499862914        15.2810199295664                    1007        15.3073196244823        151.516563541301        4.49602997833547      0.0136573166057526                       0 
                    7.9                    0.15      0.0866244162775183        1.12440375224519        86.9167742804891     2.255410786143E-009      0.0594181767776277        86.9167928812764       0.252232622140293       -4496.85141390912       -181.429062349707   1.82424134557818E-005                       0        296.274257794276        302118.412893751        15.1243215369593                    1007        15.1506212462996        148.726450877326        4.43060460497737      0.0135172683900374                       0 
                    7.9                    0.15      0.0868579052701801        1.12441309384238        86.9442517096395   2.31917184745693E-009      0.0596235894237555        86.9442705412171       0.252313410458094       -4496.85095602121       -178.619306086448    1.8242296198166E-005                       0        296.271903733421        302118.325924588        14.9676231443522                    1007        14.9939228681169         145.93633821335        4.36517923161927      0.0133772201743221                       0 
                    7.9                    0.15      0.0870913942628419        1.12442243609776        86.9717363841994   2.38052829113297E-009       0.059828856505965        86.9717554465673       0.252394219838133       -4496.85049274136       -175.808878864564   1.82421789405503E-005                       0         296.26954933557        302118.239300509        14.8109729474092                    1007        14.8372726803327        143.145299948301        4.29975018026801      0.0132372150343785                       0 
                    7.9                    0.15      0.0873248832555037        1.12443177852687        86.9992229711385     2.441250051505E-009      0.0600340851675179        86.9992422642966       0.252475034777413       -4496.85002803834        -172.99827454748   1.82420616829346E-005                       0        296.267194848771        302118.152767512        14.6543354714007                    1007        14.6806352120932        140.354017376824         4.2343201581342      0.0130972212640067                       0 
                    7.9                    0.15      0.0875583722481654        1.12444112012407        87.0267004002888   2.50501111281896E-009      0.0602394978136457        87.0267199242372       0.252555823095215       -4496.84957015043       -170.188518284222   1.82419444253189E-005                       0        296.264840787915         302118.06579835        14.4976370787936                    1007        14.5239368339105        137.563904712848        4.16889478477609      0.0129571730482914                       0 
                    7.9                    0.15      0.0877918612408272        1.12445046172126        87.0541778294392   2.56877217413291E-009      0.0604449104597734        87.0541975841778       0.252636611413016       -4496.84911226251       -167.378762020964   1.82418271677032E-005                       0         296.26248672706        302117.978829187        14.3409386861865                    1007        14.3672384557278        134.773792048872        4.10346941141799      0.0128171248325762                       0 
                    7.9                    0.15       0.088025350233489        1.12445980331845        87.0816552585895   2.63253323544687E-009      0.0606503231059012        87.0816752441185       0.252717399730818        -4496.8486543746       -164.569005757705   1.82417099100875E-005                       0        296.260132666204        302117.891860024        14.1842402935794                    1007        14.2105400775451        131.983679384897         4.0380440380599      0.0126770766168609                       0 
                    7.9                    0.15      0.0882588392261508        1.12446914491564        87.1091326877399   2.69629429676083E-009      0.0608557357520289        87.1091529040591        0.25279818804862       -4496.84819648668       -161.759249494447   1.82415926524718E-005                       0        296.257778605349        302117.804890861        14.0275419009722                    1007        14.0538416993623        129.193566720921         3.9726186647018      0.0125370284011457                       0 
                    7.9                    0.15      0.0884923282188125        1.12447848651283        87.1366101168902   2.76005535807479E-009      0.0610611483981567        87.1366305639998       0.252878976366421       -4496.84773859877       -158.949493231188   1.82414753948561E-005                       0        296.255424544493        302117.717921699        13.8708435083651                    1007        13.8971433211796        126.403454056946        3.90719329134369      0.0123969801854304                       0 
                    7.9                    0.15      0.0887258172114743        1.12448782811002        87.1640875460406   2.82381641938875E-009      0.0612665610442844        87.1641082239404       0.252959764684223       -4496.84728071085        -156.13973696793   1.82413581372404E-005                       0        296.253070483638        302117.630952536         13.714145115758                    1007        13.7404449429969         123.61334139297        3.84176791798559      0.0122569319697151                       0 
                    7.9                    0.15      0.0889593062041361        1.12449716970721        87.1915649751909    2.8875774807027E-009      0.0614719736904122         87.191585883881       0.253040553002024       -4496.84682282293       -153.329980704672   1.82412408796247E-005                       0        296.250716422782        302117.543983373        13.5574467231509                    1007        13.5837465648142        120.823228728995        3.77634254462749      0.0121168837539999                       0 
