VARIABLES = "X"
 "Y"
 "Z"
 "RHO"
 "U"
 "V"
 "W"
 "VelocityMagnitude"
 "Mach"
 "P"
 "P_tot"
 "Vislam"
 "SkinFrictionCoefficient"
 "T"
 "H0"
 "COND_TURB"
 "CP"
 "COND_eff"
 "Ywall"
 "VIS_T"
 "YPLUS"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                    7.9                    0.15    0.000460153384461487        1.11551044818477        49.4822213749813   1.45205662595054E-008    0.000136847159131015        49.4822213749813       0.143029137415508       -4497.50729006357       -3122.75866053379   1.83547158132469E-005                       0        298.608463050023         301943.42391288       0.624591826776609                    1007       0.650891815699074    0.000465796215900552    0.000558225055111881                       0 
                    7.9                    0.15    0.000461153717905969        1.11551256905353        49.4938586167798   1.45292795831532E-008    0.000137144390207198        49.4938586167798       0.143062916100101       -4497.50728905602       -3122.09739421961   1.83546888487595E-005                       0        298.607936480276        301943.436487078       0.625893603572812                    1007       0.652193592618268    0.000466798842141343    0.000559388510046969                       0 
                    7.9                    0.15     0.00046215405135045        1.11551468992229        49.5054958585784    1.4537992906801E-008    0.000137441621283382        49.5054958585784       0.143096694784694       -4497.50728804847       -3121.43612790543   1.83546618842721E-005                       0        298.607409910528        301943.449061276       0.627195380369014                    1007       0.653495369537463    0.000467801468382134    0.000560551964982056                       0 
                    7.9                    0.15    0.000463154384794932        1.11551681079104        49.5171331003769   1.45467062304488E-008    0.000137738852359565        49.5171331003769       0.143130473469287       -4497.50728704093       -3120.77486159126   1.83546349197847E-005                       0        298.606883340781        301943.461635475       0.628497157165217                    1007       0.654797146456657    0.000468804094622925    0.000561715419917144                       0 
                    7.9                    0.15    0.000464154718239413         1.1155189316598        49.5287703421755   1.45554195540966E-008    0.000138036083435749        49.5287703421755        0.14316425215388       -4497.50728603338       -3120.11359527708   1.83546079552972E-005                       0        298.606356771033        301943.474209673       0.629798933961419                    1007       0.656098923375851    0.000469806720863717    0.000562878874852231                       0 
                    7.9                    0.15    0.000465155051683895        1.11552105252856         49.540407583974   1.45641328777444E-008    0.000138333314511932         49.540407583974       0.143198030838473       -4497.50728502583        -3119.4523289629   1.83545809908098E-005                       0        298.605830201286        301943.486783872       0.631100710757622                    1007       0.657400700295045    0.000470809347104508    0.000564042329787319                       0 
                    7.9                    0.15    0.000466155385128376        1.11552317339731        49.5520448257726   1.45728462013922E-008    0.000138630545588116        49.5520448257726       0.143231809523066       -4497.50728401828       -3118.79106264872   1.83545540263224E-005                       0        298.605303631538         301943.49935807       0.632402487553824                    1007        0.65870247721424    0.000471811973345299    0.000565205784722406                       0 
                    7.9                    0.15    0.000467155718572858        1.11552529426607        49.5636820675711     1.458155952504E-008    0.000138927776664299        49.5636820675711       0.143265588207659       -4497.50728301074       -3118.12979633454    1.8354527061835E-005                       0         298.60477706179        301943.511932269       0.633704264350027                    1007       0.660004254133434     0.00047281459958609    0.000566369239657493                       0 
                    7.9                    0.15    0.000468156052017339        1.11552741513483        49.5753193093696   1.45902728486879E-008    0.000139225007740483        49.5753193093696       0.143299366892252       -4497.50728200319       -3117.46853002036   1.83545000973476E-005                       0        298.604250492043        301943.524506467       0.635006041146229                    1007       0.661306031052628    0.000473817225826881    0.000567532694592581                       0 
                    7.9                    0.15    0.000469156385461821        1.11552953600358        49.5869565511682   1.45989861723357E-008    0.000139522238816666        49.5869565511682       0.143333145576845       -4497.50728099564       -3116.80726370619   1.83544731328602E-005                       0        298.603723922295        301943.537080665       0.636307817942432                    1007       0.662607807971822    0.000474819852067673    0.000568696149527668                       0 
                    7.9                    0.15    0.000470156718906302        1.11553165687234        49.5985937929667   1.46076994959835E-008     0.00013981946989285        49.5985937929667       0.143366924261438       -4497.50727998809       -3116.14599739201   1.83544461683727E-005                       0        298.603197352548        301943.549654864       0.637609594738634                    1007       0.663909584891017    0.000475822478308464    0.000569859604462756                       0 
                    7.9                    0.15    0.000471157052350784         1.1155337777411        49.6102310347653   1.46164128196313E-008    0.000140116700969033        49.6102310347653       0.143400702946031       -4497.50727898054       -3115.48473107783   1.83544192038853E-005                       0          298.6026707828        301943.562229062       0.638911371534837                    1007       0.665211361810211    0.000476825104549255    0.000571023059397843                       0 
                    7.9                    0.15    0.000472157385795265        1.11553589860985        49.6218682765638   1.46251261432791E-008    0.000140413932045217        49.6218682765638       0.143434481630624         -4497.507277973       -3114.82346476365   1.83543922393979E-005                       0        298.602144213053        301943.574803261       0.640213148331039                    1007       0.666513138729405    0.000477827730790046    0.000572186514332931                       0 
                    7.9                    0.15    0.000473157719239747        1.11553801947861        49.6335055183623   1.46338394669269E-008      0.0001407111631214        49.6335055183623       0.143468260315217       -4497.50727696545       -3114.16219844947   1.83543652749105E-005                       0        298.601617643305        301943.587377459       0.641514925127242                    1007       0.667814915648599    0.000478830357030838    0.000573349969268018                       0 
                    7.9                    0.15    0.000474158052684228        1.11554014034737        49.6451427601609   1.46425527905747E-008    0.000141008394197584        49.6451427601609        0.14350203899981        -4497.5072759579       -3113.50093213529   1.83543383104231E-005                       0        298.601091073558        301943.599951658       0.642816701923445                    1007       0.669116692567794    0.000479832983271629    0.000574513424203106                       0 
                    7.9                    0.15     0.00047515838612871        1.11554226121613        49.6567800019594   1.46512661142225E-008    0.000141305625273767        49.6567800019594       0.143535817684403       -4497.50727495035       -3112.83966582112   1.83543113459357E-005                       0         298.60056450381        301943.612525856       0.644118478719647                    1007       0.670418469486988     0.00048083560951242    0.000575676879138193                       0 
                    7.9                    0.15    0.000476158719573191        1.11554438208488         49.668417243758   1.46599794378704E-008    0.000141602856349951         49.668417243758       0.143569596368996        -4497.5072739428       -3112.17839950694   1.83542843814482E-005                       0        298.600037934062        301943.625100054        0.64542025551585                    1007       0.671720246406182    0.000481838235753211     0.00057684033407328                       0 
                    7.9                    0.15    0.000477159053017673        1.11554650295364        49.6800544855565   1.46686927615182E-008    0.000141900087426134        49.6800544855565        0.14360337505359       -4497.50727293526       -3111.51713319276   1.83542574169608E-005                       0        298.599511364315        301943.637674253       0.646722032312052                    1007       0.673022023325376    0.000482840861994003    0.000578003789008368                       0 
                    7.9                    0.15    0.000478159386462154         1.1155486238224        49.6916917273551    1.4677406085166E-008    0.000142197318502318        49.6916917273551       0.143637153738183       -4497.50727192771       -3110.85586687858   1.83542304524734E-005                       0        298.598984794567        301943.650248451       0.648023809108255                    1007       0.674323800244571    0.000483843488234794    0.000579167243943455                       0 
                    7.9                    0.15    0.000479159719906636        1.11555074469115        49.7033289691536   1.46861194088138E-008    0.000142494549578501        49.7033289691536       0.143670932422776       -4497.50727092016        -3110.1946005644    1.8354203487986E-005                       0         298.59845822482         301943.66282265       0.649325585904458                    1007       0.675625577163765    0.000484846114475585    0.000580330698878543                       0 
                    7.9                    0.15    0.000480160053351117        1.11555286555991        49.7149662109521   1.46948327324616E-008    0.000142791780654685        49.7149662109521       0.143704711107369       -4497.50726991261       -3109.53333425022   1.83541765234986E-005                       0        298.597931655072        301943.675396848        0.65062736270066                    1007       0.676927354082959    0.000485848740716376     0.00058149415381363                       0 
                    7.9                    0.15    0.000481160386795598        1.11555498642867        49.7266034527507   1.47035460561094E-008    0.000143089011730868        49.7266034527507       0.143738489791962       -4497.50726890506       -3108.87206793604   1.83541495590112E-005                       0        298.597405085325        301943.687971046       0.651929139496862                    1007       0.678229131002153    0.000486851366957167    0.000582657608748718                       0 
                    7.9                    0.15     0.00048216072024008        1.11555710729742        49.7382406945492   1.47122593797572E-008    0.000143386242807052        49.7382406945492       0.143772268476555       -4497.50726789752       -3108.21080162187   1.83541225945237E-005                       0        298.596878515577        301943.700545245       0.653230916293065                    1007       0.679530907921347    0.000487853993197959    0.000583821063683805                       0 
                    7.9                    0.15    0.000483161053684562        1.11555922816618        49.7498779363478    1.4720972703405E-008    0.000143683473883235        49.7498779363478       0.143806047161148       -4497.50726688997       -3107.54953530769   1.83540956300363E-005                       0        298.596351945829        301943.713119443       0.654532693089268                    1007       0.680832684840542     0.00048885661943875    0.000584984518618893                       0 
                    7.9                    0.15    0.000484161387129043        1.11556134903494        49.7615151781463   1.47296860270529E-008    0.000143980704959419        49.7615151781463       0.143839825845741       -4497.50726588242       -3106.88826899351   1.83540686655489E-005                       0        298.595825376082        301943.725693642        0.65583446988547                    1007       0.682134461759736    0.000489859245679541     0.00058614797355398                       0 
                    7.9                    0.15    0.000485161720573525        1.11556346990369        49.7731524199449   1.47383993507007E-008    0.000144277936035603        49.7731524199449       0.143873604530334       -4497.50726487487       -3106.22700267933   1.83540417010615E-005                       0        298.595298806334         301943.73826784       0.657136246681673                    1007        0.68343623867893    0.000490861871920332    0.000587311428489068                       0 
                    7.9                    0.15    0.000486162054018006        1.11556559077245        49.7847896617434   1.47471126743485E-008    0.000144575167111786        49.7847896617434       0.143907383214927       -4497.50726386732       -3105.56573636515   1.83540147365741E-005                       0        298.594772236587        301943.750842039       0.658438023477875                    1007       0.684738015598124    0.000491864498161123    0.000588474883424155                       0 
                    7.9                    0.15    0.000487162387462488        1.11556771164121        49.7964269035419   1.47558259979963E-008     0.00014487239818797        49.7964269035419        0.14394116189952       -4497.50726285978       -3104.90447005097   1.83539877720867E-005                       0        298.594245666839        301943.763416237       0.659739800274078                    1007       0.686039792517319    0.000492867124401915    0.000589638338359242                       0 
                    7.9                    0.15    0.000488162720906969        1.11556983250996        49.8080641453405   1.47645393216441E-008    0.000145169629264153        49.8080641453405       0.143974940584113       -4497.50726185223        -3104.2432037368   1.83539608075993E-005                       0        298.593719097092        301943.775990435        0.66104157707028                    1007       0.687341569436513    0.000493869750642706     0.00059080179329433                       0 
                    7.9                    0.15     0.00048916305435145        1.11557195337872         49.819701387139   1.47732526452919E-008    0.000145466860340337         49.819701387139       0.144008719268706       -4497.50726084468       -3103.58193742262   1.83539338431118E-005                       0        298.593192527344        301943.788564634       0.662343353866483                    1007       0.688643346355707    0.000494872376883497    0.000591965248229417                       0 
                    7.9                    0.15    0.000490163387795932        1.11557407424748        49.8313386289376   1.47819659689397E-008     0.00014576409141652        49.8313386289376       0.144042497953299       -4497.50725983713       -3102.92067110844   1.83539068786244E-005                       0        298.592665957596        301943.801138832       0.663645130662685                    1007       0.689945123274902    0.000495875003124288    0.000593128703164505                       0 
                    7.9                    0.15    0.000491163721240414        1.11557619511623        49.8429758707361   1.47906792925875E-008    0.000146061322492704        49.8429758707361       0.144076276637892       -4497.50725882958       -3102.25940479426    1.8353879914137E-005                       0        298.592139387849        301943.813713031       0.664946907458888                    1007       0.691246900194096     0.00049687762936508    0.000594292158099592                       0 
                    7.9                    0.15    0.000492164054684895        1.11557831598499        49.8546131125347   1.47993926162354E-008    0.000146358553568887        49.8546131125347       0.144110055322485       -4497.50725782204       -3101.59813848008   1.83538529496496E-005                       0        298.591612818101        301943.826287229       0.666248684255091                    1007        0.69254867711329    0.000497880255605871     0.00059545561303468                       0 
                    7.9                    0.15    0.000493164388129377        1.11558043685375        49.8662503543332   1.48081059398832E-008    0.000146655784645071        49.8662503543332       0.144143834007078       -4497.50725681449        -3100.9368721659   1.83538259851622E-005                       0        298.591086248354        301943.838861428       0.667550461051293                    1007       0.693850454032484    0.000498882881846662    0.000596619067969767                       0 
                    7.9                    0.15    0.000494164721573858        1.11558255772251        49.8778875961318    1.4816819263531E-008    0.000146953015721254        49.8778875961318       0.144177612691671       -4497.50725580694       -3100.27560585172   1.83537990206748E-005                       0        298.590559678606        301943.851435626       0.668852237847496                    1007       0.695152230951678    0.000499885508087453    0.000597782522904855                       0 
                    7.9                    0.15    0.000495165055018339        1.11558467859126        49.8895248379303   1.48255325871788E-008    0.000147250246797438        49.8895248379303       0.144211391376264       -4497.50725479939       -3099.61433953755   1.83537720561873E-005                       0        298.590033108859        301943.864009824       0.670154014643698                    1007       0.696454007870873    0.000500888134328244    0.000598945977839942                       0 
                    7.9                    0.15    0.000496165388462821        1.11558679946002        49.9011620797288   1.48342459108266E-008    0.000147547477873621        49.9011620797288       0.144245170060857       -4497.50725379185       -3098.95307322337   1.83537450916999E-005                       0        298.589506539111        301943.876584023       0.671455791439901                    1007       0.697755784790067    0.000501890760569036     0.00060010943277503                       0 
                    7.9                    0.15    0.000497165721907303        1.11558892032878        49.9127993215274   1.48429592344744E-008    0.000147844708949805        49.9127993215274        0.14427894874545        -4497.5072527843       -3098.29180690919   1.83537181272125E-005                       0        298.588979969364        301943.889158221       0.672757568236103                    1007       0.699057561709261    0.000502893386809827    0.000601272887710117                       0 
                    7.9                    0.15    0.000498166055351784        1.11559104119753        49.9244365633259   1.48516725581222E-008    0.000148141940025988        49.9244365633259       0.144312727430043       -4497.50725177675       -3097.63054059501   1.83536911627251E-005                       0        298.588453399616         301943.90173242       0.674059345032306                    1007       0.700359338628455    0.000503896013050618    0.000602436342645204                       0 
                    7.9                    0.15    0.000499166388796265        1.11559316206629        49.9360738051245     1.486038588177E-008    0.000148439171102172        49.9360738051245       0.144346506114636        -4497.5072507692       -3096.96927428083   1.83536641982377E-005                       0        298.587926829868        301943.914306618       0.675361121828508                    1007       0.701661115547649    0.000504898639291409    0.000603599797580292                       0 
                    7.9                    0.15    0.000500166722240747        1.11559528293505         49.947711046923   1.48690992054178E-008    0.000148736402178355         49.947711046923       0.144380284799229       -4497.50724976165       -3096.30800796665   1.83536372337503E-005                       0        298.587400260121        301943.926880816       0.676662898624711                    1007       0.702962892466844    0.000505901265532201    0.000604763252515379                       0 
                    7.9                    0.15    0.000501167055685228         1.1155974038038        49.9593482887215   1.48778125290657E-008    0.000149033633254539        49.9593482887215       0.144414063483822        -4497.5072487541       -3095.64674165247   1.83536102692628E-005                       0        298.586873690373        301943.939455015       0.677964675420913                    1007       0.704264669386038    0.000506903891772992    0.000605926707450467                       0 
                    7.9                    0.15     0.00050216738912971        1.11559952467256        49.9709855305201   1.48865258527135E-008    0.000149330864330722        49.9709855305201       0.144447842168415       -4497.50724774656        -3094.9854753383   1.83535833047754E-005                       0        298.586347120626        301943.952029213       0.679266452217116                    1007       0.705566446305232    0.000507906518013783    0.000607090162385554                       0 
                    7.9                    0.15    0.000503167722574191        1.11560164554132        49.9826227723186   1.48952391763613E-008    0.000149628095406906        49.9826227723186       0.144481620853008       -4497.50724673901       -3094.32420902412    1.8353556340288E-005                       0        298.585820550878        301943.964603412       0.680568229013319                    1007       0.706868223224427    0.000508909144254574    0.000608253617320642                       0 
                    7.9                    0.15    0.000504168056018673        1.11560376641007        49.9942600141172   1.49039525000091E-008    0.000149925326483089        49.9942600141172       0.144515399537601       -4497.50724573146       -3093.66294270994   1.83535293758006E-005                       0        298.585293981131         301943.97717761       0.681870005809521                    1007       0.708170000143621    0.000509911770495365    0.000609417072255729                       0 
                    7.9                    0.15    0.000505168389463154        1.11560588727883        50.0058972559157   1.49126658236569E-008    0.000150222557559273        50.0058972559157       0.144549178222194       -4497.50724472391       -3093.00167639576   1.83535024113132E-005                       0        298.584767411383        301943.989751809       0.683171782605724                    1007       0.709471777062815    0.000510914396736157    0.000610580527190817                       0 
                    7.9                    0.15    0.000506168722907636        1.11560800814759        50.0175344977143   1.49213791473047E-008    0.000150519788635456        50.0175344977143       0.144582956906787       -4497.50724371637       -3092.34041008158   1.83534754468258E-005                       0        298.584240841636        301944.002326007       0.684473559401926                    1007       0.710773553982009    0.000511917022976948    0.000611743982125904                       0 
                    7.9                    0.15    0.000507169056352117        1.11561012901634        50.0291717395128   1.49300924709525E-008     0.00015081701971164        50.0291717395128        0.14461673559138       -4497.50724270882        -3091.6791437674   1.83534484823383E-005                       0        298.583714271888        301944.014900205       0.685775336198129                    1007       0.712075330901204    0.000512919649217739    0.000612907437060992                       0 
                    7.9                    0.15    0.000508169389796599         1.1156122498851        50.0408089813113   1.49388057946003E-008    0.000151114250787823        50.0408089813113       0.144650514275973       -4497.50724170127       -3091.01787745323   1.83534215178509E-005                       0         298.58318770214        301944.027474404       0.687077112994331                    1007       0.713377107820398     0.00051392227545853    0.000614070891996079                       0 
                    7.9                    0.15     0.00050916972324108        1.11561437075386        50.0524462231099   1.49475191182482E-008    0.000151411481864007        50.0524462231099       0.144684292960566       -4497.50724069372       -3090.35661113905   1.83533945533635E-005                       0        298.582661132393        301944.040048602       0.688378889790534                    1007       0.714678884739592    0.000514924901699322    0.000615234346931166                       0 
                    7.9                    0.15    0.000510170056685562        1.11561649162262        50.0640834649084    1.4956232441896E-008     0.00015170871294019        50.0640834649084       0.144718071645159       -4497.50723968617       -3089.69534482487   1.83533675888761E-005                       0        298.582134562645        301944.052622801       0.689680666586736                    1007       0.715980661658786    0.000515927527940113    0.000616397801866254                       0 
                    7.9                    0.15    0.000511170390130043        1.11561861249137         50.075720706707   1.49649457655438E-008    0.000152005944016374         50.075720706707       0.144751850329752       -4497.50723867863       -3089.03407851069   1.83533406243887E-005                       0        298.581607992898        301944.065196999       0.690982443382939                    1007        0.71728243857798    0.000516930154180904    0.000617561256801341                       0 
                    7.9                    0.15    0.000512170723574525        1.11562073336013        50.0873579485055   1.49736590891916E-008    0.000152303175092557        50.0873579485055       0.144785629014345       -4497.50723767108       -3088.37281219651   1.83533136599013E-005                       0         298.58108142315        301944.077771197       0.692284220179141                    1007       0.718584215497175    0.000517932780421695    0.000618724711736429                       0 
                    7.9                    0.15    0.000513171057019006        1.11562285422889        50.0989951903041   1.49823724128394E-008    0.000152600406168741        50.0989951903041       0.144819407698938       -4497.50723666353       -3087.71154588233   1.83532866954138E-005                       0        298.580554853403        301944.090345396       0.693585996975344                    1007       0.719885992416369    0.000518935406662487    0.000619888166671516                       0 
                    7.9                    0.15    0.000514171390463488        1.11562497509764        50.1106324321026   1.49910857364872E-008    0.000152897637244924        50.1106324321026       0.144853186383531       -4497.50723565598       -3087.05027956816   1.83532597309264E-005                       0        298.580028283655        301944.102919594       0.694887773771547                    1007       0.721187769335563    0.000519938032903278    0.000621051621606604                       0 
                    7.9                    0.15    0.000515171723907969         1.1156270959664        50.1222696739011    1.4999799060135E-008    0.000153194868321108        50.1222696739011       0.144886965068124       -4497.50723464843       -3086.38901325398    1.8353232766439E-005                       0        298.579501713907        301944.115493793       0.696189550567749                    1007       0.722489546254757    0.000520940659144069    0.000622215076541691                       0 
                    7.9                    0.15    0.000516172057352451        1.11562921683516        50.1339069156997   1.50085123837828E-008    0.000153492099397291        50.1339069156997       0.144920743752717       -4497.50723364089        -3085.7277469398   1.83532058019516E-005                       0         298.57897514416        301944.128067991       0.697491327363952                    1007       0.723791323173952     0.00052194328538486    0.000623378531476778                       0 
                    7.9                    0.15    0.000517172390796932        1.11563133770391        50.1455441574982   1.50172257074307E-008    0.000153789330473475        50.1455441574982        0.14495452243731       -4497.50723263334       -3085.06648062562   1.83531788374642E-005                       0        298.578448574412         301944.14064219       0.698793104160154                    1007       0.725093100093146    0.000522945911625651    0.000624541986411866                       0 
                    7.9                    0.15    0.000518172724241414        1.11563345857267        50.1571813992968   1.50259390310785E-008    0.000154086561549658        50.1571813992968       0.144988301121903       -4497.50723162579       -3084.40521431144   1.83531518729768E-005                       0        298.577922004665        301944.153216388       0.700094880956357                    1007        0.72639487701234    0.000523948537866443    0.000625705441346953                       0 
                    7.9                    0.15    0.000519173057685895        1.11563557944143        50.1688186410953   1.50346523547263E-008    0.000154383792625842        50.1688186410953       0.145022079806496       -4497.50723061824       -3083.74394799726   1.83531249084893E-005                       0        298.577395434917        301944.165790587       0.701396657752559                    1007       0.727696653931534    0.000524951164107234    0.000626868896282041                       0 
                    7.9                    0.15    0.000520173391130377        1.11563770031018        50.1804558828939   1.50433656783741E-008    0.000154681023702025        50.1804558828939       0.145055858491089       -4497.50722961069       -3083.08268168308   1.83530979440019E-005                       0         298.57686886517        301944.178364785       0.702698434548762                    1007       0.728998430850729    0.000525953790348025    0.000628032351217128                       0 
                    7.9                    0.15    0.000521173724574858        1.11563982117894        50.1920931246924   1.50520790020219E-008    0.000154978254778209        50.1920931246924       0.145089637175683       -4497.50722860315       -3082.42141536891   1.83530709795145E-005                       0        298.576342295422        301944.190938983       0.704000211344965                    1007       0.730300207769923    0.000526956416588816    0.000629195806152216                       0 
                    7.9                    0.15     0.00052217405801934         1.1156419420477        50.2037303664909   1.50607923256697E-008    0.000155275485854392        50.2037303664909       0.145123415860276        -4497.5072275956       -3081.76014905473   1.83530440150271E-005                       0        298.575815725674        301944.203513182       0.705301988141167                    1007       0.731601984689117    0.000527959042829607    0.000630359261087303                       0 
                    7.9                    0.15    0.000523174391463821        1.11564406291645        50.2153676082895   1.50695056493175E-008    0.000155572716930576        50.2153676082895       0.145157194544869       -4497.50722658805       -3081.09888274055   1.83530170505397E-005                       0        298.575289155927         301944.21608738       0.706603764937369                    1007       0.732903761608311    0.000528961669070399    0.000631522716022391                       0 
                    7.9                    0.15    0.000524174724908303        1.11564618378521         50.227004850088   1.50782189729653E-008    0.000155869948006759         50.227004850088       0.145190973229462        -4497.5072255805       -3080.43761642637   1.83529900860523E-005                       0        298.574762586179        301944.228661579       0.707905541733572                    1007       0.734205538527506     0.00052996429531119    0.000632686170957478                       0 
                    7.9                    0.15    0.000525175058352784        1.11564830465397        50.2386420918866   1.50869322966132E-008    0.000156167179082943        50.2386420918866       0.145224751914055       -4497.50722457295       -3079.77635011219   1.83529631215648E-005                       0        298.574236016432        301944.241235777       0.709207318529775                    1007         0.7355073154467    0.000530966921551981    0.000633849625892566                       0 
                    7.9                    0.15    0.000526175391797266        1.11565042552273        50.2502793336851    1.5095645620261E-008    0.000156464410159126        50.2502793336851       0.145258530598648       -4497.50722356541       -3079.11508379801   1.83529361570774E-005                       0        298.573709446684        301944.253809975       0.710509095325977                    1007       0.736809092365894    0.000531969547792772    0.000635013080827653                       0 
                    7.9                    0.15    0.000527175725241747        1.11565254639148        50.2619165754837   1.51043589439088E-008     0.00015676164123531        50.2619165754837       0.145292309283241       -4497.50722255786       -3078.45381748383     1.835290919259E-005                       0        298.573182876937        301944.266384174        0.71181087212218                    1007       0.738110869285088    0.000532972174033564     0.00063617653576274                       0 
                    7.9                    0.15    0.000528176058686229        1.11565466726024        50.2735538172822   1.51130722675566E-008    0.000157058872311493        50.2735538172822       0.145326087967834       -4497.50722155031       -3077.79255116966   1.83528822281026E-005                       0        298.572656307189        301944.278958372       0.713112648918382                    1007       0.739412646204282    0.000533974800274355    0.000637339990697828                       0 
                    7.9                    0.15     0.00052917639213071          1.115656788129        50.2851910590807   1.51217855912044E-008    0.000157356103387677        50.2851910590807       0.145359866652427       -4497.50722054276       -3077.13128485548   1.83528552636152E-005                       0        298.572129737442        301944.291532571       0.714414425714585                    1007       0.740714423123477    0.000534977426515146    0.000638503445632915                       0 
                    7.9                    0.15    0.000530176725575192        1.11565890899775        50.2968283008793   1.51304989148522E-008     0.00015765333446386        50.2968283008793        0.14539364533702       -4497.50721953522        -3076.4700185413   1.83528282991278E-005                       0        298.571603167694        301944.304106769       0.715716202510787                    1007       0.742016200042671    0.000535980052755937    0.000639666900568003                       0 
                    7.9                    0.15    0.000531177059019673        1.11566102986651        50.3084655426778      1.51392122385E-008    0.000157950565540044        50.3084655426778       0.145427424021613       -4497.50721852767       -3075.80875222712   1.83528013346403E-005                       0        298.571076597946        301944.316680967        0.71701797930699                    1007       0.743317976961865    0.000536982678996729     0.00064083035550309                       0 
                    7.9                    0.15    0.000532177392464155        1.11566315073527        50.3201027844764   1.51479255621478E-008    0.000158247796616227        50.3201027844764       0.145461202706206       -4497.50721752012       -3075.14748591294   1.83527743701529E-005                       0        298.570550028199        301944.329255166       0.718319756103192                    1007        0.74461975388106     0.00053798530523752    0.000641993810438178                       0 
                    7.9                    0.15    0.000533177725908636        1.11566527160402        50.3317400262749   1.51566388857956E-008    0.000158545027692411        50.3317400262749       0.145494981390799       -4497.50721651257       -3074.48621959876   1.83527474056655E-005                       0        298.570023458451        301944.341829364       0.719621532899395                    1007       0.745921530800254    0.000538987931478311    0.000643157265373265                       0 
                    7.9                    0.15    0.000534178059353118        1.11566739247278        50.3433772680735   1.51653522094435E-008    0.000158842258768594        50.3433772680735       0.145528760075392       -4497.50721550502       -3073.82495328459   1.83527204411781E-005                       0        298.569496888704        301944.354403563       0.720923309695598                    1007       0.747223307719448    0.000539990557719102    0.000644320720308353                       0 
                    7.9                    0.15    0.000535178392797599        1.11566951334154         50.355014509872   1.51740655330913E-008    0.000159139489844778         50.355014509872       0.145562538759985       -4497.50721449747       -3073.16368697041   1.83526934766907E-005                       0        298.568970318956        301944.366977761         0.7222250864918                    1007       0.748525084638642    0.000540993183959893     0.00064548417524344                       0 
                    7.9                    0.15    0.000536178726242081        1.11567163421029        50.3666517516705   1.51827788567391E-008    0.000159436720920961        50.3666517516705       0.145596317444578       -4497.50721348993       -3072.50242065623   1.83526665122033E-005                       0        298.568443749209         301944.37955196       0.723526863288003                    1007       0.749826861557837    0.000541995810200685    0.000646647630178528                       0 
                    7.9                    0.15    0.000537179059686562        1.11567375507905        50.3782889934691   1.51914921803869E-008    0.000159733951997145        50.3782889934691       0.145630096129171       -4497.50721248238       -3071.84115434205   1.83526395477158E-005                       0        298.567917179461        301944.392126158       0.724828640084205                    1007       0.751128638477031    0.000542998436441476    0.000647811085113615                       0 
                    7.9                    0.15    0.000538179393131044        1.11567587594781        50.3899262352676   1.52002055040347E-008    0.000160031183073328        50.3899262352676       0.145663874813764       -4497.50721147483       -3071.17988802787   1.83526125832284E-005                       0        298.567390609713        301944.404700356       0.726130416880408                    1007       0.752430415396225    0.000544001062682267    0.000648974540048702                       0 
                    7.9                    0.15    0.000539179726575525        1.11567799681656        50.4015632548901   1.52088620790043E-008    0.000160327379135317        50.4015632548901       0.145697652834688       -4497.50721130371       -3070.51865726187    1.8352585618741E-005                       0        298.566864039966        301944.417221023        0.72743217693172                    1007       0.753732175468426    0.000545003688923058    0.000650137979927588                       0 
                    7.9                    0.15    0.000540180060020007        1.11568011768532        50.4132002290587   1.52175070440645E-008    0.000160623363449271        50.4132002290587       0.145731430719835       -4497.50721130371       -3069.85743376848   1.83525586542536E-005                       0        298.566337470218        301944.429730739       0.728733933557285                    1007       0.755033932093991    0.000546006315163849    0.000651301416726205                       0 
                    7.9                    0.15    0.000541180393464488        1.11568223855408        50.4248372032273   1.52261520091246E-008    0.000160919347763226        50.4248372032273       0.145765208604982       -4497.50721130371       -3069.19621027509   1.83525316897662E-005                       0        298.565810900471        301944.442240454        0.73003569018285                    1007       0.756335688719556    0.000547008941404641    0.000652464853524822                       0 
                    7.9                    0.15     0.00054218072690897        1.11568435942283        50.4364741773959   1.52347969741847E-008     0.00016121533207718        50.4364741773959       0.145798986490129       -4497.50721130371        -3068.5349867817   1.83525047252788E-005                       0        298.565284330723         301944.45475017       0.731337446808415                    1007       0.757637445345121    0.000548011567645432    0.000653628290323439                       0 
                    7.9                    0.15    0.000543181060353451        1.11568648029159        50.4481111515645   1.52434419392449E-008    0.000161511316391134        50.4481111515645       0.145832764375276       -4497.50721130371       -3067.87376328831   1.83524777607913E-005                       0        298.564757760976        301944.467259885        0.73263920343398                    1007       0.758939201970686    0.000549014193886223    0.000654791727122056                       0 
                    7.9                    0.15    0.000544181393797933        1.11568860116035        50.4597481257332    1.5252086904305E-008    0.000161807300705088        50.4597481257332       0.145866542260423       -4497.50721130371       -3067.21253979492   1.83524507963039E-005                       0        298.564231191228          301944.4797696       0.733940960059545                    1007       0.760240958596251    0.000550016820127014    0.000655955163920673                       0 
