     0.0400200100050025                    0.15                       0        1.11619247133103                       0                       0                       0                       0                       0       -4190.13351084722        -2502.6600857802   1.83916471386887E-005      0.0292807382164805        299.405383844266        301500.874546648       0.220381663583886                    1007       0.246681676544864        1565115.10011255                       0    0.000196964755894154        24.8061201287365 
     0.0440220110055027                    0.15                       0        1.11622519932013                       0                       0                       0                       0                       0       -4191.33823943222       -2542.48607677862   1.83910522654573E-005      0.0286949780211039        299.392822983147         301488.25060968       0.218294955391237                    1007       0.244594964043625        1521479.99874937                       0    0.000195099769983095        24.5652742237971 
      0.048024012006003                    0.15                       0        1.11625917003177                       0                       0                       0                       0                       0       -4192.53420509083        -2581.8575471818    1.8390442888538E-005      0.0281158416853913        299.379947404733        301475.318846924       0.216229997817548                    1007       0.242530002004806        1478391.96454477                       0     0.00019325422347257        24.3268782714416 
     0.0520260130065033                    0.15                       0        1.11629314074342                       0                       0                       0                       0                       0       -4193.73017074944       -2621.22901758497   1.83898335116186E-005      0.0275367053496787        299.367071826318        301462.387084167       0.214165040243859                    1007       0.240465039965986        1435303.93034017                       0    0.000191408676962045        24.0884823190862 
     0.0560280140070035                    0.15                       0        1.11632692539555                       0                       0                       0                       0                       0       -4194.75390185327       -2649.99205877353   1.83892518153685E-005      0.0271148489067902        299.354779730564        301450.046710855       0.212641053635994                    1007       0.238941051800171        1404402.20116308                       0    0.000190046622311934        23.9117844482849 
     0.0600300150075038                    0.15                       0        1.11636061033885                       0                       0                       0                       0                       0       -4195.68533290082       -2673.07006994708   1.83886849531179E-005      0.0267772783551844         299.34280032167        301438.023261631        0.21140697198161                    1007       0.237706970145787         1380031.0816033                       0    0.000188943669710098        23.7681504211884 
      0.064032016008004                    0.15                       0        1.11639429528216                       0                       0                       0                       0                       0       -4196.61676394838       -2696.14808112064   1.83881180908674E-005      0.0264397078035786        299.330820912776        301425.999812406       0.210172890327226                    1007       0.236472888491403        1355659.96204352                       0    0.000187840717108261        23.6245163940918 
     0.0680340170085043                    0.15                       0        1.11642306968532                       0                       0                       0                       0                       0       -4197.48583373718       -2717.01320899708   1.83876230782433E-005      0.0261344593689181        299.320356910022        301415.495810405        0.20905027541147                    1007       0.235350273575647        1333689.83948224                       0    0.000186837386408506        23.4939837777776 
     0.0720360180090045                    0.15                       0        1.11644110881191                       0                       0                       0                       0                       0       -4198.21857119966       -2733.04059732503   1.83872851411324E-005       0.025899872583537        299.313205843034        301408.313578664       0.208171345759416                    1007       0.234471343923593        1316968.70504002                       0     0.00018605184614362        23.3920930754608 
     0.0760380190095048                    0.15                       0        1.11645914793849                       0                       0                       0                       0                       0       -4198.95130866214       -2749.06798565298   1.83869472040215E-005      0.0256652857981559        299.306054776045        301401.131346923       0.207292416107362                    1007       0.233592414271539         1300247.5705978                       0    0.000185266305878735         23.290202373144 
      0.080040020010005                    0.15                       0        1.11647718706508                       0                       0                       0                       0                       0       -4199.68404612462       -2765.09537398094   1.83866092669106E-005      0.0254306990127748        299.298903709057        301393.949115183       0.206413486455309                    1007       0.232713484619485        1283526.43615558                       0     0.00018448076561385        23.1883116708272 
     0.0840420210105053                    0.15                       0        1.11648350444181                       0                       0                       0                       0                       0       -4200.30132546742       -2777.72296365468   1.83864374138147E-005      0.0252453900189728        299.295271399738        301390.306074912       0.205703994522934                    1007       0.232003992687111        1270400.42521261                       0     0.00018384666416067        23.1066515923978 
     0.0880440220110055                    0.15                       0        1.11648954129803                       0                       0                       0                       0                       0       -4200.91584170992       -2790.26919062559   1.83862695353789E-005      0.0250612603227471        299.291723300004        301386.747733242       0.204998557510347                    1007       0.231298555674524        1257360.45141321                       0    0.000183216186884181        23.0254756656511 
     0.0920460230115058                    0.15                       0        1.11649557815426                       0                       0                       0                       0                       0       -4201.53035795241        -2802.8154175965   1.83861016569432E-005      0.0248771306265214        299.288175200271        301383.189391571        0.20429312049776                    1007       0.230593118661937        1244320.47761381                       0    0.000182585709607692        22.9442997389045 
      0.096048024012006                    0.15                       0        1.11649713837069                       0                       0                       0                       0                       0       -4202.09660103489       -2814.04161687778   1.83859979044811E-005      0.0247121544106639        299.285989460795        301380.990182591       0.203654190707111                    1007       0.229954188871288        1232675.68046523                       0    0.000182014668744482        22.8710253554741 
      0.100050025012506                    0.15                       0        1.11649617390253                       0                       0                       0                       0                       0        -4202.6356195676       -2824.52336190068   1.83859303170589E-005       0.024557980157625        299.284572049819        301379.557481866       0.203052768905858                    1007       0.229352767070035        1221817.71923462                       0    0.000181477148156124         22.802207194906 
      0.104052026013007                    0.15                       0        1.11649520943438                       0                       0                       0                       0                       0        -4203.1746381003       -2835.00510692358   1.83858627296367E-005      0.0244038059045861        299.283154638843        301378.124781141       0.202451347104605                    1007       0.228751345268782          1210959.758004                       0    0.000180939627567766         22.733389034338 
      0.108054027013507                    0.15                       0        1.11649312240711                       0                       0                       0                       0                       0       -4203.69619306724       -2845.05486080443   1.83858119417055E-005      0.0242559128217753        299.282085393893        301377.045772886       0.201872153862707                    1007       0.228172152026884        1200560.39726113                       0    0.000180421976494955        22.6671788376412 
      0.112056028014007                    0.15                       0        1.11648844295051                       0                       0                       0                       0                       0       -4204.17741781047       -2854.10697768318   1.83857999503886E-005      0.0241225254249057        299.281820200872         301376.78357929        0.20134429508385                    1007       0.227644293248027        1191220.12493747                       0     0.00017995021192766        22.6069914525363 
      0.116058029014507                    0.15                       0        1.11648376349391                       0                       0                       0                       0                       0        -4204.6586425537       -2863.15909456193   1.83857879590718E-005      0.0239891380280361        299.281555007851        301376.521385693       0.200816436304994                    1007       0.227116434469171        1181879.85261381                       0    0.000179478447360365        22.5468040674314 
      0.120060030015007                    0.15                       0        1.11647908403731                       0                       0                       0                       0                       0       -4205.13986729693       -2872.21121144068    1.8385775967755E-005      0.0238557506311664        299.281289814829        301376.259192096       0.200288577526137                    1007       0.226588575690314        1172539.58029015                       0     0.00017900668279307        22.4866166823265 
      0.124062031015508                    0.15                       0         1.1164727500822                       0                       0                       0                       0                       0       -4205.57591320074       -2880.21454391747   1.83857918518365E-005      0.0237376549583545        299.281624653269        301376.602394947       0.199815916092232                    1007       0.226115914256409        1164315.62287394                       0      0.0001785842397986        22.4328349639679 
      0.128064032016008                    0.15                       0        1.11646635601555                       0                       0                       0                       0                       0       -4206.01031765883       -2888.17977177065   1.83858087486921E-005      0.0236201148672125         299.28198129216        301376.967593172       0.199345260098196                    1007       0.225645258262373        1156132.22361181                       0    0.000178163588764388        22.3792859774461 
      0.132066033016508                    0.15                       0         1.1164599619489                       0                       0                       0                       0                       0       -4206.44472211692       -2896.14499962384   1.83858256455476E-005      0.0235025747760706         299.28233793105        301377.332791396        0.19887460410416                    1007       0.225174602268337        1147948.82434968                       0    0.000177742937730177        22.3257369909244 
      0.136068034017009                    0.15                       0        1.11645309700854                       0                       0                       0                       0                       0       -4206.85524744794       -2903.56541600879   1.83858524644944E-005      0.0233930038020812        299.282901216233        301377.897839545       0.198433201139483                    1007        0.22473319930366        1140345.78926964                       0     0.00017734843722287         22.275559639561 
      0.140070035017509                    0.15                       0        1.11644595279999                       0                       0                       0                       0                       0       -4207.25161042435       -2910.66271282614   1.83858851680858E-005      0.0232881591927862        299.283587060254        301378.581415708       0.198009147710834                    1007       0.224309145875011        1133086.95954227                       0    0.000176969446203594        22.2273819547942 
      0.144072036018009                    0.15                       0        1.11643880859144                       0                       0                       0                       0                       0       -4207.64797340076       -2917.76000964349   1.83859178716772E-005      0.0231833145834912        299.284272904274        301379.264991871       0.197585094282185                    1007       0.223885092446362        1125828.12981491                       0    0.000176590455184318        22.1792042700275 
      0.148074037018509                    0.15                       0        1.11643158137172                       0                       0                       0                       0                       0       -4208.03532601262       -2924.65049309323   1.83859526335747E-005      0.0230815068535831        299.285003906372        301379.997530015       0.197172344640352                    1007       0.223472342804529        1118789.53107804                       0    0.000176221564431743        22.1323238838429 
      0.152076038019009                    0.15                       0        1.11642415139483                       0                       0                       0                       0                       0       -4208.40067055012       -2931.03582894963   1.83859924229442E-005      0.0229871167888443        299.285845208371        301380.849659205        0.19678720482264                    1007       0.223087202986817        1112288.85286393                       0     0.00017587734387082        22.0886121867239 
       0.15607803901951                    0.15                       0        1.11641672141794                       0                       0                       0                       0                       0       -4208.76601508762       -2937.42116480604   1.83860322123137E-005      0.0228927267241055        299.286686510369        301381.701788394       0.196402065004928                    1007       0.222702063169105        1105788.17464983                       0    0.000175533123309896        22.0449004896049 
       0.16008004002001                    0.15                       0        1.11640929144105                       0                       0                       0                       0                       0       -4209.13135962513       -2943.80650066244   1.83860720016832E-005      0.0227983366593666        299.287527812368        301382.553917584       0.196016925187216                    1007       0.222316923351393        1099287.49643572                       0    0.000175188902748973        22.0011887924858 
       0.16408204102051                    0.15                       0        1.11640192956672                       0                       0                       0                       0                       0       -4209.47257515477       -2949.62522325616   1.83861154281216E-005      0.0227122944782024        299.288438851384        301383.468531141       0.195663214698918                    1007       0.221963212863095        1093389.48886944                       0     0.00017487278114288        21.9610750895849 
      0.168084042021011                    0.15                       0        1.11639457103191                       0                       0                       0                       0                       0       -4209.81260747561       -2955.41616096134   1.83861590329101E-005      0.0226266616503482        299.289353310078        301384.386208729       0.195311045403657                    1007       0.221611043567834        1087521.03432967                       0    0.000174558037418985        21.9211378207262 
      0.172086043021511                    0.15                       0        1.11638721249711                       0                       0                       0                       0                       0       -4210.15263979646       -2961.20709866652   1.83862026376986E-005      0.0225410288224941        299.290267768772        301385.303886318       0.194958876108396                    1007       0.221258874272573         1081652.5797899                       0     0.00017424329369509        21.8812005518674 
      0.176088044022011                    0.15                       0        1.11637994198277                       0                       0                       0                       0                       0       -4210.47960283853       -2966.68838459757     1.838624691403E-005      0.0224599727150379        299.291199127396        301386.238869435        0.19462411561091                    1007       0.220924113775087        1076113.06872186                       0    0.000173944102903863        21.8432521934567 
      0.180090045022511                    0.15                       0        1.11637272633213                       0                       0                       0                       0                       0       -4210.79841971767       -2971.97666264773   1.83862916089382E-005      0.0223817693059328        299.292141019851        301387.184639195       0.194300206125588                    1007       0.220600204289765        1070778.59017009                       0    0.000173654606352512        21.8065435353251 
      0.184092046023012                    0.15                       0         1.1163655106815                       0                       0                       0                       0                       0       -4211.11723659681       -2977.26494069789   1.83863363038464E-005      0.0223035658968276        299.293082912306        301388.130408954       0.193976296640265                    1007       0.220276294804442        1065444.11161831                       0     0.00017336510980116        21.7698348771935 
      0.188094047023512                    0.15                       0        1.11635834482564                       0                       0                       0                       0                       0       -4211.43115845032       -2982.43341299556    1.8386380846793E-005      0.0222271386051309        299.294024804761        301389.076178714         0.1936591978354                    1007       0.219959195999577        1060236.68443597                       0    0.000173081702654883        21.7339034955939 
      0.192096048024012                    0.15                       0        1.11635130778022                       0                       0                       0                       0                       0       -4211.73241772253       -2987.29196861614   1.83864249966414E-005      0.0221553058207423        299.294966697216        301390.021948474       0.193359717078183                    1007        0.21965971524236        1055357.91708354                       0    0.000172814047742093        21.6999827934063 
      0.196098049024512                    0.15                       0         1.1163442707348                       0                       0                       0                       0                       0       -4212.03367699475       -2992.15052423673   1.83864691464898E-005      0.0220834730363536        299.295908589671        301390.967718234       0.193060236320966                    1007       0.219360234485142        1050479.14973112                       0    0.000172546392829302        21.6660620912186 
      0.200100050025012                    0.15                       0        1.11633723368938                       0                       0                       0                       0                       0       -4212.33493626696       -2997.00907985731   1.83865132963381E-005       0.022011640251965        299.296850482126        301391.913487994       0.192760755563748                    1007       0.219060753727925        1045600.38237869                       0    0.000172278737916512         21.632141389031 
      0.204102051025513                    0.15                       0        1.11633046571465                       0                       0                       0                       0                       0       -4212.62228135552       -3001.51854100879   1.83865569329749E-005      0.0219449975889823        299.297766543794        301392.841623937       0.192481341594276                    1007       0.218781339758453        1041091.34326538                       0    0.000172029008459101        21.6005083258716 
      0.208104052026013                    0.15                       0        1.11632371443758                       0                       0                       0                       0                       0       -4212.90876297524        -3006.0063384964   1.83866005377634E-005      0.0218786770080017        299.298681002489        301393.768665583       0.192203172904184                    1007       0.218503171068361        1036605.24828039                       0    0.000171780391396971        21.5690172261271 
      0.212106053026513                    0.15                       0         1.1163169631605                       0                       0                       0                       0                       0       -4213.19524459495       -3010.49413598401   1.83866441425519E-005      0.0218123564270212        299.299595461183        301394.695707229       0.191925004214093                    1007        0.21822500237827         1032119.1532954                       0    0.000171531774334842        21.5375261263826 
      0.216108054027014                    0.15                       0        1.11631036299715                       0                       0                       0                       0                       0       -4213.47403340342       -3014.78700470841   1.83866870885368E-005      0.0217489417495132        299.300493340542        301395.605771636       0.191658142068912                    1007       0.217958142931548        1027839.19594172                       0    0.000171293268589841         21.507323033694 
      0.220110055027514                    0.15                       0        1.11630386176737                       0                       0                       0                       0                       0       -4213.74778575811       -3018.95225432541   1.83867296032056E-005      0.0216874295557705        299.301380365476        301396.504721111       0.191398682274957                    1007       0.217698687602723        1023694.19609805                       0    0.000171061382685059        21.4779631942436 
      0.224112056028014                    0.15                       0        1.11629736053759                       0                       0                       0                       0                       0       -4214.02153811281        -3023.1175039424   1.83867721178744E-005      0.0216259173620278        299.302267390409        301397.403670585       0.191139222481002                    1007       0.217439232273899        1019549.19625438                       0    0.000170829496780278        21.4486033547932 
      0.228114057028514                    0.15                       0        1.11629091655689                       0                       0                       0                       0                       0       -4214.29247656055       -3027.20724705615   1.83868140501754E-005      0.0215655334523062         299.30314708746        301398.292615058       0.190884185178749                    1007       0.217184197051397        1015483.94628564                       0    0.000170601561658605         21.419746696621 
      0.232116058029015                    0.15                       0        1.11628462965337                       0                       0                       0                       0                       0       -4214.55569435108       -3031.08981920159   1.83868543846047E-005      0.0215082452718677        299.304006678632        301399.154108304       0.190641282088104                    1007       0.216941289495623        1011637.51003627                       0    0.000170384466498084        21.3922706420807 
      0.236118059029515                    0.15                       0        1.11627834274985                       0                       0                       0                       0                       0       -4214.81891214162       -3034.97239134704   1.83868947190341E-005      0.0214509570914292        299.304866269805        301400.015601551        0.19039837899746                    1007       0.216698381939848        1007791.07378689                       0    0.000170167371337563        21.3647945875404 
      0.240120060030015                    0.15                       0        1.11627205584632                       0                       0                       0                       0                       0       -4215.08212993215       -3038.85496349249   1.83869350534635E-005      0.0213936689109907        299.305725860977        301400.877094797       0.190155475906815                    1007       0.216455474384073        1003944.63753752                       0    0.000169950276177042            21.337318533 
      0.244122061030515                    0.15                       0        1.11626600145757                       0                       0                       0                       0                       0       -4215.33664024395        -3042.5056990165   1.83869743742089E-005      0.0213398559959144        299.306559941958        301401.712465608        0.18992625797105                    1007       0.216226256135227        1000342.84661081                       0    0.000169745414154306        21.3114001945354 
      0.248124062031016                    0.15                       0        1.11625996460135                       0                       0                       0                       0                       0       -4215.59049397746       -3046.13895314356   1.83870136185186E-005      0.0212863051295728         299.30739209937        301402.545866683       0.189698071950015                    1007       0.215998070114192        996759.502907704                       0    0.000169541474558476        21.2855993140155 
      0.252126063031516                    0.15                       0        1.11625392774512                       0                       0                       0                       0                       0       -4215.84434771096       -3049.77220727063   1.83870528628282E-005      0.0212327542632311        299.308224256782        301403.379267759        0.18946988592898                    1007       0.215769884093157        993176.159204602                       0    0.000169337534962647        21.2597984334956 
      0.256128064032016                    0.15                       0         1.1162480179103                       0                       0                       0                       0                       0       -4216.09351892743        -3053.2742642073   1.83870914610736E-005      0.0211811738825772        299.309034735874        301404.190470235       0.189249511724296                    1007       0.215549509888473        989731.101675838                       0    0.000169140575445195        21.2348850091855 
      0.260130065032516                    0.15                       0        1.11624219538034                       0                       0                       0                       0                       0       -4216.33947173782       -3056.68614617367   1.83871296152635E-005       0.021130947863917        299.309830314938        301404.986415083       0.189034506768033                    1007        0.21533450493221        986381.091545773                       0     0.00016894841350274        21.2105815547773 
      0.264132066033017                    0.15                       0        1.11623637285037                       0                       0                       0                       0                       0       -4216.58542454821       -3060.09802814005   1.83871677694535E-005      0.0210807218452568        299.310625894002         301405.78235993        0.18881950181177                    1007       0.215119499975947        983031.081415708                       0    0.000168756251560285        21.1862781003692 
      0.268134067033517                    0.15                       0        1.11623059594077                       0                       0                       0                       0                       0       -4216.82958349292       -3063.45945763409   1.83872053667542E-005      0.0210312556907751        299.311412130015        301406.571129315       0.188607521485603                    1007       0.214907519649779        979734.212762631                       0    0.000168566793871796        21.1623184410198 
      0.272136068034017                    0.15                       0        1.11622495201601                       0                       0                       0                       0                       0       -4217.06851326054       -3066.67381652252   1.83872413407047E-005      0.0209840045652057        299.312171130731        301407.338981991       0.188404358055008                    1007       0.214704356219185        976592.253251626                       0    0.000168385219171989        21.1393609555022 
      0.276138069034517                    0.15                       0        1.11621930809126                       0                       0                       0                       0                       0       -4217.30744302815       -3069.88817541095   1.83872773146552E-005      0.0209367534396364        299.312930131448        301408.106834667       0.188201194624414                    1007       0.214501192788591         973450.29374062                       0    0.000168203644472183        21.1164034699845 
      0.280140070035018                    0.15                       0        1.11621366416651                       0                       0                       0                       0                       0       -4217.54637279577       -3073.10253429938   1.83873132886058E-005      0.0208895023140671        299.313689132164        301408.874687344        0.18799803119382                    1007       0.214298029357997        970308.334229615                       0    0.000168022069772377        21.0934459844668 
      0.284142071035518                    0.15                       0        1.11620821703548                       0                       0                       0                       0                       0       -4217.77992878275        -3076.1540676344   1.83873482616116E-005      0.0208447070101862        299.314422943283        301409.616745873       0.187804699249718                    1007       0.214104697413895        967337.630659079                       0    0.000167849283366547        21.0716047129552 
      0.288144072036018                    0.15                       0        1.11620278743698                       0                       0                       0                       0                       0       -4218.01300601473       -3079.19109469285   1.83873831454424E-005      0.0208001304976922        299.315154510239        301410.356506378       0.187612243201686                    1007       0.213912241365863        964382.184435968                       0    0.000167677279917818        21.0498628859642 
      0.292146073036518                    0.15                       0        1.11619735783848                       0                       0                       0                       0                       0        -4218.2460832467       -3082.22812175131   1.83874180292732E-005      0.0207555539851981        299.315886077194        301411.096266883       0.187419787153654                    1007       0.213719785317831        961426.738212856                       0    0.000167505276469088        21.0281210589731 
      0.296148074037018                    0.15                       0        1.11619201125116                       0                       0                       0                       0                       0       -4218.47610035486       -3085.17232505413   1.83874519631166E-005      0.0207123818531029        299.316601706004        301411.819706728       0.187232975865257                    1007       0.213532974029434        958568.900418959                       0    0.000167338316820458         21.007020078223 
      0.300150075037519                    0.15                       0        1.11618672453683                       0                       0                       0                       0                       0       -4218.70391030476       -3088.04957788953   1.83874852117678E-005      0.0206702226505481        299.317305839199        301412.531375063       0.187050235940851                    1007       0.213350234105028        955781.464107053                       0     0.00016717499508512        20.9863813170318 
      0.304152076038019                    0.15                       0        1.11618143782251                       0                       0                       0                       0                       0       -4218.93172025466       -3090.92683072493    1.8387518460419E-005      0.0206280634479934        299.318009972393        301413.243043397       0.186867496016444                    1007       0.213167494180621        952994.027795147                       0    0.000167011673349781        20.9657425558406 
      0.308154077038519                    0.15                       0        1.11617619464134                       0                       0                       0                       0                       0       -4219.15838900896       -3093.76883131507    1.8387551443365E-005      0.0205864387509851        299.318707418895        301413.945582166       0.186686914248309                    1007       0.212986912412486        950243.630127563                       0    0.000166850279572139        20.9453486947789 
       0.31215607803902                    0.15                       0        1.11617108653223                       0                       0                       0                       0                       0       -4219.38151693034        -3096.5014533634   1.83875836018965E-005        0.02054647248557        299.319384118329        301414.619794272       0.186513028677372                    1007       0.212813026841549        947608.153733116                       0    0.000166694867745435        20.9257146950779 
       0.31615807903952                    0.15                       0        1.11616597842311                       0                       0                       0                       0                       0       -4219.60464485172       -3099.23407541173    1.8387615760428E-005      0.0205065062201548        299.320060817762        301415.294006378       0.186339143106435                    1007       0.212639141270612        944972.677338669                       0    0.000166539455918731         20.906080695377 
       0.32016008004002                    0.15                       0          1.116160870314                       0                       0                       0                       0                       0       -4219.82777277311       -3101.96669746006   1.83876479189595E-005      0.0204665399547396        299.320737517196        301415.968218484       0.186165257535498                    1007       0.212465255699675        942337.200944222                       0    0.000166384044092026         20.886446695676 
       0.32416208104052                    0.15                       0        1.11615589173094                       0                       0                       0                       0                       0       -4220.04731955822       -3104.58008093402    1.8387678595183E-005      0.0204283840182783        299.321389347628        301416.625453352       0.185998706377226                    1007       0.212298708589092        939826.897730115                       0    0.000166235189996017        20.8676447713298 
      0.328164082041021                    0.15                       0          1.116150926506                       0                       0                       0                       0                       0       -4220.26649701804       -3107.18116724378    1.8387709118535E-005      0.0203904147824089        299.322038613301        301417.280937344       0.185832911622471                    1007       0.212132918299467         937329.50372061                       0    0.000166087012203725        20.8489286595431 
      0.332166083041521                    0.15                       0        1.11614596128106                       0                       0                       0                       0                       0       -4220.48567447786       -3109.78225355353   1.83877396418869E-005      0.0203524455465395        299.322687878974        301417.936421336       0.185667116867715                    1007       0.211967128009841        934832.109711106                       0    0.000165938834411434        20.8302125477564 
      0.336168084042021                    0.15                       0        1.11614107739752                       0                       0                       0                       0                       0       -4220.70276959769       -3112.31499746455   1.83877695446532E-005      0.0203155156377779        299.323321527097        301418.575912957       0.185505554407999                    1007       0.211805564931418        932406.382847674                       0    0.000165794439709444        20.8119763502662 
      0.340170085042521                    0.15                       0        1.11613625505675                       0                       0                       0                       0                       0       -4220.91828922274       -3114.79603363694   1.83877989778854E-005      0.0202793720820774        299.323943359009        301419.203304777       0.185347194095264                    1007       0.211647200153553        930034.879220861                       0     0.00016565290728692        20.7941032550882 
