                    7.9                    0.15     0.00233488992661774        1.11606294115737        52.8775545272536   3.89985543680977E-005       0.001059783218561        52.8775545272536       0.152883316601459       -4500.42055195691       -2930.89109258855   1.83472606837521E-005                       0        298.469094726182        301957.451318627        3.49861991519164                    1007        3.52491998488139     0.00234028627221093     0.00312686991879694                       0 
                    7.9                    0.15     0.00256837891927952        1.11618634459712        53.5704153854573   3.79246117342439E-005     0.00118453320858031        53.5704153854573       0.154895109128954       -4500.42011184669       -2889.09036761701   1.83456932850902E-005                       0        298.436141473129        301961.098561541        3.84041830368455                    1007        3.86671837933477     0.00257420836368125     0.00343235001282872                       0 
                    7.9                    0.15     0.00280186791194129          1.116299461899        54.1969563314544   3.68351497157026E-005     0.00131148226183076        54.1969563314544       0.156714677910465       -4500.41990016726       -2850.73562345607   1.83442557149152E-005                       0        298.405895427192        301964.424236417        4.17982126966304                    1007        4.20612143339877     0.00280812869493376     0.00373568923743774                       0 
                    7.9                    0.15     0.00303535690460307        1.11640528588428        54.7762724712117   3.57436374697291E-005     0.00144022347564278        54.7762724712117       0.158397330445014        -4500.4195677355       -2814.87270310497   1.83429115801048E-005                       0        298.377626574483        301967.531388578        4.51700036190518                    1007        4.54330041364733     0.00304204870499657     0.00403704085926469                       0 
                    7.9                    0.15     0.00326884589726484        1.11650518553327        55.3180437078899   3.46557251744088E-005     0.00157053280864092        55.3180437078899       0.159971127500457       -4500.41913379231       -2781.01079452436   1.83416430944001E-005                       0        298.350939991802        301970.462331155        4.85205854935348                    1007        4.87835850281417     0.00327596817352186     0.00433649701628481                       0 
                    7.9                    0.15     0.00350233488992662        1.11660035007536         55.830166506672   3.35729273916721E-005     0.00170214594504359         55.830166506672       0.161458961956649        -4500.4186340895       -2748.73842010962   1.83404349252294E-005                       0        298.325508154441         301973.25246669        5.18527570798431                    1007          5.211575661445     0.00350988708087555     0.00463430787830674                       0 
                    7.9                    0.15     0.00373582388258839        1.11668817303941        56.2961604865179   3.25079310663848E-005     0.00183609084606951        56.2961604865179       0.162813025884992       -4500.41832237125       -2718.97403633492   1.83393207372527E-005                       0        298.302070838501        301975.815646955        5.51483168278407                    1007        5.54113163624476     0.00374380508435338      0.0049288466309163                       0 
                    7.9                    0.15     0.00396931287525017        1.11677287254328        56.7431505426161   3.14546749286744E-005     0.00197114992800331        56.7431505426161       0.164111975437717       -4500.41802230072       -2690.25716566351   1.83382457471839E-005                       0        298.279464750922        301978.291718515        5.84245828330659                    1007        5.86875823676728     0.00397772248550765     0.00522166093639233                       0 
                    7.9                    0.15     0.00420280186791194        1.11685380016363        57.1671877234462     3.041541997171E-005     0.00210755182583636        57.1671877234462       0.165344357892086       -4500.41773629594       -2662.80569631217   1.83372181426155E-005                       0        298.257862834312        301980.662516706        6.16775640914131                    1007          6.194056362602     0.00421163915929736      0.0055123940899118                       0 
                    7.9                    0.15     0.00443629086057372        1.11693011177461        57.5632657590803   2.94000090609076E-005     0.00224586071114618        57.5632657590803        0.16649563736481        -4500.4173700193       -2636.91628836532   1.83362493058473E-005                       0        298.237484390578         301982.88722317         6.4894563959433                    1007          6.515756349404     0.00444555553270914     0.00579991139193073                       0 
                    7.9                    0.15     0.00466977985323549        1.11700484800494        57.9498083342055   2.83926095910897E-005     0.00238481760263706        57.9498083342055       0.167619256567633       -4500.41697026936       -2611.55975533525   1.83353004917671E-005                       0        298.217523236459        301985.061860257        6.80993093370344                    1007        6.83623088716413     0.00467947180370302     0.00608633344356631                       0 
                    7.9                    0.15     0.00490326884589726        1.11707465733291        58.3066320399317   2.74178003641942E-005     0.00252613956300698        58.3066320399317       0.168656659935124       -4500.41660532187       -2587.88487217981   1.83344153140577E-005                       0          298.1989041211        301987.091958446        7.12559573441212                    1007        7.15189568787282      0.0049133862065013     0.00636845690884979                       0 
                    7.9                    0.15     0.00513675783855904        1.11714382553831        58.6595965810971   2.64471127765483E-005     0.00266776608351313        58.6595965810971       0.169682867473265        -4500.4162502026       -2564.42848207159   1.83335384151945E-005                       0        298.180459563993         301989.10363755        7.44063795504106                    1007        7.46693790850175     0.00514730036683542     0.00665002396079731                       0 
                    7.9                    0.15     0.00537024683122081        1.11720860003821        58.9867400331828   2.55112177838088E-005     0.00281180043110678        58.9867400331828       0.170634152531775       -4500.41581971607       -2542.45133695217   1.83327166672803E-005                       0        298.163174070991        301990.985126951        7.75047176218099                    1007        7.77677171564168     0.00538121344057577      0.0069269359842679                       0 
                    7.9                    0.15     0.00560373582388259         1.1172726441762        59.3095904111063   2.45809856715671E-005     0.00295623186249632        59.3095904111063       0.171572980810027        -4500.4153777198       -2520.72025732495   1.83319040877316E-005                       0        298.146081627765        301992.844656651        8.05944230218092                    1007        8.08574226756254      0.0056151263337538     0.00720307646258325                       0 
                    7.9                    0.15     0.00583722481654436         1.1173336932336          59.61491310927   2.36788940728072E-005      0.0031025844435333          59.61491310927       0.172460949365081       -4500.41495927309       -2500.00513429049   1.83311296607889E-005                       0        298.129796815589        301994.609686724        8.36404320740278                    1007         8.3903431727844     0.00584903831504365     0.00747531162185588                       0 
                    7.9                    0.15     0.00607071380920614        1.11739311583158        59.9107142793624    2.2791919418657E-005      0.0032499755734106        59.9107142793624       0.173321289403084       -4500.41455361482       -2479.84207431273    1.8330375975113E-005                       0         298.11395078946        301996.323187252         8.6662748240909                    1007        8.69257476563066     0.00608294980113846      0.0077454292535431                       0 
                    7.9                    0.15     0.00630420280186791        1.11745152230988        60.2006614338722   2.19159458804689E-005      0.0033981250716449        60.2006616089292       0.174164640003535       -4500.41415597628       -2460.02208860595   1.83296352473708E-005                       0         298.09837321943         301998.00854871        8.96671682158394                    1007        8.99301671935946     0.00631686081584404     0.00801394743583721                       0 
                    7.9                    0.15     0.00653769179452969        1.11750672369006        60.4721367764003   2.10743293915168E-005     0.00354865634598407        60.4721376786883       0.174954381651082       -4500.41378363399       -2441.28498700286   1.83289354639439E-005                       0        298.083642427739        301999.605152432        9.26152191727871                    1007        9.28782163324647     0.00655077034366898     0.00827742771123914                       0 
                    7.9                    0.15     0.00677118078719146        1.11756192358011        60.7436099254774   2.02325980561212E-005     0.00369918363600886        60.7436115073127       0.175744116779371       -4500.41341129171        -2422.5481295404    1.8328235680517E-005                       0        298.068911636048        302001.201756155        9.55633019586151                    1007        9.58262974194244     0.00678467987149391     0.00854091082717492                       0 
                    7.9                    0.15     0.00700466977985323        1.11761477774766        61.0015468888077   1.94197459059362E-005      0.0038517756790768        61.0015483359379       0.176494562301578       -4500.41305782524         -2404.613260175   1.83275656678206E-005                       0        298.054822009883        302002.724179354        9.84612022714537                    1007        9.87241991003623     0.00701858814983022     0.00879990895863487                       0 
                    7.9                    0.15     0.00723815877251501        1.11766618081829        61.2511117054004   1.86245557255191E-005     0.00400563690210452         61.251112532642       0.177220707042645        -4500.4127160282       -2387.17461034613   1.83269140827624E-005                       0        298.041128765926        302004.200742571        10.1328137725181                    1007        10.1591137891951       0.007252495655706     0.00905613964882386                       0 
                    7.9                    0.15     0.00747164776517678        1.11771758388891        61.5006789538626   1.78294863032611E-005      0.0041595029563681        61.5006791135319       0.177946858861763       -4500.41237423115       -2369.73569806608   1.83262624749667E-005                       0         298.02743552197        302005.677305789        10.4195033839843                    1007        10.4458037344475     0.00748640316158177     0.00931236682327013                       0 
                    7.9                    0.15     0.00770513675783856        1.11776632195496        61.7352189457945   1.70703688178221E-005     0.00431607396703438        61.7352189457945       0.178629387940678       -4500.41193436924       -2353.19634972992   1.83256445917311E-005                       0        298.014446618111        302007.069468789        10.6994983392603                    1007        10.7257986529855     0.00772030951406473     0.00956261049940106                       0 
                    7.9                    0.15     0.00793862575050033        1.11781422073431        61.9650322492144   1.63224269858746E-005     0.00447348948406713        61.9650322492144       0.179298195716552       -4500.41146367871       -2336.94007166706   1.83250373104741E-005                       0        298.001679900351        302008.435098921        10.9773934899303                    1007        11.0036936623568     0.00795421550395597     0.00981097742925883                       0 
                    7.9                    0.15     0.00817211474316211        1.11786212100377        62.1948481275549   1.55746116987461E-005      0.0046309108509698        62.1948481275549        0.17996701112927       -4500.41099298818         -2320.683518946    1.8324430029217E-005                       0        297.988912419652        302009.800729053        11.2552838483869                    1007        11.2815838675938     0.00818812149384721      0.0100593400750328                       0 
                    7.9                    0.15     0.00840560373582388        1.11790795773348        62.4130981854536   1.48575990757084E-005     0.00479079448789543        62.4130985504975       0.180602250696575       -4500.41054728301       -2305.12603583767   1.83238492396945E-005                       0        297.976697091996        302011.111810938        11.5270304977132                    1007        11.5533305543558      0.0084220256325305      0.0103022119684529                       0 
                    7.9                    0.15     0.00863909272848566        1.11795267698648        62.6250849595726   1.41572671392974E-005     0.00495201152749435         62.625085887344       0.181219307805572       -4500.41011510828       -2289.94712261882    1.8323282796344E-005                       0        297.964780773927        302012.393353098        11.7954501203114                    1007        11.8217503176359     0.00865592876872193      0.0105421104333706                       0 
                    7.9                    0.15     0.00887258172114743        1.11799739474937        62.8370690157199   1.34568029623568E-005     0.00511322148904171        62.8370705539025       0.181836357091459       -4500.40968293354       -2274.76850847223    1.8322716375731E-005                       0        297.952864074388        302013.674895258        12.0638755126392                    1007        12.0901758387247     0.00888983190491337       0.010782014055487                       0 
                    7.9                    0.15     0.00910607071380921        1.11804136358057        63.0448798135766   1.27687325416181E-005     0.00527549106464941        63.0448816346499       0.182441288642955       -4500.40925991245       -2259.84434779572   1.83221594387194E-005                       0        297.941148709091        302014.931488557        12.3296740974687                    1007        12.3559744942768     0.00912373440617417      0.0110195699340223                       0 
                    7.9                    0.15     0.00933955970647098        1.11808318806192        63.2407576505393   1.21156997211501E-005     0.00544076828930563        63.2407589548623       0.183011571098194       -4500.40886304819       -2245.64814914164   1.83216296663186E-005                       0        297.930007571571        302016.116789837        12.5879829986334                    1007        12.6142832662539     0.00935763509310415      0.0112504318109787                       0 
                    7.9                    0.15     0.00957304869913276        1.11812501254328        63.4366325787954   1.14625291008661E-005     0.00560603696907724        63.4366333186843       0.183581844985265       -4500.40846618392        -2231.4522648186   1.83210998939178E-005                       0         297.91886681552        302017.302091117        12.8462987543322                    1007        12.8725988808442     0.00959153578003413      0.0114812997997396                       0 
                    7.9                    0.15     0.00980653769179453        1.11816683702463        63.6325104157582   1.08094962803981E-005     0.00577131419373347        63.6325106388967       0.184152127440505       -4500.40806931965       -2217.25606616452    1.8320570121517E-005                       0           297.907725678        302018.487392397        13.1046076554969                    1007        13.1309076528213     0.00982543646696411      0.0117121616766961                       0 
                    7.9                    0.15      0.0100400266844563        1.11820716960297         63.820106600695   1.01830474154922E-005     0.00593906006313477         63.820106600695        0.18469836155355       -4500.40765633311       -2203.56942779859   1.83200592459023E-005                       0        297.896984429152         302019.63101035        13.3568279581488                    1007        13.3831278996886      0.0100593354227922      0.0119375820194197                       0 
                    7.9                    0.15      0.0102735156771181        1.11824636836733        64.0014089095238   9.57680178084104E-006     0.00610868204905625        64.0014089095238       0.185226319447563         -4500.407231094       -2190.27004421146   1.83195627314358E-005                       0        297.886547087031        302020.742949879        13.6044210578476                    1007        13.6307209993874      0.0102932330630204      0.0121588669140234                       0 
                    7.9                    0.15      0.0105070046697799        1.11828556564157        64.1827081189112   8.97041291214308E-006      0.0062782936914764        64.1827081189112       0.185754268214615       -4500.40681195841       -2176.97099326592   1.83190662169692E-005                       0         297.87611012638        302021.854889407        13.8520221922525                    1007        13.8783221576341      0.0105271307032487       0.012380159003094                       0 
                    7.9                    0.15      0.0107404936624416        1.11832476440593          64.36401042774   8.36416727749195E-006     0.00644791567739788          64.36401042774       0.186282226108628       -4500.40638671929       -2163.67160967878   1.83185697025027E-005                       0        297.865672784258        302022.966828935        14.0996152919512                    1007        14.1259152573329      0.0107610283434769      0.0126014438976977                       0 
                    7.9                    0.15      0.0109739826551034        1.11836262884692         64.538059976342   7.78319296727076E-006     0.00662009152498324         64.538059976342       0.186789123542222       -4500.40598050155       -2150.82215003019   1.83180900307277E-005                       0        297.855591199731        302024.034915578        14.3410139261647                    1007        14.3673138316783      0.0109949241548283      0.0128171924449718                       0 
                    7.9                    0.15      0.0112074716477652        1.11839939852222        64.7061588886875   7.22295289542207E-006      0.0067943627267973        64.7061588886875       0.187278741604179       -4500.40558989016       -2138.34183724672   1.83176241777926E-005                       0        297.845801501876        302025.067022463        14.5773302179659                    1007         14.603630014492      0.0112288184656501      0.0130283986127769                       0 
                    7.9                    0.15       0.011440960640427         1.1184361667074        64.8742543678054    6.6625643201416E-006     0.00696862141396425        64.8742543678054       0.187768349794116       -4500.40519317526       -2125.86188457068   1.83171583475948E-005                       0        297.836012185489        302026.098738722        14.8136558676964                    1007         14.839955543314      0.0114627127764719      0.0132396131392022                       0 
                    7.9                    0.15      0.0116744496330887         1.1184729363827        65.0423532801509    6.1023242482929E-006     0.00714289261577831        65.0423532801509       0.188257967856073       -4500.40480256387       -2113.38157178722   1.83166924946597E-005                       0        297.826222487634        302027.130845607        15.0499721594976                    1007        15.0762717261277      0.0116966070872937      0.0134508193070073                       0 
                    7.9                    0.15      0.0119079386257505        1.11850932512356        65.2083667058906     5.549921903388E-006     0.00731803009706241        65.2083668453978       0.188741528825056       -4500.40439962432       -2101.03161475666    1.8316231572398E-005                       0        297.816535640293        302028.151772477        15.2842354087941                    1007        15.3105348854177       0.011930500929335      0.0136601905863989                       0 
                    7.9                    0.15      0.0121414276184123        1.11854390750289        65.3644909163078     5.034685450208E-006     0.00749727540823365        65.3644918568545       0.189196367530135       -4500.40393822554       -2089.29979457025   1.83157940310062E-005                       0        297.807336502098        302029.119684586        15.5087632901731                    1007        15.5350627667966      0.0121643925484555      0.0138608609676104                       0 
                    7.9                    0.15       0.012374916611074        1.11857848988222         65.520615126725   4.51944899702799E-006     0.00767652071940489        65.5206168683113       0.189651206235215       -4500.40347682675       -2077.56797438384   1.83153564896145E-005                       0        297.798137363903        302030.087596695         15.733291171552                    1007        15.7595906481756       0.012398284167576      0.0140615313488219                       0 
                    7.9                    0.15      0.0126084056037358        1.11861307077144        65.6767359039146    4.0040589358772E-006     0.00785575086165969        65.6767383511731       0.190106034323217       -4500.40302153149       -2065.83653719303   1.83149189709601E-005                       0        297.788938607178         302031.05589943        15.9578298652135                    1007        15.9841293179952      0.0126321757866965      0.0142622113925051                       0 
                    7.9                    0.15      0.0128418945963976        1.11864765315077        65.8328601143318   3.48882248269719E-006     0.00803499617283093        65.8328633626298       0.190560873028296       -4500.40256013271       -2054.10471700662   1.83144814295684E-005                       0        297.779739468984        302032.023811539        16.1823577465925                    1007        16.2086571993742       0.012866067405817      0.0144628817737166                       0 
                    7.9                    0.15      0.0130753835890594          1.118681406858        65.9845026439336   2.99164472940363E-006     0.00821643102591109        65.9845060600232       0.191002695367698         -4500.402114152       -2042.65506641312   1.83140543157468E-005                       0        297.770760395523        302032.964348236        16.4018378110003                    1007         16.428137263782      0.0130999570805982      0.0146590406876459                       0 
                    7.9                    0.15      0.0133088725817211        1.11871397777172        66.1297483092825    2.5202428081055E-006     0.00840099109092487        66.1297509893063       0.191425938980115       -4500.40169017808       -2031.60816663044   1.83136420855713E-005                       0        297.762095428375        302033.865811023         16.614112944654                    1007        16.6404123974357      0.0133338439801541      0.0148487602220266                       0 
                    7.9                    0.15      0.0135423615743829        1.11874654868544        66.2749939746315   2.04884088680737E-006     0.00858555115593865        66.2749959185894       0.191849182592532       -4500.40126620415       -2020.56126684775   1.83132298553958E-005                       0        297.753430461227         302034.76727381        16.8263880783077                    1007        16.8526875310893        0.01356773087971      0.0150384797564074                       0 
                    7.9                    0.15      0.0137758505670447        1.11877911959916        66.4202357299157   1.57728046474118E-006     0.00877009282733159        66.4202370331752       0.192272415029078       -4500.40083612671       -2009.51477905237   1.83128176479576E-005                       0        297.744765875548        302035.668345972        17.0386755620437                    1007        17.0649750148254      0.0138016177792659      0.0152282103269606                       0 
                    7.9                    0.15      0.0140093395597065        1.11881169051288        66.5654813952647   1.10587854344306E-006     0.00895465289234537        66.5654819624584       0.192695658641495       -4500.40041215278       -1998.46787926968   1.83124054177821E-005                       0          297.7361009084        302036.569808758        17.2509506956974                    1007        17.2772501484791      0.0140355046788219      0.0154179298613414                       0 
                    7.9                    0.15      0.0142428285523682        1.11884383617186        66.7084569343911   6.44232059396033E-007     0.00914051473081834        66.7084569343911       0.193112307783143       -4500.39997618394       -1987.56488287985   1.83119985838296E-005                       0        297.727549011608        302037.458349324        17.4603198747059                    1007        17.4866193662892       0.014269390650978      0.0156050522542267                       0 
                    7.9                    0.15        0.01447631754503        1.11887455352087        66.8438077639302   2.15351319913134E-007     0.00933074885682141        66.8438077639302       0.193506807969374       -4500.39949992762       -1977.14521713843   1.83116098742586E-005                       0        297.719376886051        302038.303487819        17.6599287769408                    1007        17.6862284376492      0.0145032735082615      0.0157834515860493                       0 
                    7.9                    0.15      0.0147098065376918        1.11890527086988        66.9791585934693  -2.13529419569771E-007     0.00952098298282449        66.9791585934693       0.193901308155604       -4500.39902367129       -1966.72555139701   1.83112211646875E-005                       0        297.711204760494        302039.148626314        17.8595376791757                    1007        17.8858375090092       0.014737156365545      0.0159618509178718                       0 
                    7.9                    0.15      0.0149432955303536        1.11893598523866        67.1145053222089   -6.4257329682263E-007     0.00971119474544425        67.1145053222089       0.194295796420906       -4500.39855351849       -1956.30632510872   1.83108324551165E-005                       0        297.703032634937        302039.994155434        18.0591606481068                    1007        18.0854606709073      0.0149710392228286      0.0161402628109076                       0 
                    7.9                    0.15      0.0151767845230153        1.11896670258768         67.249856151748  -1.07145403630554E-006     0.00990142887144732         67.249856151748       0.194690296607137       -4500.39807726216       -1945.88665936731   1.83104437455455E-005                       0         297.69486050938        302040.839293928        18.2587695503417                    1007        18.2850697422673      0.0152049220801121      0.0163186621427302                       0 
                    7.9                    0.15      0.0154102735156771        1.11899741993669        67.3852069812872  -1.50033477578845E-006      0.0100916629974504        67.3852069812872       0.195084796793367       -4500.39760100584       -1935.46699362589   1.83100550359744E-005                       0        297.686688383823        302041.684432423        18.4583784525766                    1007        18.4846788136273      0.0154388049373956      0.0164970614745527                       0 
                    7.9                    0.15      0.0156437625083389        1.11902714347564         67.515231361459   -1.9049436587714E-006      0.0102854679670727        67.5152317287206       0.195463827916355       -4500.39717095845       -1925.38701534178   1.83096788152713E-005                       0        297.678782441673        302042.499811421        18.6502901445369                    1007        18.6765905748347      0.0156726848651141      0.0166685814006177                       0 
                    7.9                    0.15      0.0158772515010007        1.11905617798857        67.6415628204331   -2.2927244359766E-006      0.0104817486654938        67.6415638095852       0.195832134065235       -4500.39677294853       -1915.54254835707   1.83093112533205E-005                       0        297.671061049169        302043.294557635        18.8368652249901                    1007         18.863165655288      0.0159065627617135      0.0168353317134569                       0 
                    7.9                    0.15      0.0161107404936624         1.1190852125015        67.7678942794073  -2.68050521318179E-006       0.010678029363915        67.7678958904499       0.196200440214114        -4500.3963749386       -1905.69808137236   1.83089436913697E-005                       0        297.663339656665        302044.089303849        19.0234403054434                    1007        19.0497407357412       0.016140440658313       0.017002082026296                       0 
                    7.9                    0.15      0.0163442294863242        1.11911424701443        67.8942214468471  -3.06845346104655E-006       0.010874282867717        67.8942235844127       0.196568733510742       -4500.39597692868       -1895.85408588423   1.83085761521562E-005                       0        297.655619027101        302044.884050063        19.2100312884159                    1007        19.2363317187137      0.0163743185549124      0.0171688465650875                       0 
                    7.9                    0.15       0.016577718478986        1.11914328152736        68.0205529058212  -3.45623423825174E-006      0.0110705635661381        68.0205556652774       0.196937039659622       -4500.39557891876       -1886.00961889952   1.83082085902054E-005                       0        297.647897634597        302045.678796277        19.3966063688691                    1007         19.422906799167      0.0166081964515119      0.0173355968779267                       0 
                    7.9                    0.15      0.0168112074716478        1.11917231604029        68.1468843647954  -3.84401501545693E-006      0.0112668442645593        68.1468877461421       0.197305345808501       -4500.39518090883       -1876.16515191481   1.83078410282545E-005                       0        297.640176242093        302046.473542491        19.5831814493224                    1007        19.6094818796202      0.0168420743481113      0.0175023471907659                       0 
                    7.9                    0.15      0.0170446964643095        1.11920064649627         68.269458092678  -4.21372321553113E-006      0.0114660612216424        68.2694615509563       0.197662733556023       -4500.39476411205        -1866.5618179451   1.83074825560007E-005                       0        297.632644649068        302047.244426382        19.7636575168031                    1007         19.789957947101      0.0170759500071151      0.0176636465505296                       0 
                    7.9                    0.15      0.0172781854569713         1.1192281387936         68.387558354554   -4.5619165553144E-006      0.0116687737064763        68.3875612410068       0.198007123274647       -4500.39432495008       -1857.24554558767   1.83071349047583E-005                       0        297.625339006622        302047.986902895        19.9368728925152                    1007        19.9631733228131      0.0173098230023286      0.0178184567143685                       0 
                    7.9                    0.15      0.0175116744496331        1.11925563109094          68.50565861643  -4.91010989509767E-006      0.0118714861913103        68.5056609310573       0.198351512993271        -4500.3938857881       -1847.92927323023   1.83067872535159E-005                       0        297.618033364175        302048.729379409        20.1100882682273                    1007        20.1363886985251       0.017543695997542      0.0179732668782074                       0 
                    7.9                    0.15      0.0177451634422949        1.11928312189816        68.6237543006693  -5.25847466894789E-006      0.0120741655792682        68.6237561388386       0.198695889114586       -4500.39344662613       -1838.61350441283   1.83064396022735E-005                       0        297.610727721729        302049.471465297        20.2833215730165                    1007        20.3096220033143      0.0177775689927555      0.0181280930840777                       0 
                    7.9                    0.15      0.0179786524349566        1.11931061419549        68.7418545625453  -5.60666800873117E-006      0.0122768780641022        68.7418558288891        0.19904027883321       -4500.39300746415        -1829.2972320554    1.8306091951031E-005                       0        297.603422079283         302050.21394181        20.4565369487286                    1007        20.4828373790264      0.0180114419879689      0.0182829032479166                       0 
                    7.9                    0.15      0.0182121414276184        1.11933810649282        68.8599548244213  -5.95486134851444E-006      0.0124795905489361        68.8599555189396       0.199384668551834       -4500.39256830217       -1819.98095969796   1.83057442997886E-005                       0        297.596116436836        302050.956418323        20.6297523244406                    1007        20.6560527547385      0.0182453149831823      0.0184377134117555                       0 
                    7.9                    0.15      0.0184456304202802        1.11936559879016        68.9780550862973  -6.30305468829772E-006      0.0126823030337701        68.9780552089901       0.199729058270458        -4500.3921291402       -1810.66468734053   1.83053966485462E-005                       0         297.58881079439        302051.698894836        20.8029677001527                    1007        20.8292681304505      0.0184791879783958      0.0185925235755943                       0 
                    7.9                    0.15       0.018679119412942        1.11939198380272        69.0902401316971  -6.62139864713031E-006      0.0128903767978205        69.0902401316971       0.200056263955641       -4500.39166479269       -1801.73005543992   1.83050631359428E-005                       0        297.581802184993         302052.40471088        20.9654632093259                    1007        20.9917636396238      0.0187130561137559      0.0187377528450459                       0 
                    7.9                    0.15      0.0189126084056037        1.11941806633028        69.2008092745616  -6.93158843433597E-006      0.0130999151413522        69.2008092745616       0.200378775353926       -4500.39119356507       -1792.89967902756   1.83047334856939E-005                       0        297.574874718266        302053.100512118        21.1250302949007                    1007        21.1513307251986      0.0189469229215147      0.0188803648321726                       0 
                    7.9                    0.15      0.0191460973982655        1.11944414885784         69.311378417426  -7.24177822154162E-006      0.0133094534848839         69.311378417426       0.200701286752211       -4500.39072233746        -1784.0693026152    1.8304403835445E-005                       0        297.567947251538        302053.796313355        21.2845973804755                    1007        21.3108978107734      0.0191807897292734      0.0190229768192992                       0 
                    7.9                    0.15      0.0193795863909273        1.11947022840516         69.421942601184  -7.55214297279053E-006      0.0135189515719973         69.421942601184       0.201023783808129       -4500.39025110984       -1775.23946483809   1.83040742079335E-005                       0        297.561020166281        302054.492505217        21.4441845885784                    1007        21.4704850188763      0.0194146565370322      0.0191656067576684                       0 
                    7.9                    0.15      0.0196130753835891        1.11949631093272        69.5325117440485  -7.86233275999618E-006       0.013728489915529        69.5325117440485       0.201346295206414       -4500.38977988222       -1766.40908842573   1.83037445576846E-005                       0        297.554092699553        302055.188306455        21.6037516741532                    1007        21.6300521044511       0.019648523344791       0.019308218744795                       0 
