                    7.9                    0.15   1.80060020006669E-005        1.11185876362898        6.71233304065884   1.37821632199441E-006   3.73738483724787E-006        6.71233304065884      0.0193720533773035       -4500.50087280274       -4355.72051142089    1.8400816331607E-005     0.00194835302800849        299.581604950139        301761.767662007      0.0243725833861935                    1007      0.0506725829660646        2426619.58291312        11.1025372104804   2.17828454489315E-005        3.20534094333729 
                    7.9                    0.15   1.90063354451484E-005        1.11186401774165        7.08524043180655   1.45478389543855E-006   3.94501732820608E-006        7.08524043180655      0.0204482785649315       -4500.50087280273       -4353.84794387233   1.84007492067129E-005      0.0018874349800601        299.579257671131        301764.021225695      0.0255258115214392                    1007      0.0518258111152848        2411847.36008884        11.7193448332849   2.28135359513649E-005        3.10512168255201 
                    7.9                    0.15   2.00066688896299E-005        1.11186927185431        7.45814782295426   1.53135146888268E-006    4.1526498191643E-006        7.45814782295426      0.0215245037525595       -4500.50087280273       -4351.97537632377   1.84006820818189E-005     0.00182651693211171        299.576910392123        301766.274789383      0.0266790396566849                    1007       0.052979039264505        2397075.13726457        12.3361524560893   2.38442264537982E-005        3.00490242176674 
                    7.9                    0.15   2.10070023341114E-005        1.11187452596698        7.83105521410198   1.60791904232682E-006   4.36028231012251E-006        7.83105521410198      0.0226007289401875       -4500.50087280273       -4350.10280877522   1.84006149569248E-005     0.00176559888416331        299.574563113114        301768.528353071      0.0278322677919307                    1007      0.0541322674137252         2382302.9144403        12.9529600788938   2.48749169562316E-005        2.90468316098147 
                    7.9                    0.15   2.20073357785929E-005        1.11187978007965        8.20396260524969   1.68448661577095E-006   4.56791480108073E-006        8.20396260524969      0.0236769541278154       -4500.50087280274       -4348.23024122666   1.84005478320307E-005     0.00170468083621492        299.572215834106        301770.781916759      0.0289854959271764                    1007      0.0552854955629455        2367530.69161603        13.5697677016983    2.5905607458665E-005         2.8044639001962 
                    7.9                    0.15   2.30076692230744E-005        1.11188503419232         8.5768699963974   1.76105418921508E-006   4.77554729203894E-006         8.5768699963974      0.0247531793154434       -4500.50087280273        -4346.3576736781   1.84004807071367E-005     0.00164376278826653        299.569868555098        301773.035480447      0.0301387240624221                    1007      0.0564387237121657        2352758.46879176        14.1865753245027   2.69362979610983E-005        2.70424463941093 
                    7.9                    0.15   2.40080026675559E-005        1.11189028830499        8.94977738754512   1.83762176265922E-006   4.98317978299715E-006        8.94977738754512      0.0258294045030714       -4500.50087280273       -4344.48510612954   1.84004135822426E-005     0.00158284474031814        299.567521276089        301775.289044134      0.0312919521976678                    1007      0.0575919518613859        2337986.24596749        14.8033829473072   2.79669884635317E-005        2.60402537862566 
                    7.9                    0.15   2.50083361120373E-005        1.11189554241766        9.32266332474128   1.91466442532657E-006   5.19120070447579E-006        9.32266332474128        0.02690556778107       -4500.50087280274       -4342.61271794375   1.84003464688689E-005     0.00152193135653128         299.56517419036        301777.542409905      0.0324451198506975                    1007      0.0587451195519837        2323215.54394155        15.4201379982664   2.89976249356794E-005        2.50380996227545 
                    7.9                    0.15   2.60086695565188E-005        1.11190079653033        9.69554982670089   1.99169458153198E-006   5.39921140073507E-006        9.69554982670089      0.0279817326888056       -4500.50087280274       -4340.74032503634   1.84002793551919E-005     0.00146101784996293        299.562827099542        301779.795780885      0.0335982890958883                    1007      0.0598982888341215        2308444.80188144        16.0368944331505   3.00282628301446E-005         2.4035944447226 
                    7.9                    0.15   2.70090030010003E-005        1.11190605064299        10.0684572178486   2.06826215497611E-006   5.60684389169328E-006        10.0684572178486      0.0290579578764335       -4500.50087280273       -4338.86775748778   1.84002122302978E-005     0.00140009980201454        299.560479820534        301782.049344573       0.034751517231134                    1007      0.0610515169833417        2293672.57905717         16.653702055955    3.1058953332578E-005        2.30337518393733 
                    7.9                    0.15   2.80093364454818E-005        1.11191130475566        10.4413646089963   2.14482972842025E-006    5.8144763826515E-006        10.4413646089963      0.0301341830640615       -4500.50087280274       -4336.99518993922   1.84001451054037E-005     0.00133918175406615        299.558132541525        301784.302908261      0.0359047453663797                    1007      0.0622047451325619         2278900.3562329        17.2705096787594   3.20896438350113E-005        2.20315592315206 
                    7.9                    0.15   2.90096698899633E-005        1.11191655886833         10.814272000144   2.22139730186438E-006   6.02210887360971E-006         10.814272000144      0.0312104082516895       -4500.50087280274       -4335.12262239066   1.84000779805097E-005     0.00127826370611776        299.555785262517        301786.556471949      0.0370579735016254                    1007      0.0633579732817821        2264128.13340863        17.8873173015639   3.31203343374447E-005        2.10293666236679 
                    7.9                    0.15   3.00100033344448E-005          1.111921812981        11.1871793912917   2.29796487530852E-006   6.22974136456793E-006        11.1871793912917      0.0322866334393174       -4500.50087280273        -4333.2500548421   1.84000108556156E-005     0.00121734565816937        299.553437983509        301788.810035637      0.0382112016368712                    1007      0.0645112014310023        2249355.91058436        18.5041249243684    3.4151024839878E-005        2.00271740158152 
                    7.9                    0.15   3.10103367789263E-005        1.11192706709367        11.5600867824395   2.37453244875265E-006   6.43737385552614E-006        11.5600867824395      0.0333628586269454       -4500.50087280274       -4331.37748729355   1.83999437307215E-005     0.00115642761022098          299.5510907045        301791.063599325      0.0393644297721169                    1007      0.0656644295802226        2234583.68776009        19.1209325471728   3.51817153423114E-005        1.90249814079625 
                    7.9                    0.15   3.20106702234078E-005        1.11193232120634        11.9329941735872   2.45110002219678E-006   6.64500634648435E-006        11.9329941735872      0.0344390838145734       -4500.50087280273       -4329.50491974499   1.83998766058275E-005     0.00109550956227259        299.548743425492        301793.317163013      0.0405176579073626                    1007      0.0668176577294428        2219811.46493582        19.7377401699773   3.62124058447447E-005        1.80227888001098 
                    7.9                    0.15   3.30110036678893E-005          1.111937575319        12.3059015647349   2.52766759564092E-006   6.85263883744257E-006        12.3059015647349      0.0355153090022014       -4500.50087280273       -4327.63235219643   1.83998094809334E-005      0.0010345915143242        299.546396146484        301795.570726701      0.0416708860426083                    1007       0.067970885878663        2205039.24211154        20.3545477927818   3.72430963471781E-005        1.70205961922571 
                    7.9                    0.15   3.40113371123708E-005        1.11194282943167        12.6788089558826   2.60423516908505E-006   7.06027132840078E-006        12.6788089558826      0.0365915341898293       -4500.50087280273       -4325.75978464788   1.83997423560394E-005    0.000973673466375806        299.544048867475        301797.824290388       0.042824114177854                    1007      0.0691241140278832        2190267.01928727        20.9713554155862   3.82737868496115E-005        1.60184035844044 
                    7.9                    0.15   3.50116705568523E-005        1.11194808354434        13.0517163470303   2.68080274252919E-006     7.267903819359E-006        13.0517163470303      0.0376677593774573       -4500.50087280274       -4323.88721709932   1.83996752311453E-005    0.000912755418427416        299.541701588467        301800.077854076      0.0439773423130998                    1007      0.0702773421771035          2175494.796463        21.5881630383907   3.93044773520448E-005        1.50162109765517 
                    7.9                    0.15   3.60120040013338E-005        1.11195333765701         13.424623738178   2.75737031597332E-006   7.47553631031721E-006         13.424623738178      0.0387439845650853       -4500.50087280274       -4322.01464955076   1.83996081062512E-005    0.000851837370479025        299.539354309459        301802.331417764      0.0451305704483455                    1007      0.0714305703263237        2160722.57363873        22.2049706611952   4.03351678544782E-005         1.4014018368699 
                    7.9                    0.15   3.70123374458153E-005        1.11195859176968        13.7975311293257   2.83393788941745E-006   7.68316880127543E-006        13.7975311293257      0.0398202097527133       -4500.50087280273        -4320.1420820022   1.83995409813572E-005    0.000790919322530634         299.53700703045        301804.584981452      0.0462837985835912                    1007      0.0725837984755439        2145950.35081446        22.8217782839996   4.13658583569115E-005        1.30118257608463 
                    7.9                    0.15   3.80126708902968E-005        1.11196384588235        14.1704385204735   2.91050546286159E-006   7.89080129223364E-006        14.1704385204735      0.0408964349403412       -4500.50087280273       -4318.26951445365   1.83994738564631E-005    0.000730001274582243        299.534659751442         301806.83854514      0.0474370267188369                    1007      0.0737370266247641        2131178.12799019        23.4385859068041   4.23965488593449E-005        1.20096331529936 
                    7.9                    0.15   3.90130043347783E-005        1.11196909999502        14.5433459116212   2.98707303630572E-006   8.09843378319186E-006        14.5433459116212      0.0419726601279692       -4500.50087280273       -4316.39694690509   1.83994067315691E-005    0.000669083226633852        299.532312472433        301809.092108828      0.0485902548540827                    1007      0.0748902547739843        2116405.90516592        24.0553935296086   4.34272393617782E-005        1.10074405451409 
                    7.9                    0.15   4.00133377792598E-005        1.11197435410768        14.9162533027689   3.06364060974986E-006   8.30606627415007E-006        14.9162533027689      0.0430488853155972       -4500.50087280273       -4314.52437935653    1.8399339606675E-005    0.000608165178685461        299.529965193425        301811.345672516      0.0497434829893284                    1007      0.0760434829232046        2101633.68234164         24.672201152413   4.44579298642116E-005        1.00052479372882 
                    7.9                    0.15   4.10136712237413E-005        1.11197960822035        15.2891606939166   3.14020818319399E-006   8.51369876510829E-006        15.2891606939166      0.0441251105032252       -4500.50087280273       -4312.65181180797   1.83992724817809E-005     0.00054724713073707        299.527617914417        301813.599236204      0.0508967111245741                    1007      0.0771967110724248        2086861.45951737        25.2890087752175    4.5488620366645E-005       0.900305532943548 
                    7.9                    0.15   4.20140046682227E-005        1.11198486233302        15.6620680850643   3.21677575663812E-006    8.7213312560665E-006        15.6620680850643      0.0452013356908531       -4500.50087280273       -4310.77924425942   1.83992053568869E-005     0.00048632908278868        299.525270635408        301815.852799892      0.0520499392598198                    1007       0.078349939221645         2072089.2366931         25.905816398022   4.65193108690783E-005       0.800086272158278 
                    7.9                    0.15   4.30143381127042E-005        1.11199011644569         16.034975476212   3.29334333008226E-006   8.92896374702471E-006         16.034975476212      0.0462775608784811       -4500.50087280273       -4308.90667671086   1.83991382319928E-005    0.000425411034840289          299.5229233564        301818.106363579      0.0532031673950655                    1007      0.0795031673708652        2057317.01386883        26.5226240208264   4.75500013715117E-005       0.699867011373008 
                    7.9                    0.15   4.40146715571857E-005        1.11199537055836        16.4078828673597   3.36991090352639E-006   9.13659623798293E-006        16.4078828673597      0.0473537860661091       -4500.50087280274        -4307.0341091623   1.83990711070987E-005    0.000364492986891898        299.520576077392        301820.359927267      0.0543563955303113                    1007      0.0806563955200854        2042544.79104456        27.1394316436309    4.8580691873945E-005       0.599647750587737 
                    7.9                    0.15   4.50150050016672E-005        1.11200062467103        16.7807902585074   3.44647847697053E-006   9.34422872894115E-006        16.7807902585074      0.0484300112537371       -4500.50087280273       -4305.16154161374   1.83990039822047E-005    0.000303574938943507        299.518228798383        301822.613490955       0.055509623665557                    1007      0.0818096236693057        2027772.56822029        27.7562392664354   4.96113823763784E-005       0.499428489802466 
                    7.9                    0.15   4.60153384461487E-005         1.1120058787837        17.1536976496552   3.52304605041466E-006   9.55186121989936E-006        17.1536976496552       0.049506236441365       -4500.50087280274       -4303.28897406519   1.83989368573106E-005    0.000242656890995116        299.515881519375        301824.867054643      0.0566628518008027                    1007      0.0829628518185259        2013000.34539602        28.3730468892398   5.06420728788118E-005       0.399209229017196 
                    7.9                    0.15   4.70156718906302E-005        1.11201113289636        17.5266050408029   3.59961362385879E-006   9.75949371085757E-006        17.5266050408029       0.050582461628993       -4500.50087280273       -4301.41640651663   1.83988697324166E-005    0.000181738843046726        299.513534240367        301827.120618331      0.0578160799360484                    1007      0.0841160799677461        1998228.12257174        28.9898545120443   5.16727633812451E-005       0.298989968231926 
                    7.9                    0.15   4.80160053351117E-005        1.11201638700903        17.8995124319506   3.67618119730293E-006   9.96712620181579E-006        17.8995124319506       0.051658686816621       -4500.50087280274       -4299.54383896807   1.83988026075225E-005    0.000120820795098334        299.511186961358        301829.374182019      0.0589693080712942                    1007      0.0852693081169663        1983455.89974747        29.6066621348488   5.27034538836785E-005       0.198770707446655 
                    7.9                    0.15   4.90163387795932E-005         1.1120216411217        18.2724198230983   3.75274877074706E-006    1.0174758692774E-005        18.2724198230983       0.052734912004249       -4500.50087280273       -4297.67127141951   1.83987354826284E-005   5.99027471499436E-005         299.50883968235        301831.627745707      0.0601225362065399                    1007      0.0864225362661865         1968683.6769232        30.2234697576532   5.37341443861118E-005      0.0985514466613851 
                    7.9                    0.15   5.00166722240747E-005        1.11202694942952        18.6411516943837   3.82845483086705E-006   1.03841810397505E-005        18.6411516943837      0.0537990911359719       -4500.50087280273       -4295.78259238049    1.8398667665939E-005                       0         299.50650384533        301833.847739033      0.0612871683157751                    1007      0.0875871683885939        1953850.60265753        30.8314568807979   5.47750271177352E-005   2.50612159040591E-006 
                    7.9                    0.15   5.10170056685562E-005        1.11203545525091        18.7635278936232   3.85333160482677E-006   1.06992048918776E-005        18.7635278936232      0.0541525529688043       -4500.50087280273       -4292.94333540349   1.83985590333193E-005                       0        299.504843085615        301834.087081016      0.0631246348908593                    1007      0.0894246349295082        1935427.29334699        30.9190345236558   5.64172513719846E-005   2.46013322388932E-006 
                    7.9                    0.15   5.20173391130377E-005        1.11204396107231        18.8859040928626   3.87820837878649E-006   1.10142287440047E-005        18.8859040928626      0.0545060148016367       -4500.50087280273       -4290.10407842649   1.83984504006997E-005                       0        299.503182325901        301834.326422999      0.0649621014659435                    1007      0.0912621014704226        1917003.98403644        31.0066121665137   5.80594756262342E-005   2.41414485737273E-006 
                    7.9                    0.15   5.30176725575192E-005        1.11205246689371        19.0082802921021    3.9030851527462E-006   1.13292525961318E-005        19.0082802921021      0.0548594766344691       -4500.50087280273       -4287.26482144948   1.83983417680801E-005                       0        299.501521566187        301834.565764983      0.0667995680410277                    1007       0.093099568011337         1898580.6747259        31.0941898093716   5.97016998804836E-005   2.36815649085614E-006 
                    7.9                    0.15   5.40180060020007E-005         1.1120609727151        19.1306564913415   3.92796192670592E-006   1.16442764482589E-005        19.1306564913415      0.0552129384673015       -4500.50087280273       -4284.42556447248   1.83982331354604E-005                       0        299.499860806473        301834.805106966      0.0686370346161119                    1007      0.0949370345522514        1880157.36541535        31.1817674522295   6.13439241347332E-005   2.32216812433955E-006 
                    7.9                    0.15   5.50183394464821E-005         1.1120694785365         19.253032690581   3.95283870066564E-006    1.1959300300386E-005         19.253032690581      0.0555664003001339       -4500.50087280273       -4281.58630749547   1.83981245028408E-005                       0        299.498200046759        301835.044448949       0.070474501191196                    1007      0.0967745010931657         1861734.0561048        31.2693450950874   6.29861483889826E-005   2.27617975782296E-006 
                    7.9                    0.15   5.60186728909637E-005         1.1120779843579        19.3754088898204   3.97771547462536E-006   1.22743241525132E-005        19.3754088898204      0.0559198621329663       -4500.50087280273       -4278.74705051847   1.83980158702212E-005                       0        299.496539287044        301835.283790932      0.0723119677662802                    1007      0.0986119676340801        1843310.74679426        31.3569227379453   6.46283726432321E-005   2.23019139130637E-006 
                    7.9                    0.15   5.70190063354451E-005        1.11208649017929        19.4977850890599   4.00259224858508E-006   1.25893480046403E-005        19.4977850890599      0.0562733239657987       -4500.50087280273       -4275.90779354146   1.83979072376015E-005                       0         299.49487852733        301835.523132915      0.0741494343413643                    1007       0.100449434174994        1824887.43748371        31.4445003808032   6.62705968974816E-005   2.18420302478978E-006 
                    7.9                    0.15   5.80193397799266E-005        1.11209499600069        19.6201612882993    4.0274690225448E-006   1.29043718567674E-005        19.6201612882993      0.0566267857986311       -4500.50087280274       -4273.06853656446   1.83977986049819E-005                       0        299.493217767616        301835.762474898      0.0759869009164486                    1007       0.102286900715909        1806464.12817317        31.5320780236611   6.79128211517311E-005   2.13821465827319E-006 
                    7.9                    0.15   5.90196732244081E-005        1.11210350182209        19.7425374875387   4.05234579650451E-006   1.32193957088945E-005        19.7425374875387      0.0569802476314635       -4500.50087280274       -4270.22927958746   1.83976899723623E-005                       0        299.491557007902        301836.001816881      0.0778243674915327                    1007       0.104124367256823        1788040.81886262         31.619655666519   6.95550454059806E-005    2.0922262917566E-006 
                    7.9                    0.15   6.00200066688896E-005        1.11211200764348        19.8649136867782   4.07722257046423E-006   1.35344195610216E-005        19.8649136867782      0.0573337094642959       -4500.50087280273       -4267.39002261045   1.83975813397426E-005                       0        299.489896248188        301836.241158865      0.0796618340666169                    1007       0.105961833797738        1769617.50955208        31.7072333093769   7.11972696602301E-005   2.04623792524001E-006 
                    7.9                    0.15   6.10203401133711E-005        1.11212051346488        19.9872898860176   4.10209934442395E-006   1.38494434131487E-005        19.9872898860176      0.0576871712971283       -4500.50087280273       -4264.55076563345    1.8397472707123E-005                       0        299.488235488473        301836.480500848      0.0814993006417011                    1007       0.107799300338652        1751194.20024153        31.7948109522348   7.28394939144796E-005   2.00024955872342E-006 
                    7.9                    0.15   6.20206735578526E-005        1.11212901928628        20.1096660852571   4.12697611838367E-006   1.41644672652758E-005        20.1096660852571      0.0580406331299607       -4500.50087280274       -4261.71150865645   1.83973640745034E-005                       0        299.486574728759        301836.719842831      0.0833367672167853                    1007       0.109636766879566        1732770.89093098        31.8823885950927   7.44817181687291E-005   1.95426119220683E-006 
                    7.9                    0.15   6.30210070023341E-005        1.11213752510767        20.2320422844965   4.15185289234339E-006    1.4479491117403E-005        20.2320422844965      0.0583940949627931       -4500.50087280273       -4258.87225167944   1.83972554418838E-005                       0        299.484913969045        301836.959184814      0.0851742337918694                    1007       0.111474233420481        1714347.58162044        31.9699662379506   7.61239424229786E-005   1.90827282569024E-006 
                    7.9                    0.15   6.40213404468156E-005        1.11214603092907         20.354418483736    4.1767296663031E-006   1.47945149695301E-005         20.354418483736      0.0587475567956255       -4500.50087280273       -4256.03299470244   1.83971468092641E-005                       0        299.483253209331        301837.198526797      0.0870117003669536                    1007       0.113311699961395        1695924.27230989        32.0575438808085   7.77661666772281E-005   1.86228445917365E-006 
                    7.9                    0.15   6.50216738912971E-005        1.11215453675047        20.4767946829754   4.20160644026282E-006   1.51095388216572E-005        20.4767946829754      0.0591010186284579       -4500.50087280274       -4253.19373772543   1.83970381766445E-005                       0        299.481592449617         301837.43786878      0.0888491669420378                    1007       0.115149166502309        1677500.96299935        32.1451215236664   7.94083909314776E-005   1.81629609265706E-006 
                    7.9                    0.15   6.60220073357786E-005        1.11216304257186        20.5991708822149   4.22648321422254E-006   1.54245626737843E-005        20.5991708822149      0.0594544804612903       -4500.50087280273       -4250.35448074843   1.83969295440249E-005                       0        299.479931689902        301837.677210764      0.0906866335171219                    1007       0.116986633043224         1659077.6536888        32.2326991665243   8.10506151857271E-005   1.77030772614047E-006 
                    7.9                    0.15   6.70223407802601E-005        1.11217154839326        20.7215470814543   4.25135998818226E-006   1.57395865259114E-005        20.7215470814543      0.0598079422941227       -4500.50087280273       -4247.51522377142   1.83968209114052E-005                       0        299.478270930188        301837.916552747      0.0925241000922061                    1007       0.118824099584138        1640654.34437825        32.3202768093822   8.26928394399766E-005   1.72431935962388E-006 
                    7.9                    0.15   6.80226742247416E-005        1.11218005421466        20.8439232806938   4.27623676214198E-006   1.60546103780385E-005        20.8439232806938      0.0601614041269551       -4500.50087280273       -4244.67596679442   1.83967122787856E-005                       0        299.476610170474         301838.15589473      0.0943615666672903                    1007       0.120661566125053        1622231.03506771        32.4078544522401   8.43350636942261E-005   1.67833099310729E-006 
                    7.9                    0.15   6.90230076692231E-005        1.11218856003605        20.9662994799332    4.3011135361017E-006   1.63696342301656E-005        20.9662994799332      0.0605148659597875       -4500.50087280273       -4241.83670981741    1.8396603646166E-005                       0         299.47494941076        301838.395236713      0.0961990332423745                    1007       0.122499032665967        1603807.72575716         32.495432095098   8.59772879484756E-005    1.6323426265907E-006 
                    7.9                    0.15   7.00233411137046E-005        1.11219706585745        21.0886756791727   4.32599031006141E-006   1.66846580822927E-005        21.0886756791727      0.0608683277926199       -4500.50087280273       -4238.99745284041   1.83964950135463E-005                       0        299.473288651045        301838.634578696      0.0980364998174587                    1007       0.124336499206881        1585384.41644662        32.5830097379559   8.76195122027251E-005   1.58635426007411E-006 
                    7.9                    0.15   7.10236745581861E-005        1.11220557167885        21.2110518784121   4.35086708402113E-006   1.69996819344199E-005        21.2110518784121      0.0612217896254523       -4500.50087280273       -4236.15819586341   1.83963863809267E-005                       0        299.471627891331        301838.873920679      0.0998739663925429                    1007       0.126173965747796        1566961.10713607        32.6705873808138   8.92617364569746E-005   1.54036589355752E-006 
                    7.9                    0.15   7.20240080026676E-005        1.11221407750024        21.3334280776515   4.37574385798085E-006    1.7314705786547E-005        21.3334280776515      0.0615752514582847       -4500.50087280273        -4233.3189388864   1.83962777483071E-005                       0        299.469967131617        301839.113262662       0.101711432967627                    1007        0.12801143228871        1548537.79782553        32.7581650236717   9.09039607112241E-005   1.49437752704093E-006 
                    7.9                    0.15    7.3024341447149E-005        1.11222258332164         21.455804276891   4.40062063194057E-006   1.76297296386741E-005         21.455804276891      0.0619287132911171       -4500.50087280273        -4230.4796819094   1.83961691156874E-005                       0        299.468306371903        301839.352604646       0.103548899542711                    1007       0.129848898829624        1530114.48851498        32.8457426665296   9.25461849654735E-005   1.44838916052434E-006 
