                    7.9                    0.15   1.00033344448149E-005        1.11257068820449        1.96595358904177   1.12483733009295E-010   1.77400504956143E-006        1.96595358904177     0.00567749203513358       -4496.98671264649        -3775.4716068839   1.83922470743465E-005      0.0132086094647008        299.412062250451        301552.583527843       0.160897348108338                    1007       0.187197347017822        532569.544455706        1.38472966966537    0.000143801005428501        16.4277204677238 
                    7.9                    0.15   1.10036678892964E-005        1.11257562839407        2.16254894794594   1.23732106310225E-010   1.95140555451757E-006        2.16254894794594     0.00624524123864693       -4496.98671264648       -3774.68896257961   1.83921840935821E-005        0.01313906596838        299.410170063936        301555.141880627       0.161566401289842                    1007       0.187866400273856        531741.943666901        1.52320263663191    0.000144398967595378        16.3412284148983 
                    7.9                    0.15   1.20040013337779E-005        1.11258056858364        2.35914430685012   1.34980479611154E-010   2.12880605947372E-006        2.35914430685012     0.00681299044216029       -4496.98671264648       -3773.90631827532   1.83921211128178E-005      0.0130695224720592        299.408277877421        301557.700233411       0.162235454471346                    1007       0.188535453529891        530914.342878097        1.66167560359844    0.000144996929762256        16.2547363620727 
                    7.9                    0.15   1.30043347782594E-005        1.11258550877321         2.5557396657543   1.46228852912084E-010   2.30620656442986E-006         2.5557396657543     0.00738073964567365       -4496.98671264648       -3773.12367397104   1.83920581320535E-005      0.0129999789757384        299.406385690906        301560.258586195        0.16290450765285                    1007       0.189204506785925        530086.742089293        1.80014857056498    0.000145594891929133        16.1682443092472 
                    7.9                    0.15   1.40046682227409E-005        1.11259044896278        2.75233502465847   1.57477226213014E-010     2.483607069386E-006        2.75233502465847     0.00794848884918701       -4496.98671264648       -3772.34102966675   1.83919951512892E-005      0.0129304354794176        299.404493504391         301562.81693898       0.163573560834354                    1007        0.18987356004196        529259.141300488        1.93862153753152     0.00014619285409601        16.0817522564216 
                    7.9                    0.15   1.50050016672224E-005        1.11259538915236        2.94893038356265   1.68725599513943E-010   2.66100757434215E-006        2.94893038356265     0.00851623805270036       -4496.98671264648       -3771.55838536247   1.83919321705249E-005      0.0128608919830968        299.402601317876        301565.375291764       0.164242614015858                    1007       0.190542613297994        528431.540511684        2.07709450449806    0.000146790816262887        15.9952602035961 
                    7.9                    0.15   1.60053351117039E-005        1.11260032934193        3.14552574246682   1.79973972814873E-010   2.83840807929829E-006        3.14552574246682     0.00908398725621372       -4496.98671264648       -3770.77574105818   1.83918691897606E-005       0.012791348486776        299.400709131361        301567.933644548       0.164911667197361                    1007       0.191211666554029        527603.939722879        2.21556747146459    0.000147388778429765        15.9087681507705 
                    7.9                    0.15   1.70056685561854E-005         1.1126052695315          3.342121101371   1.91222346115802E-010   3.01580858425443E-006          3.342121101371     0.00965173645972708       -4496.98671264648       -3769.99309675389   1.83918062089962E-005      0.0127218049904552        299.398816944846        301570.491997332       0.165580720378865                    1007       0.191880719810063        526776.338934075        2.35404043843113    0.000147986740596642         15.822276097945 
                    7.9                    0.15   1.80060020006669E-005        1.11261020972107        3.53871646027518   2.02470719416732E-010   3.19320908921057E-006        3.53871646027518      0.0102194856632404       -4496.98671264648       -3769.21045244961   1.83917432282319E-005      0.0126522614941344        299.396924758331        301573.050350117       0.166249773560369                    1007       0.192549773066098        525948.738145271        2.49251340539767    0.000148584702763519        15.7357840451194 
                    7.9                    0.15   1.90063354451484E-005        1.11261514991065        3.73531181917936   2.13719092717661E-010   3.37060959416672E-006        3.73531181917936      0.0107872348667538       -4496.98671264648       -3768.42780814532   1.83916802474676E-005      0.0125827179978135        299.395032571816        301575.608702901       0.166918826741873                    1007       0.193218826322132        525121.137356466         2.6309863723642    0.000149182664930396        15.6492919922939 
                    7.9                    0.15   2.00066688896299E-005        1.11262009010022        3.93190717808353   2.24967466018591E-010   3.54801009912286E-006        3.93190717808353      0.0113549840702672       -4496.98671264648       -3767.64516384103   1.83916172667033E-005      0.0125131745014927        299.393140385301        301578.167055685       0.167587879923377                    1007       0.193887879578167        524293.536567662        2.76945933933074    0.000149780627097274        15.5627999394684 
                    7.9                    0.15   2.10070023341114E-005        1.11262503028979        4.12850253698771    2.3621583931952E-010     3.725410604079E-006        4.12850253698771      0.0119227332737805       -4496.98671264649       -3766.86251953675    1.8391554285939E-005      0.0124436310051719        299.391248198786         301580.72540847       0.168256933104881                    1007       0.194556932834202        523465.935778857        2.90793230629728    0.000150378589264151        15.4763078866428 
                    7.9                    0.15   2.20073357785929E-005        1.11262997047937        4.32509789589189    2.4746421262045E-010   3.90281110903515E-006        4.32509789589189      0.0124904824772939       -4496.98671264649       -3766.07987523246   1.83914913051747E-005      0.0123740875088511        299.389356012271        301583.283761254       0.168925986286385                    1007       0.195225986090236        522638.334990053        3.04640527326382    0.000150976551431028        15.3898158338173 
                    7.9                    0.15   2.30076692230744E-005        1.11263491066894        4.52169325479606   2.58712585921379E-010   4.08021161399129E-006        4.52169325479606      0.0130582316808072       -4496.98671264648       -3765.29723092818   1.83914283244103E-005      0.0123045440125303        299.387463825756        301585.842114038       0.169595039467889                    1007       0.195895039346271        521810.734201249        3.18487824023035    0.000151574513597905        15.3033237809917 
                    7.9                    0.15   2.40080026675559E-005        1.11263985085851        4.71828861370024   2.69960959222309E-010   4.25761211894743E-006        4.71828861370024      0.0136259808843206       -4496.98671264648       -3764.51458662389    1.8391365343646E-005      0.0122350005162095        299.385571639241        301588.400466822       0.170264092649393                    1007       0.196564092602305        520983.133412444        3.32335120719689    0.000152172475764783        15.2168317281662 
                    7.9                    0.15   2.50083361120373E-005        1.11264479104808        4.91488397260441   2.81209332523239E-010   4.43501262390357E-006        4.91488397260441      0.0141937300878339       -4496.98671264648        -3763.7319423196   1.83913023628817E-005      0.0121654570198887        299.383679452726        301590.958819607       0.170933145830896                    1007        0.19723314585834         520155.53262364        3.46182417416343     0.00015277043793166        15.1303396753406 
                    7.9                    0.15   2.60086695565188E-005        1.11264973123766        5.11147933150859   2.92457705824168E-010   4.61241312885972E-006        5.11147933150859      0.0147614792913473       -4496.98671264648       -3762.94929801532   1.83912393821174E-005      0.0120959135235679        299.381787266211        301593.517172391         0.1716021990124                    1007       0.197902199114374        519327.931834835        3.60029714112996    0.000153368400098537        15.0438476225151 
                    7.9                    0.15   2.70090030010003E-005        1.11265467142723        5.30807469041277   3.03706079125098E-010   4.78981363381586E-006        5.30807469041277      0.0153292284948606       -4496.98671264648       -3762.16665371103   1.83911764013531E-005      0.0120263700272471        299.379895079696        301596.075525175       0.172271252193904                    1007       0.198571252370409        518500.331046031         3.7387701080965    0.000153966362265414        14.9573555696895 
                    7.9                    0.15   2.80093364454818E-005         1.1126596116168        5.50467004931695   3.14954452426027E-010   4.96721413877201E-006        5.50467004931695       0.015896977698374       -4496.98671264649       -3761.38400940675   1.83911134205887E-005      0.0119568265309262        299.378002893182        301598.633877959       0.172940305375408                    1007       0.199240305626443        517672.730257226        3.87724307506304    0.000154564324432292         14.870863516864 
                    7.9                    0.15   2.90096698899633E-005        1.11266455180637        5.70126540822112   3.26202825726957E-010   5.14461464372815E-006        5.70126540822112      0.0164647269018874       -4496.98671264648       -3760.60136510246   1.83910504398244E-005      0.0118872830346054        299.376110706666        301601.192230744       0.173609358556912                    1007       0.199909358882478        516845.129468422        4.01571604202958    0.000155162286599169        14.7843714640384 
                    7.9                    0.15   3.00100033344448E-005        1.11266949199595         5.8978607671253   3.37451199027886E-010   5.32201514868429E-006         5.8978607671253      0.0170324761054007       -4496.98671264648       -3759.81872079817   1.83909874590601E-005      0.0118177395382846        299.374218520151        301603.750583528       0.174278411738416                    1007       0.200578412138512        516017.528679618        4.15418900899611    0.000155760248766046        14.6978794112129 
                    7.9                    0.15   3.10103367789263E-005        1.11267443218552        6.09445612602947   3.48699572328816E-010   5.49941565364043E-006        6.09445612602947      0.0176002253089141       -4496.98671264648       -3759.03607649389   1.83909244782958E-005      0.0117481960419638        299.372326333636        301606.308936312        0.17494746491992                    1007       0.201247465394547        515189.927890813        4.29266197596265    0.000156358210932923        14.6113873583873 
                    7.9                    0.15   3.20106702234078E-005        1.11267937237509        6.29105148493365   3.59947945629745E-010   5.67681615859658E-006        6.29105148493365      0.0181679745124274       -4496.98671264648        -3758.2534321896   1.83908614975315E-005       0.011678652545643        299.370434147122        301608.867289096       0.175616518101424                    1007       0.201916518650581        514362.327102009        4.43113494292919    0.000156956173099801        14.5248953055618 
                    7.9                    0.15   3.30110036678893E-005        1.11268431256467        6.48764684383783   3.71196318930675E-010   5.85421666355272E-006        6.48764684383783      0.0187357237159408       -4496.98671264648       -3757.47078788532   1.83907985167671E-005      0.0116091090493222        299.368541960606        301611.425641881       0.176285571282928                    1007       0.202585571906616        513534.726313204        4.56960790989572    0.000157554135266678        14.4384032527362 
                    7.9                    0.15   3.40113371123708E-005        1.11268925275424          6.684242202742   3.82444692231605E-010   6.03161716850886E-006          6.684242202742      0.0193034729194541       -4496.98671264648       -3756.68814358103   1.83907355360028E-005      0.0115395655530014        299.366649774092        301613.983994665       0.176954624464431                    1007       0.203254625162651          512707.1255244        4.70808087686226    0.000158152097433555        14.3519111999107 
                    7.9                    0.15   3.50116705568523E-005        1.11269419294381        6.88083756164618   3.93693065532534E-010     6.209017673465E-006        6.88083756164618      0.0198712221229675       -4496.98671264648       -3755.90549927674   1.83906725552385E-005      0.0114700220566806        299.364757587577        301616.542347449       0.177623677645935                    1007       0.203923678418685        511879.524735596         4.8465538438288    0.000158750059600432        14.2654191470851 
                    7.9                    0.15   3.60120040013338E-005        1.11269913313338        7.07743292055036   4.04941438833464E-010   6.38641817842115E-006        7.07743292055036      0.0204389713264809       -4496.98671264648       -3755.12285497246   1.83906095744742E-005      0.0114004785603597        299.362865401062        301619.100700233       0.178292730827439                    1007        0.20459273167472        511051.923946791        4.98502681079533     0.00015934802176731        14.1789270942596 
                    7.9                    0.15   3.70123374458153E-005        1.11270407332296        7.27402827945454   4.16189812134393E-010   6.56381868337729E-006        7.27402827945454      0.0210067205299942       -4496.98671264648       -3754.34021066817   1.83905465937099E-005      0.0113309350640389        299.360973214547        301621.659053018       0.178961784008943                    1007       0.205261784930754        510224.323157987        5.12349977776187    0.000159945983934187         14.092435041434 
                    7.9                    0.15   3.80126708902968E-005        1.11270901351253        7.47062363835871   4.27438185435323E-010   6.74121918833344E-006        7.47062363835871      0.0215744697335076       -4496.98671264648       -3753.55756636388   1.83904836129456E-005      0.0112613915677181        299.359081028032        301624.217405802       0.179630837190447                    1007       0.205930838186789        509396.722369182        5.26197274472841    0.000160543946101064        14.0059429886085 
                    7.9                    0.15   3.90130043347783E-005         1.1127139537021        7.66721899726289   4.38686558736252E-010   6.91861969328958E-006        7.66721899726289      0.0221422189370209       -4496.98671264649        -3752.7749220596   1.83904206321812E-005      0.0111918480713973        299.357188841517        301626.775758586       0.180299890371951                    1007       0.206599891442823        508569.121580378        5.40044571169495    0.000161141908267941         13.919450935783 
                    7.9                    0.15   4.00133377792598E-005        1.11271889389167        7.86381435616706   4.49934932037182E-010   7.09602019824572E-006        7.86381435616706      0.0227099681405343       -4496.98671264649       -3751.99227775531   1.83903576514169E-005      0.0111223045750765        299.355296655002         301629.33411137       0.180968943553455                    1007       0.207268944698858        507741.520791573        5.53891867866148    0.000161739870434819        13.8329588829574 
                    7.9                    0.15   4.10136712237413E-005        1.11272383408125        8.06040971507124   4.61183305338111E-010   7.27342070320186E-006        8.06040971507124      0.0232777173440477       -4496.98671264649       -3751.20963345103   1.83902946706526E-005      0.0110527610787557        299.353404468487        301631.892464155       0.181637996734959                    1007       0.207937997954892        506913.920002769        5.67739164562802    0.000162337832601696        13.7464668301319 
                    7.9                    0.15   4.20140046682227E-005        1.11272877427082        8.25700507397542   4.72431678639041E-010   7.45082120815801E-006        8.25700507397542       0.023845466547561       -4496.98671264649       -3750.42698914674   1.83902316898883E-005      0.0109832175824349        299.351512281972        301634.450816939       0.182307049916463                    1007       0.208607051210927        506086.319213965        5.81586461259456    0.000162935794768573        13.6599747773063 
                    7.9                    0.15   4.30143381127042E-005        1.11273371446039        8.45360043287959   4.83680051939971E-010   7.62822171311415E-006        8.45360043287959      0.0244132157510744       -4496.98671264648       -3749.64434484245    1.8390168709124E-005      0.0109136740861141        299.349620095457        301637.009169723       0.182976103097967                    1007       0.209276104466961         505258.71842516        5.95433757956109     0.00016353375693545        13.5734827244808 
                    7.9                    0.15   4.40146715571857E-005        1.11273865464997        8.65019579178377     4.949284252409E-010   7.80562221807029E-006        8.65019579178377      0.0249809649545877       -4496.98671264648       -3748.86170053817   1.83901057283596E-005      0.0108441305897933        299.347727908942        301639.567522507        0.18364515627947                    1007       0.209945157722996        504431.117636356        6.09281054652763    0.000164131719102328        13.4869906716552 
                    7.9                    0.15   4.50150050016672E-005        1.11274359483954        8.84679115068795    5.0617679854183E-010   7.98302272302644E-006        8.84679115068795      0.0255487141581011       -4496.98671264648       -3748.07905623388   1.83900427475953E-005      0.0107745870934724        299.345835722427        301642.125875292       0.184314209460974                    1007        0.21061421097903        503603.516847551        6.23128351349417    0.000164729681269205        13.4004986188297 
                    7.9                    0.15   4.60153384461487E-005        1.11274853502911        9.04338650959212   5.17425171842759E-010   8.16042322798258E-006        9.04338650959212      0.0261164633616144       -4496.98671264648        -3747.2964119296    1.8389979766831E-005      0.0107050435971516        299.343943535912        301644.684228076       0.184983262642478                    1007       0.211283264235065        502775.916058747        6.36975648046071    0.000165327643436082        13.3140065660041 
                    7.9                    0.15   4.70156718906302E-005        1.11275347521868         9.2399818684963   5.28673545143689E-010   8.33782373293872E-006         9.2399818684963      0.0266842125651278       -4496.98671264648       -3746.51376762531   1.83899167860667E-005      0.0106355001008308        299.342051349397         301647.24258086       0.185652315823982                    1007         0.2119523174911        501948.315269943        6.50822944742724    0.000165925605602959        13.2275145131786 
                    7.9                    0.15   4.80160053351117E-005        1.11275841540826        9.43657722740048   5.39921918444618E-010   8.51522423789486E-006        9.43657722740048      0.0272519617686412       -4496.98671264648       -3745.73112332102   1.83898538053024E-005        0.01056595660451        299.340159162882        301649.800933645       0.186321369005486                    1007       0.212621370747134        501120.714481138        6.64670241439378    0.000166523567769837         13.141022460353 
                    7.9                    0.15   4.90163387795932E-005        1.11276335559783        9.63317258630465   5.51170291745548E-010   8.69262474285101E-006        9.63317258630465      0.0278197109721545       -4496.98671264648       -3744.94847901674   1.83897908245381E-005      0.0104964131081892        299.338266976367        301652.359286429        0.18699042218699                    1007       0.213290424003169        500293.113692334        6.78517538136032    0.000167121529936714        13.0545304075275 
                    7.9                    0.15   5.00166722240747E-005         1.1127682957874        9.82976794520883   5.62418665046477E-010   8.87002524780715E-006        9.82976794520883      0.0283874601756679       -4496.98671264649       -3744.16583471245   1.83897278437737E-005      0.0104268696118684        299.336374789852        301654.917639213       0.187659475368494                    1007       0.213959477259203        499465.512903529        6.92364834832686    0.000167719492103591        12.9680383547019 
                    7.9                    0.15   5.10170056685562E-005        1.11277323597697         10.026363304113   5.73667038347407E-010    9.0474257527633E-006         10.026363304113      0.0289552093791812       -4496.98671264649       -3743.38319040816   1.83896648630094E-005      0.0103573261155476        299.334482603337        301657.475991997       0.188328528549998                    1007       0.214628530515238        498637.912114725        7.06212131529339    0.000168317454270468        12.8815463018764 
                    7.9                    0.15   5.20173391130377E-005        1.11277817616655        10.2229586630172   5.84915411648336E-010   9.22482625771944E-006        10.2229586630172      0.0295229585826946       -4496.98671264649       -3742.60054610388   1.83896018822451E-005      0.0102877826192268        299.332590416822        301660.034344782       0.188997581731502                    1007       0.215297583771272        497810.311325921        7.20059428225993    0.000168915416437346        12.7950542490508 
                    7.9                    0.15   5.30176725575192E-005        1.11278311635612        10.4195540219214   5.96163784949266E-010   9.40222676267558E-006        10.4195540219214      0.0300907077862079       -4496.98671264649       -3741.81790179959   1.83895389014808E-005       0.010218239122906        299.330698230307        301662.592697566       0.189666634913005                    1007       0.215966637027307        496982.710537116        7.33906724922647    0.000169513378604223        12.7085621962253 
                    7.9                    0.15   5.40180060020007E-005        1.11278805654569        10.6161493808255   6.07412158250196E-010   9.57962726763172E-006        10.6161493808255      0.0306584569897213       -4496.98671264648        -3741.0352574953   1.83894759207165E-005      0.0101486956265851        299.328806043792         301665.15105035       0.190335688094509                    1007       0.216635690283341        496155.109748312          7.477540216193      0.0001701113407711        12.6220701433997 
                    7.9                    0.15   5.50183394464822E-005        1.11279299673527        10.8127447397297   6.18660531551125E-010   9.75702777258787E-006        10.8127447397297      0.0312262061932347       -4496.98671264649       -3740.25261319102   1.83894129399521E-005      0.0100791521302643        299.326913857277        301667.709403134       0.191004741276013                    1007       0.217304743539376        495327.508959507        7.61601318315954    0.000170709302937977        12.5355780905742 
                    7.9                    0.15   5.60186728909637E-005        1.11279793692484        11.0093400986339   6.29908904852055E-010   9.93442827754401E-006        11.0093400986339       0.031793955396748       -4496.98671264648       -3739.46996888673   1.83893499591878E-005      0.0100096086339435        299.325021670762        301670.267755919       0.191673794457517                    1007        0.21797379679541        494499.908170703        7.75448615012608    0.000171307265104855        12.4490860377486 
                    7.9                    0.15   5.70190063354451E-005        1.11280287711441        11.2059354575381   6.41157278152984E-010   1.01118287825002E-005        11.2059354575381      0.0323617046002614       -4496.98671264648       -3738.68732458245   1.83892869784235E-005     0.00994006513762271        299.323129484247        301672.826108703       0.192342847639021                    1007       0.218642850051445        493672.307381898        7.89295911709261    0.000171905227271732        12.3625939849231 
                    7.9                    0.15   5.80193397799266E-005        1.11280781730398        11.4025308164422   6.52405651453914E-010   1.02892292874563E-005        11.4025308164422      0.0329294538037747       -4496.98671264648       -3737.90468027816   1.83892239976592E-005      0.0098705216413019        299.321237297732        301675.384461487       0.193011900820525                    1007       0.219311903307479        492844.706593094        8.03143208405915    0.000172503189438609        12.2761019320975 
                    7.9                    0.15   5.90196732244081E-005        1.11281275749356        11.5991261753464   6.63654024754843E-010   1.04666297924124E-005        11.5991261753464      0.0334972030072881       -4496.98671264649       -3737.12203597388   1.83891610168949E-005     0.00980097814498109        299.319345111217        301677.942814271       0.193680954002029                    1007       0.219980956563514         492017.10580429        8.16990505102569    0.000173101151605486         12.189609879272 
                    7.9                    0.15   6.00200066688896E-005        1.11281769768313        11.7957215342506   6.74902398055773E-010   1.06440302973686E-005        11.7957215342506      0.0340649522108014       -4496.98671264649       -3736.33939166959   1.83890980361306E-005     0.00973143464866028        299.317452924702        301680.501167056       0.194350007183533                    1007       0.220650009819549        491189.505015485        8.30837801799223    0.000173699113772364        12.1031178264465 
                    7.9                    0.15   6.10203401133711E-005         1.1128226378727        11.9923168931548   6.86150771356702E-010   1.08214308023247E-005        11.9923168931548      0.0346327014143148       -4496.98671264648        -3735.5567473653   1.83890350553662E-005     0.00966189115233946        299.315560738187         301683.05951984       0.195019060365037                    1007       0.221319063075583        490361.904226681        8.44685098495876    0.000174297075939241        12.0166257736209 
                    7.9                    0.15   6.20206735578526E-005        1.11282757806227        12.1889122520589   6.97399144657632E-010   1.09988313072809E-005        12.1889122520589      0.0352004506178282       -4496.98671264649       -3734.77410306102   1.83889720746019E-005     0.00959234765601865        299.313668551672        301685.617872624        0.19568811354654                    1007       0.221988116331618        489534.303437876         8.5853239519253    0.000174895038106118        11.9301337207954 
                    7.9                    0.15   6.30210070023341E-005        1.11283251825185        12.3855076109631   7.08647517958561E-010    1.1176231812237E-005        12.3855076109631      0.0357681998213415       -4496.98671264648       -3733.99145875673   1.83889090938376E-005     0.00952280415969784        299.311776365157        301688.176225408       0.196357166728044                    1007       0.222657169587652        488706.702649072        8.72379691889184    0.000175493000272995        11.8436416679698 
                    7.9                    0.15   6.40213404468156E-005        1.11283745844142        12.5821029698673   7.19895891259491E-010   1.13536323171932E-005        12.5821029698673      0.0363359490248549       -4496.98671264649       -3733.20881445245   1.83888461130733E-005     0.00945326066337703        299.309884178643        301690.734578193       0.197026219909548                    1007       0.223326222843687        487879.101860268        8.86226988585837    0.000176090962439873        11.7571496151443 
                    7.9                    0.15   6.50216738912971E-005        1.11284239863099        12.7786983287715   7.31144264560421E-010   1.15310328221493E-005        12.7786983287715      0.0369036982283682       -4496.98671264649       -3732.42617014816    1.8388783132309E-005     0.00938371716705622        299.307991992127        301693.292930977       0.197695273091052                    1007       0.223995276099721        487051.501071463        9.00074285282491     0.00017668892460675        11.6706575623187 
                    7.9                    0.15   6.60220073357786E-005        1.11284733882057        12.9752936876757    7.4239263786135E-010   1.17084333271054E-005        12.9752936876757      0.0374714474318816       -4496.98671264649       -3731.64352584387   1.83887201515446E-005     0.00931417367073541        299.306099805613        301695.851283761       0.198364326272556                    1007       0.224664329355756        486223.900282659        9.13921581979145    0.000177286886773627        11.5841655094932 
                    7.9                    0.15   6.70223407802601E-005        1.11285227901014        13.1718890465798    7.5364101116228E-010   1.18858338320616E-005        13.1718890465798      0.0380391966353949       -4496.98671264649       -3730.86088153959   1.83886571707803E-005     0.00924463017441459        299.304207619098        301698.409636545        0.19903337945406                    1007        0.22533338261179        485396.299493854        9.27768878675798    0.000177884848940504        11.4976734566676 
                    7.9                    0.15   6.80226742247416E-005        1.11285721919971         13.368484405484   7.64889384463209E-010   1.20632343370177E-005         13.368484405484      0.0386069458389083       -4496.98671264649        -3730.0782372353    1.8388594190016E-005     0.00917508667809378        299.302315432583         301700.96798933       0.199702432635564                    1007       0.226002435867825         484568.69870505        9.41616175372452    0.000178482811107382        11.4111814038421 
                    7.9                    0.15   6.90230076692231E-005        1.11286215938928        13.5650797643882   7.76137757764139E-010   1.22406348419739E-005        13.5650797643882      0.0391746950424217       -4496.98671264648       -3729.29559293101   1.83885312092517E-005     0.00910554318177297        299.300423246068        301703.526342114       0.200371485817068                    1007       0.226671489123859        483741.097916245        9.55463472069106    0.000179080773274259        11.3246893510165 
                    7.9                    0.15   7.00233411137046E-005        1.11286709957886        13.7616751232924   7.87386131065068E-010     1.241803534693E-005        13.7616751232924       0.039742444245935       -4496.98671264648       -3728.51294862673   1.83884682284874E-005     0.00903599968545216        299.298531059553        301706.084694898       0.201040538998572                    1007       0.227340542379894        482913.497127441        9.69310768765759    0.000179678735441136         11.238197298191 
                    7.9                    0.15   7.10236745581861E-005        1.11287203976843        13.9582704821965   7.98634504365998E-010   1.25954358518862E-005        13.9582704821965      0.0403101934494484       -4496.98671264648       -3727.73030432244    1.8388405247723E-005     0.00896645618913135        299.296638873038        301708.643047683       0.201709592180075                    1007       0.228009595635928        482085.896338637        9.83158065462413    0.000180276697608013        11.1517052453654 
                    7.9                    0.15   7.20240080026676E-005          1.112876979958        14.1548658411007   8.09882877666927E-010   1.27728363568423E-005        14.1548658411007      0.0408779426529617       -4496.98671264648       -3726.94766001816   1.83883422669587E-005     0.00889691269281054        299.294746686523        301711.201400467       0.202378645361579                    1007       0.228678648891963        481258.295549832        9.97005362159067    0.000180874659774891        11.0652131925399 
                    7.9                    0.15    7.3024341447149E-005        1.11288192014757        14.3514612000049   8.21131250967857E-010   1.29502368617984E-005        14.3514612000049      0.0414456918564751       -4496.98671264648       -3726.16501571387   1.83882792861944E-005     0.00882736919648973        299.292854500008        301713.759753251       0.203047698543083                    1007       0.229347702147998        480430.694761028        10.1085265885572    0.000181472621941768        10.9787211397143 
                    7.9                    0.15   7.40246748916305E-005        1.11288686033715        14.5480565589091   8.32379624268786E-010   1.31276373667546E-005        14.5480565589091      0.0420134410599885       -4496.98671264648       -3725.38237140958   1.83882163054301E-005     0.00875782570016891        299.290962313493        301716.318106035       0.203716751724587                    1007       0.230016755404032        479603.093972223        10.2469995555237    0.000182070584108645        10.8922290868888 
