                    7.9                    0.15     0.00233488992661774        1.11591044285899        51.4634635184094   4.11521091242812E-008    0.000540434177691058        51.4634635184094       0.148781158974889       -4495.95890268744       -3009.89200746789   1.83498607054999E-005                       0        298.523774287733        301938.824842294        3.99771393957794                    1007          4.024013913207        35440.9363528231         35.442946560751     0.00357293206578215                       0 
                    7.9                    0.15     0.00256837891927952        1.11604002609401        52.2105326696032   4.11134023196591E-008    0.000603413371363126        52.2105326696032       0.150949688123766       -4495.95867652881       -2966.04050345649   1.83482146089973E-005                       0        298.489143114449        301942.627394633        4.38913743283136                    1007        4.41543762731845        32185.4953675917        35.4032874995733     0.00392276424268324                       0 
                    7.9                    0.15     0.00280186791194129        1.11615886730505        52.8852191933514   4.10082680066389E-008    0.000667528292959329        52.8852191933514       0.152908487081535       -4495.95848048952       -2925.79554025769    1.8346703983934E-005                       0         298.45736853047        301946.094987416        4.77754816142338                    1007        4.80384815925022        29541.4097735742        35.3609064316072     0.00426990401535259                       0 
                    7.9                    0.15     0.00303535690460307        1.11627004188511        53.5084303340749   4.08559421753011E-008    0.000732583137072019        53.5084303340749       0.154718110948082       -4495.95828545466       -2888.16045922315   1.83452921127655E-005                       0        298.427661915678        301949.353905923        5.16334172941858                    1007        5.18964168287927        27289.9239564939        35.3167541326956      0.0046147047917774                       0 
                    7.9                    0.15     0.00326884589726484        1.11637500699121        54.0907385094844   4.06657151242321E-008    0.000798468116176242        54.0907385094844       0.156409187968096        -4495.9581072602       -2852.62305138515   1.83439590330174E-005                       0        298.399621447335        301952.423179351        5.54675026731158                    1007        5.57305022077227        25330.1139032284        35.2712738142835     0.00495737381466964                       0 
                    7.9                    0.15     0.00350233488992662        1.11647501636329        54.6407577738748   4.04473277562688E-008    0.000865046612254554        54.6407577738748       0.158006678932942       -4495.95794375374       -2818.75263388283   1.83426883563178E-005                       0        298.372906175098        301955.332523196        5.92813333660623                    1007        5.95443329006692        23591.3251552564        35.2247834955642     0.00529823238268802                       0 
                    7.9                    0.15     0.00373582388258839        1.11656721376482         55.140554464421   4.01856030013802E-008     0.00093287815290813         55.140554464421       0.159458571046469       -4495.95778179109       -2787.51692329206   1.83415178254165E-005                       0        298.348271073603        301958.015403269        6.30571038405253                    1007        6.33201033751322        22164.2041635776        35.1768457825043     0.00563568943584998                       0 
                    7.9                    0.15     0.00396931287525017        1.11665617312896        55.6196532565913    3.9905290544179E-008     0.00100131325894774        55.6196532565913       0.160850457434984       -4495.95756697845       -2757.38450727779   1.83403886196303E-005                       0        298.324511589916         301960.59841041        6.68138673614432                    1007        6.70768668960502        20853.3376467228        35.1283566158005     0.00597144780604653                       0 
                    7.9                    0.15     0.00420280186791194        1.11674122044699         56.073755408541   3.96044831646093E-008     0.00107047537121787         56.073755408541        0.16216987528818       -4495.95728097368       -2728.58464531654   1.83393093179602E-005                       0        298.301809960987        301963.060730129        7.05476919745621                    1007        7.08106915091691         19682.867622647        35.0792041843631     0.00630515608948459                       0 
                    7.9                    0.15     0.00443629086057372        1.11682135075235        56.4973798538778   3.92778716773388E-008     0.00114067603369991        56.4973798538778       0.163400912013604       -4495.95701254867       -2701.43470735899   1.83382919830798E-005                       0        298.280418105812         301965.39012011        7.42477512807505                    1007        7.45107527265223        18667.5449506475        35.0293014357345     0.00663584673843505                       0 
                    7.9                    0.15     0.00466977985323549        1.11689980304593        56.9106112847584   3.89435472637394E-008     0.00121122911811345        56.9106112847584       0.164601810320545       -4495.95675011772       -2674.84747539312   1.83372957766106E-005                       0        298.259472835632        301967.674319097        7.79363094688369                    1007         7.8199313477411        17705.1260575879        34.9791447735301     0.00696550952715841                       0 
                    7.9                    0.15     0.00490326884589726        1.11697300547728        57.2914071139086   3.85846071649939E-008     0.00128307356510501        57.2914071139086       0.165708634902411        -4495.9565068194       -2650.04294930566   1.83363670376176E-005                       0        298.239934690581        301969.791987705         8.1581610094207                    1007        8.18446102340741        16892.5142550277        34.9282413570602     0.00729130578596552                       0 
                    7.9                    0.15     0.00513675783855904        1.11704552785088        57.6679921088387   3.82232596757555E-008     0.00135508370731822        57.6679921088387       0.166803246949462       -4495.95626600421       -2625.46991580213   1.83354470321678E-005                       0        298.220579169562        301971.888043132        8.52213093419036                    1007         8.5484304778349         16099.348352138        34.8772428360246     0.00761660136392209                       0 
                    7.9                    0.15     0.00537024683122081        1.11711339392736        58.0163452490327   3.78438342262838E-008     0.00142840852801165        58.0163452490327       0.167815969993347       -4495.95604218226       -2602.47122306961   1.83345863207239E-005                       0        298.202465116105        301973.848317859        8.88158340894094                    1007        8.90788307063009        15424.6159500331        34.8256309302936     0.00793785996765002                       0 
                    7.9                    0.15     0.00560373582388259        1.11718048501145        58.3600058474704   3.74620849623709E-008       0.001501949348014        58.3600058474704       0.168815081682305       -4495.95582118412       -2579.73427715895   1.83337354812895E-005                       0        298.184557742247        301975.786029529        9.24028685391132                    1007        9.26658671949804        14769.5669340925        34.7739191781044     0.00825844920534074                       0 
                    7.9                    0.15     0.00583722481654436        1.11724435590105        58.6844585880807   3.70692963871247E-008     0.00157653707100745        58.6844585880807       0.169758472575397       -4495.95561196076       -2558.08370532263   1.83329253011019E-005                       0        298.167513742147        301977.620499905        9.59531187620866                    1007        9.62161194611507        14187.7668821393        34.7218077148697     0.00857575067933155                       0 
                    7.9                    0.15     0.00607071380920614        1.11730647578524        58.9984789834554   3.66712285239334E-008     0.00165168943515855        58.9984789834554       0.170671599759512       -4495.95540913163       -2537.02326704631   1.83321372130066E-005                       0        298.150938417346        301979.398905756        9.94834194436361                    1007        9.97464222426627        13645.7478547138        34.6694822254849     0.00889126907726737                       0 
                    7.9                    0.15     0.00630420280186791        1.11736751127436        59.3060672512565   3.62699645722747E-008     0.00172725412637676        59.3060672512565       0.171566063758094       -4495.95521031236       -2516.33165316793   1.83313629522048E-005                       0        298.134654743302         301981.14788938        10.2999000482412                    1007        10.3262003910105        13126.0496889982        34.6170254048535     0.00920547188675938                       0 
                    7.9                    0.15     0.00653769179452969        1.11742512160731        59.5933635047856   3.58599060972483E-008     0.00180411091431872        59.5933635047856       0.172401649367829       -4495.95502414122       -2496.80378963489   1.83306323061787E-005                       0        298.119289806155        301982.804067868        10.6468208828602                    1007         10.673120862014        12676.7643589313        34.5641607997788     0.00951553010214907                       0 
                    7.9                    0.15     0.00677118078719146        1.11748273343038        59.8806585662218    3.5450076816663E-008     0.00188096441643823        59.8806585662218       0.173237231438538       -4495.95483797007       -2477.27605427568   1.83299016828901E-005                       0        298.103925250478        301984.460246356         10.993743934772                    1007        11.0200435503103        12227.4811284737        34.5112984358387     0.00982559029659925                       0 
                    7.9                    0.15     0.00700466977985323         1.1175377841874        60.1530385044424   3.50358691019046E-008     0.00195893373385308        60.1530385044424       0.174029530619724        -4495.9546084324       -2458.61514375842   1.83292035524386E-005                       0         298.08924352756        301986.035844708        11.3366043917384                    1007        11.3629040746292        11825.3226714046        34.4581369409051      0.0101320196765153                       0 
                    7.9                    0.15     0.00723815877251501        1.11759125106985        60.4161956185157    3.4619171511739E-008     0.00203758686950677        60.4161956185157       0.174795065854482       -4495.95435818814       -2440.49033942149   1.83285255238091E-005                       0        298.074984182254        301987.561236074        11.6769573665024                    1007        11.7032573831794        11452.3009814086        34.4047944295634      0.0104362080659988                       0 
                    7.9                    0.15     0.00747164776517678        1.11764471944242        60.6793539723656   3.42023986484524E-008     0.00211624397637813        60.6793539723656       0.175560604442002       -4495.95410184036       -2422.36539775545   1.83278474951796E-005                       0        298.060724836948        301989.087018065        12.0173076113737                    1007        12.0436079618369        11079.2773627017        34.3514493909847      0.0107403940224021                       0 
                    7.9                    0.15     0.00770513675783856        1.11769527749946        60.9259053406443   3.37845031213006E-008     0.00219635286988639        60.9259053406443       0.176277943172193       -4495.95386147173       -2405.21835529271   1.83272063944362E-005                       0        298.047242422289        301990.529151695        12.3522869429032                    1007        12.3785873732011        10754.0663367332        34.2977701068658      0.0110397797326732                       0 
                    7.9                    0.15     0.00793862575050033        1.11774492064158        61.1672346412992   3.33662125186203E-008     0.00227691338804422        61.1672346412992       0.176980125231595       -4495.95362002295       -2388.37887810691   1.83265769027001E-005                       0        298.034004251058        301991.944988817        12.6855811362265                    1007        12.7118815665244        10443.8879095149        34.2439885594278      0.0113376593597696                       0 
                    7.9                    0.15     0.00817211474316211         1.1177945637837        61.4085652770982    3.2947964060006E-008     0.00235747867923023        61.4085652770982       0.177682311388816       -4495.95338467768       -2371.53925748848    1.8325947410964E-005                       0        298.020766079826        301993.360825939        13.0188720155315                    1007        13.0451724458294         10133.707712277        34.1902041986505      0.0116355360182753                       0 
                    7.9                    0.15     0.00840560373582388        1.11784198242453         61.637072734154   3.25298536134735E-008     0.00243935808865156         61.637072734154        0.17834727517462       -4495.95311509948       -2355.46435087995   1.83253464602797E-005                       0        298.008128409815         301994.70748795         13.347243636751                    1007        13.3735439757879        9857.18708172969        34.1361529839118      0.0119290161418669                       0 
                    7.9                    0.15     0.00863909272848566        1.11788819642252        61.8586360052932   3.21118179051611E-008     0.00252194913763786        61.8586360052932       0.178992081784693       -4495.95282698299        -2339.8035628269   1.83247609655423E-005                       0        297.995815931568        301996.016689293        13.6729513129845                    1007        13.6992515113395        9598.89424739832        34.0819572587082       0.012220115392787                       0 
                    7.9                    0.15     0.00887258172114743        1.11793441042051        62.0801978936046   3.16936148196254E-008     0.00260453446481108        62.0801978936046       0.179636884296946        -4495.9525388665       -2324.14292736174   1.83241754708049E-005                       0        297.983503834791        301997.325890636        13.9986630065711                    1007        14.0249630761652        9340.60306101616        34.0277646329461      0.0125112182409405                       0 
                    7.9                    0.15      0.0091060707138092        1.11797978791647         62.297115775505   3.12762739311864E-008     0.00268768443154308         62.297115775505       0.180268204198538       -4495.95225685244       -2308.76259884329   1.83236005885663E-005                       0        297.971412488561        301998.610654677        14.3222620184064                    1007         14.348561983788         9093.4348878647        33.9734661565514      0.0128004328750088                       0 
                    7.9                    0.15     0.00933955970647098        1.11802277508611        62.5007593367094   3.08609185086257E-008     0.00277243152028521        62.5007593367094       0.180860985479511       -4495.95199227626       -2294.18369074688   1.83230560318194E-005                       0        297.959953032826        301999.825588489        14.6398354668232                    1007        14.6661354322048        8878.05572367303        33.9188740659531      0.0130842621673557                       0 
                    7.9                    0.15     0.00957304869913275        1.11806576225575        62.7044014197186   3.04452784248815E-008      0.0028571717667168        62.7044014197186       0.181453762290134       -4495.95172770009       -2279.60494439364   1.83225114750726E-005                       0        297.948493577092        302001.040912926           14.9574137909                    1007        14.9837137324397        8662.67808536026         33.864285456266      0.0133680958019941                       0 
                    7.9                    0.15     0.00980653769179453        1.11810874942539        62.9080449809231   3.00299230023208E-008     0.00294191885545893        62.9080449809231       0.182046543571107       -4495.95146312391       -2265.02603629723   1.83219669183257E-005                       0        297.937034121357        302002.255846738        15.2749872393168                    1007        15.3012871808565        8447.29892116859        33.8096933656677      0.0136519250943409                       0 
                    7.9                    0.15      0.0100400266844563        1.11815007282579        63.1024485780679   2.96181674491342E-008     0.00302797167104018        63.1024485780679       0.182612497767034       -4495.95121081061        -2251.0117219146   1.83214433580341E-005                       0        297.926023824656        302003.418887535        15.5876068612286                    1007        15.6139067353532        8252.11764901098        33.7548786041246       0.013931326910567                       0 
                    7.9                    0.15      0.0102735156771181        1.11819013179762        63.2898300027221   2.92091477186767E-008     0.00311501681072906        63.2898300027221       0.183158063959567       -4495.95096781683       -2237.42648652185   1.83209357545936E-005                       0         297.91535487909        302004.542490765        15.8964616823272                    1007        15.9227614378024        8072.28633718835        33.6998946174878      0.0142073639408678                       0 
                    7.9                    0.15      0.0105070046697799        1.11823018927933        63.4772098061299   2.87998024930329E-008     0.00320205378388312        63.4772098061299       0.183703625495487       -4495.95072482305       -2223.84142202754   1.83204281738904E-005                       0        297.904685933524        302005.665703369        16.2053223685227                    1007        16.2316219934278        7892.45646579541        33.6449145409158      0.0144834061982165                       0 
                    7.9                    0.15      0.0107404936624416        1.11827024825116        63.6645912307841   2.83907827625754E-008       0.003289098923572        63.6645912307841       0.184249191688019       -4495.95048182927       -2210.25618663479   1.83199205704499E-005                       0        297.894016987959        302006.789306599        16.5141771896213                    1007         16.540476695877        7712.62515397278        33.5899305542791      0.0147594432285172                       0 
                    7.9                    0.15      0.0109739826551034        1.11830883713623        63.8438586300732   2.79876339079105E-008     0.00337749148346008        63.8438586300732       0.184771194192072       -4495.95021905244       -2197.17252885807   1.83194316759909E-005                       0        297.883740980688        302007.870496968        16.8179041928613                    1007         16.844203525907        7548.99248491789        33.5347292385034      0.0150308972717129                       0 
                    7.9                    0.15      0.0112074716477652        1.11834621986651        64.0164687551642   2.75893019016257E-008     0.00346698955452448        64.0164687551642       0.185273863513361       -4495.94994004431       -2184.50039798338   1.83189581315972E-005                       0        297.873787365554        302008.916889069        17.1174240007837                    1007        17.1437231158543        7398.65023605401        33.4793496117656      0.0152985911341807                       0 
                    7.9                    0.15      0.0114409606404269        1.11838360259679        64.1890771636414   2.71906739764958E-008     0.00355647786125376        64.1890771636414       0.185776527805508       -4495.94966713969       -2171.82845326592   1.83184845872035E-005                       0         297.86383375042        302009.963671795        17.4169507943705                    1007        17.4432497153079        7248.30932386006        33.4239742765623      0.0155662912597927                       0 
                    7.9                    0.15      0.0116744496330887        1.11842098532707        64.3616872887324    2.6792341970211E-008     0.00364597593231816        64.3616872887324       0.186279197126797       -4495.94938813156       -2159.15632239123   1.83180110428098E-005                       0        297.853880135287        302011.010063896         17.716470602293                    1007        17.7427693052552        7097.96707499618        33.3685946498245      0.0158339851222604                       0 
                    7.9                    0.15      0.0119079386257505        1.11845793702946        64.5319590427928   2.63961649004969E-008     0.00373593080928266        64.5319590427928       0.186775073954271       -4495.94910414408       -2146.63039828073   1.83175430036108E-005                       0         297.84404117726        302012.042788102         18.014251922696                    1007         18.040550480522        6951.89059827917        33.3131436926577       0.016100125267888                       0 
                    7.9                    0.15      0.0121414276184123         1.1184928448311        64.6911424232522   2.60102063724385E-008     0.00382805182430531        64.6911424232522       0.187238741304237       -4495.94879654489       -2134.79777527731   1.83171010696167E-005                       0        297.834745914319        302013.010700211        18.3037894704624                    1007        18.3300882285483        6826.04208138652         33.257354492143      0.0163588978090732                       0 
                    7.9                    0.15       0.012374916611074        1.11852775263275        64.8503258037117   2.56242478443801E-008     0.00392017283932795        64.8503258037117       0.187702408654203        -4495.9484889457        -2122.9651522739   1.83166591356226E-005                       0        297.825450651378         302013.97861232        18.5933270182288                    1007        18.6196259765746        6700.19356449387        33.2015652916283      0.0166176703502583                       0 
                    7.9                    0.15      0.0126084056037358        1.11856265894429          65.00950737219    2.5238030057041E-008     0.00401228216625229          65.00950737219       0.188166070788762       -4495.94818134651       -2111.13272458299   1.83162172016285E-005                       0        297.816155769907        302014.946133805        18.8828729344873                    1007        18.9091721169348        6574.34632323598        33.1457809548526      0.0168764503885902                       0 
                    7.9                    0.15      0.0128418945963976        1.11859756674594        65.1686907526495   2.48520715289826E-008     0.00410440318127494        65.1686907526495       0.188629738138728       -4495.94787374733       -2099.30010157957   1.83157752676344E-005                       0        297.806860506967        302015.914045914        19.1724104822537                    1007        19.1987098649611        6448.49780634333        33.0899917543379      0.0171352229297753                       0 
                    7.9                    0.15      0.0130753835890594        1.11863154023862         65.322839915533   2.44724193940609E-008     0.00419768106859622         65.322839915533       0.189078784605328       -4495.94757642686       -2087.78563068066   1.83153452093592E-005                       0        297.797817631919        302016.854582611        19.4575544691202                    1007        19.4838540453957        6331.04129228925        33.0340253897488      0.0173900687016529                       0 
                    7.9                    0.15      0.0133088725817211        1.11866418015852        65.4698035585684   2.41017686009305E-008     0.00429261020136688        65.4698035585684       0.189506962159124       -4495.94729377757       -2076.72526972577   1.83149321017248E-005                       0         297.78913499919        302017.756045398        19.7364273684595                    1007        19.7627271287514        6225.56298578235        32.9778061525029      0.0176393096544352                       0 
                    7.9                    0.15      0.0135423615743829        1.11869682007841        65.6167672016037   2.37311178078002E-008     0.00438753933413754        65.6167672016037       0.189935139712921       -4495.94701112829       -2065.66490877087   1.83145189940904E-005                       0        297.780452366461        302018.657508185        20.0153002677988                    1007        20.0416002121072        6120.08467927544         32.921586915257      0.0178885506072175                       0 
                    7.9                    0.15      0.0137758505670447         1.1187294599983         65.763728841923   2.33602350002621E-008     0.00448245443886193         65.763728841923       0.190363311306252         -4495.946728479       -2054.60475991315    1.8314105886456E-005                       0        297.771770115202        302019.559361597        20.2941831330347                    1007        20.3204832375177        6014.60758126463        32.8653730185873      0.0181378004541304                       0 
                    7.9                    0.15      0.0140093395597065         1.1187620999182        65.9106924849583   2.29895842071318E-008     0.00457738357163259        65.9106924849583       0.190791488860049       -4495.94644582972       -2043.54439895826   1.83136927788216E-005                       0        297.763087482474        302020.460824383         20.573056032374                    1007        20.5993563208734        5909.12927475773        32.8091537813414      0.0183870414069127                       0 
                    7.9                    0.15      0.0142428285523682        1.11879425994999        66.0551045339461   2.26233643055825E-008     0.00467300359660837        66.0551045339461         0.1912122525065        -4495.9461684281       -2032.64705447654   1.83132857497746E-005                       0        297.754533147892        302021.347457774        20.8493191458967                    1007        20.8756195761946        5807.54155708699        32.7528293962652      0.0186339498879876                       0 
                    7.9                    0.15        0.01447631754503        1.11882480817389        66.1909465028192   2.22720265111082E-008     0.00477094413238559        66.1909465028192        0.19160811494268       -4495.94590865192       -2022.29723605461   1.83128991369772E-005                       0        297.746409730368        302022.184283431        21.1168167296712                    1007        21.1431171599691        5719.02122294079        32.6961518494742      0.0188730242586891                       0 
                    7.9                    0.15      0.0147098065376918        1.11885535639779        66.3267884716923   2.19206887166339E-008     0.00486888466816282        66.3267884716923       0.192003977378861       -4495.94564887575       -2011.94741763269   1.83125125241798E-005                       0        297.738286312844        302023.021109088        21.3843143134457                    1007        21.4106147437435        5630.50088879459        32.6394743026832      0.0191120986293906                       0 
                    7.9                    0.15      0.0149432955303536        1.11888590462169        66.4626282471145     2.156919615707E-008     0.00496680834700144        66.4626282471145       0.192399833668312       -4495.94538909957       -2001.59782656673   1.83121259341197E-005                       0         297.73016289532        302023.857934745        21.6518237466236                    1007        21.6781241769214        5541.98172041987        32.5828028117242      0.0193511835938863                       0 
                    7.9                    0.15      0.0151767845230153        1.11891645284559        66.5984702159876   2.12178583625958E-008     0.00506474888277867        66.5984702159876       0.192795696104492        -4495.9451293234       -1991.24800814481   1.83117393213223E-005                       0        297.722039477796        302024.694760402        21.9193213303981                    1007        21.9456217606959        5453.46138627367        32.5261252649332      0.0195902579645878                       0 
                    7.9                    0.15      0.0154102735156771        1.11894700106948        66.7343121848607   2.08665205681215E-008     0.00516268941855589        66.7343121848607       0.193191558540673       -4495.94486954722       -1980.89818972289   1.83113527085249E-005                       0        297.713916060272        302025.531586059        22.1868189141725                    1007        22.2131193444704        5364.94105212746        32.4694477181422      0.0198293323352893                       0 
                    7.9                    0.15      0.0156437625083389        1.11897640860741        66.8641689281349   2.05295815878108E-008     0.00526253884883876        66.8641692953965       0.193570033448856       -4495.94457514567       -1970.93457078564   1.83109805861252E-005                       0        297.706093230294        302026.333031297        22.4471601694383                    1007        22.4734605997361        5284.76615971927        32.4124780153179      0.0200620106614878                       0 
                    7.9                    0.15      0.0158772515010007        1.11900502528766        66.9898760090425   2.02026255590644E-008     0.00536371174931682        66.9898769981946       0.193936453277514       -4495.94425673773       -1961.23871075588   1.83106185101736E-005                       0        297.698478802957        302027.109946666        22.7025398160555                    1007        22.7288402463534        5210.37730911343        32.3553057555679       0.020290254497335                       0 
                    7.9                    0.15      0.0161107404936624         1.1190336419679        67.1155830899502    1.9875669530318E-008     0.00546488464979487        67.1155847009928       0.194302873106172       -4495.94393832979       -1951.54285072613   1.83102564342221E-005                       0         297.69086437562        302027.886862036        22.9579194626728                    1007        22.9842198929706        5135.98845850758        32.2981334958179      0.0205184983331823                       0 
                    7.9                    0.15      0.0163442294863242        1.11906225715803        67.2412879774069   1.95486481538445E-008     0.00556603722415773        67.2412901149726       0.194669286229307       -4495.94361992185         -1941.847234837   1.83098943582705E-005                       0        297.683250329752         302028.66338678        23.2133130806188                    1007        23.2396135109166        5061.60073094861        32.2409679117882      0.0207467546487521                       0 
                    7.9                    0.15       0.016577718478986        1.11909087383828        67.3669950583146   1.92216921250981E-008     0.00566721012463579        67.3669978177708       0.195035706057965       -4495.94330151391       -1932.15137480724   1.83095322823189E-005                       0        297.675635902415         302029.44030215         23.468692727236                    1007        23.4949931575339        4987.21188034276        32.1837956520382      0.0209749984845993                       0 
                    7.9                    0.15      0.0168112074716478        1.11911949051853        67.4927021392222   1.88947360963518E-008     0.00576838302511384        67.4927055205689       0.195402125886623       -4495.94298310597       -1922.45551477749   1.83091702063674E-005                       0        297.668021475078        302030.217217519        23.7240723738532                    1007        23.7503728041511        4912.82302973692        32.1266233922882      0.0212032423204466                       0 
                    7.9                    0.15      0.0170446964643095        1.11914730836698          67.61419253521   1.85798458906025E-008     0.00587114177098305        67.6141959934883       0.195756290939118       -4495.94265969293       -1913.03447550551    1.8308818263281E-005                       0        297.660624242197        302030.969856621        23.9735681367108                    1007        23.9998685017458        4843.81485149386        32.0692057458174       0.021426227511164                       0 
                    7.9                    0.15      0.0172781854569713        1.11917417523019        67.7306630944426   1.82793196847518E-008     0.00597578841816188        67.7306659808954       0.196095867048646       -4495.94233032144       -1903.94060209182   1.83084783830663E-005                       0        297.653485572794        302031.693595557        24.2160593126663                    1007        24.2423595347449        4781.21220209805        32.0114959738254        0.02164295244279                       0 
                    7.9                    0.15      0.0175116744496331        1.11920104209339        67.8471336536752   1.79787934789012E-008      0.0060804350653407        67.8471359683026       0.196435443158174       -4495.94200094996       -1894.84672867814   1.83081385028517E-005                       0         297.64634690339        302032.417334493        24.4585504886219                    1007        24.4848505677441        4718.60955270223        31.9537862018334       0.021859677374416                       0 
                    7.9                    0.15      0.0177451634422949        1.11922790746648        67.9636017333546   1.76782153812263E-008     0.00618505717216969        67.9636035715239       0.196775012003386         -4495.941677682       -1885.75311771563   1.83077986453744E-005                       0        297.639207852517        302033.141464053        24.7010581631431                    1007        24.7273580754671        4656.00799583571        31.8960839638685      0.0220764170675049                       0 
                    7.9                    0.15      0.0179786524349566        1.11925477432969        68.0800722925872   1.73776891753757E-008     0.00628970381934851         68.080073558931       0.197114588112914       -4495.94134831051       -1876.65924430194   1.83074587651597E-005                       0        297.632069183113        302033.865202989        24.9435493390986                    1007        24.9698491084663        4593.40534643989        31.8383741918765      0.0222931419991309                       0 
                    7.9                    0.15      0.0182121414276184         1.1192816411929        68.1965428518198    1.7077162969525E-008     0.00639435046652734        68.1965435463381       0.197454164222442       -4495.94101893903       -1867.56537088826   1.83071188849451E-005                       0         297.62493051371        302034.588941924        25.1860405150542                    1007        25.2123401414654        4530.80269704408        31.7806644198846      0.0225098669307569                       0 
                    7.9                    0.15      0.0184456304202802         1.1193085080561        68.3130134110524   1.67766367636743E-008     0.00649899711370616        68.3130135337452       0.197793740331969       -4495.94068956755       -1858.47149747458   1.83067790047304E-005                       0        297.617791844306         302035.31268086        25.4285316910097                    1007        25.4548311744646        4468.20004764826        31.7229546478926       0.022726591862383                       0 
                    7.9                    0.15       0.018679119412942        1.11933408761886        68.4228668254775   1.64988280816756E-008      0.0066065787593853        68.4228668254775       0.198114084896327       -4495.94038096258       -1849.81296775611   1.83064555308047E-005                       0        297.610994207009        302035.995864786        25.6602727818908                    1007        25.6865723379424        4413.32461373343        31.6647827704588      0.0229337089995995                       0 
                    7.9                    0.15      0.0189126084056037        1.11935931552044        68.5309125865201    1.6227225310236E-008     0.00671496217986627        68.5309125865201       0.198429175840174       -4495.94007803053       -1841.27336402855   1.83061365387039E-005                       0        297.604289731922        302036.667970006         25.889077194157                    1007        25.9153768816895        4360.56007924845        31.6064846563339      0.0231382015060171                       0 
