VARIABLES = "X"
 "Y"
 "Z"
 "RHO"
 "U"
 "V"
 "W"
 "VelocityMagnitude"
 "Mach"
 "P"
 "P_tot"
 "Vislam"
 "SkinFrictionCoefficient"
 "T"
 "H0"
 "COND_TURB"
 "CP"
 "COND_eff"
 "D"
 "K"
 "VIS_T"
 "YPLUS"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
      0.852426213106553                    0.15                       0        1.11572875846559                       0                       0                       0                       0                       0       -4158.05136748062       -3921.72014986986     1.840230611904E-005      0.0128220661979853         299.62980434309        301727.200897324      0.0496760884848698                    1007      0.0759760897239487        4588749.61830915                       0   4.43976947998084E-005        5.58425683078317 
      0.856428214107054                    0.15                       0        1.11572566564349                       0                       0                       0                       0                       0       -4158.29057717335       -3922.24629428972    1.8402309934459E-005      0.0128115696605181        299.629886644372        301727.285173837      0.0496608946768715                    1007      0.0759608965663387        4584578.01475738                       0   4.43841153514393E-005        5.58255822161187 
      0.860430215107554                    0.15                       0        1.11572259363381                       0                       0                       0                       0                       0       -4158.52936062758       -3922.76855993915    1.8402313749878E-005      0.0128011960464494        299.629968945654         301727.36945035      0.0496458628155727                    1007      0.0759458647050399        4580455.73211606                       0   4.43706807161014E-005        5.58087776087713 
      0.864432216108054                    0.15                       0        1.11571952162414                       0                       0                       0                       0                       0       -4158.76814408181       -3923.29082558858    1.8402317565297E-005      0.0127908224323806        299.630051246937        301727.453726863      0.0496308309542739                    1007      0.0759308328437412        4576333.44947474                       0   4.43572460807636E-005        5.57919730014238 
      0.868434217108554                    0.15                       0        1.11571644961446                       0                       0                       0                       0                       0        -4159.0068923622       -3923.81257535506    1.8402321380716E-005      0.0127804651432459        299.630132815431        301727.537253001      0.0496158204719298                    1007      0.0759158222719453        4572217.74612306                       0   4.43438305762077E-005        5.57751924386914 
      0.872436218109055                    0.15                       0        1.11571337760479                       0                       0                       0                       0                       0       -4159.24523687625       -3924.32840321528   1.84023251961349E-005       0.012770295250749        299.630205972127        301727.612165458      0.0496010554021689                    1007      0.0759010560859019        4568177.56753377                       0    4.4330634677087E-005         5.5758687888103 
      0.876438219109555                    0.15                       0        1.11571030559511                       0                       0                       0                       0                       0        -4159.4835813903        -3924.8442310755   1.84023290115539E-005      0.0127601253582522        299.630279128822        301727.687077914      0.0495862903324081                    1007      0.0758862898998585        4564137.38894447                       0   4.43174387779662E-005        5.57421833375146 
      0.880440220110055                    0.15                       0        1.11570723358544                       0                       0                       0                       0                       0       -4159.72192590436       -3925.36005893572   1.84023328269729E-005      0.0127499554657553        299.630352285518         301727.76199037      0.0495715252626473                    1007      0.0758715237138151        4560097.21035518                       0   4.43042428788454E-005        5.57256787869261 
      0.884442221110555                    0.15                       0        1.11570416157576                       0                       0                       0                       0                       0       -4159.95983563071       -3925.87126717656   1.84023366423919E-005       0.012739932150573        299.630432235771         301727.84385943      0.0495569534178613                    1007      0.0758569515820382        4556115.68984492                       0   4.42912194788848E-005        5.57093886580093 
      0.888444222111056                    0.15                       0        1.11570108956608                       0                       0                       0                       0                       0        -4160.1975948912       -3926.38087671766   1.84023404578109E-005      0.0127299595610232        299.630514537054        301727.928135943      0.0495424484419429                    1007      0.0758424466061199        4552154.46898449                       0   4.42782557752628E-005        5.56931727334462 
      0.892446223111556                    0.15                       0        1.11569801755641                       0                       0                       0                       0                       0       -4160.43535415169       -3926.89048625876   1.84023442732299E-005      0.0127199869714733        299.630596838336        301728.012412456      0.0495279434660246                    1007      0.0758279416302015        4548193.24812406                       0   4.42652920716408E-005        5.56769568088831 
      0.896448224112056                    0.15                       0        1.11569496003791                       0                       0                       0                       0                       0       -4160.67293534463       -3927.39766221001   1.84023478675311E-005      0.0127100914794991        299.630675429878        301728.092890195      0.0495135408340245                    1007      0.0758135389982014        4544263.14682341                       0   4.42524199107762E-005        5.56608556544202 
      0.900450225112556                    0.15                       0        1.11569192374927                       0                       0                       0                       0                       0       -4160.91025566494       -3927.90127290208   1.84023511378903E-005      0.0127003089370595        299.630748586574        301728.167802651      0.0494992881379705                    1007      0.0757992863021474        4540378.63631816                       0   4.42396818619347E-005        5.56449226405157 
      0.904452226113057                    0.15                       0        1.11568888746064                       0                       0                       0                       0                       0       -4161.14757598526       -3928.40488359414   1.84023544082494E-005      0.0126905263946198        299.630821743269        301728.242715108      0.0494850354419165                    1007      0.0757850336060934        4536494.12581291                       0   4.42269438130932E-005        5.56289896266111 
      0.908454227113557                    0.15                       0        1.11568585117201                       0                       0                       0                       0                       0       -4161.38486626126       -3928.90809870267   1.84023577159165E-005      0.0126807564783798        299.630894899965        301728.317627564      0.0494707993261065                    1007      0.0757707975666901        4532614.68134067                       0   4.42142205381946E-005        5.56130752926054 
      0.912456228114057                    0.15                       0        1.11568281488337                       0                       0                       0                       0                       0        -4161.6217476414       -3929.40593001579   1.84023615313355E-005      0.0126711584016375         299.63096805666         301728.39254002      0.0494567888633736                    1007      0.0757567882202398        4528804.18434217                       0   4.42016983330562E-005        5.55974151874674 
      0.916458229114557                    0.15                       0        1.11567977859474                       0                       0                       0                       0                       0       -4161.85862902154       -3929.90376132891   1.84023653467545E-005      0.0126615603248952        299.631041213356        301728.467452476      0.0494427784006407                    1007      0.0757427788737895        4524993.68734367                       0   4.41891761279178E-005        5.55817550823294 
      0.920460230115058                    0.15                       0        1.11567674230611                       0                       0                       0                       0                       0       -4162.09551040169       -3930.40159264202   1.84023691621735E-005      0.0126519622481528        299.631114370051        301728.542364932      0.0494287679379078                    1007      0.0757287695273392        4521183.19034517                       0   4.41766539227794E-005        5.55660949771914 
      0.924462231115558                    0.15                       0        1.11567373213737                       0                       0                       0                       0                       0       -4162.33196383348       -3930.89530495228   1.84023725790345E-005      0.0126424947708823        299.631187526747        301728.610430215      0.0494149313357218                    1007       0.075714933225189        4517425.06053027                       0   4.41642871552447E-005        5.55506271144758 
      0.928464232116058                    0.15                       0        1.11567073156978                       0                       0                       0                       0                       0       -4162.56825996006       -3931.38750319984   1.84023758493936E-005      0.0126330752993536        299.631260683442        301728.675978614      0.0494011586411796                    1007      0.0757011605306468        4513686.17983992                       0   4.41519775234503E-005        5.55352299162124 
      0.932466233116558                    0.15                       0        1.11566773100219                       0                       0                       0                       0                       0       -4162.80455608664        -3931.8797014474   1.84023791197528E-005       0.012623655827825        299.631333840138        301728.741527013      0.0493873859466374                    1007      0.0756873878361047        4509947.29914957                       0   4.41396678916558E-005        5.55198327179489 
      0.936468234117058                    0.15                       0        1.11566471636087                       0                       0                       0                       0                       0       -4163.04062162917       -3932.36973796957   1.84023823901119E-005      0.0126143043060387        299.631406996833        301728.810764757      0.0493737029721434                    1007      0.0756737048616106        4506235.74912456                       0   4.41274390051559E-005        5.55045368505633 
      0.940470235117559                    0.15                       0        1.11566168007223                       0                       0                       0                       0                       0       -4163.27633250219       -3932.85644946497   1.84023856604711E-005      0.0126050573001695        299.631480153529        301728.885677214      0.0493601579992487                    1007       0.075660159888716        4502566.23736868                       0   4.41153343158674E-005        5.54893968438076 
      0.944472236118059                    0.15                       0         1.1156586437836                       0                       0                       0                       0                       0        -4163.5120433752       -3933.34316096036   1.84023889308302E-005      0.0125958102943004        299.631553310224         301728.96058967      0.0493466130263541                    1007      0.0756466149158213        4498896.72561281                       0   4.41032296265789E-005         5.5474256837052 
      0.948474237118559                    0.15                       0        1.11565560952254                       0                       0                       0                       0                       0       -4163.74773763835       -3933.82957347815   1.84023922011893E-005      0.0125865727768332        299.631625947862         301729.03497061      0.0493330807257826                    1007      0.0756330826152498        4495231.02376188                       0   4.40911361988276E-005        5.54591310232982 
       0.95247623811906                    0.15                       0        1.11565260895495                       0                       0                       0                       0                       0       -4163.98315588458       -3934.31101769146   1.84023954715485E-005      0.0125774929342813         299.63168995997         301729.10051901       0.049319759009405                    1007      0.0756197608988723        4491628.63356678                       0   4.40792299113268E-005        5.54442410638417 
       0.95647823911956                    0.15                       0        1.11564960838736                       0                       0                       0                       0                       0       -4164.21857413081       -3934.79246190478   1.84023987419076E-005      0.0125684130917293        299.631753972079        301729.166067409      0.0493064372930275                    1007      0.0756064391824947        4488026.24337169                       0    4.4067323623826E-005        5.54293511043852 
       0.96048024012006                    0.15                       0        1.11564660781977                       0                       0                       0                       0                       0       -4164.45399237705        -3935.2739061181   1.84024020122667E-005      0.0125593332491774        299.631817984187        301729.231615808        0.04929311557665                    1007      0.0755931174661172        4484423.85317659                       0   4.40554173363252E-005        5.54144611449287 
       0.96448224112056                    0.15                       0        1.11564363295463                       0                       0                       0                       0                       0       -4164.68898951429       -3935.75166562774   1.84024052826259E-005      0.0125503700716666        299.631881996296        301729.303901951      0.0492799496813945                    1007      0.0755799515708618        4480868.24987494                       0   4.40436498834863E-005        5.53997439059572 
      0.968484242121061                    0.15                       0        1.11564066810808                       0                       0                       0                       0                       0       -4164.92382250696       -3936.22798887237    1.8402408552985E-005      0.0125414523691602        299.631946008405        301729.378814407      0.0492668445238386                    1007      0.0755668464133058        4477330.88369185                       0   4.40319365471747E-005        5.53850939919079 
      0.972486243121561                    0.15                       0        1.11563770326154                       0                       0                       0                       0                       0       -4165.15865549962         -3936.704312117   1.84024118233442E-005      0.0125325346666539        299.632010020513        301729.453726863      0.0492537393662827                    1007      0.0755537412557499        4473793.51750875                       0    4.4020223210863E-005        5.53704440778586 
      0.976488244122061                    0.15                       0        1.11563473841499                       0                       0                       0                       0                       0       -4165.39332068378        -3937.1787335318   1.84024150937033E-005      0.0125236771371832        299.632077528632        301729.525059405       0.049240714012682                    1007      0.0755407154753901        4470280.26563282                       0    4.4008581556747E-005        5.53558842953352 
      0.980490245122561                    0.15                       0        1.11563177356844                       0                       0                       0                       0                       0       -4165.62771473628       -3937.65008212114   1.84024183640624E-005      0.0125149168305215        299.632150685328        301729.590607804      0.0492278175999696                    1007      0.0755278179463951        4466805.97573787                       0   4.39970557210259E-005         5.5341470140168 
      0.984492246123062                    0.15                       0        1.11562880872189                       0                       0                       0                       0                       0       -4165.86210878877       -3938.12143071047   1.84024216344216E-005      0.0125061565238597        299.632223842024        301729.656156203      0.0492149211872572                    1007      0.0755149204174002        4463331.68584292                       0   4.39855298853048E-005        5.53270559850009 
      0.988494247123562                    0.15                       0        1.11562584387535                       0                       0                       0                       0                       0       -4166.09647646089       -3938.59256495924   1.84024248802121E-005      0.0124974030854107        299.632296586526        301729.721282516      0.0492020339824785                    1007      0.0755020321466554        4459860.15807904                       0   4.39740123046472E-005        5.53126521346687 
      0.992496248124062                    0.15                       0         1.1156228790288                       0                       0                       0                       0                       0       -4166.33028525982       -3939.05915836336   1.84024276055113E-005      0.0124887951513218        299.632360598634        301729.777466858      0.0491893418494793                    1007      0.0754893400136562        4456447.14657329                       0   4.39626696090378E-005        5.52984665941751 
      0.996498249124562                    0.15                       0        1.11561991418225                       0                       0                       0                       0                       0       -4166.56409405875       -3939.52575176749   1.84024303308106E-005       0.012480187217233        299.632424610743        301729.833651201      0.0491766497164801                    1007       0.075476647880657        4453034.13506753                       0   4.39513269134284E-005        5.52842810536814 
       1.00050025012506                    0.15                       0         1.1156169493357                       0                       0                       0                       0                       0       -4166.79790285768       -3939.99234517161   1.84024330561099E-005      0.0124715792831442        299.632488622851        301729.889835543      0.0491639575834809                    1007      0.0754639557476578        4449621.12356178                       0    4.3939984217819E-005        5.52700955131878 
       1.00450225112556                    0.15                       0        1.11561398448915                       0                       0                       0                       0                       0       -4167.03150452179       -3940.45557263495   1.84024361672279E-005      0.0124630762423468        299.632546161997        301729.952648199      0.0491514060983603                    1007      0.0754514042625372        4446250.10905453                       0    4.3928765755819E-005        5.52560657283674 
       1.00850425212606                    0.15                       0        1.11561101964261                       0                       0                       0                       0                       0       -4167.26502069394       -3940.91741085387    1.8402439437587E-005      0.0124546164947712        299.632601029519        301730.018196598      0.0491389126636613                    1007      0.0754389108278383        4442896.42821411                       0   4.39175985694834E-005        5.52421002294971 
       1.01250625312656                    0.15                       0        1.11560805479606                       0                       0                       0                       0                       0       -4167.49853686609       -3941.37924907278   1.84024427079461E-005      0.0124461567471956         299.63265589704        301730.083744998      0.0491264192289624                    1007      0.0754264173931393        4439542.74737369                       0   4.39064313831477E-005        5.52281347306267 
       1.01650825412706                    0.15                       0        1.11560510318836                       0                       0                       0                       0                       0       -4167.73189035924        -3941.8394062754   1.84024457762964E-005      0.0124377501618794        299.632714153708        301730.149293397      0.0491139969530852                    1007      0.0754139951172622        4436210.44472236                       0   4.38953284356194E-005        5.52142497239678 
       1.02051025512756                    0.15                       0        1.11560217406286                       0                       0                       0                       0                       0       -4167.96496759122       -3942.29670877919   1.84024485015957E-005       0.012429433856616        299.632778165816        301730.214841796       0.049101695518991                    1007      0.0754016936831679        4432914.44647324                       0    4.3884334578318E-005        5.52005014090373 
       1.02451225612806                    0.15                       0        1.11559924493735                       0                       0                       0                       0                       0       -4168.19804482319       -3942.75401128298    1.8402451226895E-005      0.0124211175513527        299.632842177925        301730.280390195      0.0490893940848968                    1007      0.0753893922490737        4429618.44822411                       0   4.38733407210166E-005        5.51867530941069 
       1.02851425712856                    0.15                       0        1.11559631581185                       0                       0                       0                       0                       0       -4168.43110251415       -3943.21116722912   1.84024539521943E-005      0.0124128059050317        299.632906190034        301730.345625938      0.0490770989496926                    1007      0.0753770971511411        4426324.31590795                       0   4.38623524690053E-005        5.51730117921891 
       1.03251625812906                    0.15                       0        1.11559338668634                       0                       0                       0                       0                       0       -4168.66359449256       -3943.66408033118   1.84024566774936E-005      0.0124046291350916        299.632970202142         301730.40181028      0.0490649861673554                    1007      0.0753649854850864        4423084.20235118                       0   4.38515264901396E-005          5.515947351699 
       1.03651825912957                    0.15                       0        1.11559045756084                       0                       0                       0                       0                       0       -4168.89608647097       -3944.11699343324   1.84024594027929E-005      0.0123964523651515        299.633034214251        301730.457994622      0.0490528733850181                    1007      0.0753528738190318         4419844.0887944                       0    4.3840700511274E-005        5.51459352417908 
       1.04052026013006                    0.15                       0        1.11558752843533                       0                       0                       0                       0                       0       -4169.12857844938        -3944.5699065353   1.84024621280921E-005      0.0123882755952113        299.633098226359        301730.514178964      0.0490407606026809                    1007      0.0753407621529771        4416603.97523762                       0   4.38298745324084E-005        5.51323969665917 
       1.04452226113057                    0.15                       0        1.11558459930983                       0                       0                       0                       0                       0       -4169.36086671265       -3945.01981483906   1.84024648533914E-005      0.0123801932443286         299.63315587237        301730.576882191      0.0490287744895317                    1007      0.0753287763789989        4413401.61905953                       0   4.38191623882473E-005        5.51189999391938 
       1.04852426213107                    0.15                       0        1.11558167018432                       0                       0                       0                       0                       0       -4169.59306606428       -3945.46841169608   1.84024675786907E-005      0.0123721521027226        299.633210739891         301730.64243059      0.0490168436612559                    1007      0.0753168455507232        4410215.74212106                       0   4.38084999273385E-005        5.51056645595175 
       1.05252626313157                    0.15                       0        1.11557874105882                       0                       0                       0                       0                       0       -4169.82526541591       -3945.91700855311     1.840247030399E-005      0.0123641109611166        299.633265607413         301730.70797899      0.0490049128329802                    1007      0.0753049147224474        4407029.86518259                       0   4.37978374664298E-005        5.50923291798411 
       1.05652826413207                    0.15                       0        1.11557582475472                       0                       0                       0                       0                       0       -4170.05725470157       -3946.36410869009   1.84024730292893E-005      0.0123561170984576        299.633320474935        301730.770166333       0.048993045711082                    1007      0.0752930471998802        4403862.97148574                       0   4.37872317408834E-005        5.50790656000569 
       1.06053026513257                    0.15                       0        1.11557293135026                       0                       0                       0                       0                       0       -4170.28886879963       -3946.80853561546   1.84024757545885E-005      0.0123482076781967        299.633375342456        301730.826350675      0.0489812923717374                    1007       0.075281292744253        4400729.98274137                       0    4.3776727347333E-005        5.50659302582199 
       1.06453226613307                    0.15                       0         1.1155700379458                       0                       0                       0                       0                       0        -4170.5204828977       -3947.25296254084   1.84024784798878E-005      0.0123402982579359        299.633430209978        301730.882535017      0.0489695390323927                    1007      0.0752695382886257          4397596.993997                       0   4.37662229537825E-005        5.50527949163829 
       1.06853426713357                    0.15                       0        1.11556714376609                       0                       0                       0                       0                       0       -4170.75209064493       -3947.69730214228   1.84024812051871E-005      0.0123323916116093        299.633485275963         301730.93871936      0.0489577894481556                    1007      0.0752577876123325        4394465.12056028                       0   4.37557219197663E-005        5.50396637608851 
       1.07253626813407                    0.15                       0        1.11556421464058                       0                       0                       0                       0                       0       -4170.98341211621        -3948.1377054494   1.84024839304864E-005      0.0123246100057045        299.633549288072        301730.994903702      0.0489462091326117                    1007      0.0752462072967887        4391383.52176088                       0   4.37453723232151E-005        5.50267213126789 
       1.07653826913457                    0.15                       0        1.11556128551508                       0                       0                       0                       0                       0        -4171.2147335875       -3948.57810875653   1.84024866557857E-005      0.0123168283997997         299.63361330018        301731.051088044      0.0489346288170679                    1007      0.0752346269812448        4388301.92296148                       0   4.37350227266638E-005        5.50137788644727 
       1.08054027013507                    0.15                       0        1.11555835638957                       0                       0                       0                       0                       0       -4171.44605505878       -3949.01851206365   1.84024893810849E-005      0.0123090467938949        299.633677312289        301731.107272386       0.048923048501524                    1007      0.0752230466657009        4385220.32416208                       0   4.37246731301126E-005        5.50008364162665 
       1.08454227113557                    0.15                       0         1.1155554517142                       0                       0                       0                       0                       0       -4171.67707608687       -3949.45616130819   1.84024921063842E-005      0.0123013505724265        299.633735065164        301731.163456728      0.0489115835600283                    1007      0.0752115824882718        4382172.77238619                       0   4.37144265034668E-005        5.49880230647436 
       1.08854427213607                    0.15                       0        1.11555255830974                       0                       0                       0                       0                       0       -4171.90795861798       -3949.89254099706   1.84024948316835E-005      0.0122936937111006        299.633789932686        301731.219641071      0.0489001718031549                    1007       0.075200171847681        4379140.91545773                       0   4.37042273434359E-005         5.4975269223643 
       1.09254627313657                    0.15                       0        1.11554966490528                       0                       0                       0                       0                       0       -4172.13884114909       -3950.32892068593   1.84024975569828E-005      0.0122860368497748        299.633844800208        301731.275825413      0.0488887600462815                    1007      0.0751887612070901        4376109.05852927                       0    4.3694028183405E-005        5.49625153825425 
       1.09654827413707                    0.15                       0        1.11554678390478                       0                       0                       0                       0                       0       -4172.36957126024       -3950.76397940181   1.84025002822821E-005      0.0122784220456533        299.633896492314        301731.332009755      0.0488774056577605                    1007      0.0751774071596037        4373094.05802901                       0   4.36838797476088E-005        5.49498255459173 
       1.10055027513757                    0.15                       0        1.11554392622136                       0                       0                       0                       0                       0       -4172.60001485118       -3951.19655494251   1.84025030075814E-005       0.012270886300988        299.633942215248        301731.388194097      0.0488661591107098                    1007      0.0751661594962704        4370110.74437219                       0   4.36738266636194E-005        5.49372560253974 
       1.10455227613807                    0.15                       0        1.11554106853794                       0                       0                       0                       0                       0       -4172.83045844211       -3951.62913048321   1.84025057328806E-005      0.0122633505563227        299.633987938183        301731.444378439       0.048854912563659                    1007      0.0751549118329371        4367127.43071536                       0     4.366377357963E-005        5.49246865048773 
       1.10855427713857                    0.15                       0        1.11553821049672                       0                       0                       0                       0                       0       -4173.06089763632       -3952.06166865171   1.84025084527202E-005      0.0122558159913016        299.634033752716        301731.500468984      0.0488436676043758                    1007      0.0751436657797342        4364144.59129565                       0   4.36537219370009E-005        5.49121187733912 
       1.11255627813907                    0.15                       0        1.11553531709225                       0                       0                       0                       0                       0       -4173.29090228708       -3952.49051320094   1.84025106329596E-005      0.0122483980144491        299.634088620238         301731.54728927      0.0488325795694522                    1007      0.0751325788610932        4361208.62231116                       0   4.36438127488135E-005        5.48997278580849 
       1.11655827913957                    0.15                       0        1.11553242368779                       0                       0                       0                       0                       0       -4173.52090693784       -3952.91935775016   1.84025128131991E-005      0.0122409800375966         299.63414348776        301731.594109555      0.0488214915345286                    1007      0.0751214919424522        4358272.65332666                       0   4.36339035606262E-005        5.48873369427786 
       1.12056028014007                    0.15                       0        1.11552953028333                       0                       0                       0                       0                       0       -4173.75091158861       -3953.34820229939   1.84025149934385E-005      0.0122335620607441        299.634198355281         301731.64092984      0.0488104034996051                    1007      0.0751104050238112        4355336.68434217                       0   4.36239943724388E-005        5.48749460274724 
       1.12456228114057                    0.15                       0        1.11552666091156                       0                       0                       0                       0                       0       -4173.98071936359        -3953.7745366824   1.84025175403876E-005      0.0122262214391067        299.634253222803         301731.69405015      0.0487994213587138                    1007      0.0750994232481811        4352431.66108054                       0   4.36141797953591E-005        5.48626723916844 
       1.12856428214107                    0.15                       0        1.11552380322814                       0                       0                       0                       0                       0       -4174.21043138757       -3954.19965024016   1.84025202656869E-005      0.0122189184393605        299.634308090324        301731.750234492      0.0487884907196348                    1007      0.0750884926091021        4349541.68834417                       0   4.36044112326147E-005        5.48504557950667 
       1.13256628314157                    0.15                       0        1.11552094554472                       0                       0                       0                       0                       0       -4174.44014341155       -3954.62476379791   1.84025229909862E-005      0.0122116154396143        299.634362957846        301731.806418834      0.0487775600805558                    1007       0.075077561970023         4346651.7156078                       0   4.35946426698703E-005         5.4838239198449 
       1.13656828414207                    0.15                       0         1.1155180878613                       0                       0                       0                       0                       0       -4174.66965904827       -3955.04872358054   1.84025255333856E-005      0.0122043499914093        299.634414756817        301731.859460981       0.048766680384216                    1007      0.0750666822736832        4343776.72486243                       0   4.35849191004976E-005        5.48260801371603 
       1.14057028514257                    0.15                       0        1.11551523017788                       0                       0                       0                       0                       0       -4174.89878581869       -3955.47039877361    1.8402527713625E-005      0.0121971588989924        299.634460479752        301731.906281266      0.0487559015595686                    1007      0.0750559034490359        4340931.39994998                       0   4.35752846224778E-005        5.48140350015477 
       1.14457228614307                    0.15                       0        1.11551237249446                       0                       0                       0                       0                       0       -4175.12791258911       -3955.89207396667   1.84025298938644E-005      0.0121899678065754        299.634506202686        301731.953101551      0.0487451227349213                    1007      0.0750451246243885        4338086.07503752                       0    4.3565650144458E-005        5.48019898659352 
       1.14857428714357                    0.15                       0        1.11550951481104                       0                       0                       0                       0                       0       -4175.35703935952       -3956.31374915974   1.84025320741039E-005      0.0121827767141585        299.634551925621        301731.999921836      0.0487343439102739                    1007      0.0750343457997412        4335240.75012506                       0   4.35560156664382E-005        5.47899447303226 
       1.15257628814407                    0.15                       0        1.11550665712762                       0                       0                       0                       0                       0       -4175.58587399168       -3956.73184565916   1.84025347984932E-005      0.0121756939989901        299.634606777876        301732.056090545      0.0487237133033548                    1007       0.075023714078403        4332438.95147574                       0   4.35465150492954E-005        5.47780650636445 
       1.15657828914457                    0.15                       0         1.1155037994442                       0                       0                       0                       0                       0       -4175.81470813532       -3957.14993617414   1.84025375237925E-005      0.0121686114650546        299.634661645398        301732.112274888      0.0487130829442913                    1007      0.0750130826030569        4329637.22561281                       0   4.35370146560003E-005        5.47661856736703 
       1.16058029014507                    0.15                       0        1.11550094176078                       0                       0                       0                       0                       0       -4176.04354227895       -3957.56802668913   1.84025402490918E-005      0.0121615289311191         299.63471651292         301732.16845923      0.0487024525852279                    1007      0.0750024511277109        4326835.49974987                       0   4.35275142627052E-005         5.4754306283696 
       1.16458229114557                    0.15                       0        1.11549810769261                       0                       0                       0                       0                       0       -4176.27218296648       -3957.98394082295    1.8402542614051E-005      0.0121545166894421        299.634765334938        301732.218452976      0.0486919181631051                    1007      0.0749919170652586        4324061.80490245                       0    4.3518098909667E-005         5.4742533634638 
       1.16858429214607                    0.15                       0        1.11549528573023                       0                       0                       0                       0                       0       -4176.50072448334       -3958.39873928664   1.84025447942904E-005      0.0121475404814229        299.634811057873        301732.265273262      0.0486814329207778                    1007      0.0749814329392138        4321302.47948974                       0    4.3508727150498E-005         5.4730815703777 
       1.17258629314657                    0.15                       0        1.11549246376786                       0                       0                       0                       0                       0       -4176.72926600019       -3958.81353775032   1.84025469745298E-005      0.0121405642734036        299.634856780807        301732.312093547      0.0486709476784505                    1007      0.0749709488131691        4318543.15407704                       0   4.34993553913289E-005         5.4719097772916 
       1.17658829414707                    0.15                       0        1.11548963023639                       0                       0                       0                       0                       0       -4176.95761796914       -3959.22724631359   1.84025491547693E-005      0.0121336215072726        299.634902503742        301732.358913832      0.0486605079893979                    1007      0.0749605095173312        4315797.26988494                       0   4.34900249402354E-005        5.47074312087952 
       1.18059029514757                    0.15                       0        1.11548677255297                       0                       0                       0                       0                       0       -4177.18557423243       -3959.63867956928   1.84025513350087E-005      0.0121267485553925        299.634948226677        301732.405734117      0.0486501633986764                    1007      0.0749501638103271        4313079.44597299                       0   4.34807807250727E-005        5.46958718793639 
       1.18459229614807                    0.15                       0        1.11548391486956                       0                       0                       0                       0                       0       -4177.41353049572       -3960.05011282497   1.84025535152481E-005      0.0121198756035125        299.634993949612        301732.452554402      0.0486398188079549                    1007       0.074939818103323        4310361.62206103                       0     4.347153650991E-005        5.46843125499327 
       1.18859429714857                    0.15                       0        1.11548105718614                       0                       0                       0                       0                       0         -4177.641486759       -3960.46154608066   1.84025556954875E-005      0.0121130026516324        299.635039672546        301732.499374687      0.0486294742172333                    1007      0.0749294723963189        4307643.79814907                       0   4.34622922947473E-005        5.46727532205014 
       1.19259629814907                    0.15                       0        1.11547823474668                       0                       0                       0                       0                       0         -4177.869298663       -3960.86987561163    1.8402557875727E-005      0.0121062290987532        299.635094417936        301732.546194972      0.0486192672982581                    1007       0.074919265462435        4304965.73886943                       0   4.34531696179231E-005        5.46613461450078 
