VARIABLES = "X"
 "Y"
 "Z"
 "RHO"
 "U"
 "V"
 "W"
 "VelocityMagnitude"
 "Mach"
 "P"
 "P_tot"
 "Vislam"
 "SkinFrictionCoefficient"
 "T"
 "H0"
 "COND_TURB"
 "CP"
 "COND_eff"
 "Ywall"
 "VIS_T"
 "YPLUS"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
      0.372186093046523                    0.15                       0        1.11573519111574                       0                       0                       0                       0                       0       -4185.67408582221       -3946.24270716901   1.83981288703864E-005       0.003865582136537        299.541700904163        301638.487118559    0.000461190713442216                    1007      0.0267611914447109   2.49999993684469E-005   4.12186351396677E-007        5.60307711467199 
      0.376188094047023                    0.15                       0         1.1157298611068                       0                       0                       0                       0                       0       -4185.92547787566       -3947.43937581584   1.83981595720885E-005     0.00385754326150649        299.542344017468        301639.136302526    0.000458785927555258                    1007      0.0267587864436973   2.49999993684469E-005   4.10037087056611E-007        5.59753153978914 
      0.380190095047524                    0.15                       0        1.11572461011351                       0                       0                       0                       0                       0       -4186.17538114761       -3948.61222395866   1.83981895503806E-005       0.003849674794863        299.542974993967        301639.773058404     0.00045644160331096                    1007      0.0267564416921261   2.49999993684469E-005   4.07941859935912E-007        5.59209222516875 
      0.384192096048024                    0.15                       0        1.11571935912023                       0                       0                       0                       0                       0       -4186.42528441955       -3949.78507210148   1.83982195286727E-005     0.00384180632821951        299.543605970466        301640.409814282    0.000454097279066662                    1007      0.0267540969405549   2.49999993684469E-005   4.05846632815212E-007        5.58665291054837 
      0.388194097048524                    0.15                       0        1.11571413961394                       0                       0                       0                       0                       0       -4186.67451059514       -3950.94707058119   1.83982491466247E-005     0.00383401608708156        299.544228886294        301641.038316033    0.000451780473272977                    1007      0.0267517798631012   2.49999993684469E-005   4.03776000781193E-007        5.58126268415465 
      0.392196098049024                    0.15                       0        1.11570903150483                       0                       0                       0                       0                       0       -4186.92134128588       -3952.07068426791   1.83982774897372E-005     0.00382650259830032        299.544823284445        301641.637615683    0.000449561024421995                    1007      0.0267495606933208   2.49999993684469E-005   4.01792383182629E-007        5.57604612595681 
      0.396198099049525                    0.15                       0        1.11570392339572                       0                       0                       0                       0                       0       -4187.16817197661       -3953.19429795464   1.83983058328497E-005     0.00381898910951907        299.545417682596        301642.236915333    0.000447341575571012                    1007      0.0267473415235405   2.49999993684469E-005   3.99808765584065E-007        5.57082956775896 
      0.400200100050025                    0.15                       0        1.11569881528661                       0                       0                       0                       0                       0       -4187.41500266735       -3954.31791164137   1.83983341759623E-005     0.00381147562073783        299.546012080747        301642.836214983     0.00044512212672003                    1007      0.0267451223537602   2.49999993684469E-005   3.97825147985501E-007        5.56561300956112 
      0.404202101050525                    0.15                       0        1.11569386491065                       0                       0                       0                       0                       0       -4187.65924905812       -3955.40153328617   1.83983610749847E-005     0.00380425178177987        299.546582251087        301643.410705353    0.000443003756476808                    1007      0.0267430037388642   2.49999993684469E-005   3.95931861233513E-007        5.56057904326003 
      0.408204102051026                    0.15                       0        1.11568893540675                       0                       0                       0                       0                       0       -4187.90315348104       -3956.47986297836   1.83983877829176E-005     0.00379706627077583        299.547149215477        301643.981912831    0.000440898761474688                    1007      0.0267408984299076   2.49999993684469E-005   3.94050527523606E-007        5.55556923845758 
      0.412206103051526                    0.15                       0        1.11568400590285                       0                       0                       0                       0                       0       -4188.14705790395       -3957.55819267055   1.83984144908506E-005     0.00378988075977179        299.547716179867         301644.55312031    0.000438793766472569                    1007       0.026738793120951   2.49999993684469E-005   3.92169193813699E-007        5.55055943365512 
      0.416208104052026                    0.15                       0        1.11567913490036                       0                       0                       0                       0                       0       -4188.38968434413       -3958.61383816908   1.83984403061229E-005     0.00378286119318917        299.548268167897        301645.108991996    0.000436746192163205                    1007      0.0267367453993172   2.49999993684469E-005   3.90339183440901E-007        5.54565469738005 
      0.420210105052526                    0.15                       0        1.11567431255959                       0                       0                       0                       0                       0       -4188.63124775278       -3959.65061485821   1.83984653788763E-005     0.00377597965988675        299.548807698527        301645.652107304    0.000434746380631913                    1007      0.0267347455790649   2.49999993684469E-005   3.88551864039644E-007        5.54083735755588 
      0.424212106053027                    0.15                       0        1.11566949021882                       0                       0                       0                       0                       0       -4188.87281116144       -3960.68739154734   1.83984904516297E-005     0.00376909812658433        299.549347229157        301646.195222611    0.000432746569100621                    1007      0.0267327457588127   2.49999993684469E-005   3.86764544638386E-007        5.53602001773172 
      0.428214107053527                    0.15                       0        1.11566469769528                       0                       0                       0                       0                       0       -4189.11388604458       -3961.71612283192   1.83985154106394E-005     0.00376227549978417        299.549879126575        301646.730521511    0.000430766983930741                    1007      0.0267307662049596   2.49999993684469E-005    3.8499530337797E-007        5.53124015816693 
      0.432216108054027                    0.15                       0        1.11566001823868                       0                       0                       0                       0                       0       -4189.35310843899        -3962.7143459425   1.83985399383329E-005      0.0037556762464406        299.550382078857         301647.23618059    0.000428864097123334                    1007      0.0267288635012923   2.49999993684469E-005   3.83294614427622E-007        5.52660242374567 
      0.436218109054527                    0.15                       0        1.11565533878208                       0                       0                       0                       0                       0       -4189.59233083338       -3963.71256905308   1.83985644660264E-005     0.00374907699309703        299.550885031139         301647.74183967    0.000426961210315927                    1007       0.026726960797625   2.49999993684469E-005   3.81593925477273E-007        5.52196468932441 
      0.440220110055028                    0.15                       0        1.11565065932548                       0                       0                       0                       0                       0       -4189.83155322779       -3964.71079216366     1.839858899372E-005     0.00374247773975346         299.55138798342        301648.247498749     0.00042505832350852                    1007      0.0267250580939578   2.49999993684469E-005   3.79893236526925E-007        5.51732695490316 
      0.444222111055528                    0.15                       0        1.11564607325645                       0                       0                       0                       0                       0       -4190.06899054996       -3965.67803152064   1.83986120964323E-005     0.00373610751698723         299.55188296663        301648.744997499    0.000423233457271423                    1007      0.0267232332132634   2.49999993684469E-005    3.7826227517196E-007        5.51283565218774 
      0.448224112056028                    0.15                       0        1.11564150096298                       0                       0                       0                       0                       0       -4190.30616455689       -3966.64070047719   1.83986349889463E-005     0.00372977107842492        299.552376774325        301649.241292521    0.000421420099815771                    1007      0.0267214198122029   2.49999993684469E-005   3.76641599305203E-007        5.50836594955154 
      0.452226113056528                    0.15                       0        1.11563692866951                       0                       0                       0                       0                       0       -4190.54333856381       -3967.60336943374   1.83986578814602E-005     0.00372343463986262        299.552870582019        301649.737587544    0.000419606742360119                    1007      0.0267196064111425   2.49999993684469E-005   3.75020923438446E-007        5.50389624691534 
      0.456228114057029                    0.15                       0        1.11563241362512                       0                       0                       0                       0                       0       -4190.77949643767       -3968.54837330775   1.83986801916064E-005     0.00371722909894442        299.553344848694        301650.218875063    0.000417837677469334                    1007      0.0267178374377562   2.49999993684469E-005   3.73439830382622E-007        5.49951058593376 
      0.460230115057529                    0.15                       0        1.11562794849478                       0                       0                       0                       0                       0       -4191.01476837051       -3969.47797543791   1.83987019940007E-005     0.00371113768440968        299.553802078041        301650.687077914    0.000416107230158541                    1007      0.0267161071997484   2.49999993684469E-005    3.7189324859008E-007        5.49519819876979 
      0.464232116058029                    0.15                       0        1.11562348336444                       0                       0                       0                       0                       0       -4191.25004030336       -3970.40757756808   1.83987237963949E-005     0.00370504626987494        299.554259307388        301651.155280765    0.000414376782847749                    1007      0.0267143769617406   2.49999993684469E-005   3.70346666797537E-007        5.49088581160583 
      0.468234117058529                    0.15                       0        1.11561903934469                       0                       0                       0                       0                       0       -4191.48496636013       -3971.33112686714   1.83987454914151E-005     0.00369899999024183        299.554714735297          301651.6179496    0.000412661486446579                    1007      0.0267126617870252   2.49999993684469E-005   3.68813627558544E-007        5.48660250077431 
       0.47223611805903                    0.15                       0        1.11561468137748                       0                       0                       0                       0                       0       -4191.71848253228       -3972.23000318519   1.83987667487495E-005      0.0036931376927078        299.555162820057         301652.05806028    0.000411007949261749                    1007      0.0267110080143745   2.49999993684469E-005   3.67335791440376E-007        5.48243771295896 
       0.47623811905953                    0.15                       0        1.11561032341026                       0                       0                       0                       0                       0       -4191.95199870443       -3973.12887950323   1.83987880060839E-005     0.00368727539517377        299.555610904818         301652.49817096    0.000409354412076918                    1007      0.0267093542417238   2.49999993684469E-005   3.65857955322208E-007         5.4782729251436 
       0.48024012006003                    0.15                       0        1.11560596544305                       0                       0                       0                       0                       0       -4192.18551487658       -3974.02775582127   1.83988092634183E-005     0.00368141309763973        299.556058989578        301652.938281641    0.000407700874892088                    1007      0.0267077004690731   2.49999993684469E-005   3.64380119204041E-007        5.47410813732825 
       0.48424212106053                    0.15                       0        1.11560166889933                       0                       0                       0                       0                       0       -4192.41752150489       -3974.90203915434   1.83988295835045E-005     0.00367573531052883        299.556483487715        301653.370341421    0.000406108836182978                    1007      0.0267061085997894   2.49999993684469E-005    3.6295724390416E-007        5.47006287963585 
      0.488244122061031                    0.15                       0         1.1155973823742                       0                       0                       0                       0                       0       -4192.64928191635       -3975.77231120443   1.83988497507192E-005      0.0036700876183219        299.556904138715        301653.801088044    0.000404526828293208                    1007      0.0267045268273655   2.49999993684469E-005   3.61543333087263E-007        5.46603711811884 
      0.492246123061531                    0.15                       0        1.11559309584907                       0                       0                       0                       0                       0        -4192.8810423278       -3976.64258325452   1.83988699179339E-005     0.00366443992611496        299.557324789714        301654.231834667    0.000402944820403439                    1007      0.0267029450549416   2.49999993684469E-005   3.60129422270366E-007        5.46201135660184 
      0.496248124062031                    0.15                       0         1.1155888653207                       0                       0                       0                       0                       0       -4193.11203819683       -3977.49886417818   1.83988895155201E-005     0.00365889737365759        299.557735883933        301654.647902076     0.00040139762820744                    1007      0.0267013979888427   2.49999993684469E-005    3.5874663186037E-007        5.45805383646947 
      0.500250125062531                    0.15                       0         1.1155846859587                       0                       0                       0                       0                       0       -4193.34233547438        -3978.3423608777    1.8398908592615E-005     0.00365345089138672        299.558138245759        301655.050556528    0.000399882248434503                    1007      0.0266998826352327   2.49999993684469E-005   3.57392277349333E-007        5.45415867108473 
      0.504252126063031                    0.15                       0         1.1155805065967                       0                       0                       0                       0                       0       -4193.57263275192       -3979.18585757723     1.839892766971E-005     0.00364800440911586        299.558540607584         301655.45321098    0.000398366868661566                    1007      0.0266983672816226   2.49999993684469E-005   3.56037922838295E-007        5.45026350569999 
      0.508254127063532                    0.15                       0        1.11557634047355                       0                       0                       0                       0                       0       -4193.80265889781       -3980.02473148195   1.83989466458006E-005     0.00364259297618472        299.558941274837         301655.85413019    0.000396863014704332                    1007      0.0266968634085783   2.49999993684469E-005   3.54693867621108E-007        5.44639121704903 
      0.512256128064032                    0.15                       0        1.11557223255364                       0                       0                       0                       0                       0       -4194.03149304144        -3980.8432817483   1.83989651778357E-005     0.00363733563404446        299.559334492075        301656.247420585    0.000395409832801716                    1007      0.0266954100086517   2.49999993684469E-005   3.53395092182292E-007        5.44261950358801 
      0.516258129064532                    0.15                       0        1.11556812463372                       0                       0                       0                       0                       0       -4194.26032718508       -3981.66183201464   1.83989837098708E-005     0.00363207829190421        299.559727709314        301656.640710981    0.000393956650899101                    1007      0.0266939566087252   2.49999993684469E-005   3.52096316743476E-007        5.43884779012698 
      0.520260130065032                    0.15                       0        1.11556401671381                       0                       0                       0                       0                       0       -4194.48916132871       -3982.48038228098   1.83990022419059E-005     0.00362682094976395        299.560120926552        301657.034001376    0.000392503468996485                    1007      0.0266925032087986   2.49999993684469E-005   3.50797541304659E-007        5.43507607666596 
      0.524262131065533                    0.15                       0         1.1155599693825                       0                       0                       0                       0                       0       -4194.71687870302       -3983.27901682775   1.83990198494321E-005     0.00362171460580865        299.560490877763        301657.411408829    0.000391099611491178                    1007       0.026691099510469   2.49999993684469E-005   3.49542846159924E-007          5.431403243822 
      0.528264132066033                    0.15                       0        1.11555593290467                       0                       0                       0                       0                       0       -4194.94439602614       -3984.07408379483   1.83990372913475E-005     0.00361663531074081        299.560856661241        301657.785971111    0.000389704589655468                    1007      0.0266897047153782   2.49999993684469E-005   3.48296047288341E-007        5.42774812384448 
      0.532266133066533                    0.15                       0        1.11555189642684                       0                       0                       0                       0                       0       -4195.17191334925        -3984.8691507619   1.83990547332629E-005     0.00361155601567298        299.561222444718        301658.160533392    0.000388309567819758                    1007      0.0266883099202874   2.49999993684469E-005   3.47049248416758E-007        5.42409300386697 
      0.536268134067034                    0.15                       0         1.1155478964453                       0                       0                       0                       0                       0       -4195.39883271714       -3985.65296869626   1.83990718967337E-005     0.00360656240135021        299.561583556671        301658.525528389     0.00038694236371347                    1007      0.0266869427825419   2.49999993684469E-005   3.45827318128606E-007        5.42049416116979 
      0.540270135067534                    0.15                       0        1.11554393140956                       0                       0                       0                       0                       0       -4195.62517953313       -3986.42601549798   1.83990887935893E-005     0.00360165082774087        299.561940195562        301658.881362556    0.000385601795537643                    1007      0.0266856021271565   2.49999993684469E-005   3.44629199915438E-007        5.41694920488809 
      0.544272136068034                    0.15                       0        1.11553996637382                       0                       0                       0                       0                       0       -4195.85152634911        -3987.1990622997   1.83991056904448E-005     0.00359673925413153        299.562296834452        301659.237196723    0.000384261227361816                    1007      0.0266842614717711   2.49999993684469E-005    3.4343108170227E-007        5.41340424860639 
      0.548274137068534                    0.15                       0        1.11553601374204                       0                       0                       0                       0                       0       -4196.07764453516        -3987.9685145307   1.83991224926656E-005     0.00359185518971316        299.562651885635        301659.591405077    0.000382929530627527                    1007      0.0266829297317377   2.49999993684469E-005   3.42240892108122E-007        5.40987742692605 
      0.552276138069034                    0.15                       0        1.11553212014838                       0                       0                       0                       0                       0       -4196.30267453062       -3988.72085798759   1.83991388444613E-005     0.00358710205846332        299.562999379939        301659.937875188    0.000381640058542868                    1007      0.0266816404253513   2.49999993684469E-005   3.41088439691039E-007        5.40643691897333 
      0.556278139069535                    0.15                       0        1.11552822655472                       0                       0                       0                       0                       0       -4196.52770452609       -3989.47320144447    1.8399155196257E-005     0.00358234892721349        299.563346874243        301660.284345298    0.000380350586458209                    1007      0.0266803511189648   2.49999993684469E-005   3.39935987273956E-007         5.4029964110206 
      0.560280140070035                    0.15                       0        1.11552433296106                       0                       0                       0                       0                       0       -4196.75273452156       -3990.22554490136   1.83991715480527E-005     0.00357759579596366        299.563694368547        301660.630815408    0.000379061114373549                    1007      0.0266790618125784   2.49999993684469E-005   3.38783534856873E-007        5.39955590306788 
      0.564282141070535                    0.15                       0        1.11552046924427                       0                       0                       0                       0                       0       -4196.97690788754       -3990.96155121018   1.83991874439636E-005     0.00357296794914771        299.564026565895        301660.969453477    0.000377811796621016                    1007      0.0266778121864038   2.49999993684469E-005   3.37666961997244E-007        5.39619821378623 
      0.568284142071036                    0.15                       0        1.11551661137165                       0                       0                       0                       0                       0       -4197.20091368927       -3991.69436182935   1.83992032506994E-005     0.00356836460906735        299.564355771025         301661.30655953    0.000376570333408499                    1007      0.0266765703220273   2.49999993684469E-005   3.36557407494162E-007        5.39285672456399 
      0.572286143071536                    0.15                       0        1.11551275349904                       0                       0                       0                       0                       0         -4197.424919491       -3992.42717244853   1.83992190574352E-005     0.00356376126898698        299.564684976155        301661.643665583    0.000375328870195981                    1007      0.0266753284576507   2.49999993684469E-005   3.35447852991081E-007        5.38951523534175 
      0.576288144072036                    0.15                       0        1.11550893128783                       0                       0                       0                       0                       0       -4197.64841405078        -3993.1508172299   1.83992343200212E-005     0.00355922862486248        299.565009616625        301661.971423212    0.000374109947849196                    1007      0.0266741094388638   2.49999993684469E-005   3.34358444788058E-007         5.3862206765328 
      0.580290145072536                    0.15                       0         1.1155051448573                       0                       0                       0                       0                       0       -4197.87139565877        -3993.8652655185   1.83992490366373E-005     0.00355476691313517        299.565329677168        301662.289801151    0.000372913641755652                    1007      0.0266729133420732   2.49999993684469E-005   3.33289250264024E-007        5.38297320509506 
      0.584292146073036                    0.15                       0        1.11550135842677                       0                       0                       0                       0                       0       -4198.09437726676        -3994.5797138071   1.83992637532534E-005     0.00355030520140786        299.565649737711         301662.60817909    0.000371717335662109                    1007      0.0266717172452827   2.49999993684469E-005   3.32220055739989E-007        5.37972573365731 
      0.588294147073537                    0.15                       0        1.11549758356532                       0                       0                       0                       0                       0       -4198.31719302034        -3995.2913425707   1.83992784698695E-005     0.00354586526080165        299.565966836568        301662.925040645    0.000370527919896787                    1007      0.0266705280176367   2.49999993684469E-005   3.31157020466263E-007        5.37649274671477 
      0.592296148074037                    0.15                       0        1.11549386857688                       0                       0                       0                       0                       0       -4198.53915043459       -3995.98837956576   1.83992931864856E-005     0.00354153799135825        299.566268607937        301663.234054527    0.000369374163355865                    1007      0.0266693743395844   2.49999993684469E-005   3.30125860900325E-007        5.37333472076805 
      0.596298149074537                    0.15                       0        1.11549015358843                       0                       0                       0                       0                       0       -4198.76110784885       -3996.68541656082   1.83993079031018E-005     0.00353721072191485        299.566570379306        301663.543068409    0.000368220406814943                    1007      0.0266682206615321   2.49999993684469E-005   3.29094701334387E-007        5.37017669482133 
      0.600300150075038                    0.15                       0        1.11548643859999                       0                       0                       0                       0                       0        -4198.9830652631       -3997.38245355588   1.83993226197179E-005     0.00353288345247146        299.566872150675        301663.852082291    0.000367066650274021                    1007      0.0266670669834798   2.49999993684469E-005   3.28063541768449E-007        5.36701866887461 
      0.604302151075538                    0.15                       0        1.11548275307097                       0                       0                       0                       0                       0       -4199.20417801674       -3998.06597598115   1.83993368868189E-005     0.00352866124730276        299.567166380431         301664.14565095    0.000365945999624148                    1007      0.0266659464472798   2.49999993684469E-005   3.27061965917678E-007        5.36393075635756 
      0.608304152076038                    0.15                       0        1.11547907380356                       0                       0                       0                       0                       0       -4199.42511123726       -3998.74662587642   1.83993510583751E-005     0.00352446137360945        299.567459007214        301664.435936718    0.000364832385651522                    1007      0.0266648329554006   2.49999993684469E-005   3.26066678103532E-007        5.36085774649257 
      0.612306153076538                    0.15                       0        1.11547539453616                       0                       0                       0                       0                       0       -4199.64604445778       -3999.42727577168   1.83993652299314E-005     0.00352026149991615        299.567751633996        301664.726222486    0.000363718771678897                    1007      0.0266637194635213   2.49999993684469E-005   3.25071390289386E-007        5.35778473662758 
      0.616308154077039                    0.15                       0        1.11547175009529                       0                       0                       0                       0                       0       -4199.86654972994       -4000.10029392137    1.8399378870077E-005      0.0035161206340571        299.568044260778        301665.016508254    0.000362623642292969                    1007      0.0266626242011517   2.49999993684469E-005   3.24092621872285E-007         5.3547512896959 
      0.620310155077539                    0.15                       0        1.11546814226997                       0                       0                       0                       0                       0       -4200.08660507011       -4000.76528828379   1.83993919515136E-005     0.00351204180725668         299.56833688756        301665.306794022    0.000361547947044425                    1007      0.0266615481047391   2.49999993684469E-005   3.23131221451392E-007        5.35175943804002 
      0.624312156078039                    0.15                       0        1.11546453444465                       0                       0                       0                       0                       0       -4200.30666041028       -4001.43028264621   1.83994050329502E-005     0.00350796298045626        299.568629514342         301665.59707979    0.000360472251795882                    1007      0.0266604720083265   2.49999993684469E-005   3.22169821030498E-007        5.34876758638413 
      0.628314157078539                    0.15                       0        1.11546093198644                       0                       0                       0                       0                       0       -4200.52658384857       -4002.09306765199   1.83994181143867E-005     0.00350390146046191         299.56891801919        301665.885958604     0.00035940194461416                    1007      0.0266594013628765   2.49999993684469E-005   3.21213237086987E-007        5.34578737060448 
       0.63231615807904                    0.15                       0        1.11545735988216                       0                       0                       0                       0                       0       -4200.74576130839        -4002.7433575186   1.83994311958233E-005      0.0034999378200708        299.569183212212        301666.166880315    0.000358362109943681                    1007      0.0266583615456479   2.49999993684469E-005   3.20283892998892E-007        5.34287296216926 
       0.63631815907954                    0.15                       0        1.11545378777789                       0                       0                       0                       0                       0       -4200.96493876821       -4003.39364738522   1.83994442772598E-005     0.00349597417967969        299.569448405233        301666.447802026    0.000357322275273203                    1007      0.0266573217284193   2.49999993684469E-005   3.19354548910797E-007        5.33995855373404 
       0.64032016008004                    0.15                       0        1.11545021567361                       0                       0                       0                       0                       0       -4201.18411622804       -4004.04393725183   1.83994573586964E-005     0.00349201053928858        299.569713598254        301666.728723737    0.000356282440602724                    1007      0.0266562819111908   2.49999993684469E-005   3.18425204822702E-007        5.33704414529882 
       0.64432216108054                    0.15                       0        1.11544667261132                       0                       0                       0                       0                       0       -4201.40257995209       -4004.68274786807   1.83994699969874E-005     0.00348813601013826        299.569978791276        301666.994419085    0.000355270208578683                    1007      0.0266552697746023   2.49999993684469E-005   3.17520531475072E-007        5.33418956334857 
       0.64832416208104                    0.15                       0        1.11544313622809                       0                       0                       0                       0                       0       -4201.62087953156       -4005.31891849245   1.83994825333641E-005     0.00348428197474354        299.570243984297        301667.256612681    0.000354264324596534                    1007      0.0266542640039926   2.49999993684469E-005   3.16621531891164E-007         5.3313487402614 
      0.652326163081541                    0.15                       0        1.11543959984486                       0                       0                       0                       0                       0       -4201.83917911104       -4005.95508911682   1.83994950697408E-005     0.00348042793934881        299.570509177318        301667.518806278    0.000353258440614384                    1007      0.0266532582333829   2.49999993684469E-005   3.15722532307256E-007        5.32850791717422 
      0.656328164082041                    0.15                       0        1.11543609745327                       0                       0                       0                       0                       0        -4202.0570610012       -4006.58495959405   1.83995076061175E-005     0.00347662359681549        299.570770019409        301667.780999875    0.000352267876108214                    1007      0.0266522678652365   2.49999993684469E-005   3.14837220783537E-007        5.32570074581396 
      0.660330165082541                    0.15                       0        1.11543263251213                       0                       0                       0                       0                       0       -4202.27448270034       -4007.20788885654   1.83995201424942E-005     0.00347287400361018        299.571026067843        301668.043193472    0.000351294189901895                    1007      0.0266512944668218   2.49999993684469E-005   3.13966990140169E-007        5.32293065039142 
      0.664332166083042                    0.15                       0        1.11542916757098                       0                       0                       0                       0                       0       -4202.49190439947       -4007.83081811902   1.83995326788709E-005     0.00346912441040488        299.571282116278        301668.305387069    0.000350320503695576                    1007      0.0266503210684071   2.49999993684469E-005     3.130967594968E-007        5.32016055496888 
      0.668334167083542                    0.15                       0        1.11542570262983                       0                       0                       0                       0                       0       -4202.70922472955       -4008.45198356014   1.83995450641959E-005     0.00346538863177893        299.571536897599        301668.564985618    0.000349351048143767                    1007      0.0266493518462683   2.49999993684469E-005   3.12230312225136E-007        5.31739980450507 
      0.672336168084042                    0.15                       0        1.11542223768869                       0                       0                       0                       0                       0       -4202.92591486173        -4009.0621835576   1.83995565104529E-005     0.00346173873656206        299.571783801447        301668.808451101    0.000348407894010358                    1007      0.0266484085874834   2.49999993684469E-005   3.11387385673943E-007        5.31469715041122 
      0.676338169084542                    0.15                       0        1.11541877274754                       0                       0                       0                       0                       0        -4203.1426049939       -4009.67238355506   1.83995679567099E-005     0.00345808884134519        299.572030705294        301669.051916583    0.000347464739876949                    1007      0.0266474653286985   2.49999993684469E-005   3.10544459122751E-007        5.31199449631737 
      0.680340170085043                    0.15                       0         1.1154153078064                       0                       0                       0                       0                       0       -4203.35929512608       -4010.28258355252   1.83995794029669E-005     0.00345443894612832        299.572277609142        301669.295382066     0.00034652158574354                    1007      0.0266465220699136   2.49999993684469E-005   3.09701532571559E-007        5.30929184222353 
      0.684342171085543                    0.15                       0        1.11541190011433                       0                       0                       0                       0                       0       -4203.57539902764       -4010.88305212176   1.83995908492239E-005     0.00345086525257243        299.572524512989        301669.538847549    0.000345601689050313                    1007      0.0266456020685689   2.49999993684469E-005   3.08879380171483E-007        5.30664094130119 
      0.688344172086043                    0.15                       0        1.11540850661527                       0                       0                       0                       0                       0       -4203.79135759286       -4011.48110810777   1.83996022954808E-005     0.00344731045067832        299.572771416836        301669.782313031    0.000344687558264132                    1007      0.0266446878331312   2.49999993684469E-005   3.08062378029706E-007        5.30400287085262 
      0.692346173086543                    0.15                       0        1.11540511311621                       0                       0                       0                       0                       0       -4204.00731615808       -4012.07916409377   1.83996137417378E-005     0.00344375564878422        299.573018320684        301670.025778514    0.000343773427477951                    1007      0.0266437735976936   2.49999993684469E-005   3.07245375887928E-007        5.30136480040405 
      0.696348174087044                    0.15                       0        1.11540173619553                       0                       0                       0                       0                       0       -4204.22293519807       -4012.67185558111   1.83996249350288E-005     0.00344024303757314          299.5732567364        301670.264898074    0.000342872098795608                    1007      0.0266428723141156   2.49999993684469E-005   3.06439816505513E-007         5.2987554437104 
      0.700350175087544                    0.15                       0        1.11539837841751                       0                       0                       0                       0                       0       -4204.43816219633       -4013.25835280922   1.83996358362259E-005     0.00343677914294211        299.573485351074          301670.4989995    0.000341985552398634                    1007      0.0266419859857426   2.49999993684469E-005   3.05647469805673E-007        5.29617924210786 
      0.704352176088044                    0.15                       0         1.1153950206395                       0                       0                       0                       0                       0        -4204.6533891946       -4013.84485003732   1.83996467374231E-005     0.00343331524831107        299.573713965748        301670.733100925     0.00034109900600166                    1007      0.0266410996573695   2.49999993684469E-005   3.04855123105832E-007        5.29360304050531 
      0.708354177088544                    0.15                       0        1.11539166286148                       0                       0                       0                       0                       0       -4204.86852337301       -4014.42995496772   1.83996576386202E-005     0.00342986239211214        299.573942580421        301670.966014257    0.000340215790166094                    1007       0.026640216586529   2.49999993684469E-005    3.0406575336323E-007         5.2910343623865 
      0.712356178089045                    0.15                       0        1.11538830508346                       0                       0                       0                       0                       0       -4205.08301880432       -4015.00547869149   1.83996685398173E-005     0.00342648549775512        299.574171195095        301671.190751626    0.000339355493851799                    1007      0.0266393559326554   2.49999993684469E-005    3.0329686978689E-007        5.28851745771491 
      0.716358179089545                    0.15                       0        1.11538494730544                       0                       0                       0                       0                       0       -4205.29751423563       -4015.58100241527   1.83996794410144E-005     0.00342310860339811        299.574399809768        301671.415488994    0.000338495197537504                    1007      0.0266384952787819   2.49999993684469E-005   3.02527986210551E-007        5.28600055304332 
      0.720360180090045                    0.15                       0        1.11538158952743                       0                       0                       0                       0                       0       -4205.51200966694       -4016.15652613905   1.83996903422116E-005      0.0034197317090411        299.574628424442        301671.640226363    0.000337634901223208                    1007      0.0266376346249083   2.49999993684469E-005   3.01759102634211E-007        5.28348364837173 
      0.724362181090545                    0.15                       0        1.11537828816361                       0                       0                       0                       0                       0       -4205.72592741683       -4016.72373125039   1.83997003825963E-005       0.003416420539432         299.57484259708         301671.85756941    0.000336794362274982                    1007      0.0266367942448882   2.49999993684469E-005   3.01007872437047E-007        5.28101176223259 
      0.728364182091046                    0.15                       0        1.11537500182768                       0                       0                       0                       0                       0       -4205.93969128119       -4017.28872041001   1.83997101936737E-005     0.00341312687789528         299.57505292258        301672.072942721     0.00033595908638833                    1007      0.0266359592655142   2.49999993684469E-005   3.00261344831376E-007        5.27855186834521 
